system,N,theta,embedding,mu,t1,t2,prob,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
LFR,1000,0.60,HOPE,0.1,2.1,1.0,1,0.836570172224258,0.9297648587971168,0.9341042588882327,-0.05984977942908361,-14.199428820234019,-4.944344362863862
LFR,1000,0.60,HOPE,0.1,2.1,1.0,1,0.8444363103953147,0.9382316293801297,0.9406418179200792,-0.16348329294341016,-15.159641832362873,-5.084824511132712
LFR,1000,0.65,HOPE,0.1,2.1,1.0,1,0.8502092050209205,0.9396732828019697,0.9409345424250438,0.020861548956735334,-15.187045703488003,-4.580305818413616
LFR,1000,0.65,HOPE,0.1,2.1,1.0,1,0.8378718056137411,0.9281961421924186,0.9261383970878333,-0.09221801728505313,-14.946932958990399,-4.583850478270259
LFR,1000,0.65,HOPE,0.1,2.1,1.0,1,0.8487641390867198,0.937254026488969,0.939708659561899,0.0023599378422171466,-14.682544769812376,-4.682805319371775
LFR,1000,0.65,HOPE,0.1,2.1,1.0,1,0.8514644351464435,0.9403301345075433,0.9432109726979928,-0.2468378884122643,-14.975894116275844,-4.584181582915984
LFR,1000,0.70,HOPE,0.1,2.1,1.0,1,0.8515625,0.9394788164890449,0.9438176105073235,-0.07490983716400941,-15.079730014128147,-4.1203401817037975
LFR,1000,0.70,HOPE,0.1,2.1,1.0,1,0.8514173998044966,0.9334435393325531,0.9301853177197466,-0.1619891959101023,-15.181012646566968,-4.177733987425888
LFR,1000,0.70,HOPE,0.1,2.1,1.0,1,0.8581907090464548,0.9429529816184699,0.9447758332557649,-0.05491137227315067,-15.399951805590367,-4.251946811428298
LFR,1000,0.70,HOPE,0.1,2.1,1.0,1,0.84814453125,0.9418563288272177,0.9457641908925367,-0.25057276459470806,-14.479372831605696,-4.018750165267042
LFR,1000,0.75,HOPE,0.1,2.1,1.0,1,0.8475967174677609,0.9379006278105794,0.9419392482103088,-0.0782959481204184,-14.857768258080485,-3.6680465854428035
LFR,1000,0.75,HOPE,0.1,2.1,1.0,1,0.839882697947214,0.9273853325884688,0.9257656350433582,-0.15889100634049597,-14.728153211918936,-3.683106914502623
LFR,1000,0.75,HOPE,0.1,2.1,1.0,1,0.8532863849765259,0.9416781581010134,0.9425187898696878,-0.09361964643199598,-15.153588694263103,-3.763224161625934
LFR,1000,0.75,HOPE,0.1,2.1,1.0,1,0.8471001757469244,0.940946816717962,0.9441178492145693,-0.21636120813836524,-15.009594381682964,-3.6210992951738294
LFR,1000,0.80,HOPE,0.1,2.1,1.0,1,0.8469985358711567,0.9402621289293616,0.9434724212529328,-0.09220085680430165,-14.808470044405677,-3.3594290502919657
LFR,1000,0.80,HOPE,0.1,2.1,1.0,1,0.8402930402930403,0.9304213789490859,0.9345344900158703,-0.10106824250878056,-14.359150515618863,-3.4488333182866846
LFR,1000,0.80,HOPE,0.1,2.1,1.0,1,0.8599706744868035,0.9421830354551376,0.9441314940746532,-0.02938533724789034,-14.859317196464794,-3.359168943321052
LFR,1000,0.80,HOPE,0.1,2.1,1.0,1,0.8558888076079005,0.942909677806033,0.9434789279692228,-0.21711360526609202,-14.814035966735085,-3.3796556010835945
LFR,1000,0.85,HOPE,0.1,2.1,1.0,1,0.84375,0.9302212914325387,0.9338180787463999,0.026915412957443267,-13.050381190157166,-2.97587707139821
LFR,1000,0.85,HOPE,0.1,2.1,1.0,1,0.833170731707317,0.9325810185185185,0.9358771219593935,-0.1767280780750351,-15.133995656583421,-3.189825980239937
LFR,1000,0.85,HOPE,0.1,2.1,1.0,1,0.8475073313782991,0.9334981959393347,0.9329194423423296,-0.041432261397852096,-14.250400792145754,-3.0537689972949558
LFR,1000,0.85,HOPE,0.1,2.1,1.0,1,0.8634146341463415,0.9411283199317739,0.9422943727310128,-0.11179606038718146,-14.4739140579406,-3.1108288248998326
LFR,1000,0.90,HOPE,0.1,2.1,1.0,1,0.8199121522693997,0.9210955051362522,0.9241555149356451,-0.12811500571063472,-12.567223685963498,-2.8520040516841423
LFR,1000,0.90,HOPE,0.1,2.1,1.0,1,0.8377192982456141,0.9236004240621045,0.9298051820277293,-0.15188961107001017,-13.67063612875504,-2.8465808752300603
LFR,1000,0.90,HOPE,0.1,2.1,1.0,1,0.8355359765051396,0.9199068483698464,0.9189076269674938,-0.033903236449546306,-13.342871625227701,-2.711212653530351
LFR,1000,0.90,HOPE,0.1,2.1,1.0,1,0.8550512445095169,0.9312994117747938,0.9302644515102811,-0.16641826571857807,-13.134337953390785,-2.9744558347059256
LFR,1000,0.95,HOPE,0.1,2.1,1.0,1,0.8245614035087719,0.9084846619472658,0.9098421013205464,-0.12021029314063217,-11.39909644167074,-2.590919249665403
LFR,1000,0.95,HOPE,0.1,2.1,1.0,1,0.8070175438596491,0.889196675900277,0.8991390083022257,-0.10904931363092826,-11.594778790504657,-2.5511957680057953
LFR,1000,0.95,HOPE,0.1,2.1,1.0,1,0.8651026392961877,0.9358789129686963,0.9301217061193752,-0.09965445904347339,-11.996725947873559,-2.4982677656540004
LFR,1000,0.95,HOPE,0.1,2.1,1.0,1,0.8357771260997068,0.9185070519435844,0.9213084216735642,-0.13543046044236992,-12.429522643136487,-2.6614236187284734
LFR,1000,0.05,Isomap,0.1,2.1,1.0,1,0.5723318938926588,0.6009870073526054,0.5845292786952319,-0.013046455100624164,0.0,-12.89669871236297
LFR,1000,0.05,Isomap,0.1,2.1,1.0,1,0.5746452806909316,0.5962138060264183,0.5727291001176772,0.017986424950983966,0.0,-11.230420122745121
LFR,1000,0.05,Isomap,0.1,2.1,1.0,1,0.5720234423195558,0.6044702206496232,0.5822304447454719,-0.002294901426587978,0.0,-11.826102127452579
LFR,1000,0.05,Isomap,0.1,2.1,1.0,1,0.5920727945712523,0.6121679529920385,0.5910652093963202,-0.011026299257673023,0.0,-12.51553174384899
LFR,1000,0.10,Isomap,0.1,2.1,1.0,1,0.5982419013511314,0.628599359134036,0.6064978222136694,-0.006948130042917751,0.0,-10.306734124508578
LFR,1000,0.10,Isomap,0.1,2.1,1.0,1,0.6007815043959622,0.6273468269432232,0.6034302755043198,0.024669203093872726,0.0,-10.553906679647042
LFR,1000,0.10,Isomap,0.1,2.1,1.0,1,0.6004558775643113,0.6282663445527488,0.602258527388746,0.02642966609147148,0.0,-10.983822362711056
LFR,1000,0.10,Isomap,0.1,2.1,1.0,1,0.6050146532074243,0.6316236067284202,0.6088220735243274,-0.02954757132379791,0.0,-10.51588936604489
LFR,1000,0.15,Isomap,0.1,2.1,1.0,1,0.6093776935011205,0.6459892893031629,0.613468852401309,-0.01335028741207422,0.0,-9.401390635468635
LFR,1000,0.15,Isomap,0.1,2.1,1.0,1,0.6044827586206897,0.6378111462901684,0.6192050227881274,0.024892782893270664,0.0,-9.16140839767456
LFR,1000,0.15,Isomap,0.1,2.1,1.0,1,0.6141379310344828,0.6500775090009014,0.6220505207468859,0.017655182768947487,0.0,-9.882997281127256
LFR,1000,0.15,Isomap,0.1,2.1,1.0,1,0.6172413793103448,0.646461610756434,0.619885441639068,-0.024950515005244277,0.0,-9.095848915883675
LFR,1000,0.20,Isomap,0.1,2.1,1.0,1,0.6039186962094855,0.6494317447168769,0.6211660382232354,-0.036618702029801796,0.0,-8.434812874617034
LFR,1000,0.20,Isomap,0.1,2.1,1.0,1,0.6120879120879121,0.6453462153142988,0.625131762958425,0.035076854200658425,0.0,-8.251903691358104
LFR,1000,0.20,Isomap,0.1,2.1,1.0,1,0.6242446438381248,0.6592244324552847,0.6349855672695619,0.00403051250713353,0.0,-9.156994881561056
LFR,1000,0.20,Isomap,0.1,2.1,1.0,1,0.6228937728937729,0.6568827570475921,0.6280553916125845,-0.011245180750524511,0.0,-8.45581244300083
LFR,1000,0.25,Isomap,0.1,2.1,1.0,1,0.6194569251806994,0.6638961905285268,0.6398930927126258,-0.04494730855933573,0.0,-7.657886931641212
LFR,1000,0.25,Isomap,0.1,2.1,1.0,1,0.6289566236811255,0.6639222096391342,0.6331140738998304,0.032354998152207395,0.0,-7.783338117182897
LFR,1000,0.25,Isomap,0.1,2.1,1.0,1,0.6296151592107834,0.6753805582446983,0.654882268595415,0.012576511761304435,0.0,-8.672311532080167
LFR,1000,0.25,Isomap,0.1,2.1,1.0,1,0.6268073466197733,0.6653790398109118,0.6408407904177087,-0.011409259446479476,0.0,-7.7963780582575914
LFR,1000,0.30,Isomap,0.1,2.1,1.0,1,0.6313585932593678,0.6758519645808223,0.6488987101296088,-0.01885332167330089,0.0,-7.201764995428467
LFR,1000,0.30,Isomap,0.1,2.1,1.0,1,0.6351266485241783,0.6753107752843771,0.6469807953657809,0.01885745638096198,0.0,-7.171365985202149
LFR,1000,0.30,Isomap,0.1,2.1,1.0,1,0.6319866024701696,0.6829523292677241,0.6589881143829283,-0.00013024430719171928,0.0,-7.7146692218699195
LFR,1000,0.30,Isomap,0.1,2.1,1.0,1,0.6306532663316583,0.6732906704956018,0.653793002334881,-0.03266020031128988,0.0,-7.369182707379196
LFR,1000,0.35,Isomap,0.1,2.1,1.0,1,0.6432919954904172,0.6866059382922275,0.6682829525769322,-0.009788052689544835,0.0,-6.556815025677522
LFR,1000,0.35,Isomap,0.1,2.1,1.0,1,0.6363021420518602,0.6753734773147866,0.6456465556689097,0.035456751036738135,0.0,-6.478767231301865
LFR,1000,0.35,Isomap,0.1,2.1,1.0,1,0.6399098083427283,0.6879965119097782,0.6661516772612401,-0.003994617399399127,0.0,-6.915026343161278
LFR,1000,0.35,Isomap,0.1,2.1,1.0,1,0.6374295377677565,0.6829979667728631,0.6653674520600624,-0.028689106628658166,0.0,-6.912677869165831
LFR,1000,0.40,Isomap,0.1,2.1,1.0,1,0.653564453125,0.6968646518861418,0.6756737247032163,-0.008280078318514832,0.0,-6.189321834234892
LFR,1000,0.40,Isomap,0.1,2.1,1.0,1,0.6432234432234433,0.6853470093625142,0.6592090255373441,0.02478996368511102,0.0,-6.059828592654854
LFR,1000,0.40,Isomap,0.1,2.1,1.0,1,0.6473748473748474,0.6960544375412367,0.6666086984179882,0.008119847632280998,0.0,-6.3883746430194135
LFR,1000,0.40,Isomap,0.1,2.1,1.0,1,0.6419331217964365,0.6860499309876769,0.6760939842020571,-0.012909704468216321,0.0,-6.2808863323855855
LFR,1000,0.45,Isomap,0.1,2.1,1.0,1,0.6574320724560468,0.7061020774720645,0.6880104087499194,-2.1050410271721432e-05,0.0,-5.884602702889742
LFR,1000,0.45,Isomap,0.1,2.1,1.0,1,0.6389555022648548,0.6837034390667395,0.659568921063421,0.018104157882545463,0.0,-5.552710837247469
LFR,1000,0.45,Isomap,0.1,2.1,1.0,1,0.6456168398614441,0.705168193113241,0.6785801516577663,-0.0056327168553852065,0.0,-6.02829188091187
LFR,1000,0.45,Isomap,0.1,2.1,1.0,1,0.6402130492676431,0.6928598135719485,0.67855428954283,-0.005069877802910203,0.0,-5.765320218471055
LFR,1000,0.50,Isomap,0.1,2.1,1.0,1,0.6630530325227073,0.710481494377678,0.6871884555059312,-0.013554985739908185,0.0,-5.352728122612403
LFR,1000,0.50,Isomap,0.1,2.1,1.0,1,0.6437994722955145,0.691771202767949,0.6635084255270808,0.0071167082948801665,0.0,-5.200379631542429
LFR,1000,0.50,Isomap,0.1,2.1,1.0,1,0.6502491937848138,0.7083491478061889,0.6795237850705149,-0.006034151746588013,0.0,-5.478795708290161
LFR,1000,0.50,Isomap,0.1,2.1,1.0,1,0.6457661881043071,0.6950162457737294,0.679368622099827,-0.023277687265371202,0.0,-5.2956845881678225
LFR,1000,0.55,Isomap,0.1,2.1,1.0,1,0.6636274829045914,0.7181091104345738,0.7015506282843976,-0.01474158492840355,0.0,-4.915889990431004
LFR,1000,0.55,Isomap,0.1,2.1,1.0,1,0.6585206907787553,0.7023923379952469,0.6770296125887774,0.00313270604689452,0.0,-4.818371117732194
LFR,1000,0.55,Isomap,0.1,2.1,1.0,1,0.6640599543825351,0.7115633055731327,0.6853181522378842,0.00496020150061757,0.0,-4.963468810003376
LFR,1000,0.55,Isomap,0.1,2.1,1.0,1,0.647020514490394,0.6970056324647123,0.682185035878563,-0.03384322827161859,0.0,-4.8220065379980985
LFR,1000,0.60,Isomap,0.1,2.1,1.0,1,0.674844379348224,0.725714742345226,0.7062571995009237,-0.0028374958877477774,0.0,-4.582932936607227
LFR,1000,0.60,Isomap,0.1,2.1,1.0,1,0.6573836570172225,0.702591341748601,0.6808619227047241,-0.014864436087754647,0.0,-4.5080461932653275
LFR,1000,0.60,Isomap,0.1,2.1,1.0,1,0.6650787834371564,0.719856487598423,0.6985546531770687,0.021789384929903476,0.0,-4.63365752996029
LFR,1000,0.60,Isomap,0.1,2.1,1.0,1,0.654099560761347,0.7024896098780518,0.6853141572437544,-0.029972857607656975,0.0,-4.425017969835281
LFR,1000,0.65,Isomap,0.1,2.1,1.0,1,0.6753138075313807,0.7321764200041456,0.7121888757420343,-0.0051069083067613215,0.0,-4.304223578811201
LFR,1000,0.65,Isomap,0.1,2.1,1.0,1,0.6631755341432761,0.7093024888447076,0.6947029364666347,-0.009391067962661388,0.0,-4.203817747223415
LFR,1000,0.65,Isomap,0.1,2.1,1.0,1,0.6673648931713447,0.7217320887758154,0.7086607109994282,0.012487583149642987,0.0,-4.328795373149268
LFR,1000,0.65,Isomap,0.1,2.1,1.0,1,0.6527196652719666,0.7083560920544754,0.6873396504635748,-0.022539835279806516,0.0,-4.141851356519419
LFR,1000,0.70,Isomap,0.1,2.1,1.0,1,0.67529296875,0.7303116133800635,0.7116775052995139,0.004943364606095331,0.0,-3.9704935980206355
LFR,1000,0.70,Isomap,0.1,2.1,1.0,1,0.6695992179863147,0.7157248990707341,0.7029775752747521,-0.005376544595574184,0.0,-3.9701355399848666
LFR,1000,0.70,Isomap,0.1,2.1,1.0,1,0.6723716381418093,0.726579761378701,0.7187375094066243,0.016905211477212384,0.0,-3.9555445251186243
LFR,1000,0.70,Isomap,0.1,2.1,1.0,1,0.6611328125,0.7166330496149536,0.6997301788579035,-0.014080963491555347,0.0,-3.851799944459826
LFR,1000,0.75,Isomap,0.1,2.1,1.0,1,0.6840562719812426,0.7384195885696694,0.7220050298210672,0.011190304305820497,0.0,-3.661908516236581
LFR,1000,0.75,Isomap,0.1,2.1,1.0,1,0.6662756598240469,0.716973005996527,0.7070600398941775,0.0016560177539872416,0.0,-3.70120531431656
LFR,1000,0.75,Isomap,0.1,2.1,1.0,1,0.6772300469483568,0.7341697168905488,0.7281554091915414,0.013717775618248752,0.0,-3.712699169793472
LFR,1000,0.75,Isomap,0.1,2.1,1.0,1,0.6602226127709432,0.7207095222537345,0.7049869795716397,0.000808537921009985,0.0,-3.5823701267571897
LFR,1000,0.80,Isomap,0.1,2.1,1.0,1,0.6903367496339677,0.7462828625816741,0.7275745810427399,0.009267893456371856,0.0,-3.427918514942915
LFR,1000,0.80,Isomap,0.1,2.1,1.0,1,0.676923076923077,0.7287077826725404,0.7157571549227257,0.004593971044160526,0.0,-3.4511528698744622
LFR,1000,0.80,Isomap,0.1,2.1,1.0,1,0.6818181818181818,0.7398827836937757,0.7369912578841309,0.025527194322319157,0.0,-3.3903018391333806
LFR,1000,0.80,Isomap,0.1,2.1,1.0,1,0.6642282370153622,0.7167445822951717,0.7006855745049944,-0.0020364719405303947,0.0,-3.3176104775522326
LFR,1000,0.85,Isomap,0.1,2.1,1.0,1,0.6943359375,0.7517995902999509,0.7312842351842062,0.009773198308888275,0.0,-3.1895267612954554
LFR,1000,0.85,Isomap,0.1,2.1,1.0,1,0.6721951219512196,0.732414260477583,0.7198165785667885,0.007797134142932875,0.0,-3.1986132697443206
LFR,1000,0.85,Isomap,0.1,2.1,1.0,1,0.6725317693059628,0.740775210983366,0.7269279044782473,0.024321285990685858,0.0,-3.1773087013924406
LFR,1000,0.85,Isomap,0.1,2.1,1.0,1,0.6692682926829269,0.7200577942251463,0.6981206156590921,-0.0017199925833845805,0.0,-3.1031106450642953
LFR,1000,0.90,Isomap,0.1,2.1,1.0,1,0.6852122986822841,0.7513462296993707,0.7228211186565494,0.006859444904008295,0.0,-2.977824829091455
LFR,1000,0.90,Isomap,0.1,2.1,1.0,1,0.672514619883041,0.7241330665845901,0.7033837698984509,0.01475338199412053,0.0,-2.9527829378924713
LFR,1000,0.90,Isomap,0.1,2.1,1.0,1,0.671071953010279,0.7343669139209936,0.7230843645099805,0.005917235377492457,0.0,-2.9553565854818764
LFR,1000,0.90,Isomap,0.1,2.1,1.0,1,0.6661786237188873,0.7225180497676253,0.708614480326218,-0.0010568257756435682,0.0,-2.9271386599440645
LFR,1000,0.95,Isomap,0.1,2.1,1.0,1,0.6900584795321637,0.7479737355083615,0.7147787899388548,0.007258534001720099,0.0,-2.791909908544592
LFR,1000,0.95,Isomap,0.1,2.1,1.0,1,0.6608187134502924,0.7032762217434425,0.6761136850437306,0.02122236908181417,0.0,-2.76155900947242
LFR,1000,0.95,Isomap,0.1,2.1,1.0,1,0.6862170087976539,0.7334021327829378,0.7120283035276778,0.0005315236400600143,0.0,-2.739885397292698
LFR,1000,0.95,Isomap,0.1,2.1,1.0,1,0.6627565982404692,0.7191606467148263,0.7219062081421769,0.009032202694002673,0.0,-2.745012660978321
LFR,1000,0.05,LE,0.1,2.1,1.0,1,0.5987045033929673,0.6821346341203512,0.6999040267960345,0.0006723864471400972,-24.429581808291513,-13.398816029955062
LFR,1000,0.05,LE,0.1,2.1,1.0,1,0.6235348550277606,0.7082697345668236,0.7230503654636389,0.012871061971364473,-31.09091554548665,-10.615911767344036
LFR,1000,0.05,LE,0.1,2.1,1.0,1,0.6167489204194941,0.7001182144996149,0.7154195007128505,0.016376590095151897,-30.459500109375792,-12.243798803406538
LFR,1000,0.05,LE,0.1,2.1,1.0,1,0.614898210980876,0.6960477843235755,0.7194516213149045,-0.02396707876856124,-30.27564644815327,-12.656362991777131
LFR,1000,0.10,LE,0.1,2.1,1.0,1,0.6742633892235065,0.7664737850205265,0.7767574308139948,-0.01945797874099379,-25.981484433459205,-9.640829903130326
LFR,1000,0.10,LE,0.1,2.1,1.0,1,0.6825138391403451,0.7787389545491947,0.7848673655492433,0.037121656508985246,-27.297194405288682,-9.055708594629944
LFR,1000,0.10,LE,0.1,2.1,1.0,1,0.6818625854770433,0.7728028067341941,0.77487855750605,0.03598569509906108,-29.21716958134654,-10.534462693963645
LFR,1000,0.10,LE,0.1,2.1,1.0,1,0.6753500488440247,0.7699355532369707,0.7795551148717138,-0.02552725694399428,-27.679043714187852,-8.91629452330701
LFR,1000,0.15,LE,0.1,2.1,1.0,1,0.7064299258748492,0.8032711201300669,0.8025391702283585,-0.048204790945349255,-24.237679428649635,-8.740649810743953
LFR,1000,0.15,LE,0.1,2.1,1.0,1,0.7139655172413794,0.8089700690523925,0.8102578995747214,0.052749650015488043,-23.638843368383853,-7.733642814058438
LFR,1000,0.15,LE,0.1,2.1,1.0,1,0.72,0.8148204914844737,0.8123864907267786,0.007060655896251151,-27.275065116568374,-8.408603517825025
LFR,1000,0.15,LE,0.1,2.1,1.0,1,0.7132758620689655,0.8076267309900989,0.8171772335391922,-0.06498339202689069,-26.724614209518798,-7.7170946827085745
LFR,1000,0.20,LE,0.1,2.1,1.0,1,0.7394250137337484,0.8297767807084794,0.8303678504286047,-0.08119084028141281,-24.075482899633865,-7.642434429713274
LFR,1000,0.20,LE,0.1,2.1,1.0,1,0.734065934065934,0.8260528699534182,0.8221937614450103,0.04517201668158318,-21.346072528941754,-6.095094763199887
LFR,1000,0.20,LE,0.1,2.1,1.0,1,0.7390587804431423,0.8366932130697579,0.8361952884897887,-0.039313895917311575,-25.140571626053504,-7.036620866273423
LFR,1000,0.20,LE,0.1,2.1,1.0,1,0.73992673992674,0.8357071743884932,0.8417267449524901,-0.01691848378350368,-26.234493613721533,-6.38099664241865
LFR,1000,0.25,LE,0.1,2.1,1.0,1,0.7603047470209026,0.8530984393317702,0.8519823073941369,-0.07066845713428786,-22.393043125273362,-6.680862775661531
