system,N,theta,embedding,mu,t1,t2,prob,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
LFR,10000,0.25,LE,0.1,2.1,1.0,1,0.6981674785432614,0.7615071089848485,0.7436684120357298,-0.06791322259135217,-3.1742352848410724,-11.856790654367877
LFR,1000,0.25,LE,0.1,2.1,1.0,1,0.7497069167643611,0.8450279698836614,0.84083777118521,0.03939977784872126,-20.153346603879374,-5.697883449699222
LFR,100,0.25,LE,0.1,2.1,1.0,1,0.513126491646778,0.5170358721910753,0.5313024325475648,-0.11767597685460772,12872.84176843495,-4.99647709479292
LFR,5000,0.25,LE,0.1,2.1,1.0,1,0.6980779629356535,0.7689264269160934,0.7609724051317693,-0.030403626301191797,-5.7544861088442865,-11.537785596683642
LFR,500,0.25,LE,0.1,2.1,1.0,1,0.5787099684258006,0.6311877118995806,0.64654363658055,0.09253666623010838,-16.605556740471407,-2.777400670935871
LFR,10000,0.25,LE,0.1,2.1,1.0,1,0.7042217582927395,0.7651561882473243,0.7468014596320944,-0.06630518335940636,-3.2008706536488623,-11.98552387663008
LFR,1000,0.25,LE,0.1,2.1,1.0,1,0.7614768509474507,0.8531106692470227,0.8542878148225618,-0.0015393821332440032,-23.820902165067224,-6.621998871522754
LFR,100,0.25,LE,0.1,2.1,1.0,1,0.48325358851674644,0.44837970914920416,0.44660783060017406,-0.12959272360309562,4078.458112718938,-5.3487041482228435
LFR,5000,0.25,LE,0.1,2.1,1.0,1,0.6925572706715171,0.758882626880584,0.749242497742578,-0.05369282839428283,-6.092127719748087,-11.633567391259195
LFR,500,0.25,LE,0.1,2.1,1.0,1,0.5814163283716735,0.6188287379146458,0.6337889648765186,0.07673965231484446,-15.074227341884603,-4.434457141474827
LFR,10000,0.25,LE,0.1,2.1,1.0,1,0.7010670378102528,0.7645081763670275,0.7505111464649331,-0.06439006807669416,-3.417566473457477,-12.276762055729641
LFR,1000,0.25,LE,0.1,2.1,1.0,1,0.758694802657288,0.8569292634429265,0.8627373353424136,-0.05124601286744636,-24.600255296815092,-5.693349697047527
LFR,100,0.25,LE,0.1,2.1,1.0,1,0.5083532219570406,0.50468237331389,0.5058189734732229,-0.10216491589611836,7904.876694906407,-3.8091064297096615
LFR,5000,0.25,LE,0.1,2.1,1.0,1,0.6957675859017844,0.7661368402132422,0.7566056347126704,-0.08741225672417474,-5.616675414155678,-11.495907101153161
LFR,500,0.25,LE,0.1,2.1,1.0,1,0.5752930568079351,0.6276652055449448,0.6341521454143151,-0.01938808007260694,-16.34824182112098,-3.7874683956458792
LFR,10000,0.30,LE,0.1,2.1,1.0,1,0.7123471518043543,0.7791757110036568,0.7690663651325016,-0.08452128974916479,-3.118733547652668,-11.163808828370591
LFR,1000,0.30,LE,0.1,2.1,1.0,1,0.7816621310445887,0.8725939239941861,0.8743774219668562,-0.05533764350351091,-21.854586204019697,-6.057288394018474
LFR,100,0.30,LE,0.1,2.1,1.0,1,0.46153846153846156,0.44079033913020593,0.45681107534268195,0.09338735354359333,2017.0390766378296,-3.263828780209879
LFR,5000,0.30,LE,0.1,2.1,1.0,1,0.6976878917153843,0.7699892113912459,0.761626339045207,-0.020426989028330993,-5.646078168348685,-11.106832491812302
LFR,500,0.30,LE,0.1,2.1,1.0,1,0.5930401159980667,0.6460421759248878,0.65786885824792,0.024238006083025992,-17.459541585099892,-3.701975939558029
