system,layers,theta,embedding,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
celegans,1-2,0.15,HOPE,0.6322188449848024,0.6307810870846366,0.7307268746410887,-0.23332586972322616,-9.50085953261561,-9.903709988013752
celegans,1-3,0.15,HOPE,0.7683080808080808,0.591865298936006,0.8537382092116832,-0.20010630891257405,-2.013763829674479,-11.759424885651335
celegans,2-3,0.15,HOPE,0.7517985611510791,0.5591404470168093,0.8299276885156821,0.08054085167851412,6.2915185397684645,-14.73288926153204
celegans,1-2,0.15,HOPE,0.6322188449848024,0.6307810870846366,0.7307268755981278,-0.2333258697232268,-9.500859532615621,-9.903709988013755
celegans,1-3,0.15,HOPE,0.7683080808080808,0.591865298936006,0.8537382092116832,-0.20010630891257428,-2.013763829674471,-11.759424885651338
celegans,2-3,0.15,HOPE,0.7517985611510791,0.5591404470168093,0.8299276885156821,0.08054085167851233,6.291518539768431,-14.73288926153204
celegans,1-2,0.15,HOPE,0.6271529888551165,0.6248424679269232,0.7273730972025302,-0.27406200855494556,-8.717034948526472,-11.251379172513968
celegans,1-3,0.15,HOPE,0.7974763406940063,0.6576757702611327,0.8685218646205888,-0.06911505812175321,-3.9725822216661775,-12.849969205284777
celegans,2-3,0.15,HOPE,0.7697841726618705,0.546406091007174,0.8277324311752343,0.2706282736499238,-4.281218514537813,-10.067156291043613
celegans,1-2,0.15,HOPE,0.6271529888551165,0.6248424679269232,0.7273730972025302,-0.2740620085549461,-8.717034948526521,-11.251379172513973
celegans,1-3,0.15,HOPE,0.7974763406940063,0.6576757702611327,0.8685218646205888,-0.0691150581217533,-3.972582221666172,-12.84996920528478
celegans,2-3,0.15,HOPE,0.7697841726618705,0.546406091007174,0.8277324311752343,0.27062827364992426,-4.281218514537769,-10.067156291043615
celegans,1-2,0.15,HOPE,0.5835866261398176,0.5806402094902704,0.709961843978511,-0.11199454658782801,-1.3825966881923537,-10.608051222002452
celegans,1-3,0.15,HOPE,0.7708333333333334,0.6225138393972466,0.8659908138916614,-0.08958858149341944,-4.796066457186068,-10.216709580226372
celegans,2-3,0.15,HOPE,0.7796762589928058,0.5961537471359061,0.8437725137218492,0.2663575477752742,-0.3346718712026114,-11.208485348863226
celegans,1-2,0.20,HOPE,0.6131465517241379,0.6336412250850754,0.7490857729687734,-0.43514318738980123,-7.7117326478954995,-10.733331212344938
celegans,1-3,0.20,HOPE,0.7751677852348994,0.6295559156451083,0.8495996041755913,-0.5643167796841335,-9.902120851509858,-12.573620470551909
celegans,2-3,0.20,HOPE,0.8030592734225621,0.5525126915374226,0.8218626418538534,0.2826161623587539,-1.7658250442803938,-7.736004895321794
celegans,1-2,0.20,HOPE,0.6131465517241379,0.6336412250850754,0.7490857729687734,-0.4351431873898059,-7.711732647895667,-10.733331212344966
celegans,1-3,0.20,HOPE,0.7751677852348994,0.6295559156451083,0.8495996041755913,-0.5643167796841322,-9.902120851509858,-12.573620470551909
celegans,2-3,0.20,HOPE,0.8030592734225621,0.5525126915374226,0.8218626418538534,0.2826161623587541,-1.76582504428039,-7.736004895321794
celegans,1-2,0.20,HOPE,0.6202804746494067,0.6397695190185309,0.7416145362642002,-0.2015827256693125,-6.503041010579317,-10.009252615042282
celegans,1-3,0.20,HOPE,0.749832327297116,0.6148372901806309,0.8569213125881905,-0.4693541463716061,-11.019136702419983,-11.254806546580957
celegans,2-3,0.20,HOPE,0.76981852913085,0.5948759100318657,0.8641795939069514,-0.07287320918539696,-7.022057164859757,-10.817601388550168
celegans,1-2,0.20,HOPE,0.6202804746494067,0.639902982393101,0.7416729748173363,-0.20158272566931285,-6.503041010579321,-10.009252615042282
celegans,1-3,0.20,HOPE,0.749832327297116,0.6148372901806309,0.8569213125881905,-0.46935414637160605,-11.019136702419981,-11.254806546580955
celegans,2-3,0.20,HOPE,0.76981852913085,0.5948759100318657,0.8641795943075505,-0.07287320918539661,-7.022057164859749,-10.817601388550171
celegans,1-2,0.20,HOPE,0.6699029126213593,0.660972818016829,0.7474173189128193,-0.22434713306417658,-9.308291454414167,-9.360475893752504
celegans,1-3,0.20,HOPE,0.7719651240778002,0.6104173406664509,0.8577464942772832,-0.3223781236607284,-5.090578629865057,-10.552123484583252
celegans,2-3,0.20,HOPE,0.7712918660287081,0.5827020424462376,0.8491161073356711,-0.06079318787820684,-3.0934247092518348,-10.213090822514712
celegans,1-2,0.20,HOPE,0.6699029126213593,0.6609831298465599,0.7474208988823724,-0.22434713306417628,-9.308291454414151,-9.360475893752502
celegans,1-3,0.20,HOPE,0.7719651240778002,0.6104173406664509,0.8577464942772832,-0.3223781236607269,-5.090578629864957,-10.552123484583243
celegans,2-3,0.20,HOPE,0.7712918660287081,0.5827020424462376,0.8491161073356711,-0.06079318787820678,-3.093424709251814,-10.213090822514713
celegans,1-2,0.20,HOPE,0.6433189655172413,0.6542569297961991,0.7527308048066541,-0.26522235333518696,-8.236330983092875,-9.831514616033239
celegans,1-3,0.20,HOPE,0.7746478873239436,0.6608797650527695,0.8700558701623966,-0.42749651015372475,-8.380659347342519,-12.111553586069075
celegans,2-3,0.20,HOPE,0.7712918660287081,0.5741578624576184,0.833438160418558,0.07394018678239236,-5.0342083543054015,-9.089580927061826
celegans,1-2,0.20,HOPE,0.6433189655172413,0.6542569297961991,0.7527308048066541,-0.2652223533351882,-8.236330983092916,-9.83151461603324
celegans,1-3,0.20,HOPE,0.7746478873239436,0.6608797650527695,0.8700558701623966,-0.4274965101537257,-8.380659347342494,-12.111553586069075
celegans,2-3,0.20,HOPE,0.7712918660287081,0.5741578624576184,0.833438160418558,0.07394018678239211,-5.034208354305415,-9.089580927061828
celegans,1-2,0.20,HOPE,0.6299892125134844,0.6125212720152543,0.7219486309616077,-0.14066899698710442,-1.2896205219843484,-9.478906602980434
celegans,1-3,0.20,HOPE,0.7563758389261745,0.6286569397680508,0.8620582226365157,-0.3260265230169232,-5.000323344875688,-9.622111879348614
celegans,2-3,0.20,HOPE,0.768642447418738,0.5961660044662277,0.8442388127373812,-0.1755524122536684,-7.100928268132165,-11.597229001728243
celegans,1-2,0.25,HOPE,0.6260069044879172,0.651931800953947,0.7665022282876476,-0.5588041802392785,-7.994278158911295,-10.399912614540725
celegans,1-3,0.25,HOPE,0.7971326164874551,0.6381383600478308,0.851799062084112,-0.5679752021032268,-7.149224472336872,-10.20557378075139
celegans,2-3,0.25,HOPE,0.7997957099080695,0.5695217130278167,0.8299182791389912,0.18123512338886782,1.337355182401311,-6.869596192670654
celegans,1-2,0.25,HOPE,0.6260069044879172,0.651931800953947,0.7665022282876476,-0.5588041802392792,-7.994278158911295,-10.399912614540725
celegans,1-3,0.25,HOPE,0.7971326164874551,0.6381383600478308,0.851799062084112,-0.5679752021032275,-7.149224472336889,-10.205573780751397
celegans,2-3,0.25,HOPE,0.7997957099080695,0.5695217130278167,0.8299182791389912,0.1812351233888679,1.3373551824013052,-6.869596192670655
celegans,1-2,0.25,HOPE,0.6290322580645161,0.6212881455399061,0.7200046742810178,-0.2422592898054574,-6.031158054179788,-9.11705019241304
celegans,1-3,0.25,HOPE,0.7729226361031518,0.6211166034669555,0.8597914111451277,-0.5600522743182436,-6.479019440610164,-9.719339649973463
celegans,2-3,0.25,HOPE,0.7775510204081633,0.5907594936708861,0.8554856893480658,-0.1304253668339342,-5.761495806921787,-8.812207666242415
celegans,1-2,0.25,HOPE,0.6290322580645161,0.6212881455399061,0.7200046742810178,-0.24225928980545738,-6.031158054179782,-9.11705019241304
celegans,1-3,0.25,HOPE,0.7729226361031518,0.6211166034669555,0.8597914111451277,-0.5600522743182426,-6.4790194406101556,-9.71933964997346
celegans,2-3,0.25,HOPE,0.7775510204081633,0.5907594936708861,0.8554856893480658,-0.13042536683393352,-5.761495806921779,-8.812207666242411
celegans,1-2,0.25,HOPE,0.6762672811059908,0.6744214752161569,0.743341141259869,-0.24040585757557717,-6.184355897493612,-8.725147341920886
celegans,1-3,0.25,HOPE,0.7944126074498568,0.6351857010057755,0.8644571784042998,-0.29278136226178036,-1.592114626304972,-8.859577111982322
celegans,2-3,0.25,HOPE,0.7801635991820041,0.5641056591626934,0.833497834428751,-0.16183171101765084,-3.066342396974132,-8.796620059237492
celegans,1-2,0.25,HOPE,0.6762672811059908,0.6744214752161569,0.743341141259869,-0.24040585757557717,-6.184355897493583,-8.725147341920886
celegans,1-3,0.25,HOPE,0.7944126074498568,0.6351857010057755,0.8644571784042998,-0.2927813622617802,-1.5921146263049843,-8.859577111982322
celegans,2-3,0.25,HOPE,0.7801635991820041,0.5641056591626934,0.833497834428751,-0.16183171101764948,-3.0663423969741133,-8.79662005923749
celegans,1-2,0.25,HOPE,0.6547756041426928,0.6633984627119638,0.7542929051871973,-0.49395860649105167,-2.206517653176402,-9.338272606606026
celegans,1-3,0.25,HOPE,0.7788117394416607,0.6534173630362378,0.8602873500810876,-0.7049114383508007,-3.8142841418826965,-11.106429298190468
celegans,2-3,0.25,HOPE,0.7617586912065439,0.5946776929601356,0.8424521516260608,-0.3141443367111663,-4.641968713813549,-8.92629690015143
celegans,1-2,0.25,HOPE,0.6547756041426928,0.6633984627119638,0.7542929051871973,-0.493958606491052,-2.2065176531764497,-9.338272606606024
celegans,1-3,0.25,HOPE,0.7788117394416607,0.6534173630362378,0.8602873500810876,-0.7049114383508013,-3.8142841418827382,-11.106429298190468
celegans,2-3,0.25,HOPE,0.7617586912065439,0.5946776929601356,0.8424521516260608,-0.3141443367111667,-4.641968713813563,-8.92629690015143
celegans,1-2,0.25,HOPE,0.6324884792626728,0.635305267591791,0.7381669361765714,-0.27532900019496404,-1.7669726702757556,-8.978642284632343
celegans,1-3,0.25,HOPE,0.7727598566308244,0.6517984525899911,0.8723918680298126,-0.5079318286427075,-5.957774045211468,-8.908128559588759
celegans,2-3,0.25,HOPE,0.7806122448979592,0.6060889587853935,0.8465118532870483,-0.15578099693167044,-2.721214763017829,-9.587830257870413
celegans,1-2,0.30,HOPE,0.6374845869297164,0.6502703715601242,0.765616988500937,-0.5355348332881688,-6.44481692147023,-8.960082029322852
celegans,1-3,0.30,HOPE,0.7921779141104295,0.6359368036024406,0.8499849258594192,-0.6860339779617665,-6.314495885910159,-9.366447800462955
celegans,2-3,0.30,HOPE,0.7899343544857768,0.5573018441621885,0.8238284900498891,-0.04212570066239887,-1.3790998226124844,-6.524159842914061
celegans,1-2,0.30,HOPE,0.6374845869297164,0.6502703715601242,0.765616988500937,-0.5355348332881683,-6.444816921470233,-8.960082029322852
celegans,1-3,0.30,HOPE,0.7921779141104295,0.6359368036024406,0.8499849258594192,-0.686033977961766,-6.314495885910135,-9.366447800462952
celegans,2-3,0.30,HOPE,0.7899343544857768,0.5573018441621885,0.8238284900498891,-0.04212570066239864,-1.3790998226124773,-6.52415984291406
celegans,1-2,0.30,HOPE,0.6402966625463535,0.6550145397984716,0.753857696427286,-0.38455755127007,-5.930253458929852,-8.714105783030748
celegans,1-3,0.30,HOPE,0.771889400921659,0.6302730696798494,0.8621274528444023,-0.6891228528427898,-6.220656991683368,-8.822685190222435
celegans,2-3,0.30,HOPE,0.7825136612021858,0.6068623398098387,0.8558066472586976,-0.25403460346205936,-4.206086669584839,-7.990303579452542
celegans,1-2,0.30,HOPE,0.6402966625463535,0.6550179211469533,0.7538588025530968,-0.38455755127006985,-5.930253458929853,-8.71410578303075
celegans,1-3,0.30,HOPE,0.771889400921659,0.6302730696798494,0.8621274528444023,-0.6891228528427898,-6.220656991683364,-8.822685190222435
celegans,2-3,0.30,HOPE,0.7825136612021858,0.6068623398098387,0.8558066472586976,-0.2540346034620594,-4.206086669584836,-7.990303579452542
celegans,1-2,0.30,HOPE,0.7008652657601978,0.6845913100028451,0.7463838443308837,-0.3038749096587012,-4.482833899078866,-8.05359398578203
celegans,1-3,0.30,HOPE,0.7972350230414746,0.6519492392079085,0.8689826516658576,-0.3779762139772818,-1.6312426720756878,-7.954999591863963
celegans,2-3,0.30,HOPE,0.7785087719298246,0.5956799654150198,0.8490684992488898,-0.38786649433891296,-3.9700407225480667,-8.21124641999594
celegans,1-2,0.30,HOPE,0.7008652657601978,0.6845913100028451,0.7463838443308837,-0.3038749096587008,-4.4828338990788215,-8.05359398578203
celegans,1-3,0.30,HOPE,0.7972350230414746,0.6519492392079085,0.8689826516658576,-0.3779762139772819,-1.631242672075704,-7.954999591863962
celegans,2-3,0.30,HOPE,0.7785087719298246,0.5956799654150198,0.8490684992488898,-0.38786649433891307,-3.9700407225480716,-8.211246419995941
celegans,1-2,0.30,HOPE,0.6834975369458128,0.6923512939033031,0.7764963451440714,-0.5337316254814516,-4.584429274940076,-8.001948426249584
celegans,1-3,0.30,HOPE,0.7915708812260537,0.6600221101361156,0.8680356278874992,-0.8943644531868602,-3.8634069667085833,-10.193447372707121
celegans,2-3,0.30,HOPE,0.7631578947368421,0.5808302910667876,0.8402399037258226,-0.467992666893743,-3.6148105156969828,-8.247862175011273
celegans,1-2,0.30,HOPE,0.6834975369458128,0.6923512939033031,0.7764963451440714,-0.5337316254814523,-4.584429274940099,-8.001948426249585
celegans,1-3,0.30,HOPE,0.7915708812260537,0.6600221101361156,0.8680356278874992,-0.8943644531868598,-3.863406966708552,-10.19344737270712
celegans,2-3,0.30,HOPE,0.7631578947368421,0.5808302910667876,0.8402399041936754,-0.46799266689374375,-3.6148105156969854,-8.247862175011273
celegans,1-2,0.30,HOPE,0.608641975308642,0.620600956372233,0.7273824710575449,-0.3678624461982531,-2.778582346727004,-7.789363080078655
celegans,1-3,0.30,HOPE,0.7792307692307693,0.6600854996010813,0.8725609606734364,-0.7729374732961737,-4.830721037436324,-8.730911519643447
celegans,2-3,0.30,HOPE,0.7855579868708972,0.6005281143212178,0.8368456045035044,-0.19165686359131826,-2.075178867326218,-7.751962500182151
celegans,1-2,0.35,HOPE,0.6476063829787234,0.640658285928319,0.7627707800113095,-0.49460853966302026,-5.505648376184207,-7.818227459823221
celegans,1-3,0.35,HOPE,0.7927332782824112,0.6533142414998354,0.8546483912483013,-0.8144365021368328,-5.207612416900931,-8.52036020846852
celegans,2-3,0.35,HOPE,0.7865566037735849,0.5593620738838967,0.8212188338999549,-0.25196812255730566,-0.07429991580965123,-6.443189107714859
celegans,1-2,0.35,HOPE,0.6476063829787234,0.640658285928319,0.7627707800113095,-0.49460853966302065,-5.505648376184209,-7.818227459823222
celegans,1-3,0.35,HOPE,0.7927332782824112,0.6533142414998354,0.8546483912483013,-0.8144365021368318,-5.207612416900895,-8.520360208468515
celegans,2-3,0.35,HOPE,0.7865566037735849,0.5593620738838967,0.8212188338999549,-0.2519681225573062,-0.07429991580966883,-6.4431891077148595
celegans,1-2,0.35,HOPE,0.6413333333333333,0.6576463729753577,0.7630718456575767,-0.4709745124621536,-5.1862459637716505,-7.920063123076169
celegans,1-3,0.35,HOPE,0.7748344370860927,0.6480309164519691,0.8675662190068091,-0.993024245372577,-6.362965919713448,-8.94101493857564
celegans,2-3,0.35,HOPE,0.7835294117647059,0.6135456757354568,0.8465966820433835,-0.3829613008618274,-3.368295053763964,-7.577517653231354
celegans,1-2,0.35,HOPE,0.6413333333333333,0.6576463729753577,0.7630718456575767,-0.4709745124621534,-5.186245963771654,-7.9200631230761696
celegans,1-3,0.35,HOPE,0.7748344370860927,0.6480309164519691,0.8675662190068091,-0.9930242453725774,-6.362965919713454,-8.94101493857564
celegans,2-3,0.35,HOPE,0.7835294117647059,0.6135456757354568,0.8465966820433835,-0.38296130086182806,-3.368295053763972,-7.577517653231356
celegans,1-2,0.35,HOPE,0.696,0.687003259642781,0.7538236991824006,-0.4148635675665622,-5.21923578381865,-7.7317184655634
celegans,1-3,0.35,HOPE,0.8036454018227009,0.6656554279901177,0.8721005504075289,-0.5236346824784964,-3.1689303608468204,-7.200231678714898
celegans,2-3,0.35,HOPE,0.7777777777777778,0.573318721986185,0.8326930179327342,-0.5604086858474089,-3.930601978186903,-7.466271605238818
celegans,1-2,0.35,HOPE,0.696,0.687003259642781,0.7538236991824006,-0.41486356756656184,-5.219235783818643,-7.731718465563402
celegans,1-3,0.35,HOPE,0.8036454018227009,0.6656554279901177,0.8721005504075289,-0.5236346824784963,-3.168930360846825,-7.200231678714898
celegans,2-3,0.35,HOPE,0.7777777777777778,0.573318721986185,0.8326930179327342,-0.5604086858474079,-3.93060197818689,-7.466271605238816
celegans,1-2,0.35,HOPE,0.6962864721485411,0.6987010542168675,0.791706221253413,-0.5744238201484839,-4.568660059818218,-7.577169185299165
celegans,1-3,0.35,HOPE,0.7968620974401321,0.665107302626313,0.8660835619257833,-1.0515613776886659,-4.611239141316112,-9.46920378310963
celegans,2-3,0.35,HOPE,0.7846153846153846,0.599590017825312,0.838407021253866,-0.5197228120436769,-2.8713958104426616,-7.3420708025964885
celegans,1-2,0.35,HOPE,0.6962864721485411,0.6987010542168675,0.791706221253413,-0.5744238201484845,-4.568660059818225,-7.577169185299165
celegans,1-3,0.35,HOPE,0.7968620974401321,0.665107302626313,0.8660835619257833,-1.0515613776886659,-4.611239141316112,-9.469203783109633
celegans,2-3,0.35,HOPE,0.7846153846153846,0.599590017825312,0.838407021253866,-0.5197228120436765,-2.871395810442648,-7.342070802596489
celegans,1-2,0.35,HOPE,0.6564580559254327,0.6583503054989817,0.7437798658670645,-0.5000965121534359,-2.8552607621633572,-7.465862820354872
celegans,1-3,0.35,HOPE,0.7726141078838175,0.6628367927237027,0.8728273415178567,-0.9357765790346637,-4.587936792359122,-8.422299150017826
celegans,2-3,0.35,HOPE,0.7818396226415094,0.6220800489507974,0.8465142715434447,-0.4723944736924301,-2.024624533535995,-7.573131946208442
celegans,1-2,0.40,HOPE,0.6435786435786436,0.6461946804784988,0.7701200522858924,-0.5507104474452148,-4.486196369829268,-7.095814723505341
celegans,1-3,0.40,HOPE,0.7980339588918678,0.6658965896589659,0.8629379370613993,-0.9951877438081291,-4.288738306987785,-7.944396397656839
celegans,2-3,0.40,HOPE,0.7874519846350833,0.5719565032707501,0.8327030680069243,-0.4723166548818338,1.4194788128055036,-6.574059314857508
celegans,1-2,0.40,HOPE,0.6435786435786436,0.6461946804784988,0.7701200522858924,-0.5507104474452147,-4.486196369829266,-7.095814723505342
celegans,1-3,0.40,HOPE,0.7980339588918678,0.6658965896589659,0.8629379370613993,-0.99518774380813,-4.288738306987795,-7.94439639765684
