system,layers,theta,embedding,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
drosophila,1-3,0.15,HOPE,0.9513908270536794,0.7822669090643979,0.3416181100570718,-0.14766906044220363,-4.135355035732794,-22.7501933592239
drosophila,1-2,0.15,HOPE,0.8960890272943762,0.7873554302805413,0.3581117237085742,0.36611024582866064,-7.319621158657454,-22.821695508238502
drosophila,1-3,0.15,HOPE,0.9511582472788166,0.7824173409042356,0.34260811165026045,-0.1400689079532891,-4.3383049383368615,-22.756564607188604
drosophila,2-3,0.15,HOPE,0.6435091277890467,0.6429169611685835,0.5232938137324001,-0.11589526829943304,-3.3755447413549944,-7.651682798062984
drosophila,1-2,0.15,HOPE,0.8994367358153592,0.7905265074723532,0.3725088352212214,0.2817817338867532,-8.245687166247787,-24.713262665767193
drosophila,1-3,0.15,HOPE,0.9458089124569727,0.7800413157006216,0.328841897452031,-0.07543549992625162,-4.995457851858848,-21.960878046320243
drosophila,1-2,0.15,HOPE,0.8992993543069103,0.7904666745663871,0.37285073805619334,0.2829833522401678,-8.30957610611894,-24.71540295978926
drosophila,1-3,0.15,HOPE,0.9458554284119453,0.7803855074957913,0.3291793845748453,-0.07673236454350287,-4.971241797444011,-21.957798683087102
drosophila,2-3,0.15,HOPE,0.6460446247464503,0.6390909207934813,0.5221745449139875,-0.1251621902890417,-1.4222114018112155,-8.971179569968221
drosophila,1-2,0.15,HOPE,0.887296208096721,0.7793597055927473,0.30778259191298996,0.43620531934138707,-11.085029459741785,-22.6709635875961
drosophila,1-3,0.15,HOPE,0.9512512791887617,0.7860645182620608,0.3295831901670608,-0.11363296296816892,-4.445897049607218,-22.111396964968975
drosophila,2-3,0.15,HOPE,0.6323529411764706,0.6155394356607101,0.4888931689536506,-0.09888572854392501,0.9267333236382417,-8.481452296874728
drosophila,1-2,0.20,HOPE,0.8878886672181402,0.8091349884698151,0.3436613402968584,1.0094090540224094,-11.013197397112638,-20.691223988102667
drosophila,1-3,0.20,HOPE,0.9257154154104681,0.8009972505340061,0.32385718353266335,0.5147763839190057,-6.762365756231077,-20.118223277660565
