system,layers,theta,auroc
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.6,0.5219512195121951
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.6499999999999999,0.5632716049382716
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.7,0.5976890756302521
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.7499999999999999,0.8444444444444443
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.7999999999999999,0.6985507246376812
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.85,0.6234866828087168
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.8999999999999999,0.7162698412698413
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.95,0.5384615384615385
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.0,0.49576510446075667
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.049999999999999996,0.5436765615337044
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.09999999999999999,0.5266980102426329
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.15,0.6565687474500205
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.19999999999999998,0.480373475609756
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.24999999999999997,0.503376350540216
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.3,0.5636655011655011
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.35,0.5307720655979362
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.39999999999999997,0.6040031397174255
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.44999999999999996,0.5262068965517241
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.49999999999999994,0.5496688741721854
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.5499999999999999,0.6271830985915493
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.6,0.7515406162464986
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.6499999999999999,0.47519841269841273
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.7,0.5373831775700935
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.7499999999999999,0.4695121951219513
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.7999999999999999,0.5533333333333333
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.85,0.5680000000000001
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.8999999999999999,0.5548245614035089
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.95,0.5
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.0,0.49837662337662336
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.049999999999999996,0.5888119953863898
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.09999999999999999,0.4572960372960373
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.15,0.5247606019151847
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.19999999999999998,0.6210237455197133
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.24999999999999997,0.6413328564616118
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.3,0.5851571268237935
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.35,0.5672268907563025
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.39999999999999997,0.6134587200781632
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.44999999999999996,0.6206618240516546
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.49999999999999994,0.5563636363636364
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.5499999999999999,0.5630434782608695
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.6,0.5584710743801653
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.6499999999999999,0.5657315731573157
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.7,0.7048066875653083
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.7499999999999999,0.6737109044801353
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.7999999999999999,0.6627680311890839
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.85,0.5415584415584416
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.8999999999999999,0.62
../../data/edgelists/clean-multiplex-london_l1-1_l2-3.mplx,1-2,0.95,0.3
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.0,0.49062151926932507
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.049999999999999996,0.5861940204045468
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.09999999999999999,0.5562583355483056
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.15,0.6094529532386268
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.19999999999999998,0.6596634584329177
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.24999999999999997,0.6733804750983889
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.3,0.6296562169666946
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.35,0.6500174997162209
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.39999999999999997,0.6811733249449512
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.44999999999999996,0.7047760210803689
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.49999999999999994,0.7113704507857733
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.5499999999999999,0.6738508581574276
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6,0.6999060795434021
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6499999999999999,0.7155489809335963
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7,0.686452072129073
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7499999999999999,0.6867788605248999
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7999999999999999,0.7303717320261438
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.85,0.7594842916419681
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.8999999999999999,0.7403100775193798
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.95,0.7650602409638554
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.0,0.474342111635205
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.049999999999999996,0.5888878054065767
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.09999999999999999,0.5707213022599946
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.15,0.5680569792605018
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.19999999999999998,0.6497342657342657
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.24999999999999997,0.61891015677044
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.3,0.6466820536039667
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.35,0.6512048422094483
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.39999999999999997,0.6628927427626484
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.44999999999999996,0.6725714787539676
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.49999999999999994,0.697912620989544
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.5499999999999999,0.622549167546904
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6,0.6719505216893726
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6499999999999999,0.7239348563294583
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7,0.7297420365977635
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7499999999999999,0.7329251130341048
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7999999999999999,0.7198607459343656
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.85,0.7590178183398523
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.8999999999999999,0.7951358457493427
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.95,0.8711111111111111
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.0,0.5203792846281248
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.049999999999999996,0.5358058763586957
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.09999999999999999,0.5970860767139837
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.15,0.6059082928422685
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.19999999999999998,0.6217916666666667
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.24999999999999997,0.5885852379618141
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.3,0.6533730721922604
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.35,0.6885349418244154
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.39999999999999997,0.6649122807017545
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.44999999999999996,0.7169649136516372
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.49999999999999994,0.6908729125599733
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.5499999999999999,0.7093204315426538
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6,0.7167482014388489
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6499999999999999,0.7447441070290932
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7,0.7036511914182714
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7499999999999999,0.7551141539905585
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7999999999999999,0.6920257859413634
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.85,0.6897407945736435
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.8999999999999999,0.82953216374269
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.95,0.7578947368421052
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.0,0.5248995128187743
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.049999999999999996,0.5421771477602544
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.09999999999999999,0.5645718198506201
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.15,0.5897290520414926
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.19999999999999998,0.5759566451360345
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.24999999999999997,0.6166795231416549
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.3,0.6884331608729576
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.35,0.6644308628104296
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.39999999999999997,0.6423597359735974
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.44999999999999996,0.696438393839384
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.49999999999999994,0.6965615231599886
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.5499999999999999,0.7070473675524013
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6,0.6996724721182925
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6499999999999999,0.6842999018140261
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7,0.7261117556071153
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7499999999999999,0.7157796729098073
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7999999999999999,0.742343600034901
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.85,0.7546661343447449
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.8999999999999999,0.7862291822023365
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.95,0.8593196314670446
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.0,0.5205710577547047
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.049999999999999996,0.5380948082040435
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.09999999999999999,0.5316763617133791
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.15,0.568487380302701
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.19999999999999998,0.6185466409609967
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.24999999999999997,0.6139890498475129
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.3,0.6730685432472827
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.35,0.6972504726883612
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.39999999999999997,0.6669731766394545
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.44999999999999996,0.6334398337054431
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.49999999999999994,0.6694832944832945
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.5499999999999999,0.6956168831168831
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6,0.7111583460504324
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.6499999999999999,0.7138582501710993
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7,0.664978466424464
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7499999999999999,0.7428917120387174
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.7999999999999999,0.7841749665094065
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.85,0.728785021551724
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.8999999999999999,0.7259831460674157
../../data/edgelists/clean-multiplex-celegans_l1-1_l2-3.mplx,1-2,0.95,0.8373440285204992
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.0,0.5228388607278431
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.526323829340996
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.5525791486010835
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.15,0.5304486176317162
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.5681114924571891
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.5681435580330532
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.3,0.5795003183651193
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.35,0.5942030866119935
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.6111092914073589
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.5587250314704415
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.5973528600753699
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.5952761062671414
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6,0.5691366233254531
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.6369370591427022
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7,0.6082503502328575
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.6406427435839201
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.6816964285714285
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.85,0.7385416666666667
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.6551724137931034
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.95,0.5739348370927319
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.0,0.5116704172633525
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.49631249045785336
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.5752537884360748
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.15,0.513343419865159
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.6115742683230871
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.5573678182859324
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.3,0.5865699357925217
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.35,0.5895294540229885
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.6145649049093322
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.5578528441079402
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.5916570174904016
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.6118904833297637
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6,0.6090474180385534
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.5941984116300982
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7,0.6660862952289466
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.6051206857658471
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.6430462971418135
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.85,0.573375402792696
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.6447368421052632
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.95,0.46726190476190477
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.0,0.49233021920153963
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.4732066831531902
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.5430465522073649
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.15,0.5390710382513662
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.5429145598340464
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.5504748891925217
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.3,0.6362334309101325
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.35,0.5681639222269333
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.6293887739350346
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.5888059276147051
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.5585335934497946
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.6416242641923575
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6,0.635411787665886
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.6439558629776021
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7,0.6570642527511537
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.6311229000884174
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.6242458521870287
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.85,0.6181425163983304
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.6501924001924002
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.95,0.6985714285714286
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.0,0.5185237802983808
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.5730436654132958
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.547941274484393
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.15,0.5094578636607622
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.5758085124506659
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.5809155383623469
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.3,0.6105575603312176
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.35,0.6026993337631635
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.5556529075804777
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.5583259022856338
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.5828862333861724
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.6117103235747303
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6,0.6052731772320579
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.6255965407229678
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7,0.6248976919299395
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.6351188206887788
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.6245310245310245
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.85,0.6589425067685937
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.6206349206349207
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.95,0.4170437405731523
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.0,0.48956083922442206
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.049999999999999996,0.5129229733436402
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.09999999999999999,0.5686569038240642
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.15,0.5298090259255308
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.19999999999999998,0.5744108098007614
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.24999999999999997,0.5756966427998859
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.3,0.5808285978802197
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.35,0.5698164547568397
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.39999999999999997,0.5667052469135803
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.44999999999999996,0.6042052469135804
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.49999999999999994,0.5944090136054422
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.5499999999999999,0.6362033707072844
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6,0.6337206023348937
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.6499999999999999,0.6288628862886289
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7,0.6068639009652936
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7499999999999999,0.6334810951760104
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.7999999999999999,0.627421418128655
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.85,0.5799413871703027
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.8999999999999999,0.7276632302405498
../../data/edgelists/clean-multiplex-celegans_l1-2_l2-3.mplx,1-2,0.95,0.6133578431372548
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.0,0.5348415425735014
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.049999999999999996,0.5341123949579831
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.09999999999999999,0.46455004699248115
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.15,0.4665393322014715
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.19999999999999998,0.4998486682808717
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.24999999999999997,0.5524713610510295
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.3,0.5352490421455939
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.35,0.5836754407148032
../../data/edgelists/clean-multiplex-london_l1-1_l2-2.mplx,1-2,0.39999999999999997,0.5346467391304348
