system,layers,theta,embedding,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
rattus,1-2,0.30,HOPE,0.7573896353166987,0.7018401674288814,0.46449620427500327,0.006338206495697016,-1.2334892639629869,-6.4657251398315445
rattus,1-2,0.30,HOPE,0.7408829174664108,0.6949485788085819,0.43565999366471464,0.09923282869252532,-0.6193395188494537,-6.542548994972382
rattus,1-3,0.30,HOPE,0.957983193277311,0.6727010888654724,0.11882389253073967,-1.314453504972426,-0.6672998714826088,-7.990257851174149
rattus,1-2,0.30,HOPE,0.7600613261786124,0.719005574631263,0.4761547118065464,0.1328191140608112,-1.4594299307844403,-7.302017482852126
rattus,1-3,0.30,HOPE,0.9565646594274433,0.6203981106612686,0.1130410746462294,-0.8873329909010371,0.41827778640590624,-11.154566700658007
rattus,1-2,0.30,HOPE,0.7360951285001918,0.7044289710814695,0.4503870399670029,-0.0033700102424587897,0.25385498180601784,-6.401038361347972
rattus,1-2,0.30,Isomap,0.7600767754318618,0.7091314626773118,0.4720760958584218,-0.0486854366344764,-0.1512157706237896,-6.296095428518755
rattus,1-2,0.30,Isomap,0.7527831094049904,0.7356493803719464,0.46962123990083293,0.10340605369639637,-0.4524263111605714,-6.384140380143174
rattus,1-3,0.30,Isomap,0.9565002471576866,0.719504741833509,0.13196770069831948,-1.4628243360683284,-0.5003614625705809,-7.577256888713466
rattus,1-2,0.30,Isomap,0.7642775009582216,0.7300769404004973,0.4922476202915975,0.050513247881443346,0.12276443571604559,-7.281352104818294
rattus,1-3,0.30,Isomap,0.9565646594274433,0.6710087719298246,0.1459533175645962,-0.9155000494139697,-0.5402857883028859,-10.754159838302463
rattus,1-2,0.30,Isomap,0.7395473724587649,0.7021437734740877,0.44932200954169466,0.0017038136054995457,0.08540763207527186,-6.434916079534935
rattus,1-3,0.30,LE,0.9555774925962488,0.6321727395411606,0.12516361412769605,-0.8783431229024229,0.35638835777666056,-11.108588626801758
rattus,1-2,0.30,N2V,0.7504798464491362,0.7255042328278805,0.48246459019402455,0.2511244349423493,-4.44079035067853,-7.436358278585381
rattus,1-2,0.30,LE,0.7712092130518234,0.717382761026277,0.4870285587004148,0.0,-0.46069080984440813,-6.337874697351623
rattus,1-2,0.30,LE,0.7485604606525912,0.7074771482776636,0.44721179098123764,0.0,-0.1670078725620389,-6.345501173474343
rattus,1-2,0.30,LE,0.7765427366807206,0.7343840140430112,0.5092799634281066,0.0,-0.34327138839971977,-7.064097622678728
rattus,1-2,0.30,LE,0.7491369390103567,0.7080808822392928,0.4531020443053368,0.0,-0.07602868966484748,-6.309796446498047
