,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr
88,london,1,2,{'imb'},0.77,1.3444469653647073,[0.],0.8589743589743589,0.5,0.9294871794871795
89,london,1,2,{'imb'},0.77,1.6052625350295981,[0.],0.7209302325581395,0.5,0.8604651162790697
90,london,1,2,{'imb'},0.86,1.434302262486591,[0.],0.8035714285714286,0.5,0.9017857142857143
91,london,1,2,{'imb'},0.86,1.4558502205258685,[0.],0.7868852459016393,0.5,0.8934426229508197
92,london,1,2,{'imb'},0.86,1.3671728861916541,[0.],0.875,0.5,0.9375
93,london,1,2,{'imb'},0.86,1.3138816265570947,[0.],0.9230769230769231,0.5,0.9615384615384616
94,london,1,2,{'imb'},0.86,1.4373846405259245,[0.],0.8,0.5,0.9
95,london,1,2,{'imb'},0.86,1.4056364880182335,[0.],0.8333333333333334,0.5,0.9166666666666667
96,london,1,2,{'imb'},0.86,1.4768912560596836,[0.],0.7704918032786885,0.5,0.8852459016393442
97,london,1,2,{'imb'},0.86,1.463724053627122,[0.],0.7796610169491526,0.5,0.8898305084745763
98,london,1,2,{'imb'},0.86,1.41286044854066,[0.],0.8292682926829268,0.5,0.9146341463414633
99,london,1,2,{'imb'},0.86,1.3598274081024073,[0.],0.8888888888888888,0.5,0.9444444444444444
100,london,1,2,{'imb'},0.95,1.4037460006354197,[0.],0.9230769230769231,0.5,0.9615384615384616
101,london,1,2,{'imb'},0.95,1.4113394758714017,[0.],0.8571428571428571,0.5,0.9285714285714286
102,london,1,2,{'imb'},0.95,1.435773070385875,[0.],0.7857142857142857,0.5,0.8928571428571428
103,london,1,2,{'imb'},0.95,1.4364827428717297,[0.],0.7894736842105263,0.5,0.8947368421052632
104,london,1,2,{'imb'},0.95,1.443451259459314,[0.],0.7647058823529411,0.5,0.8823529411764706
105,london,1,2,{'imb'},0.95,1.4265179947449027,[0.],0.8148148148148148,0.5,0.9074074074074074
106,london,1,2,{'imb'},0.95,,,,,
107,london,1,2,{'imb'},0.95,1.4253745642254558,[0.],0.8235294117647058,0.5,0.9117647058823529
108,london,1,2,{'imb'},0.95,1.4323189054582555,[0.],0.8,0.5,0.9
109,london,1,2,{'imb'},0.95,1.4157072623813671,[0.],0.8333333333333334,0.5,0.9166666666666667
110,london,1,2,{'emb'},0.05,2.6503358086689555,[-1.04504957],0.8044692737430168,0.3902777777777778,0.7308430087793656
111,london,1,2,{'emb'},0.05,3.5179419820879803,[-1.10759463],0.8022284122562674,0.4762812989045384,0.7962342724248737
112,london,1,2,{'emb'},0.05,2.986952929921626,[-1.24407729],0.8044692737430168,0.3517857142857143,0.7311254143431937
113,london,1,2,{'emb'},0.05,2.67309131350987,[-1.56345797],0.7871148459383753,0.36306737227763075,0.7273631691079814
114,london,1,2,{'emb'},0.05,2.3785731447506375,[-1.78887645],0.7759103641456583,0.33479121107987087,0.7166973917992777
115,london,1,2,{'emb'},0.05,2.9293902570878716,[-0.36964869],0.8016759776536313,0.3819502380134465,0.7573165370492404
116,london,1,2,{'emb'},0.05,2.6110250897593237,[-1.54414568],0.7740112994350282,0.35787741670094614,0.715950959422692
117,london,1,2,{'emb'},0.05,3.2595721825143316,[-1.64182644],0.7932011331444759,0.4053888548683405,0.7596538443018512
118,london,1,2,{'emb'},0.05,3.247549088867168,[-1.5146143],0.8005698005698005,0.4494809332922191,0.7589398885004408
119,london,1,2,{'emb'},0.05,3.2094855924890084,[-1.76444836],0.7790368271954674,0.32507739938080504,0.7191881883140026
120,london,1,2,{'emb'},0.14,3.555202025214931,[-2.32408526],0.7325227963525835,0.3363207547169811,0.7092788243071461
121,london,1,2,{'emb'},0.14,1.9813429225780737,[-0.58710132],0.8108974358974359,0.315066657734307,0.7124696711214349
122,london,1,2,{'emb'},0.14,4.604519450958702,[-2.94944539],0.75625,0.278944736184046,0.6916457278875003
123,london,1,2,{'emb'},0.14,4.133573952141545,[-2.70778666],0.7191358024691358,0.2892416225749559,0.692995179108426
124,london,1,2,{'emb'},0.14,3.682468769929742,[-2.68632321],0.7220543806646526,0.23755846024703203,0.6813398613921009
125,london,1,2,{'emb'},0.14,3.649179595354145,[-1.70814644],0.7831325301204819,0.2809912700647705,0.6860494719685399
126,london,1,2,{'emb'},0.14,4.203858066190562,[-3.05445917],0.7310126582278481,0.13278535151029136,0.649582506147741
127,london,1,2,{'emb'},0.14,3.958624308726594,[-2.05631764],0.7613293051359517,0.3231560891938251,0.7158273835241502
128,london,1,2,{'emb'},0.14,4.158405949758757,[-3.1238262],0.7507692307692307,0.3060405250414171,0.7080165553940735
129,london,1,2,{'emb'},0.14,3.879632727079477,[-2.25683005],0.7492260061919505,0.3076737451737452,0.6979325344343397
130,london,1,2,{'emb'},0.22999999999999998,5.162622709058234,[-3.67572196],0.6550522648083623,0.151296111665005,0.6636975030248512
131,london,1,2,{'emb'},0.22999999999999998,5.21522647508653,[-3.55006826],0.6408450704225352,0.1756252481143311,0.6551957700680144
132,london,1,2,{'emb'},0.22999999999999998,2.152138039551701,[-0.87851336],0.797945205479452,0.2201991907874261,0.6796550242526049
133,london,1,2,{'emb'},0.22999999999999998,5.029214632419014,[-3.49352995],0.6460481099656358,0.19596812001875294,0.6763422840533577
134,london,1,2,{'emb'},0.22999999999999998,5.207443017959229,[-3.5196462],0.5683453237410072,0.14912352221769265,0.6381485049550344
135,london,1,2,{'emb'},0.22999999999999998,5.464360324245196,[-3.58907964],0.6958041958041958,0.18813856960408687,0.6721998368647175
136,london,1,2,{'emb'},0.22999999999999998,5.520722690396347,[-3.65578651],0.662020905923345,0.2684169278996865,0.7060787996487397
137,london,1,2,{'emb'},0.22999999999999998,2.3040763241599214,[-0.24156315],0.7857142857142857,0.25568611282897,0.679878108005668
138,london,1,2,{'emb'},0.22999999999999998,5.099779796359979,[-3.30865917],0.6758620689655173,0.21927536231884062,0.65945525251406
139,london,1,2,{'emb'},0.22999999999999998,4.8904157000199096,[-3.8273747],0.6232876712328768,0.1412415588642096,0.6634348027937526
140,london,1,2,{'emb'},0.32,5.960926262501418,[-3.98673372],0.508,0.11476784404150508,0.6477955730481557
141,london,1,2,{'emb'},0.32,4.938750488030217,[-3.19151569],0.592741935483871,0.1515625,0.6421458915603757
142,london,1,2,{'emb'},0.32,5.712316207599267,[-3.93490176],0.5849802371541502,0.128130460104834,0.6345839795815542
143,london,1,2,{'emb'},0.32,5.175635614542774,[-3.03816686],0.6285714285714286,0.12817529571456274,0.6114847433704312
144,london,1,2,{'emb'},0.32,6.017375843494139,[-3.78126482],0.6437246963562753,0.19346526489383634,0.6508032056698342
145,london,1,2,{'emb'},0.32,5.704435778824005,[-3.91004563],0.6303501945525292,0.14180537772087068,0.6715647960535913
146,london,1,2,{'emb'},0.32,5.908478281384055,[-3.67513425],0.5772357723577236,0.22504643660181836,0.6427835399903876
147,london,1,2,{'emb'},0.32,5.720083759547493,[-3.61047628],0.6153846153846154,0.2052328159645233,0.6448975142835125
148,london,1,2,{'emb'},0.32,5.862632350083113,[-4.08293831],0.5691699604743083,0.18334058286211397,0.6819782174376094
149,london,1,2,{'emb'},0.32,5.893458718334276,[-3.95254501],0.5650406504065041,0.16955445544554457,0.6792653559384423
150,london,1,2,{'emb'},0.41,6.367457604716904,[-4.07849495],0.537117903930131,0.1291062801932367,0.6340513146995087
151,london,1,2,{'emb'},0.41,5.1366304297493235,[-3.31410569],0.6363636363636364,0.07369146005509641,0.6727040956468651
152,london,1,2,{'emb'},0.41,6.532693728725665,[-4.08617159],0.5321100917431193,0.14275871572275045,0.6483816210960525
153,london,1,2,{'emb'},0.41,6.396606734791984,[-4.20061595],0.4908256880733945,0.09375,0.6302171571424432
154,london,1,2,{'emb'},0.41,6.603158549642807,[-4.23199052],0.5277777777777778,0.1080965909090909,0.6414155725899694
155,london,1,2,{'emb'},0.41,5.36464570137161,[-3.29531945],0.5944700460829493,0.12829957028852057,0.6734319551721886
156,london,1,2,{'emb'},0.41,3.843754936453126,[-2.05146631],0.6277056277056277,0.1174030051581072,0.6083175057148298
157,london,1,2,{'emb'},0.41,4.576081374464401,[-2.53649374],0.5476190476190477,0.14950711938663744,0.6316817161818731
158,london,1,2,{'emb'},0.41,5.928019787733734,[-4.00123581],0.556,0.1042745456391512,0.6281984096565154
159,london,1,2,{'emb'},0.41,6.400003326467311,[-4.22288952],0.5233644859813084,0.12274541101356742,0.6764427561349313
160,london,1,2,{'emb'},0.49999999999999994,3.621262584166671,[-1.89288839],0.6161616161616161,0.07927631578947368,0.625161700915746
161,london,1,2,{'emb'},0.49999999999999994,4.945026363282816,[-2.75138789],0.5568862275449101,0.06253041362530415,0.6378529602582147
162,london,1,2,{'emb'},0.49999999999999994,7.053955949887776,[-4.26797414],0.48633879781420764,0.14401544401544403,0.6462166302096994
163,london,1,2,{'emb'},0.49999999999999994,6.623288832613304,[-3.90053152],0.4024390243902439,0.08552036199095023,0.605894043983948
164,london,1,2,{'emb'},0.49999999999999994,6.553715760372824,[-3.92799793],0.41935483870967744,0.10615220483641537,0.6249412346166693
165,london,1,2,{'emb'},0.49999999999999994,6.876409235366785,[-4.08379265],0.41954022988505746,0.08983451536643025,0.6300469000880425
166,london,1,2,{'emb'},0.49999999999999994,6.8095422616948325,[-4.05978823],0.5476190476190477,0.15412587412587414,0.7125552897306785
167,london,1,2,{'emb'},0.49999999999999994,6.872261603578542,[-4.20226341],0.49732620320855614,0.1495937831155069,0.6342813183312689
168,london,1,2,{'emb'},0.49999999999999994,5.926431801469342,[-3.29223082],0.55,0.10667438271604941,0.6231070049445127
169,london,1,2,{'emb'},0.49999999999999994,6.526033312490423,[-4.04362702],0.5792079207920792,0.08485885372112918,0.6529438687763952
170,london,1,2,{'emb'},0.5900000000000001,4.391663309068001,[-2.45128168],0.5029585798816568,0.10635811126694716,0.6471059666168042
171,london,1,2,{'emb'},0.5900000000000001,6.878052957319135,[-4.29894194],0.3584905660377358,0.07347480106100795,0.6365595770102837
172,london,1,2,{'emb'},0.5900000000000001,6.756381922189803,[-4.22075699],0.46496815286624205,0.11454545454545456,0.6894040093402316
173,london,1,2,{'emb'},0.5900000000000001,7.100019591921418,[-4.15726178],0.47019867549668876,0.07546636517806671,0.6239589652586937
174,london,1,2,{'emb'},0.5900000000000001,4.977896741509485,[-2.79371633],0.4394904458598726,0.06438577586206896,0.6310326396125469
175,london,1,2,{'emb'},0.5900000000000001,5.773949954118753,[-3.26935142],0.475,0.04978354978354977,0.6398505982701352
176,london,1,2,{'emb'},0.5900000000000001,7.049594039017024,[-4.09068198],0.4064516129032258,0.08079268292682928,0.6068268251502241
177,london,1,2,{'emb'},0.5900000000000001,7.080894520812998,[-4.07016964],0.3732394366197183,0.044552944766554775,0.6000752808628986
178,london,1,2,{'emb'},0.5900000000000001,4.758711463990589,[-2.55868517],0.5182926829268293,0.06500115660421003,0.6177064390865611
179,london,1,2,{'emb'},0.5900000000000001,5.211170473661637,[-2.79339796],0.44805194805194803,0.05376344086021505,0.614734472556121
180,london,1,2,{'emb'},0.68,7.1235945952618085,[-3.91861588],0.37398373983739835,0.10229976209357651,0.6070595560679459
181,london,1,2,{'emb'},0.68,6.998554788285016,[-3.90555867],0.26605504587155965,0.04943820224719101,0.6282495181419344
182,london,1,2,{'emb'},0.68,4.340168983521856,[-2.06429046],0.42016806722689076,0.03928866832092639,0.5808397781010431
183,london,1,2,{'emb'},0.68,6.463458487842987,[-3.48373426],0.3813559322033898,0.05596465390279824,0.637801964748854
184,london,1,2,{'emb'},0.68,6.941792172231384,[-3.81159323],0.3728813559322034,0.04074619538537065,0.6333592225078946
185,london,1,2,{'emb'},0.68,4.874644155143887,[-2.30230607],0.3425925925925926,0.05813953488372093,0.6042813113534735
186,london,1,2,{'emb'},0.68,4.756028514098503,[-2.33054667],0.42857142857142855,0.022072577628133184,0.5820926705725512
187,london,1,2,{'emb'},0.68,3.7872219141838586,[-1.7524982],0.5948275862068966,0.053750000000000006,0.693034553313886
188,london,1,2,{'emb'},0.68,7.001265491805269,[-3.78749184],0.23529411764705882,0.019736842105263157,0.5980303957321613
189,london,1,2,{'emb'},0.68,4.767737793905268,[-2.47536854],0.4573643410852713,0.0909090909090909,0.6589089614408186
190,london,1,2,{'emb'},0.77,3.4191294831456647,[-1.27211132],0.32926829268292684,0.022569444444444448,0.5759281177479083
191,london,1,2,{'emb'},0.77,7.5377742530622385,[-3.67389432],0.3068181818181818,0.0231980115990058,0.6103329635105519
192,london,1,2,{'emb'},0.77,5.99235735826867,[-2.62449799],0.25316455696202533,0.06648451730418944,0.5768640562996007
193,london,1,2,{'emb'},0.77,7.224208511454731,[-3.60331946],0.0975609756097561,0.04937361827560796,0.5119840678649914
194,london,1,2,{'emb'},0.77,7.046999357171428,[-3.6410396],0.22666666666666666,0.02,0.6927608651920318
195,london,1,2,{'emb'},0.77,7.145668405900694,[-3.70477867],0.125,0.000793650793650794,0.5918808066121203
196,london,1,2,{'emb'},0.77,7.1374209622585925,[-3.62549145],0.27058823529411763,0.01714285714285714,0.6308417191850526
197,london,1,2,{'emb'},0.77,6.943876992245469,[-3.43387739],0.2619047619047619,0.02027027027027027,0.7164472266685925
198,london,1,2,{'emb'},0.77,3.700247317190075,[-1.55790713],0.34615384615384615,0.012211668928086838,0.6794667176228371
199,london,1,2,{'emb'},0.77,7.493726649925885,[-3.57145412],0.12790697674418605,0.06182795698924731,0.5161961425063469
200,london,1,2,{'emb'},0.86,7.258266524701869,[-3.421481],0.125,0.0202020202020202,0.6045348439470076
201,london,1,2,{'emb'},0.86,4.423111004322042,[-1.74525824],0.21311475409836064,0.03044871794871794,0.5858033742804258
202,london,1,2,{'emb'},0.86,4.031399815296902,[-1.54206158],0.20833333333333334,0.0,0.7026123083241735
203,london,1,2,{'emb'},0.86,7.138703500743562,[-3.38858215],0.23076923076923078,0.046875,0.7972571368276786
204,london,1,2,{'emb'},0.86,7.335349323111825,[-3.24775443],0.1,0.02,0.5994735571925355
205,london,1,2,{'emb'},0.86,7.17129944441678,[-3.33991018],0.0625,0.015625,0.6431598470939583
206,london,1,2,{'emb'},0.86,7.3164138521043816,[-3.43990576],0.26229508196721313,0.04559270516717326,0.5688006857594718
207,london,1,2,{'emb'},0.86,4.921040731856478,[-1.97272548],0.15254237288135594,0.006688963210702341,0.5728787125808584
208,london,1,2,{'emb'},0.86,7.435810896198802,[-3.30328361],0.07317073170731707,0.0,0.6357303786407891
209,london,1,2,{'emb'},0.86,7.270218783566467,[-3.48954711],0.022222222222222223,0.015,0.7270203744449736
210,london,1,2,{'emb'},0.95,7.327941720557834,[-2.87584663],0.0,0.0,0.7798606486106486
211,london,1,2,{'emb'},0.95,7.511110859916326,[-3.06831872],0.047619047619047616,0.0,0.6741862476189102
212,london,1,2,{'emb'},0.95,7.412178571562637,[-2.77220028],0.07142857142857142,0.0,0.5774959888596253
213,london,1,2,{'emb'},0.95,4.263849068323011,[-1.3109302],0.0,0.0,0.5831758575102228
214,london,1,2,{'emb'},0.95,7.3723086443782195,[-2.87404721],0.058823529411764705,0.0,0.5532900231995255
215,london,1,2,{'emb'},0.95,7.392325637457695,[-3.09327543],0.07407407407407407,0.009090909090909089,0.6167564618029779
216,london,1,2,{'emb'},0.95,,,,,
217,london,1,2,{'emb'},0.95,7.701259073253788,[-2.95164813],0.0,0.0,0.6263984090139553
218,london,1,2,{'emb'},0.95,7.528802492411618,[-2.90397534],0.0,0.0,0.5954427516927516
219,london,1,2,{'emb'},0.95,7.211470426085739,[-3.10211161],0.1,0.015999999999999997,0.6432882881016361
220,london,1,2,{'deg'},0.05,1.4040121837482074,[1.39820551],0.8044692737430168,0.5847718253968254,0.8961922424849399
221,london,1,2,{'deg'},0.05,2.1119600708729527,[0.97426959],0.8022284122562674,0.5628178794992176,0.8902501705810529
222,london,1,2,{'deg'},0.05,1.4503753662176762,[1.30722733],0.8044692737430168,0.6026785714285716,0.9113516647206188
223,london,1,2,{'deg'},0.05,0.8186337007041935,[1.80114182],0.8123249299719888,0.578287197231834,0.8889026476617026
224,london,1,2,{'deg'},0.05,0.4411130098561615,[1.99938832],0.8319327731092437,0.6257679891700512,0.9126340038388423
225,london,1,2,{'deg'},0.05,2.323040836586145,[0.89901871],0.8016759776536313,0.5944201796142711,0.9120902859591402
226,london,1,2,{'deg'},0.05,0.8478535190514428,[1.94808065],0.807909604519774,0.6344354175236527,0.9279466909901694
227,london,1,2,{'deg'},0.05,1.3965167927944884,[1.76283684],0.8045325779036827,0.6456929985711369,0.9219090545149665
228,london,1,2,{'deg'},0.05,1.418162795459107,[1.80139754],0.8034188034188035,0.606203104121698,0.8940429752701867
229,london,1,2,{'deg'},0.05,0.993360848111287,[1.94206482],0.8073654390934845,0.6270123839009288,0.9262734915562243
230,london,1,2,{'deg'},0.14,0.9417807602261664,[2.81556367],0.8145896656534954,0.6972877358490566,0.9256204967128008
231,london,1,2,{'deg'},0.14,0.813970080181954,[3.20247866],0.8525641025641025,0.7854223889596034,0.948662226884387
232,london,1,2,{'deg'},0.14,0.9087921006830052,[2.97234279],0.840625,0.7554388597149286,0.9445001747594063
233,london,1,2,{'deg'},0.14,0.9166470134232695,[2.9761867],0.8271604938271605,0.7182691722921608,0.9333105044017492
234,london,1,2,{'deg'},0.14,0.7261041112079102,[2.84353002],0.8489425981873112,0.7256865331574529,0.9360642699814095
235,london,1,2,{'deg'},0.14,1.2131094450911928,[2.37628484],0.7981927710843374,0.706758659532526,0.9360167714884697
236,london,1,2,{'deg'},0.14,0.7388074054867717,[3.24351756],0.8639240506329114,0.7839481422079657,0.9475390961650862
237,london,1,2,{'deg'},0.14,1.3956278173479215,[2.58720499],0.8006042296072508,0.6718124642652944,0.9050596137417839
238,london,1,2,{'deg'},0.14,0.7562108154303135,[3.05928461],0.8461538461538461,0.728654262775583,0.9317237170724562
239,london,1,2,{'deg'},0.14,0.9982763318035807,[2.90151724],0.804953560371517,0.7158844111969112,0.9259176117414355
240,london,1,2,{'deg'},0.22999999999999998,0.6993902246674857,[3.59984008],0.9059233449477352,0.8502409438351611,0.9570634579848118
241,london,1,2,{'deg'},0.22999999999999998,0.8760334387069816,[3.42688571],0.8556338028169014,0.8090909090909092,0.9533029382760523
242,london,1,2,{'deg'},0.22999999999999998,1.0021282036058208,[3.49160797],0.8698630136986302,0.825319016495487,0.960305271544054
