,walk_length,d_G,d_H,edge,ground_truth,classification,correct,inverse,negexp
329,10,2.700393,0.66932076,"(286, 283)",1,0,False,0.19862838,0.11597894
330,10,3.1994307,1.298694,"(283, 287)",1,0,False,0.288719,0.13002512
331,10,2.4346273,1.3097539,"(340, 286)",1,0,False,0.34979182,0.24510844
332,10,1.9676071,1.9176761,"(297, 307)",1,0,False,0.49357435,0.48751986
333,10,2.0421214,1.7551152,"(308, 307)",1,0,False,0.46220854,0.42873693
334,10,1.6794256,0.27165067,"(334, 366)",1,0,False,0.13923119,0.19658524
335,10,0.3639063,1.5405844,"(216, 2)",0,1,False,0.808922,0.76435
336,10,1.6549401,2.974847,"(260, 3)",0,1,False,0.6425451,0.7891662
337,10,3.0069911,3.4897318,"(3, 338)",0,1,False,0.5371526,0.6183948
338,10,0.44132906,1.6312141,"(18, 17)",0,1,False,0.7870592,0.76672053
339,10,1.763145,2.444253,"(194, 318)",0,1,False,0.58094174,0.66398597
340,10,1.3059009,1.807447,"(333, 337)",0,1,False,0.5805477,0.6228226
341,10,2.0990787,1.6879894,"(40, 363)",0,0,True,0.4457246,0.39865097
342,10,3.5045795,2.6588268,"(57, 103)",0,0,True,0.43138915,0.30032462
343,10,3.6309907,1.9956834,"(57, 333)",0,0,True,0.3546826,0.16310461
344,10,2.595647,3.2952442,"(84, 103)",0,1,False,0.5593796,0.66809845
345,10,2.2659214,2.5880637,"(355, 103)",0,1,False,0.5331833,0.57984626
346,10,2.3554761,3.146555,"(226, 62)",0,1,False,0.57188976,0.6880629
347,10,1.657162,1.6531885,"(82, 83)",0,0,True,0.49939984,0.4990066
348,10,2.1499212,1.8772429,"(84, 82)",0,0,True,0.46614513,0.4322497
349,10,1.46547,2.0368109,"(87, 85)",0,1,False,0.581567,0.6390725
350,10,2.540303,1.6289204,"(86, 189)",0,0,True,0.39070114,0.286717
351,10,2.0097082,1.2323947,"(92, 93)",0,0,True,0.38012204,0.31489918
352,10,1.4385359,1.6056625,"(364, 93)",0,1,False,0.52744997,0.5416846
353,10,1.5594953,1.524688,"(233, 116)",0,0,True,0.49435714,0.49129906
354,10,3.9024796,3.2835555,"(97, 96)",0,0,True,0.45693564,0.3500262
355,10,1.8259034,2.4043458,"(96, 98)",0,1,False,0.5683698,0.6407089
356,10,3.4828534,3.5355928,"(111, 97)",0,1,False,0.5037572,0.51318175
357,10,2.3805423,2.2999632,"(98, 208)",0,0,True,0.49139205,0.47986612
358,10,3.4257236,2.629876,"(111, 112)",0,0,True,0.4342883,0.31091443
359,10,3.1699948,3.1244779,"(113, 111)",0,0,True,0.49638438,0.48862275
360,10,1.6355683,2.6129775,"(208, 207)",0,1,False,0.6150287,0.7265939
361,10,3.3482256,2.5572615,"(182, 100)",0,0,True,0.43303147,0.31196168
362,10,1.8340847,2.2452765,"(149, 112)",0,1,False,0.550399,0.60137355
363,10,1.9393182,1.8836135,"(113, 150)",0,0,True,0.49271443,0.4860774
364,10,0.5768731,1.6660018,"(233, 228)",0,1,False,0.7427975,0.74821764
365,10,1.1522413,1.9237665,"(128, 129)",0,1,False,0.62541014,0.6838507
366,10,1.2159003,2.181692,"(128, 153)",0,1,False,0.6421288,0.7242799
367,10,1.116701,1.7149969,"(255, 129)",0,1,False,0.6056426,0.6452664
368,10,0.3220391,1.9197484,"(138, 139)",0,1,False,0.8563472,0.83169794
369,10,2.2462394,2.344024,"(217, 218)",0,1,False,0.5106513,0.52442664
370,10,1.6548364,1.686246,"(259, 266)",0,1,False,0.50470054,0.5078517
371,10,1.7985216,2.239361,"(356, 194)",0,1,False,0.55458796,0.608459
372,10,2.0984187,3.1453574,"(196, 261)",0,1,False,0.5998268,0.7401866
373,10,4.38049,2.4353814,"(219, 218)",0,0,True,0.35731035,0.12508771
374,10,1.7341355,1.5029327,"(227, 228)",0,0,True,0.46428823,0.4424554
375,15,5.5483704,2.1738474,"(1, 77)",1,0,False,0.28150558,0.033101242
376,15,5.7612967,2.3265307,"(1, 106)",1,0,False,0.2876583,0.031226428
377,15,5.359152,2.1323304,"(1, 321)",1,0,False,0.28463396,0.03816877
378,15,5.329129,1.5987953,"(77, 76)",1,0,False,0.2307755,0.02342303
379,15,7.041194,2.3323767,"(59, 219)",1,0,False,0.24882479,0.008934882
380,15,5.414318,1.296557,"(221, 6)",1,0,False,0.19320236,0.016020102
381,15,5.0937276,1.4064027,"(328, 221)",1,0,False,0.21636531,0.024427263
382,15,7.3691964,2.1279418,"(8, 7)",1,0,False,0.22406137,0.0052657365
383,15,8.02893,4.345894,"(39, 8)",1,0,False,0.35118836,0.024529682
384,15,5.142412,3.9450617,"(9, 10)",1,0,False,0.43412083,0.23194687
385,15,8.661041,4.7771664,"(34, 35)",1,0,False,0.3554913,0.020156322
386,15,8.110176,4.8132005,"(34, 39)",1,0,False,0.37244138,0.03567509
387,15,7.674187,3.960065,"(34, 119)",1,0,False,0.34037983,0.023796737
388,15,9.714376,4.499691,"(180, 34)",1,0,False,0.31656605,0.0054067518
389,15,7.1405487,4.4951286,"(20, 39)",1,0,False,0.3863229,0.06627186
390,15,7.2988615,1.9964647,"(58, 59)",1,0,False,0.21478158,0.004954971
391,15,4.8687,3.6254122,"(348, 10)",1,0,False,0.42681473,0.22386423
392,15,3.7724617,1.9585949,"(13, 14)",1,0,False,0.3417511,0.14017144
393,15,2.8690426,1.1299031,"(13, 354)",1,0,False,0.28255025,0.14942226
394,15,3.7141047,1.6034268,"(342, 354)",1,0,False,0.30153593,0.10806331
395,15,2.4428184,0.47721887,"(16, 117)",1,0,False,0.16342904,0.122862324
396,15,5.7121897,4.040602,"(20, 19)",1,0,False,0.4143021,0.15821263
397,15,8.952582,5.4652805,"(181, 19)",1,0,False,0.37906316,0.0296757
398,15,8.950335,6.2369537,"(181, 97)",1,0,False,0.41066933,0.06218839
399,15,8.909745,6.702906,"(181, 100)",1,0,False,0.4293253,0.09913802
400,15,9.680688,4.944852,"(184, 181)",1,0,False,0.33809704,0.008698777
401,15,3.465304,0.4713442,"(168, 169)",1,0,False,0.11973238,0.047699504
402,15,1.8794324,1.5041444,"(24, 23)",1,0,False,0.44454268,0.40726385
403,15,2.8499482,2.8627284,"(23, 73)",1,1,True,0.5011186,0.503195
404,15,2.6783378,2.111475,"(361, 73)",1,0,False,0.44082618,0.361961
405,15,6.2730823,4.250145,"(25, 26)",1,0,False,0.40388227,0.11681561
406,15,6.883246,6.202829,"(26, 97)",1,0,False,0.47400224,0.33616823
407,15,5.793135,4.5930266,"(192, 26)",1,0,False,0.4422256,0.2314559
408,15,3.1832318,4.0181255,"(192, 336)",1,1,True,0.5579678,0.69738865
409,15,9.71276,4.823583,"(28, 27)",1,0,False,0.33182922,0.0074713747
410,15,8.783446,4.249727,"(29, 27)",1,0,False,0.32606998,0.010626515
411,15,9.052975,4.784316,"(30, 27)",1,0,False,0.34575525,0.013807242
412,15,8.571285,4.7817826,"(27, 31)",1,0,False,0.35810366,0.022107072
413,15,8.08842,4.543232,"(27, 350)",1,0,False,0.35967043,0.028053483
414,15,7.3410397,2.1097932,"(28, 279)",1,0,False,0.22323887,0.0053184195
415,15,9.160539,2.2873363,"(29, 49)",1,0,False,0.19980446,0.0010340866
416,15,7.026853,3.0796728,"(315, 29)",1,0,False,0.3047212,0.018943295
417,15,7.0633683,2.247018,"(187, 188)",1,0,False,0.24134533,0.00803126
418,15,7.8711305,2.8249383,"(187, 272)",1,0,False,0.26410997,0.0063926554
419,15,5.7353783,2.2364128,"(188, 350)",1,0,False,0.2805408,0.029341675
420,15,8.45831,6.4512687,"(68, 67)",1,0,False,0.43269286,0.11846558
421,15,9.81598,4.895602,"(214, 67)",1,0,False,0.33277196,0.007243523
422,15,8.414406,4.8976,"(67, 252)",1,0,False,0.3679085,0.028837824
423,15,9.243572,5.4342794,"(67, 320)",1,0,False,0.3702367,0.021683265
424,15,8.95666,5.0620003,"(68, 183)",1,0,False,0.36109015,0.01994442
425,15,8.722927,5.6125126,"(213, 68)",1,0,False,0.39151314,0.04267971
426,15,6.6218534,1.8999383,"(49, 313)",1,0,False,0.22295058,0.008819644
427,15,2.684755,1.0747594,"(32, 33)",1,0,False,0.28587717,0.16658923
428,15,2.2404988,1.2649782,"(32, 127)",1,0,False,0.36085764,0.2737815
429,15,1.950048,1.274315,"(358, 33)",1,0,False,0.3952145,0.33721432
430,15,7.058258,3.4220605,"(35, 343)",1,0,False,0.32652256,0.025675742
431,15,5.477631,2.1304653,"(119, 118)",1,0,False,0.28002605,0.033988092
432,15,8.421389,3.6943405,"(176, 180)",1,0,False,0.304921,0.008774884
433,15,7.9165564,3.3392284,"(277, 180)",1,0,False,0.29666775,0.010177684
434,15,8.0601015,3.5804267,"(343, 180)",1,0,False,0.30758283,0.011210009
435,15,5.064728,2.652779,"(70, 69)",1,0,False,0.34373522,0.08226608
436,15,6.8167853,0.520648,"(38, 37)",1,0,False,0.07095779,0.0018400198
437,15,2.6277323,1.990033,"(41, 40)",1,0,False,0.43095154,0.3457668
438,15,2.359275,1.5229882,"(43, 42)",1,0,False,0.39229387,0.30231738
439,15,2.2627597,1.2651978,"(199, 42)",1,0,False,0.3586205,0.26942104
440,15,4.8231173,1.8668448,"(44, 45)",1,0,False,0.2790516,0.04944089
441,15,3.6240442,2.2596023,"(44, 46)",1,0,False,0.38404793,0.20351933
442,15,5.3272653,4.051871,"(45, 196)",1,0,False,0.43200898,0.21833521
443,15,5.8660145,2.9503465,"(162, 161)",1,0,False,0.33464447,0.05138445
444,15,5.0420403,3.531221,"(161, 200)",1,0,False,0.4118877,0.18081738
445,15,6.211952,2.8106794,"(162, 48)",1,0,False,0.31151438,0.03225571
446,15,6.9566073,2.8333583,"(47, 48)",1,0,False,0.28941453,0.015933825
447,15,6.7424016,2.7141545,"(48, 246)",1,0,False,0.287013,0.017494025
448,15,3.9906197,0.56976753,"(310, 278)",1,0,False,0.12493841,0.0316501
449,15,4.852867,1.5714322,"(276, 314)",1,0,False,0.24460757,0.036213603
450,15,2.3193312,1.5731702,"(53, 147)",1,0,False,0.40415403,0.32165834
451,15,1.7654507,1.2276212,"(147, 148)",1,0,False,0.41015425,0.36869264
452,15,3.0145135,1.2648605,"(201, 54)",1,0,False,0.2955714,0.14809097
453,15,5.342509,0.6870749,"(55, 99)",1,0,False,0.11395064,0.009420201
454,15,2.3437989,1.3477706,"(79, 201)",1,0,False,0.36509418,0.269723
455,15,4.094166,3.964644,"(102, 57)",1,0,False,0.49196395,0.46766472
456,15,3.9127867,2.727847,"(102, 105)",1,0,False,0.41078115,0.2341652
457,15,6.2445555,3.5335903,"(121, 179)",1,0,False,0.36137632,0.062329415
458,15,3.4728801,0.6096633,"(109, 110)",1,0,False,0.14933419,0.054002132
459,15,2.471837,4.46761,"(336, 62)",1,1,True,0.6437991,0.88035256
460,15,7.4414167,5.107072,"(213, 120)",1,0,False,0.40698698,0.0883182
461,15,7.9225254,3.845316,"(121, 214)",1,0,False,0.32676476,0.016672041
462,15,4.514384,3.7606072,"(273, 252)",1,0,False,0.45445457,0.31999898
463,15,6.9442325,4.536891,"(319, 320)",1,0,False,0.39516088,0.08261458
464,15,7.296125,5.3387017,"(339, 320)",1,0,False,0.4225386,0.12374619
465,15,8.262471,4.4329233,"(320, 349)",1,0,False,0.3491757,0.021257728
466,15,8.372062,5.578964,"(183, 100)",1,0,False,0.39989635,0.057698313
467,15,7.252761,4.098894,"(205, 183)",1,0,False,0.36108336,0.04093918
468,15,7.424176,2.1294618,"(206, 281)",1,0,False,0.2228954,0.004992992
469,15,5.853012,1.8257256,"(70, 176)",1,0,False,0.23776376,0.017510543
470,15,5.068531,1.7839532,"(70, 277)",1,0,False,0.2603367,0.036104064
471,15,3.2068763,1.720866,"(71, 72)",1,0,False,0.34921995,0.18452132
472,15,2.520977,2.0793462,"(71, 250)",1,0,False,0.45200002,0.39135242
473,15,3.4855278,1.4715621,"(293, 361)",1,0,False,0.2968601,0.11774439
474,15,2.8854268,1.2698456,"(79, 78)",1,0,False,0.30559865,0.16581519
475,15,5.017367,2.0039585,"(130, 81)",1,0,False,0.28541026,0.046823785
476,15,5.6213007,2.3849945,"(81, 351)",1,0,False,0.2978899,0.03782208
477,15,4.2106204,2.5506914,"(319, 351)",1,0,False,0.377248,0.15977152
478,15,5.4324923,3.1894484,"(86, 265)",1,0,False,0.36992234,0.09595117
479,15,3.3022485,0.3931353,"(89, 88)",1,0,False,0.10638551,0.051704895
480,15,3.883115,1.628849,"(332, 340)",1,0,False,0.29551154,0.09498213
481,15,2.98532,0.5401631,"(152, 151)",1,0,False,0.15321675,0.07979344
482,15,1.7534331,0.5633068,"(90, 91)",1,0,False,0.24314633,0.23323639
483,15,4.788012,5.016269,"(100, 101)",1,1,True,0.51164067,0.5568178
484,15,2.7445312,2.1060972,"(115, 114)",1,0,False,0.4341906,0.34560063
485,15,2.5618336,1.7251946,"(346, 114)",1,0,False,0.40242207,0.3022431
486,15,6.363204,0.4292242,"(135, 134)",1,0,False,0.06319156,0.00264093
487,15,7.3222394,4.80417,"(121, 120)",1,0,False,0.39617416,0.07460112
488,15,6.003029,3.7277865,"(120, 281)",1,0,False,0.38309085,0.09319425
489,15,2.4940267,0.5774961,"(123, 124)",1,0,False,0.18801622,0.12824897
490,15,2.6158118,1.1264172,"(141, 140)",1,0,False,0.30100167,0.1840126
491,15,2.3484993,0.40135214,"(247, 177)",1,0,False,0.14595412,0.12486476
492,15,3.8838282,2.159223,"(298, 157)",1,0,False,0.35730675,0.15127896
493,15,6.392351,1.7131395,"(298, 272)",1,0,False,0.21135543,0.009200891
494,15,3.98784,1.8763471,"(299, 159)",1,0,False,0.31996712,0.10798478
495,15,4.7083945,1.9102165,"(223, 299)",1,0,False,0.2886129,0.057422712
496,15,6.5154047,4.8285584,"(200, 273)",1,0,False,0.42565006,0.15619107
497,15,5.948162,4.3369327,"(339, 200)",1,0,False,0.42167163,0.16641799
498,15,5.267427,2.2517402,"(223, 163)",1,0,False,0.29946667,0.046722207
499,15,4.311941,4.126483,"(338, 164)",1,0,False,0.4890111,0.4537679
500,15,4.661589,1.9789493,"(223, 222)",1,0,False,0.29801035,0.06400554
501,15,5.233192,2.8814576,"(165, 166)",1,0,False,0.35509327,0.08692802
502,15,3.198155,2.5456128,"(165, 167)",1,0,False,0.4431956,0.34241688
503,15,5.0071254,2.8637984,"(232, 166)",1,0,False,0.3638453,0.104956426
504,15,4.789483,2.720982,"(329, 166)",1,0,False,0.36229208,0.11219627
505,15,3.5925882,1.6570607,"(253, 167)",1,0,False,0.31565174,0.12614003
506,15,3.171537,0.53095907,"(186, 294)",1,0,False,0.1434057,0.06657212
507,15,2.4320972,1.1283337,"(171, 172)",1,0,False,0.3169093,0.21353228
508,15,2.9679961,1.0070703,"(316, 195)",1,0,False,0.2533468,0.12336689
509,15,2.7634373,0.4990147,"(330, 287)",1,0,False,0.15295695,0.09411264
510,15,1.9956794,0.51424,"(203, 202)",1,0,False,0.20488308,0.18521011
511,15,3.0504706,1.460056,"(211, 212)",1,0,False,0.32369965,0.16932558
512,15,2.8494244,1.7933394,"(211, 303)",1,0,False,0.3862655,0.2580583
513,15,2.7299397,2.2615364,"(222, 212)",1,0,False,0.45307967,0.38499424
514,15,5.5448785,1.4861718,"(283, 282)",1,0,False,0.21137267,0.016978107
515,15,5.0831647,1.4719716,"(230, 231)",1,0,False,0.22455241,0.026308741
516,15,4.656834,1.6114558,"(231, 306)",1,0,False,0.2570806,0.045417424
517,15,1.8746567,1.4232222,"(234, 235)",1,0,False,0.43155682,0.38901976
518,15,3.4430287,2.5116436,"(236, 234)",1,0,False,0.42179376,0.2826438
519,15,1.9928166,1.2335262,"(237, 234)",1,0,False,0.38232955,0.31880036
520,15,1.1924001,1.0033007,"(237, 235)",1,0,False,0.4569387,0.4528655
521,15,2.8497584,1.5882895,"(248, 236)",1,0,False,0.35788018,0.22072116
522,15,2.0578485,1.9121113,"(238, 237)",1,0,False,0.48164502,0.46363005
523,15,1.9394438,1.8047363,"(249, 248)",1,0,False,0.48201105,0.46637392
524,15,2.1140304,1.2106718,"(240, 241)",1,0,False,0.3641444,0.2883608
525,15,1.6338973,1.4309702,"(241, 359)",1,0,False,0.46689463,0.44944158
526,15,2.4937403,0.4525634,"(268, 267)",1,0,False,0.15360379,0.114946954
527,15,2.7693155,1.8105427,"(276, 274)",1,0,False,0.39532724,0.277124
528,15,3.2444458,1.8495089,"(340, 286)",1,0,False,0.36307916,0.19862077
529,15,2.6408644,1.6911662,"(297, 307)",1,0,False,0.3903865,0.2789455
530,15,3.2506409,1.6952063,"(308, 307)",1,0,False,0.34275347,0.17430273
531,15,1.4125205,1.3194389,"(334, 335)",1,0,False,0.48296428,0.47674635
532,15,2.2852323,3.5935643,"(2, 3)",0,1,False,0.6112755,0.7872339
533,15,2.8662508,3.3098698,"(260, 3)",0,1,False,0.535914,0.609121
534,15,4.4878483,4.3128266,"(3, 338)",0,0,True,0.49005637,0.45635593
535,15,3.2786763,1.7774646,"(215, 216)",0,0,True,0.3515457,0.18224487
536,15,1.9850999,2.7240503,"(87, 260)",0,1,False,0.578459,0.67676634
537,15,4.0662975,4.0116825,"(10, 36)",0,0,True,0.49661952,0.48634967
538,15,4.3018003,3.6724834,"(10, 251)",0,0,True,0.46054086,0.34766546
539,15,0.404725,2.2428,"(318, 17)",0,1,False,0.84713084,0.8627209
540,15,2.1472902,2.3670056,"(363, 288)",0,1,False,0.5243355,0.5547089
541,15,3.9111369,3.77368,"(57, 333)",0,0,True,0.49105662,0.4656898
542,15,2.1340683,3.1071362,"(82, 83)",0,1,False,0.59282863,0.72573066
543,15,4.3527446,4.201353,"(86, 85)",0,0,True,0.49115098,0.46222425
544,15,4.7634892,3.353325,"(86, 189)",0,0,True,0.41313314,0.19620813
545,15,2.9072468,3.211775,"(190, 189)",0,1,False,0.52488375,0.5755491
546,15,2.1053224,1.6867748,"(233, 116)",0,0,True,0.44481316,0.39686438
547,15,5.8410187,5.850544,"(97, 96)",0,1,False,0.50040734,0.5023813
548,15,3.8077393,3.9846947,"(96, 98)",0,1,False,0.51135427,0.54412377
549,15,5.8266077,6.347274,"(111, 97)",0,1,False,0.52138454,0.62730354
550,15,2.675684,5.195056,"(113, 111)",0,1,False,0.6600467,0.9254888
551,15,1.2506732,2.5777867,"(182, 266)",0,1,False,0.6733221,0.79036283
552,15,2.3187509,2.762798,"(327, 317)",0,1,False,0.5436921,0.60922295
553,15,0.42722476,3.5505483,"(149, 112)",0,1,False,0.89259696,0.9578447
554,15,3.1397245,3.4393258,"(113, 150)",0,1,False,0.5227694,0.57434505
555,15,1.1608313,2.8913596,"(128, 129)",0,1,False,0.71352994,0.84948
556,15,0.940844,2.9622815,"(255, 129)",0,1,False,0.7589512,0.8830296
557,15,1.7850915,3.0293224,"(317, 153)",0,1,False,0.62921935,0.7762996
558,15,1.1354375,2.8892395,"(255, 254)",0,1,False,0.7178811,0.8524317
559,15,1.8045268,3.664191,"(138, 139)",0,1,False,0.67002743,0.86525786
560,15,1.1794348,3.0745924,"(138, 209)",0,1,False,0.72274864,0.86934245
561,15,1.3437109,5.009151,"(209, 207)",0,1,False,0.7884873,0.9750458
562,15,3.5007608,3.0909982,"(217, 218)",0,0,True,0.46891856,0.39896902
563,15,1.9700569,3.8855028,"(356, 194)",0,1,False,0.6635579,0.8716298
564,15,5.3048224,2.8500395,"(219, 218)",0,0,True,0.3494896,0.079089485
565,15,0.4890681,1.8051537,"(227, 228)",0,1,False,0.7868262,0.7885297
566,20,9.311477,2.0049438,"(1, 106)",1,0,False,0.17717122,0.00067068986
567,20,8.704564,1.6924948,"(1, 321)",1,0,False,0.16278592,0.0009001315
568,20,8.358959,1.625016,"(77, 76)",1,0,False,0.16276242,0.001188418
569,20,4.6052775,1.7035098,"(322, 321)",1,0,False,0.27002177,0.052066248
570,20,8.684352,3.7845309,"(160, 4)",1,0,False,0.30351806,0.0073928544
571,20,8.736139,2.619326,"(301, 4)",1,0,False,0.23066656,0.0022006198
572,20,7.1293807,1.0573385,"(5, 6)",1,0,False,0.1291529,0.0023011507
573,20,7.789962,1.6384797,"(6, 345)",1,0,False,0.17378053,0.0021257936
574,20,7.4024544,3.1647887,"(159, 160)",1,0,False,0.29949048,0.014235682
575,20,6.6380253,3.1716301,"(160, 300)",1,0,False,0.32331717,0.030283663
576,20,5.995211,2.8344865,"(301, 72)",1,0,False,0.32101738,0.04067077
577,20,6.4160333,1.3874447,"(328, 345)",1,0,False,0.17779826,0.0065054484
578,20,8.269668,2.5444348,"(295, 7)",1,0,False,0.23528859,0.0032519838
579,20,10.592548,1.4619647,"(58, 8)",1,0,False,0.12127944,0.000108290624
580,20,8.326033,3.7626867,"(9, 295)",1,0,False,0.31125602,0.0103195105
581,20,6.6516595,6.7367935,"(9, 10)",1,1,True,0.50317943,0.52127063
582,20,11.216849,6.424891,"(34, 39)",1,0,False,0.3641869,0.008227935
583,20,11.840097,6.6858954,"(34, 119)",1,0,False,0.36089268,0.0057419264
584,20,12.890371,7.121562,"(180, 34)",1,0,False,0.35586578,0.0031137483
585,20,9.234004,5.4798474,"(20, 39)",1,0,False,0.3724278,0.022884244
586,20,9.44169,6.885161,"(37, 39)",1,0,False,0.42170784,0.07198905
587,20,9.914178,2.9844267,"(58, 59)",1,0,False,0.23137593,0.0009772881
588,20,6.605323,6.435578,"(348, 10)",1,0,False,0.4934918,0.45766535
589,20,4.3915024,2.1699748,"(13, 14)",1,0,False,0.33071437,0.097833894
590,20,4.2812696,1.0283267,"(342, 354)",1,0,False,0.19367324,0.037221286
591,20,11.576571,9.838259,"(181, 38)",1,0,False,0.45941335,0.14952739
592,20,11.612956,9.828322,"(94, 181)",1,0,False,0.45838323,0.1437319
593,20,12.023232,10.58177,"(181, 97)",1,0,False,0.46811628,0.19131896
594,20,12.924677,10.637397,"(181, 100)",1,0,False,0.4514627,0.092181906
595,20,11.735669,10.676445,"(245, 181)",1,0,False,0.47636938,0.25745776
596,20,5.99146,1.8383973,"(22, 262)",1,0,False,0.23479322,0.015473031
597,20,4.0120573,0.44775614,"(168, 169)",1,0,False,0.100397944,0.027537007
598,20,3.1817567,2.2082863,"(24, 23)",1,0,False,0.40969735,0.27418932
599,20,3.4760048,0.36125457,"(361, 73)",1,0,False,0.0941439,0.042502906
600,20,6.5692196,2.992757,"(25, 95)",1,0,False,0.31298518,0.027213205
601,20,10.518461,8.873583,"(26, 97)",1,0,False,0.45758882,0.16180234
602,20,9.018671,4.547459,"(26, 191)",1,0,False,0.3352068,0.011304205
603,20,7.3883324,4.201334,"(95, 94)",1,0,False,0.3625069,0.039657936
604,20,5.598877,2.5988293,"(293, 191)",1,0,False,0.31701905,0.047423713
605,20,12.478138,7.662089,"(28, 27)",1,0,False,0.38043705,0.008033658
606,20,12.307422,6.780261,"(29, 27)",1,0,False,0.35521656,0.0039615096
607,20,13.22297,7.0489917,"(30, 27)",1,0,False,0.34772128,0.0020786033
608,20,12.1020565,7.5297375,"(27, 31)",1,0,False,0.38354814,0.010228269
609,20,11.50128,7.0109773,"(27, 350)",1,0,False,0.37872082,0.011092818
610,20,11.387765,5.1213455,"(67, 28)",1,0,False,0.31021327,0.0018954165
611,20,10.956872,8.770468,"(28, 68)",1,0,False,0.4445844,0.10097806
612,20,10.876983,5.1061745,"(29, 49)",1,0,False,0.3194722,0.0031075499
613,20,8.936473,5.8292665,"(315, 29)",1,0,False,0.39478323,0.04281098
614,20,10.369987,4.4762683,"(30, 184)",1,0,False,0.30150825,0.002749129
615,20,11.252316,7.7083936,"(31, 68)",1,0,False,0.4065456,0.028088002
616,20,9.514236,0.7401921,"(174, 175)",1,0,False,0.07218267,0.00015467273
617,20,9.917838,3.8504107,"(188, 350)",1,0,False,0.2796587,0.0023117699
618,20,10.514954,3.0901968,"(67, 252)",1,0,False,0.22713432,0.0005959505
619,20,12.528629,8.313127,"(68, 183)",1,0,False,0.3988688,0.0145500675
620,20,11.054095,8.27084,"(206, 68)",1,0,False,0.427988,0.05823575
621,20,11.034519,7.751577,"(213, 68)",1,0,False,0.41262305,0.036161028
622,20,10.592373,4.8930345,"(49, 292)",1,0,False,0.31597713,0.0033370068
623,20,8.683172,3.914839,"(49, 313)",1,0,False,0.31075054,0.008422978
624,20,10.860976,4.2664404,"(49, 314)",1,0,False,0.28203365,0.0013659534
625,20,3.9038215,2.1915386,"(32, 33)",1,0,False,0.3595421,0.15286785
626,20,7.810861,4.0043707,"(35, 56)",1,0,False,0.33891597,0.02174279
627,20,9.012599,3.180485,"(69, 35)",1,0,False,0.26084337,0.0029233017
628,20,8.248252,3.5125182,"(119, 118)",1,0,False,0.29866394,0.008699658
629,20,10.272391,7.8692803,"(180, 121)",1,0,False,0.4337682,0.08293578
630,20,5.6152534,6.307653,"(57, 56)",1,1,True,0.5290365,0.6665005
631,20,8.1160145,6.9199634,"(38, 37)",1,0,False,0.46022704,0.23217843
632,20,4.610687,3.3976736,"(41, 40)",1,0,False,0.42426583,0.22916831
633,20,3.3110533,2.4351163,"(52, 41)",1,0,False,0.4237808,0.29402044
634,20,3.5832675,2.1962206,"(53, 52)",1,0,False,0.38000265,0.19987965
635,20,3.8950758,1.8177137,"(199, 42)",1,0,False,0.31818318,0.11131665
636,20,3.954392,0.54542094,"(43, 185)",1,0,False,0.12120969,0.032016274
637,20,3.6719995,2.3537018,"(199, 198)",1,0,False,0.39061046,0.21110167
638,20,7.441517,4.571376,"(44, 45)",1,0,False,0.38053912,0.053649493
639,20,9.008301,5.490115,"(45, 161)",1,0,False,0.37867,0.028799202
640,20,7.7564254,6.0751953,"(261, 45)",1,0,False,0.43922514,0.15693265
641,20,8.916987,4.4623933,"(162, 161)",1,0,False,0.33352762,0.011491448
642,20,9.678698,4.4511414,"(162, 48)",1,0,False,0.31501713,0.0053379773
643,20,5.685498,5.105799,"(195, 196)",1,0,False,0.47314045,0.35900187
644,20,11.134238,4.5623674,"(47, 48)",1,0,False,0.2906595,0.0013972224
645,20,10.169147,4.869397,"(48, 246)",1,0,False,0.32379445,0.00496804
646,20,9.171139,8.225077,"(246, 338)",1,0,False,0.47280836,0.27967745
647,20,5.9324718,2.6377547,"(268, 292)",1,0,False,0.3077812,0.035752866
648,20,2.9862015,1.4852308,"(147, 148)",1,0,False,0.33215997,0.18228078
649,20,4.430316,2.1479692,"(201, 54)",1,0,False,0.32652417,0.092595585
650,20,4.01737,1.9316732,"(79, 201)",1,0,False,0.32470316,0.11049478
651,20,6.060589,3.9220998,"(101, 99)",1,0,False,0.39289013,0.105411805
652,20,5.768993,6.044815,"(102, 57)",1,1,True,0.51167375,0.5685216
653,20,9.971107,2.299145,"(59, 76)",1,0,False,0.18737553,0.00046548666
654,20,4.6077075,3.8180861,"(60, 61)",1,0,False,0.4531426,0.31224993
655,20,5.1414185,4.4272823,"(179, 60)",1,0,False,0.46268374,0.32868555
656,20,4.8324437,3.4702873,"(61, 109)",1,0,False,0.41796935,0.20389006
657,20,8.690967,6.464974,"(121, 179)",1,0,False,0.4265637,0.09744049
658,20,5.0340834,2.2609336,"(109, 110)",1,0,False,0.3099285,0.058792472
659,20,4.3602924,4.6106796,"(336, 62)",1,1,True,0.5139554,0.56227183
660,20,10.186374,6.833092,"(121, 214)",1,0,False,0.40148687,0.033787873
661,20,10.875645,2.475123,"(339, 320)",1,0,False,0.1853918,0.00022469951
662,20,13.207908,8.7742,"(183, 100)",1,0,False,0.3991519,0.011731148
663,20,10.711762,6.6871943,"(205, 183)",1,0,False,0.38434458,0.01755737
664,20,10.456826,8.499485,"(206, 135)",1,0,False,0.44837227,0.123755075
665,20,9.980012,7.7148457,"(206, 281)",1,0,False,0.43599364,0.09404925
666,20,7.6592264,1.7869183,"(70, 277)",1,0,False,0.18916905,0.0028084558
