,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time,size_G,size_H,avg_G,avg_H,avg_R_G,avg_R_H
52,1000,50.0,10.0,0.45,0.0,6.343072630497921,0.5130970724191063,0.5039961214027393,0.565082494648681,0.025586720000319474,0.025587081909179688,2664.0,2064.0,5.328,4.128,7.632,7.016
53,1000,50.0,10.0,0.675,0.0,3.9367790791961057,0.5183968462549278,0.5213715593125612,0.5964991925349208,0.025897662000716082,0.025898218154907227,2664.0,2064.0,5.328,4.128,6.688,5.812
54,1000,50.0,10.0,0.9,0.0,2.6085411894693276,0.4978448275862069,0.506348726475701,0.6229365833689586,0.023764794999806327,0.02376532554626465,2664.0,2064.0,5.328,4.128,5.732,4.652
55,1000,50.0,20.0,,,,,,,,,,,,,,
56,1000,50.0,20.0,0.225,0.0,10.554509687563806,0.53263373432301,0.5402082677165354,0.5464419459602006,0.027867423000316194,0.027867794036865234,2642.0,2397.0,5.284,4.794,9.034,8.858
57,1000,50.0,20.0,0.45,0.0,6.792190056882244,0.5461647727272727,0.5578747388200838,0.5867859432722082,0.02649885400023777,0.026499032974243164,2642.0,2397.0,5.284,4.794,7.96,7.75
58,1000,50.0,20.0,0.675,0.0,4.204437866205067,0.5394816154309825,0.5782344695335906,0.612051470786218,0.05663319500035868,0.056633710861206055,2642.0,2397.0,5.284,4.794,6.858,6.538
59,1000,50.0,20.0,0.9,0.0,2.7700331923036168,0.5843373493975904,0.6408458667872894,0.6521740795933736,0.025472946999798296,0.025473594665527344,2642.0,2397.0,5.284,4.794,5.762,5.312
60,1000,50.0,30.0,,,,,,,,,,,,,,
61,1000,50.0,30.0,0.225,0.0,10.275171995426,0.5476915271435819,0.5549299894214255,0.5533193904917214,0.0283301270001175,0.028331279754638672,2646.0,2411.0,5.292,4.822,9.102,8.896
62,1000,50.0,30.0,0.45,0.0,6.4019833443541385,0.5525840260209613,0.57849058066923,0.5993774980947111,0.026708678000431973,0.026709318161010742,2646.0,2411.0,5.292,4.822,7.91,7.738
63,1000,50.0,30.0,0.675,0.0,4.3750826554494635,0.5589105979869745,0.5856120259713165,0.6224228210408871,0.025455584000155795,0.025455713272094727,2646.0,2411.0,5.292,4.822,6.858,6.634
64,1000,50.0,30.0,0.9,0.0,2.8307090171200886,0.5622568093385214,0.5984886344706435,0.6258125303088382,0.02460789099950489,0.024608135223388672,2646.0,2411.0,5.292,4.822,5.798,5.344
65,1000,50.0,40.0,,,,,,,,,,,,,,
66,1000,50.0,40.0,0.225,0.0,10.480247165683446,0.5308865339881106,0.5475810246456091,0.5276531395827331,0.028803571999560518,0.02880406379699707,2464.0,2552.0,4.928,5.104,8.888,8.882
67,1000,50.0,40.0,0.45,0.0,6.52734634092536,0.5518612215395735,0.5746894530106168,0.553185200416793,0.026246953999361722,0.026247024536132812,2464.0,2552.0,4.928,5.104,7.776,7.79
68,1000,50.0,40.0,0.675,0.0,4.260765151941956,0.5350713842333954,0.5670627385216742,0.5426228960733379,0.026158317999943392,0.026159048080444336,2464.0,2552.0,4.928,5.104,6.552,6.702
69,1000,50.0,40.0,0.9,0.0,2.914596622226678,0.58984375,0.6135360171109924,0.5786315571026199,0.026181562000601843,0.026182174682617188,2464.0,2552.0,4.928,5.104,5.458,5.598
70,1000,50.0,50.0,,,,,,,,,,,,,,
71,1000,50.0,50.0,0.225,0.0,10.745005668913997,0.5699507389162561,0.5745837605443445,0.5486859470740708,0.06011148600009619,0.06011247634887695,2563.0,2637.0,5.126,5.274,9.254,9.266
72,1000,50.0,50.0,0.45,0.0,7.008374806037262,0.5755571030640668,0.6007024261928733,0.5920662108173596,0.02750900199953321,0.027509212493896484,2563.0,2637.0,5.126,5.274,8.018,8.126
73,1000,50.0,50.0,0.675,0.0,4.302135306348972,0.5885111371629543,0.6329886959677153,0.6262990938428599,0.026324649999878602,0.026324987411499023,2563.0,2637.0,5.126,5.274,6.814,6.998
74,1000,50.0,50.0,0.9,0.0,2.962952646989609,0.5732368896925859,0.6276421475375186,0.6557710655112008,0.025689042000522022,0.02568960189819336,2563.0,2637.0,5.126,5.274,5.624,5.882
75,1000,60.0,10.0,,,,,,,,,,,,,,
76,1000,60.0,10.0,0.225,0.0,10.03304786057061,0.5122358175750834,0.4943993337497397,0.5418245078478249,0.026419776999318856,0.02642059326171875,2600.0,2055.0,5.2,4.11,8.402,8.1
77,1000,60.0,10.0,0.45,0.0,6.075818692373413,0.513189448441247,0.5013125763125763,0.5693997666407012,0.025124735999270342,0.02512502670288086,2600.0,2055.0,5.2,4.11,7.384,6.93
78,1000,60.0,10.0,0.675,0.0,4.043037941699848,0.5039787798408488,0.5110705645987945,0.6059252813827063,0.023547398000118847,0.023548126220703125,2600.0,2055.0,5.2,4.11,6.534,5.792
79,1000,60.0,10.0,0.9,0.0,2.5987105750971935,0.508235294117647,0.5121756890205584,0.6172894773587845,0.022769997000068543,0.02277064323425293,2600.0,2055.0,5.2,4.11,5.576,4.584
80,1000,60.0,20.0,,,,,,,,,,,,,,
81,1000,60.0,20.0,0.225,0.0,10.369128337104215,0.5379648760330579,0.5392620172225435,0.5543875977400218,0.027026311000554415,0.027026891708374023,2631.0,2334.0,5.262,4.668,8.902,8.772
82,1000,60.0,20.0,0.45,0.0,6.402951871959801,0.5359012715033658,0.5425704970870644,0.5674376310305003,0.026953104000313033,0.026953697204589844,2631.0,2334.0,5.262,4.668,7.758,7.52
83,1000,60.0,20.0,0.675,0.0,4.250857070731036,0.54421768707483,0.5594880284884636,0.6072799417318987,0.02808199399987643,0.028083086013793945,2631.0,2334.0,5.262,4.668,6.73,6.434
84,1000,60.0,20.0,0.9,0.0,2.7897292421706554,0.5131004366812227,0.5312547936800123,0.5908312434648929,0.028788023000743124,0.028789281845092773,2631.0,2334.0,5.262,4.668,5.686,5.16
85,1000,60.0,30.0,,,,,,,,,,,,,,
86,1000,60.0,30.0,0.225,0.0,10.200938830463796,0.5499742400824318,0.5656047135430431,0.5550126785935463,0.030767842999921413,0.03076910972595215,2546.0,2452.0,5.092,4.904,8.874,8.886
87,1000,60.0,30.0,0.45,0.0,6.710553471439248,0.5500359971202304,0.573582861645,0.579467409184925,0.027713536000192107,0.027714252471923828,2546.0,2452.0,5.092,4.904,7.852,7.7
88,1000,60.0,30.0,0.675,0.0,4.213031046244368,0.5627679118187385,0.5785594705197594,0.5896507139111347,0.03221352599939564,0.03221440315246582,2546.0,2452.0,5.092,4.904,6.71,6.552
89,1000,60.0,30.0,0.9,0.0,2.8712241200352846,0.596078431372549,0.6302242884192053,0.6468263640442585,0.02439431099992362,0.024394750595092773,2546.0,2452.0,5.092,4.904,5.586,5.43
90,1000,60.0,40.0,,,,,,,,,,,,,,
91,1000,60.0,40.0,0.225,0.0,10.649649134596535,0.5518713890982165,0.5654907429609904,0.5562620834868556,0.029236311000204296,0.029237031936645508,2590.0,2547.0,5.18,5.094,9.13,9.106
92,1000,60.0,40.0,0.45,0.0,6.919706532691521,0.5655417406749556,0.586360203622148,0.5680518118317326,0.028124142999331525,0.028124332427978516,2590.0,2547.0,5.18,5.094,7.972,7.932
93,1000,60.0,40.0,0.675,0.0,4.354857718094632,0.5856453558504222,0.6237147928597742,0.6121158591002303,0.02583752899954561,0.025838136672973633,2590.0,2547.0,5.18,5.094,6.882,6.708
94,1000,60.0,40.0,0.9,0.0,2.9871400733275664,0.5847619047619048,0.6396477563357359,0.6172430954050165,0.024938006999946083,0.024938344955444336,2590.0,2547.0,5.18,5.094,5.686,5.638
95,1000,60.0,50.0,,,,,,,,,,,,,,
96,1000,60.0,50.0,0.225,0.0,11.053883612568935,0.5663454410674573,0.591192844399912,0.5810326711837932,0.030741122999643267,0.03074193000793457,2698.0,2545.0,5.396,5.09,9.34,9.24
97,1000,60.0,50.0,0.45,0.0,7.164393709188327,0.5808748728382502,0.5996543959109347,0.5848683755624946,0.02966167599970504,0.029661893844604492,2698.0,2545.0,5.396,5.09,8.262,8.122
98,1000,60.0,50.0,0.675,0.0,4.391181854068176,0.6027554535017221,0.6461160454424861,0.6648997072866135,0.02753977100019256,0.027540206909179688,2698.0,2545.0,5.396,5.09,7.074,6.896
99,1000,60.0,50.0,0.9,0.0,3.065831445376835,0.6186131386861314,0.6547528517110266,0.6380968515183072,0.02644586599944887,0.02644658088684082,2698.0,2545.0,5.396,5.09,5.966,5.616
100,1000,60.0,60.0,,,,,,,,,,,,,,
101,1000,60.0,60.0,0.225,0.0,10.769080606813377,0.5608597850537366,0.5794603941455803,0.5759552962760383,0.02973269900030573,0.029733657836914062,2637.0,2537.0,5.274,5.074,9.166,9.184
102,1000,60.0,60.0,0.45,0.0,6.609044749363469,0.5835664335664336,0.6135745340763032,0.6180070630993031,0.029263872999763407,0.029264450073242188,2637.0,2537.0,5.274,5.074,8.018,8.05
103,1000,60.0,60.0,0.675,0.0,4.536464596630864,0.5790080738177624,0.6202175868271758,0.6229266469666743,0.027414956000029633,0.02741551399230957,2637.0,2537.0,5.274,5.074,6.99,6.826
104,1000,60.0,60.0,0.9,0.0,2.87507497174962,0.5899419729206963,0.6384995507637017,0.6554461076572402,0.027193674000045576,0.027194499969482422,2637.0,2537.0,5.274,5.074,5.804,5.578
105,1000,70.0,10.0,,,,,,,,,,,,,,
106,1000,70.0,10.0,0.225,0.0,10.126485871339403,0.5221164613661814,0.5075112327864282,0.549198082486535,0.028118782000092324,0.028119802474975586,2562.0,2067.0,5.124,4.134,8.328,8.074
107,1000,70.0,10.0,0.45,0.0,6.258942300191682,0.5153664302600472,0.5058071706806755,0.5588669693334737,0.025732071999300388,0.02573251724243164,2562.0,2067.0,5.124,4.134,7.402,6.932
108,1000,70.0,10.0,0.675,0.0,3.79540707228483,0.5023728813559322,0.4942532678223788,0.5678403633738657,0.02410066300035396,0.02410125732421875,2562.0,2067.0,5.124,4.134,6.464,5.744
109,1000,70.0,10.0,0.9,0.0,2.6430776240316747,0.5112107623318386,0.5264392062094247,0.6273988143079678,0.023023769999781507,0.02302408218383789,2562.0,2067.0,5.124,4.134,5.51,4.64
110,1000,70.0,20.0,,,,,,,,,,,,,,
111,1000,70.0,20.0,0.225,0.0,9.664432751598445,0.529936974789916,0.5279048198707358,0.5341310202123056,0.027467064000120445,0.027467966079711914,2494.0,2402.0,4.988,4.804,8.698,8.71
112,1000,70.0,20.0,0.45,0.0,6.4833936469693425,0.5213127121840815,0.5281647241541075,0.536004035435666,0.02904126700013876,0.029041767120361328,2494.0,2402.0,4.988,4.804,7.596,7.498
113,1000,70.0,20.0,0.675,0.0,4.344771429573663,0.533452807646356,0.5439909215877198,0.5691123350190503,0.027037680999455915,0.027037858963012695,2494.0,2402.0,4.988,4.804,6.568,6.572
114,1000,70.0,20.0,0.9,0.0,2.796317518132164,0.49690721649484537,0.5070325900514581,0.5601666079514656,0.025052852000044368,0.025053024291992188,2494.0,2402.0,4.988,4.804,5.428,5.334
115,1000,70.0,30.0,,,,,,,,,,,,,,
116,1000,70.0,30.0,0.225,0.0,10.211600652705272,0.5532304472927021,0.5625442244208142,0.5584618344508134,0.02885475899984158,0.028855323791503906,2570.0,2425.0,5.14,4.85,8.824,8.812
117,1000,70.0,30.0,0.45,0.0,6.691472591855093,0.56672760511883,0.5835004010696618,0.5931722860342197,0.028245448999768996,0.028246402740478516,2570.0,2425.0,5.14,4.85,7.774,7.686
118,1000,70.0,30.0,0.675,0.0,4.252888274112783,0.5733972438585979,0.6015303001146002,0.602980873613522,0.026376365999567497,0.026376962661743164,2570.0,2425.0,5.14,4.85,6.794,6.534
119,1000,70.0,30.0,0.9,0.0,2.8768504941035906,0.5603960396039604,0.6021565419825715,0.6400647404494244,0.02638627299984364,0.026386499404907227,2570.0,2425.0,5.14,4.85,5.618,5.382
120,1000,70.0,40.0,,,,,,,,,,,,,,
121,1000,70.0,40.0,0.225,0.0,10.564951660418993,0.5430861723446894,0.5495184723920572,0.5457782632834153,0.06318442799965851,0.06318521499633789,2594.0,2533.0,5.188,5.066,9.086,9.152
122,1000,70.0,40.0,0.45,0.0,6.776967513664228,0.5714792479602696,0.590132742248306,0.5911902522342203,0.02854276500056585,0.028543710708618164,2594.0,2533.0,5.188,5.066,7.926,7.966
123,1000,70.0,40.0,0.675,0.0,4.3344982174244455,0.5553582001184133,0.5910752648967619,0.596806368548313,0.027840812999784248,0.02784132957458496,2594.0,2533.0,5.188,5.066,6.86,6.772
124,1000,70.0,40.0,0.9,0.0,2.974079893189288,0.549645390070922,0.5950767102615694,0.5965075945997077,0.027821086000585638,0.027821779251098633,2594.0,2533.0,5.188,5.066,5.756,5.626
125,1000,70.0,50.0,,,,,,,,,,,,,,
126,1000,70.0,50.0,0.225,0.0,10.35710312234978,0.5492591629841435,0.560129187143697,0.534599862146305,0.029066845000670583,0.0290679931640625,2462.0,2549.0,4.924,5.098,8.856,8.86
127,1000,70.0,50.0,0.45,0.0,6.684074257010231,0.5623655913978495,0.5835803024268664,0.5669691317489762,0.029185736000727047,0.029186725616455078,2462.0,2549.0,4.924,5.098,7.734,7.868
128,1000,70.0,50.0,0.675,0.0,4.269415150479018,0.5375722543352601,0.5601876458761814,0.5465786730852944,0.031293596000068646,0.03129458427429199,2462.0,2549.0,4.924,5.098,6.512,6.624
129,1000,70.0,50.0,0.9,0.0,2.9511975890207407,0.5738396624472574,0.6196122416279443,0.621837825378728,0.03358434700021462,0.033585548400878906,2462.0,2549.0,4.924,5.098,5.398,5.572
130,1000,70.0,60.0,,,,,,,,,,,,,,
131,1000,70.0,60.0,0.225,0.0,10.746526080491996,0.5573562927323373,0.582371069763147,0.5533705723993687,0.029694897999434033,0.029695749282836914,2570.0,2589.0,5.14,5.178,9.1,9.116
132,1000,70.0,60.0,0.45,0.0,6.775027566071686,0.5600969864911673,0.5951485532609123,0.5706731068147334,0.028564815999743587,0.028565168380737305,2570.0,2589.0,5.14,5.178,8.086,8.006
133,1000,70.0,60.0,0.675,0.0,4.295782027467463,0.5811209439528023,0.6153755626615564,0.6092743275656498,0.027219943000091007,0.027220726013183594,2570.0,2589.0,5.14,5.178,6.804,6.904
134,1000,70.0,60.0,0.9,0.0,2.9625743090105026,0.555992141453831,0.6111857341361742,0.6180427877877037,0.025230895000277087,0.025231361389160156,2570.0,2589.0,5.14,5.178,5.65,5.686
135,1000,70.0,70.0,,,,,,,,,,,,,,
136,1000,70.0,70.0,0.225,0.0,11.06647195053978,0.5678677196446199,0.578063219919908,0.5549131779006907,0.029928003999884822,0.02992868423461914,2586.0,2647.0,5.172,5.294,9.264,9.306
137,1000,70.0,70.0,0.45,0.0,6.891685697355932,0.5698324022346368,0.602831738573926,0.5923914390968598,0.02840115999970294,0.028401613235473633,2586.0,2647.0,5.172,5.294,7.988,8.206
138,1000,70.0,70.0,0.675,0.0,4.488703747190763,0.5846514352665495,0.6363712489361117,0.6303893012305328,0.02786950700010493,0.02786993980407715,2586.0,2647.0,5.172,5.294,6.882,6.998
139,1000,70.0,70.0,0.9,0.0,3.0844845766086553,0.5918003565062389,0.6609050671550672,0.6410239143066128,0.02596260300015274,0.02596306800842285,2586.0,2647.0,5.172,5.294,5.748,5.84
140,1000,80.0,10.0,,,,,,,,,,,,,,
141,1000,80.0,10.0,0.225,0.0,10.928918645130741,0.5100133511348465,0.5040613933236574,0.5661227911026281,0.027041169000767695,0.027042150497436523,2678.0,2084.0,5.356,4.168,8.606,8.408
142,1000,80.0,10.0,0.45,0.0,6.137131977616747,0.528250773993808,0.532891376670654,0.5913179932652421,0.026579265999316704,0.026579618453979492,2678.0,2084.0,5.356,4.168,7.614,7.078
143,1000,80.0,10.0,0.675,0.0,4.009654726722592,0.49698996655518396,0.5147154471544716,0.6096316724232261,0.02386400999967009,0.0238645076751709,2678.0,2084.0,5.356,4.168,6.706,5.808
144,1000,80.0,10.0,0.9,0.0,2.69603532876908,0.5661157024793388,0.5702946632420092,0.7102026106909712,0.02318599299997004,0.023186445236206055,2678.0,2084.0,5.356,4.168,5.74,4.752
145,1000,80.0,20.0,,,,,,,,,,,,,,
146,1000,80.0,20.0,0.225,0.0,10.329205423135866,0.5351127235034984,0.5428906838080365,0.5672155612481595,0.02818564700010029,0.028186321258544922,2626.0,2341.0,5.252,4.682,8.834,8.818
147,1000,80.0,20.0,0.45,0.0,6.605871614743786,0.536067374588063,0.5419799384045486,0.5747027683159395,0.027543676999812305,0.027544260025024414,2626.0,2341.0,5.252,4.682,7.812,7.584
148,1000,80.0,20.0,0.675,0.0,4.045436131268203,0.5432415118513774,0.5609644343174163,0.6106571766229569,0.025854039000478224,0.025854825973510742,2626.0,2341.0,5.252,4.682,6.694,6.362
149,1000,80.0,20.0,0.9,0.0,2.8383898762502087,0.5257731958762887,0.5572487784877166,0.6179462003914669,0.024552167000365444,0.02455282211303711,2626.0,2341.0,5.252,4.682,5.704,5.2
150,1000,80.0,30.0,,,,,,,,,,,,,,
151,1000,80.0,30.0,0.225,0.0,10.131267367024726,0.5598023920956838,0.5660796406593511,0.5701008304302849,0.028302626000368036,0.028303861618041992,2612.0,2375.0,5.224,4.75,8.906,8.76
152,1000,80.0,30.0,0.45,0.0,6.827731469459428,0.5361380798274002,0.5591213110053513,0.5974330990260668,0.027584323000155564,0.02758502960205078,2612.0,2375.0,5.224,4.75,7.822,7.714
153,1000,80.0,30.0,0.675,0.0,4.24834082138026,0.5521356783919598,0.5677586108413778,0.6108492038520401,0.02676263800003653,0.0267636775970459,2612.0,2375.0,5.224,4.75,6.7,6.458
154,1000,80.0,30.0,0.9,0.0,2.8761163234606495,0.5362595419847328,0.5744676186439439,0.6402622349470498,0.025356430000101682,0.025356769561767578,2612.0,2375.0,5.224,4.75,5.718,5.304
155,1000,80.0,40.0,,,,,,,,,,,,,,
156,1000,80.0,40.0,0.225,0.0,10.69221998483237,0.5632212744606121,0.5775604517896348,0.5524338813141871,0.028951890000826097,0.028952836990356445,2559.0,2565.0,5.118,5.13,9.07,9.15
157,1000,80.0,40.0,0.45,0.0,6.6305640502903165,0.5664386028087864,0.5965376013013042,0.5901834349738355,0.02765476500007935,0.027655363082885742,2559.0,2565.0,5.118,5.13,7.886,7.916
158,1000,80.0,40.0,0.675,0.0,4.1956856546660966,0.591600730371272,0.629306893698791,0.6203334172392416,0.026770733000375913,0.02677154541015625,2559.0,2565.0,5.118,5.13,6.802,6.732
159,1000,80.0,40.0,0.9,0.0,2.8390856589427544,0.5661914460285132,0.607051537490868,0.5846370524807907,0.02527504699992278,0.025275468826293945,2559.0,2565.0,5.118,5.13,5.622,5.608
160,1000,80.0,50.0,,,,,,,,,,,,,,
161,1000,80.0,50.0,0.225,0.0,10.673227999298499,0.5789089137847053,0.5903975210837191,0.5559799545249422,0.03015092999976332,0.030151844024658203,2631.0,2643.0,5.262,5.286,9.384,9.376
