,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty
0,london,1,2,{'emb'},0.05,0.0,[-0.09441261],0.19553072625698323,0.4311507936507937,0.7465482924221991,-16.0
1,london,1,2,{'emb'},0.14,0.0,[-0.20100063],0.1945288753799392,0.3054245283018868,0.6960866886854542,-16.0
2,london,1,2,{'emb'},0.22999999999999998,0.0,[0.],0.17770034843205576,0.5,0.9111498257839721,-16.0
3,london,1,2,{'emb'},0.32,0.0,[0.],0.188,0.5,0.906,-16.0
4,london,1,2,{'emb'},0.41,0.0,[0.],0.1965065502183406,0.5,0.9017467248908297,-16.0
5,london,1,2,{'emb'},0.49999999999999994,0.0,[0.],0.1919191919191919,0.5,0.904040404040404,-16.0
6,london,1,2,{'emb'},0.5900000000000001,0.0,[0.],0.1834319526627219,0.5,0.908284023668639,-16.0
7,london,1,2,{'emb'},0.68,0.0,[0.],0.21138211382113822,0.5,0.8943089430894309,-16.0
8,london,1,2,{'emb'},0.77,0.0,[0.],0.21951219512195122,0.5,0.8902439024390244,-16.0
9,london,1,2,{'emb'},0.86,0.0,[0.],0.19642857142857142,0.5,0.9017857142857143,-16.0
10,london,1,2,{'emb'},0.95,0.0,[0.],0.07692307692307693,0.5,0.9615384615384616,-16.0
