,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time,size_G,size_H,avg_G,avg_H,avg_R_G,avg_R_H
18,1000,10.555555555555555,5.0,0.675,0.0,2.347932399355786,0.6798125732135885,0.3428764643252585,0.5781116465781057,0.07596745900082169,0.07596778869628906,5309.0,2485.0,10.618,4.97,12.222,8.488
19,1000,10.555555555555555,5.0,0.9,0.0,1.484205375884951,0.6790450928381963,0.31327882877066116,0.5473855006469474,0.04025169899978209,0.0402522087097168,5309.0,2485.0,10.618,4.97,11.102,5.994
20,1000,10.555555555555555,7.777777777777778,,,,,,,,,,,,,,
21,1000,10.555555555555555,7.777777777777778,0.225,0.0,8.955989620255137,0.4871716554673183,0.41136487031690516,0.5326180988750717,0.05136358699928678,0.05136442184448242,5060.0,3397.0,10.12,6.794,15.41,14.6
22,1000,10.555555555555555,7.777777777777778,0.45,0.0,4.488580242435094,0.5018205183122725,0.35735425670116155,0.5006207922924977,0.04596136899999692,0.045961618423461914,5060.0,3397.0,10.12,6.794,13.874,12.378
23,1000,10.555555555555555,7.777777777777778,0.675,0.0,2.4369167031738024,0.5504553734061931,0.29306377913109394,0.4725805770482011,0.04597388199908892,0.0459744930267334,5060.0,3397.0,10.12,6.794,12.284,10.12
24,1000,10.555555555555555,7.777777777777778,0.9,0.0,1.4394161096909188,0.5771495877502945,0.1431663326653307,0.4047234050260001,0.042889147998721455,0.04288959503173828,5060.0,3397.0,10.12,6.794,10.82,7.792
25,1000,10.555555555555555,10.555555555555555,,,,,,,,,,,,,,
26,1000,10.555555555555555,10.555555555555555,0.225,0.0,10.298256559021633,0.4316463805253043,0.40270303919536854,0.42692817441496567,0.060952756999540725,0.06095409393310547,5014.0,5079.0,10.028,10.158,17.892,17.904
27,1000,10.555555555555555,10.555555555555555,0.45,0.0,6.178870185500042,0.3862815884476534,0.33722277090565356,0.3856717331698237,0.054860381000253255,0.05486106872558594,5014.0,5079.0,10.028,10.158,15.678,15.588
28,1000,10.555555555555555,10.555555555555555,0.675,0.0,3.950859896624797,0.3203463203463203,0.2564820948313053,0.3597736788061868,0.054898321999644395,0.054898738861083984,5014.0,5079.0,10.028,10.158,13.272,13.382
29,1000,10.555555555555555,10.555555555555555,0.9,0.0,2.499807337575431,0.157,0.0784993858796324,0.309896395645442,0.05043275599928165,0.05043339729309082,5014.0,5079.0,10.028,10.158,11.042,11.144
30,1000,13.333333333333332,5.0,,,,,,,,,,,,,,
31,1000,13.333333333333332,5.0,0.225,0.0,9.015912828841794,0.6539011146041727,0.4880645764511688,0.7134620142733399,0.053307027999835555,0.05330777168273926,6433.0,2497.0,12.866,4.994,16.76,15.096
32,1000,13.333333333333332,5.0,0.45,0.0,4.149729792206264,0.707915729187973,0.4624476585355834,0.6943169546931969,0.04828827799974533,0.048288583755493164,6433.0,2497.0,12.866,4.994,15.56,12.078
33,1000,13.333333333333332,5.0,0.675,0.0,2.4466273099504603,0.7079615648593,0.46259636033846974,0.6630173648110764,0.048612202999720466,0.048613548278808594,6433.0,2497.0,12.866,4.994,14.564,9.124
34,1000,13.333333333333332,5.0,0.9,0.0,1.6502773428658764,0.7286995515695067,0.42368722186904,0.6508353577042463,0.04496830300013244,0.044968605041503906,6433.0,2497.0,12.866,4.994,13.35,6.294
35,1000,13.333333333333332,7.777777777777778,,,,,,,,,,,,,,
36,1000,13.333333333333332,7.777777777777778,0.225,0.0,9.712156194458224,0.5506538105930524,0.44425248995162636,0.6042392774890747,0.058011240000269026,0.05801224708557129,6232.0,3448.0,12.464,6.896,17.866,16.636
