,walk_length,d_G,d_H,edge,ground_truth,classification,correct,inverse,negexp
868,10,7.9263206,7.362045,"(198, 189)",0,0,True,0.4815456,0.3625587
869,10,6.9715056,5.8951817,"(221, 198)",0,0,True,0.45817405,0.2542023
870,10,5.233223,5.288881,"(27, 4)",0,1,False,0.5026448,0.51391083
871,10,9.218131,8.142968,"(54, 4)",0,0,True,0.46903527,0.2544225
872,10,6.496826,7.1276855,"(4, 72)",0,1,False,0.5231516,0.6526843
873,10,6.588287,6.9769697,"(4, 82)",0,1,False,0.51432645,0.59596556
874,10,6.6743374,7.458084,"(4, 205)",0,1,False,0.5277287,0.686487
875,10,9.006827,8.923944,"(54, 28)",0,0,True,0.4976888,0.47929114
876,10,8.616283,8.201392,"(54, 30)",0,0,True,0.487665,0.39773986
877,10,8.232447,6.813432,"(54, 80)",0,0,True,0.45284373,0.19481614
878,10,9.959563,7.777226,"(89, 54)",0,0,True,0.4384799,0.10134786
879,10,8.835005,8.2,"(95, 54)",0,0,True,0.48136178,0.3463765
880,10,8.150772,7.725997,"(54, 147)",0,0,True,0.48662272,0.39537466
881,10,8.438946,7.651609,"(54, 150)",0,0,True,0.4755342,0.3127408
882,10,10.097626,7.3671126,"(54, 168)",0,0,True,0.42182782,0.06119668
883,10,7.6006823,6.0730658,"(209, 54)",0,0,True,0.44414052,0.17834269
884,10,9.076419,7.755687,"(272, 54)",0,0,True,0.4607675,0.21069658
885,10,6.5646377,6.2043157,"(23, 61)",0,0,True,0.48589072,0.4108816
886,10,7.420926,7.601252,"(53, 61)",0,1,False,0.506002,0.54495966
887,10,7.618436,9.135821,"(68, 61)",0,1,False,0.54528356,0.8201532
888,10,5.360506,7.2375193,"(85, 61)",0,1,False,0.5744963,0.8672677
889,10,8.21626,8.667693,"(61, 109)",0,1,False,0.5133687,0.6109799
890,10,8.5431795,8.261524,"(61, 168)",0,0,True,0.49161974,0.430048
891,10,7.1944747,7.363567,"(234, 61)",0,1,False,0.5058076,0.5421726
892,10,7.725484,7.777503,"(61, 241)",0,1,False,0.5016777,0.5130018
893,10,7.9195476,8.294416,"(72, 69)",0,1,False,0.5115601,0.5926349
894,10,9.229227,7.930525,"(109, 69)",0,0,True,0.46215847,0.2143835
895,10,8.484558,9.368136,"(162, 69)",0,1,False,0.52474636,0.70756316
896,10,9.169628,8.165389,"(183, 69)",0,0,True,0.47103438,0.2681088
897,10,7.379786,7.791572,"(152, 72)",0,1,False,0.5135712,0.60151607
898,10,4.8564663,5.1810718,"(82, 25)",0,1,False,0.51616955,0.58044624
899,10,6.2214317,6.2968926,"(84, 82)",0,1,False,0.5030141,0.5188563
900,10,8.250291,8.9449415,"(151, 82)",0,1,False,0.52019894,0.6670007
901,10,5.892891,6.7326,"(82, 157)",0,1,False,0.53325456,0.698404
902,10,5.436027,6.0398617,"(84, 25)",0,1,False,0.52630883,0.64653313
903,10,7.417521,7.6268806,"(131, 84)",0,1,False,0.50695807,0.5521496
904,10,6.140544,7.1903462,"(199, 84)",0,1,False,0.53937477,0.7407369
905,10,5.452473,3.2627597,"(211, 84)",0,0,True,0.37437436,0.10067802
906,10,5.44457,6.2645345,"(84, 232)",0,1,False,0.5350139,0.6942288
907,10,5.848572,6.4466395,"(68, 113)",0,1,False,0.5243212,0.64521414
908,10,8.564397,7.4319,"(251, 113)",0,0,True,0.4646013,0.24370061
909,10,7.2481055,6.9583764,"(205, 178)",0,0,True,0.48980293,0.42807016
910,10,5.832767,5.3425975,"(5, 52)",0,0,True,0.4780692,0.37985364
911,10,5.2412596,4.0089073,"(75, 5)",0,0,True,0.43338755,0.22577
912,10,6.731587,5.6414514,"(166, 5)",0,0,True,0.4559471,0.25159276
913,10,7.4865575,6.7261863,"(19, 21)",0,0,True,0.4732504,0.3185657
914,10,8.538628,8.21167,"(109, 21)",0,0,True,0.49024025,0.41898105
915,10,8.583902,6.7544794,"(21, 166)",0,0,True,0.4403645,0.13830703
916,10,7.0394177,6.41494,"(21, 219)",0,0,True,0.47679272,0.3487637
917,10,7.3003793,7.1456127,"(168, 52)",0,0,True,0.49464324,0.46138543
918,10,6.914532,6.569616,"(7, 75)",0,0,True,0.48721033,0.41461575
919,10,5.0280275,6.558346,"(114, 75)",0,1,False,0.56603956,0.8220529
920,10,7.2845707,7.7241006,"(75, 166)",0,1,False,0.51464254,0.608147
921,10,5.6249666,7.2882433,"(77, 166)",0,1,False,0.56440216,0.8406773
922,10,7.863333,7.725409,"(168, 166)",0,0,True,0.49557614,0.46557352
923,10,7.4726305,7.9668145,"(166, 223)",0,1,False,0.5160039,0.6210916
924,10,8.127785,8.795463,"(166, 224)",0,1,False,0.51972663,0.660983
925,10,7.92306,8.243586,"(233, 166)",0,1,False,0.5099132,0.5794523
926,10,7.987678,6.282226,"(6, 22)",0,0,True,0.44024304,0.15375455
927,10,6.863079,6.85496,"(40, 6)",0,0,True,0.49970406,0.49797022
928,10,7.394573,6.3060164,"(6, 76)",0,0,True,0.46027333,0.25189012
929,10,7.982596,7.8850093,"(22, 167)",0,0,True,0.49692497,0.47562268
930,10,8.098684,7.6999846,"(169, 22)",0,0,True,0.4873819,0.40162477
931,10,8.330947,7.9961367,"(22, 179)",0,0,True,0.48974678,0.4170707
932,10,6.4169354,6.9564514,"(40, 17)",0,1,False,0.5201712,0.6316998
933,10,5.9025893,6.487426,"(19, 40)",0,1,False,0.5236011,0.64217955
934,10,5.8417153,5.5928965,"(40, 20)",0,0,True,0.48911995,0.43811423
935,10,5.8129616,5.6223936,"(43, 76)",0,0,True,0.49166763,0.45250165
936,10,7.209088,7.490109,"(28, 167)",0,1,False,0.50955904,0.56979656
937,10,6.792679,7.543522,"(167, 159)",0,1,False,0.52618694,0.67936236
938,10,5.9651885,6.922732,"(184, 167)",0,1,False,0.5371489,0.7226297
939,10,7.3685865,7.5946894,"(167, 185)",0,1,False,0.50755525,0.5562861
940,10,6.708772,8.125468,"(189, 167)",0,1,False,0.54775083,0.80481994
941,10,7.4093513,7.64695,"(191, 167)",0,1,False,0.50789034,0.55912167
942,10,7.801512,7.904845,"(167, 223)",0,1,False,0.5032895,0.52581036
943,10,6.8553042,6.0933604,"(11, 7)",0,0,True,0.47057825,0.31822437
944,10,6.2857027,5.3938327,"(23, 7)",0,0,True,0.4618191,0.29072407
945,10,6.6804543,6.5182805,"(41, 7)",0,0,True,0.49385646,0.4595452
946,10,5.482445,5.8169055,"(11, 15)",0,1,False,0.5148,0.5828443
947,10,5.785634,5.0210905,"(11, 42)",0,0,True,0.4646265,0.31766063
948,10,6.343953,6.0850067,"(11, 44)",0,0,True,0.48958293,0.43562272
949,10,5.9437866,6.3910384,"(41, 8)",0,1,False,0.51812965,0.6099856
950,10,5.7687707,5.835344,"(41, 18)",0,1,False,0.50286853,0.51663715
951,10,5.9588532,5.8754573,"(41, 20)",0,0,True,0.4964765,0.47916308
952,10,5.6869025,6.2541995,"(41, 46)",0,1,False,0.52375394,0.63813925
953,10,7.813702,5.90097,"(8, 45)",0,0,True,0.43026692,0.12867421
954,10,7.7641144,8.277808,"(151, 8)",0,1,False,0.516011,0.6256719
955,10,5.621619,6.155087,"(43, 12)",0,1,False,0.5226493,0.6302915
956,10,8.028427,5.7428904,"(12, 45)",0,0,True,0.41701823,0.09232791
957,10,6.3495393,7.2031593,"(161, 12)",0,1,False,0.5314926,0.70132595
958,10,9.073676,8.1830635,"(45, 14)",0,0,True,0.4741952,0.29098344
959,10,9.64841,8.522961,"(55, 45)",0,0,True,0.46903235,0.24500193
960,10,6.781698,7.704732,"(58, 88)",0,1,False,0.53185856,0.71565986
961,10,7.245619,7.7810235,"(58, 147)",0,1,False,0.5178152,0.6307428
962,10,7.098107,7.705892,"(58, 206)",0,1,False,0.5205277,0.6474354
963,10,6.54052,7.9212704,"(58, 242)",0,1,False,0.5477379,0.7991115
964,10,6.463813,7.2444897,"(68, 59)",0,1,False,0.5284746,0.685826
965,10,6.911301,6.7735667,"(68, 161)",0,0,True,0.49496764,0.46562067
966,10,8.499928,8.867252,"(24, 151)",0,1,False,0.51057523,0.5908122
967,10,7.7684655,7.6473236,"(151, 98)",0,0,True,0.49607083,0.4697515
968,10,7.9878554,7.6385283,"(151, 99)",0,0,True,0.48882255,0.4135456
969,10,7.693298,7.184848,"(151, 139)",0,0,True,0.48291287,0.37555698
970,10,7.8093433,7.877165,"(91, 151)",0,1,False,0.50216174,0.5169489
971,10,8.7535095,8.476604,"(151, 97)",0,0,True,0.49196452,0.43121272
972,10,6.68308,6.9392304,"(100, 151)",0,1,False,0.50940186,0.5636897
973,10,6.69771,7.138226,"(155, 151)",0,1,False,0.5159193,0.608382
974,10,8.673452,7.8577733,"(253, 151)",0,0,True,0.47532913,0.30668166
975,10,8.582398,7.4719453,"(151, 255)",0,0,True,0.46541584,0.24778642
976,10,8.000288,8.276096,"(256, 151)",0,1,False,0.5084727,0.5685183
977,10,7.630888,7.4307942,"(151, 258)",0,0,True,0.4933575,0.4501428
978,10,8.229316,8.079476,"(250, 151)",0,0,True,0.49540618,0.46261007
979,10,6.5433745,5.1528063,"(18, 9)",0,0,True,0.44055462,0.19931702
980,10,6.464282,5.8657923,"(10, 17)",0,0,True,0.4757305,0.3546893
981,10,5.7197843,4.5960155,"(10, 74)",0,0,True,0.44553167,0.24531285
982,10,6.063079,6.0380797,"(74, 53)",0,0,True,0.49896702,0.4937505
983,10,5.522781,5.520905,"(15, 160)",0,0,True,0.49991503,0.49953103
984,10,7.7543373,7.5982018,"(59, 44)",0,0,True,0.494915,0.46104524
985,10,4.9470477,4.351791,"(46, 77)",0,0,True,0.46799296,0.3554296
986,10,2.683386,3.7057533,"(77, 78)",0,1,False,0.5800082,0.73543346
987,10,5.0485945,6.8031855,"(114, 266)",0,1,False,0.57402223,0.8525309
988,10,3.9543767,2.767652,"(48, 160)",0,0,True,0.4117287,0.23384525
989,10,4.935763,5.395394,"(160, 65)",0,1,False,0.52224493,0.6129266
990,10,7.7680492,7.521346,"(223, 14)",0,0,True,0.4919322,0.43863514
991,10,2.6908283,4.7166777,"(47, 78)",0,1,False,0.636743,0.8834845
992,10,3.9084983,4.243778,"(49, 51)",0,1,False,0.5205636,0.5830435
993,10,4.1291614,5.6282043,"(49, 161)",0,1,False,0.57681596,0.81743175
994,10,8.846364,8.185376,"(169, 60)",0,0,True,0.4805954,0.34051776
995,10,7.3190427,8.3684435,"(131, 169)",0,1,False,0.5334471,0.74065983
996,10,7.7583785,7.793835,"(189, 179)",0,1,False,0.5011399,0.5088632
997,10,7.468282,7.960686,"(179, 202)",0,1,False,0.5159572,0.6206726
998,10,7.749658,7.963255,"(203, 179)",0,1,False,0.50679684,0.5531971
999,10,7.3308735,5.8611298,"(179, 204)",0,0,True,0.44429412,0.18698156
1000,10,8.203262,7.6812677,"(178, 168)",0,0,True,0.4835691,0.37238595
1001,10,7.3949943,8.006713,"(178, 203)",0,1,False,0.5198588,0.6483328
1002,10,7.003922,8.4727745,"(178, 224)",0,1,False,0.5474537,0.81288296
1003,10,8.549124,7.692392,"(251, 203)",0,0,True,0.47362524,0.2980226
1004,10,6.7978024,5.0784907,"(223, 236)",0,0,True,0.42761582,0.15195984
1005,10,2.6043742,5.7929373,"(62, 16)",0,1,False,0.6898562,0.9604016
1006,10,6.892809,7.9705143,"(62, 251)",0,1,False,0.53625387,0.74605954
1007,10,6.591891,6.146528,"(195, 221)",0,0,True,0.4825189,0.39046383
1008,10,6.1247196,6.4427905,"(115, 63)",0,1,False,0.5126545,0.5788541
1009,10,6.9671316,7.5409675,"(266, 63)",0,1,False,0.5197764,0.6396478
1010,10,6.2026153,6.52076,"(277, 63)",0,1,False,0.5125024,0.5788721
1011,10,8.379057,9.175528,"(109, 60)",0,1,False,0.5226855,0.689219
1012,10,6.648216,7.912819,"(109, 99)",0,1,False,0.54342425,0.77981746
1013,10,6.6175914,7.03148,"(101, 109)",0,1,False,0.51516175,0.60201985
1014,10,6.6686616,4.7913938,"(145, 109)",0,0,True,0.41809517,0.132703
1015,10,5.5236535,6.3072243,"(109, 154)",0,1,False,0.5331155,0.68644917
1016,10,7.3463073,8.219204,"(152, 24)",0,1,False,0.52803946,0.7053481
1017,10,7.060519,7.53222,"(25, 152)",0,1,False,0.51616216,0.6157862
1018,10,7.65105,7.932868,"(152, 101)",0,1,False,0.50904197,0.5699918
1019,10,6.2923036,7.229566,"(139, 152)",0,1,False,0.5346573,0.7185464
1020,10,8.327182,8.6237755,"(158, 152)",0,1,False,0.5087486,0.5736096
1021,10,7.7181087,8.347911,"(152, 162)",0,1,False,0.51960045,0.6524446
1022,10,7.781317,8.137302,"(152, 254)",0,1,False,0.5111814,0.5880682
1023,10,8.02009,7.7274933,"(152, 256)",0,0,True,0.49070978,0.42736822
1024,10,7.487975,7.4112387,"(258, 152)",0,0,True,0.4974248,0.48082528
1025,10,7.299973,7.229311,"(279, 152)",0,0,True,0.49756828,0.48234183
1026,10,7.5012703,7.793815,"(250, 152)",0,1,False,0.5095634,0.572619
1027,10,6.9770417,7.404333,"(152, 261)",0,1,False,0.51485574,0.6052267
1028,10,8.60139,8.832963,"(263, 152)",0,1,False,0.50664127,0.55763596
1029,10,6.95082,7.302166,"(132, 187)",0,1,False,0.5123254,0.586944
1030,10,6.8374333,5.3621345,"(187, 190)",0,0,True,0.43953475,0.18613853
1031,10,7.8546095,6.878149,"(86, 60)",0,0,True,0.4668609,0.27359465
1032,10,4.9462337,5.201294,"(86, 121)",0,1,False,0.51256764,0.5634216
1033,10,6.7627153,6.99648,"(86, 131)",0,1,False,0.50849485,0.5581765
1034,10,6.79113,7.476605,"(171, 86)",0,1,False,0.5240218,0.66495955
1035,10,8.1878395,9.257025,"(28, 55)",0,1,False,0.53064466,0.7444419
1036,10,9.271823,7.961016,"(55, 59)",0,0,True,0.46196777,0.2123519
1037,10,6.7995367,7.52655,"(64, 55)",0,1,False,0.52537376,0.6741495
1038,10,8.981549,9.228827,"(271, 55)",0,1,False,0.5067895,0.56150645
1039,10,7.249426,8.263476,"(55, 277)",0,1,False,0.5326841,0.73381203
1040,10,7.10221,6.4363623,"(29, 96)",0,0,True,0.4754092,0.3394272
1041,10,6.4002457,7.193821,"(87, 103)",0,1,False,0.5291883,0.68859845
1042,10,6.6174703,7.149101,"(87, 268)",0,1,False,0.51930875,0.6298634
1043,10,8.9743595,8.060088,"(267, 251)",0,0,True,0.47316405,0.28612658
1044,10,7.1684484,7.805357,"(267, 263)",0,1,False,0.5212674,0.65405434
1045,10,7.144397,7.833843,"(267, 264)",0,1,False,0.5230149,0.6658438
1046,10,6.876092,5.9120917,"(96, 30)",0,0,True,0.4623089,0.276078
1047,10,7.3933163,5.3615837,"(96, 31)",0,0,True,0.42035484,0.11591126
1048,10,7.229114,6.7410192,"(103, 96)",0,0,True,0.4825308,0.38034248
1049,10,6.4508133,6.0205913,"(103, 31)",0,0,True,0.48275167,0.3940733
1050,10,6.3690386,6.6919427,"(172, 103)",0,1,False,0.5123614,0.5800319
1051,10,7.110164,7.510622,"(103, 264)",0,1,False,0.51369476,0.5987977
1052,10,6.65914,5.591904,"(103, 239)",0,0,True,0.45644307,0.25592908
1053,10,6.4458914,6.3607907,"(268, 88)",0,0,True,0.4966775,0.47873768
1054,10,6.3512044,6.696725,"(268, 241)",0,1,False,0.51324046,0.5855309
1055,10,7.775548,5.9180546,"(89, 31)",0,0,True,0.43217662,0.13499549
1056,10,9.106549,7.201168,"(60, 89)",0,0,True,0.44158038,0.12950064
1057,10,8.075636,4.951086,"(90, 89)",0,0,True,0.38007155,0.04210588
1058,10,7.4949956,5.9927692,"(269, 89)",0,0,True,0.44431153,0.1820937
1059,10,7.570947,5.458579,"(89, 270)",0,0,True,0.41893917,0.1079005
1060,10,8.134747,5.4911304,"(97, 89)",0,0,True,0.40299278,0.06638357
1061,10,6.5040355,6.7517395,"(269, 88)",0,1,False,0.50934327,0.5616113
1062,10,7.8714867,6.741771,"(269, 252)",0,0,True,0.46134624,0.24421361
1063,10,4.0822587,4.472416,"(98, 32)",0,1,False,0.5228038,0.59632057
1064,10,7.3084135,7.220834,"(33, 59)",0,0,True,0.49698606,0.47811908
1065,10,7.1744246,6.724863,"(33, 104)",0,0,True,0.48382792,0.38946497
1066,10,6.8866134,5.2071085,"(98, 270)",0,0,True,0.43056294,0.15716103
1067,10,7.713863,6.7944107,"(242, 270)",0,0,True,0.4683128,0.28506953
1068,10,6.4125123,6.560659,"(262, 270)",0,1,False,0.50570977,0.53696907
1069,10,6.950373,6.5207253,"(270, 263)",0,0,True,0.48405293,0.39421043
1070,10,8.234,7.4039106,"(90, 59)",0,0,True,0.4734591,0.30362615
1071,10,7.8505287,7.068012,"(59, 99)",0,0,True,0.47377372,0.31377777
1072,10,8.8543825,8.542493,"(59, 111)",0,0,True,0.49103606,0.42265356
1073,10,8.45124,7.4483314,"(241, 59)",0,0,True,0.46846116,0.26837
1074,10,7.7064757,6.43098,"(104, 90)",0,0,True,0.45488948,0.21831796
1075,10,7.1075077,5.999135,"(98, 104)",0,0,True,0.45771715,0.24817441
1076,10,7.150179,6.629609,"(172, 104)",0,0,True,0.48111114,0.37271902
1077,10,7.6685653,6.96899,"(104, 262)",0,0,True,0.4761034,0.33190635
1078,10,8.114826,6.601817,"(241, 104)",0,0,True,0.44859532,0.18049327
1079,10,7.799915,7.3170376,"(243, 104)",0,0,True,0.48402858,0.38157293
1080,10,8.32678,6.848967,"(252, 104)",0,0,True,0.45131004,0.18575795
1081,10,7.333848,6.862779,"(263, 104)",0,0,True,0.4834091,0.38436332
1082,10,6.3341355,4.6510572,"(115, 174)",0,0,True,0.4233933,0.15668829
1083,10,6.9831285,5.8339663,"(115, 206)",0,0,True,0.45517072,0.24064212
1084,10,6.8668737,7.3476834,"(115, 264)",0,1,False,0.51691264,0.61793905
1085,10,7.881785,6.517417,"(271, 90)",0,0,True,0.45262346,0.20353131
1086,10,4.5968494,4.0778756,"(271, 92)",0,0,True,0.47008702,0.3730922
1087,10,6.942324,5.016839,"(98, 271)",0,0,True,0.4194975,0.12725115
1088,10,7.5613117,6.314199,"(271, 172)",0,0,True,0.45506066,0.22320034
1089,10,7.5301776,7.2073135,"(243, 271)",0,0,True,0.48904616,0.4199779
1090,10,6.4990916,7.0783067,"(262, 271)",0,1,False,0.5213301,0.6408867
1091,10,6.167609,6.718446,"(271, 263)",0,1,False,0.52137333,0.6343296
1092,10,7.615595,7.124609,"(264, 271)",0,0,True,0.4833454,0.37966135
1093,10,6.7354693,6.0863566,"(271, 254)",0,0,True,0.4746872,0.3431895
1094,10,5.1821065,5.4702444,"(34, 272)",0,1,False,0.5135246,0.57154024
1095,10,7.0338454,6.9797025,"(97, 162)",0,0,True,0.4980682,0.48646754
1096,10,7.3338633,7.22765,"(98, 162)",0,0,True,0.49635297,0.47347167
1097,10,5.6548433,5.70931,"(272, 91)",0,1,False,0.5023964,0.51361334
1098,10,4.0573153,5.375275,"(272, 92)",0,1,False,0.56986207,0.7888421
1099,10,6.4878144,5.6741943,"(99, 272)",0,0,True,0.46655074,0.30711958
1100,10,4.1166205,4.7030845,"(244, 272)",0,1,False,0.53324735,0.6425534
1101,10,6.5552235,6.079295,"(272, 255)",0,0,True,0.48116556,0.38321403
1102,10,6.661073,7.2328377,"(262, 272)",0,1,False,0.5205761,0.6391702
1103,10,6.674188,6.4591627,"(272, 263)",0,0,True,0.49181378,0.44644982
1104,10,1.7674497,2.3608418,"(39, 136)",0,1,False,0.57186896,0.64414304
1105,10,4.3790073,2.6266057,"(279, 137)",0,0,True,0.37492877,0.14774454
1106,10,5.7946467,5.1614385,"(279, 102)",0,0,True,0.47110245,0.34678343
1107,10,8.56576,8.044434,"(60, 233)",0,0,True,0.48430705,0.3725422
1108,10,7.3662586,5.753676,"(60, 80)",0,0,True,0.43854454,0.16623034
1109,10,8.106329,8.028993,"(131, 60)",0,0,True,0.49760348,0.48067552
1110,10,6.1121874,8.468406,"(60, 156)",0,1,False,0.5807999,0.9134272
1111,10,7.6930747,7.313157,"(60, 157)",0,0,True,0.4873413,0.40614673
1112,10,8.329832,7.1666727,"(241, 60)",0,0,True,0.46247026,0.23809367
1113,10,6.441173,5.4210343,"(99, 91)",0,0,True,0.45700046,0.26500037
1114,10,5.65119,5.6061816,"(108, 95)",0,0,True,0.49800095,0.48874986
1115,10,5.1684732,5.367813,"(150, 64)",0,1,False,0.5094597,0.5496706
1116,10,6.867509,6.6205463,"(157, 105)",0,0,True,0.4908451,0.43857127
1117,10,6.7129164,7.329939,"(264, 157)",0,1,False,0.52196926,0.6495411
1118,10,6.579724,5.5922136,"(220, 204)",0,0,True,0.45943496,0.27140412
1119,10,6.3513985,5.2904305,"(209, 183)",0,0,True,0.4544329,0.2571245
1120,10,8.5824175,7.0447707,"(251, 241)",0,0,True,0.4508022,0.17687762
1121,10,6.8511186,7.1109476,"(243, 105)",0,1,False,0.5093048,0.5645942
1122,10,4.0245943,3.61751,"(244, 255)",0,0,True,0.47336572,0.39961147
1123,10,5.546729,5.811838,"(246, 247)",0,1,False,0.51167,0.5658918
1124,10,4.385267,5.6194487,"(273, 246)",0,1,False,0.56168,0.7745497
1125,10,5.525696,5.34459,"(107, 247)",0,0,True,0.4916697,0.45484692
1126,10,5.8231225,5.540324,"(247, 154)",0,0,True,0.4875567,0.42976785
1127,10,7.233164,8.2115755,"(247, 163)",0,1,False,0.5316746,0.72679293
1128,10,2.5336466,3.1729655,"(64, 140)",0,1,False,0.5560156,0.6545995
1129,10,4.617181,5.7648387,"(110, 94)",0,1,False,0.55527145,0.75908285
1130,10,5.328885,5.7258945,"(94, 250)",0,1,False,0.5179565,0.59796894
1131,10,6.4902496,6.9006658,"(98, 105)",0,1,False,0.5153244,0.6011877
1132,10,5.1650705,6.111446,"(138, 277)",0,1,False,0.5419622,0.7203856
1133,10,5.1693234,5.8142757,"(277, 249)",0,1,False,0.5293598,0.65587205
1134,10,6.5169554,7.1563783,"(231, 171)",0,1,False,0.5233821,0.654623
1135,10,6.1597943,6.4611983,"(245, 105)",0,1,False,0.5119406,0.57478565
1136,10,5.933992,5.522833,"(106, 245)",0,0,True,0.48205614,0.39863425
1137,10,8.339475,6.9493504,"(206, 251)",0,0,True,0.4545379,0.19938791
1138,10,6.330469,5.636292,"(99, 105)",0,0,True,0.4709956,0.33310446
1139,10,6.3467994,6.667036,"(163, 111)",0,1,False,0.5123037,0.57938194
1140,10,7.30798,7.1842427,"(111, 266)",0,0,True,0.4957309,0.46910506
1141,10,7.4335546,8.568789,"(131, 224)",0,1,False,0.53547084,0.7568035
1142,10,7.32816,8.1135845,"(266, 131)",0,1,False,0.5254319,0.68684804
1143,10,8.248409,7.6614594,"(251, 202)",0,0,True,0.4815539,0.357335
1144,10,8.045127,5.4820027,"(239, 251)",0,0,True,0.40525985,0.07154971
1145,10,7.474787,8.292045,"(163, 266)",0,1,False,0.525917,0.6936539
1146,10,5.2694645,5.634257,"(165, 163)",0,1,False,0.51672786,0.5902
1147,10,6.6647735,7.157355,"(177, 163)",0,1,False,0.51781857,0.62071437
1148,10,3.8000734,4.328827,"(163, 197)",0,1,False,0.5325231,0.62919235
1149,10,7.57653,8.107387,"(262, 163)",0,1,False,0.5169236,0.6296829
1150,10,7.4529257,8.422898,"(163, 263)",0,1,False,0.53054875,0.725114
1151,10,5.780893,5.0823903,"(108, 249)",0,0,True,0.4678503,0.33214432
1152,10,5.0574675,4.322685,"(278, 249)",0,0,True,0.46083313,0.32414606
1153,10,5.291103,5.23142,"(249, 250)",0,0,True,0.49716404,0.48508373
1154,10,4.1972938,6.2868037,"(265, 262)",0,1,False,0.5996514,0.8898794
1155,10,7.798169,7.2671027,"(189, 183)",0,0,True,0.4823745,0.3702682
1156,10,6.6926374,6.829171,"(132, 171)",0,1,False,0.50504863,0.5340805
1157,10,5.7482643,8.112445,"(171, 135)",0,1,False,0.5852835,0.9140548
1158,10,5.976757,7.4783816,"(232, 171)",0,1,False,0.55580115,0.8178167
1159,10,4.17742,4.907709,"(127, 177)",0,1,False,0.5401915,0.6748687
1160,10,6.951117,6.071283,"(177, 132)",0,0,True,0.46621844,0.29321215
1161,10,5.349454,3.387168,"(177, 180)",0,0,True,0.3876977,0.12321987
1162,10,6.5772376,5.8447804,"(190, 235)",0,0,True,0.47051778,0.32465574
1163,10,5.271175,5.467698,"(121, 181)",0,1,False,0.50915,0.54897326
1164,10,5.248096,5.3900986,"(108, 260)",0,1,False,0.5066742,0.53544116
1165,10,5.7660136,5.581059,"(250, 102)",0,0,True,0.49185014,0.45389268
1166,10,4.6977153,5.441164,"(250, 278)",0,1,False,0.53666323,0.6777496
1167,10,6.0676417,6.1771855,"(105, 254)",0,1,False,0.5044731,0.5273586
1168,10,6.500393,4.4823184,"(256, 106)",0,0,True,0.40812495,0.11731824
1169,10,5.8229756,5.421939,"(106, 257)",0,0,True,0.48216808,0.4010633
1170,10,4.283388,4.3786097,"(258, 107)",0,1,False,0.5054965,0.52378744
1171,10,3.7367857,2.1630318,"(275, 107)",0,0,True,0.36662692,0.17168191
1172,10,3.0184028,3.1813035,"(153, 107)",0,1,False,0.51313776,0.54063535
1173,10,3.558765,3.7303991,"(258, 275)",0,1,False,0.5117732,0.5428035
1174,10,4.2953215,5.49902,"(276, 258)",0,1,False,0.5614487,0.7691821
1175,10,5.7291884,5.883752,"(259, 276)",0,1,False,0.50665486,0.53856415
1176,10,2.8538516,3.3101325,"(276, 153)",0,1,False,0.53701186,0.61213154
1177,10,4.695156,4.865039,"(278, 261)",0,1,False,0.5088849,0.5423689
1178,10,5.6916823,4.6164327,"(120, 134)",0,0,True,0.44784448,0.254406
1179,10,7.6393657,6.5848393,"(191, 134)",0,0,True,0.462932,0.25835687
1180,10,5.3812947,5.9146495,"(181, 132)",0,1,False,0.52360827,0.63026524
1181,10,5.723718,5.481111,"(132, 180)",0,0,True,0.48917398,0.43964398
1182,10,4.9941354,5.1323237,"(127, 135)",0,1,False,0.5068231,0.53449225
1183,10,7.3263664,6.511843,"(195, 224)",0,0,True,0.4705698,0.30692744
1184,10,5.5150733,4.655459,"(133, 180)",0,0,True,0.45773995,0.29741988
1185,10,2.481774,2.4313107,"(222, 149)",0,0,True,0.4948644,0.48738682
1186,10,7.5246167,5.7789693,"(185, 195)",0,0,True,0.4343919,0.14859703
1187,10,7.0814896,7.4628706,"(185, 202)",0,1,False,0.513111,0.59420615
1188,15,12.515783,12.392811,"(2, 1)",1,0,False,0.49753153,0.46929556
1189,15,12.210753,13.852834,"(59, 1)",1,1,True,0.5315015,0.83781785
1190,15,11.358999,13.098283,"(160, 1)",1,1,True,0.5355576,0.850596
1191,15,13.326903,11.521766,"(2, 45)",1,0,False,0.46367738,0.14122681
1192,15,14.152748,13.12844,"(2, 58)",1,0,False,0.48122683,0.26418903
1193,15,12.5750265,11.438241,"(44, 45)",1,0,False,0.47633004,0.24291103
1194,15,12.929102,12.901081,"(170, 44)",1,0,False,0.49945757,0.49299523
1195,15,14.354828,13.7629175,"(59, 67)",1,0,False,0.48947442,0.35619664
1196,15,10.749329,12.202913,"(161, 160)",1,1,True,0.53166544,0.8105495
1197,15,12.020153,11.291771,"(12, 6)",1,0,False,0.4843775,0.32554987
1198,15,12.750487,11.869827,"(45, 22)",1,0,False,0.48211518,0.29304105
1199,15,12.97227,13.95782,"(72, 58)",1,1,True,0.51829827,0.72820807
1200,15,10.18243,9.61697,"(51, 161)",1,0,False,0.48572028,0.362285
1201,15,9.574376,11.959986,"(17, 3)",1,1,True,0.5553908,0.9157234
1202,15,10.726703,12.381248,"(3, 70)",1,1,True,0.53580034,0.8395045
1203,15,8.960029,12.278073,"(70, 28)",1,1,True,0.57811534,0.96504265
