_UID,system,l1,l2,theta,accuracy,auroc,coef,intercept
30,celegans,1,2,0.35000000000000003,0.6615384615384615,0.47636929840630154,-0.8626465583922689,-0.6537429656835784
31,celegans,1,2,0.35000000000000003,0.6495388669301713,0.47905641385410785,-0.9043180307981736,-0.7146761452293845
32,celegans,1,2,0.35000000000000003,0.6462140992167101,0.5342752738747321,-0.8858742742446652,-0.778487086628402
33,celegans,1,2,0.35000000000000003,0.6723016905071522,0.5389073101839059,-0.836988393377288,-0.5431071120198424
34,celegans,1,2,0.35000000000000003,0.6569536423841059,0.5096291568065762,-0.8117262151536465,-0.6706043971954676
35,celegans,1,2,0.4,0.6577086280056577,0.5549364613880744,-0.868752248769865,-0.6695179417134076
36,celegans,1,2,0.4,0.6552217453505007,0.504425700773705,-0.8601328731634417,-0.6732815322097643
37,celegans,1,2,0.4,0.6662030598052852,0.5182367780097424,-0.802998776203901,-0.6077169041181123
38,celegans,1,2,0.4,0.6529492455418381,0.48817239950269375,-0.900657398616936,-0.7393389113204227
39,celegans,1,2,0.4,0.653954802259887,0.5300392295147002,-0.8633516200723735,-0.7015557506950841
40,celegans,1,2,0.45,0.6272727272727273,0.5408289302134082,-0.8060331394547606,-0.82189451247635
41,celegans,1,2,0.45,0.6413373860182371,0.4722417463250061,-0.9283086095960027,-0.7640064408644909
42,celegans,1,2,0.45,0.6594761171032357,0.5406829546173808,-0.916545428285368,-0.6889646421600882
43,celegans,1,2,0.45,0.6645161290322581,0.5066880871721441,-0.9833318428341293,-0.6643058492202298
44,celegans,1,2,0.45,0.6815384615384615,0.5414662871724408,-0.9199682067609477,-0.5727111593294496
45,celegans,1,2,0.5,0.6666666666666666,0.5115210274490053,-0.9026031596522395,-0.6290750294904539
46,celegans,1,2,0.5,0.6500857632933105,0.46924310621346166,-0.9584609475662784,-0.7180926653397063
47,celegans,1,2,0.5,0.6343906510851419,0.5715279443511633,-0.9270448303096704,-0.7707647677686159
48,celegans,1,2,0.5,0.6573426573426573,0.5185220364741641,-0.9518410955205684,-0.672047249005486
49,celegans,1,2,0.5,0.6607142857142857,0.44141536273115217,-0.8680892722158965,-0.6533126301592618
50,celegans,1,3,0.05,0.8105263157894737,0.49106218496800214,2.5352328250452083,-1.6351405751264714
51,celegans,1,3,0.05,0.8137741046831956,0.47961043695640854,2.572765780514909,-1.1722811957580188
52,celegans,1,3,0.05,0.8163606010016694,0.4975439466237012,3.3921945490567427,-0.946434020985928
53,celegans,1,3,0.05,0.8156579677956691,0.4905722276444102,3.4027602285657523,-0.9953942793244931
54,celegans,1,3,0.05,0.8121178432462479,0.4826606158544241,-0.6757800716027066,-1.588104069697897
55,celegans,1,3,0.1,0.8098050797401063,0.41615133352361017,4.554797829472003,-1.374917844756239
56,celegans,1,3,0.1,0.8143435511856565,0.5161692863211556,4.806003896219994,-1.1579991889185308
57,celegans,1,3,0.1,0.816627358490566,0.5288982785239185,5.511652065074868,-1.0236463788209016
58,celegans,1,3,0.1,0.8186650915534555,0.4395960536025682,5.693603020822224,-0.9533828298814936
59,celegans,1,3,0.1,0.8117994100294985,0.479290068892615,-0.6622002822663362,-1.5462459342027837
60,celegans,1,3,0.15000000000000002,0.8089956869993838,0.5,2.047744162980218e-15,-1.6226831309043248
61,celegans,1,3,0.15000000000000002,0.81411468178954,0.5,4.394416451173477e-15,-1.4231072275022791
62,celegans,1,3,0.15000000000000002,0.8103130755064457,0.519437089340002,-0.6752543514830833,-1.583845718852146
63,celegans,1,3,0.15000000000000002,0.8100558659217877,0.41977311997595973,6.312319721420918,-1.244477756231794
64,celegans,1,3,0.15000000000000002,0.8165534280420013,0.5292116831451174,-0.8150858618893236,-1.3782183596574704
65,celegans,1,3,0.2,0.8099547511312217,0.4395572393596464,7.31583050464122,-1.2630672047627216
66,celegans,1,3,0.2,0.8168923275306254,0.4864685349667064,-0.6470602998990074,-1.3590743918381658
67,celegans,1,3,0.2,0.8138613861386138,0.43269868552345464,7.954232055530962,-1.1206257963826005
68,celegans,1,3,0.2,0.8092105263157895,0.5297785253714606,-0.2627532322365769,-1.5631119346776803
69,celegans,1,3,0.2,0.8203230148048453,0.50285430742335,-0.6281632966584987,-1.3069002308885922
70,celegans,1,3,0.25,0.8215024121295658,0.5,-6.523284612996847e-16,-1.290723634394262
71,celegans,1,3,0.25,0.8092926490984743,0.47013664977736835,8.337622605496321,-1.2394185808445457
72,celegans,1,3,0.25,0.8039492242595204,0.5297866969582229,-0.7943312600413736,-1.6740834390578896
73,celegans,1,3,0.25,0.8078541374474053,0.5009266651459854,-0.7819460386663447,-1.5918669278932633
74,celegans,1,3,0.25,0.826271186440678,0.5,3.4344342926896927e-15,-1.2248541609144852
75,celegans,1,3,0.3,0.8077786088257293,0.5,1.0685550532606602e-15,-1.5484305623619339
76,celegans,1,3,0.3,0.819646968534152,0.45545262570722767,-0.6383399128119085,-1.378695284579457
77,celegans,1,3,0.3,0.8161434977578476,0.5,-3.475508615833731e-15,-1.4156740220919735
78,celegans,1,3,0.3,0.8183194549583649,0.5085183472093739,-0.7583344091318932,-1.4001672335947508
79,celegans,1,3,0.3,0.8010471204188482,0.3957126387087476,9.094109786701317,-1.1934493040783956
80,celegans,1,3,0.35000000000000003,0.7924528301886793,0.47616388022815254,-0.37723623704200515,-1.7249916821400937
81,celegans,1,3,0.35000000000000003,0.8114423851732474,0.5,-3.0913986180896593e-15,-1.484605292870751
82,celegans,1,3,0.35000000000000003,0.8111658456486043,0.45437643020594964,-0.6547213739708825,-1.4938464164675436
83,celegans,1,3,0.35000000000000003,0.8202341137123745,0.4682289073797501,-0.3677587705707242,-1.383341282074006
84,celegans,1,3,0.35000000000000003,0.8151815181518152,0.5197029532967032,-0.7656640703422378,-1.4524231160023875
85,celegans,1,3,0.4,0.7976723366159355,0.4738933087015683,-0.8644893400724931,-1.6316061529665211
86,celegans,1,3,0.4,0.8122837370242214,0.5292275830253775,-0.6702127016590318,-1.4760440987837653
87,celegans,1,3,0.4,0.8109756097560976,0.5495082340479243,-0.9251193179777432,-1.5150431786809386
88,celegans,1,3,0.4,0.8147497805092186,0.44727743503840495,-0.8343042854830929,-1.4650534362092729
89,celegans,1,3,0.4,0.7948260481712757,0.522927341043283,-0.8012776117005117,-1.6588511744195698
90,celegans,1,3,0.45,0.8160469667318982,0.5551494974233379,-0.6668551960525027,-1.445472673060103
91,celegans,1,3,0.45,0.8150753768844221,0.452025143408567,-0.7752812634798143,-1.4581238340290903
92,celegans,1,3,0.45,0.8241758241758241,0.540616391184573,-0.7093252416148489,-1.3803845701376123
93,celegans,1,3,0.45,0.8155893536121673,0.5469564799461706,-0.8774586814067515,-1.4675131274353428
94,celegans,1,3,0.45,0.8016997167138811,0.467656626843906,-0.7962401194271543,-1.5684772643874207
95,celegans,1,3,0.5,0.8068303094983992,0.5178352188020695,-0.2689913349064846,-1.5057125455372165
96,celegans,1,3,0.5,0.8213552361396304,0.5226400862068965,-0.9649691552920371,-1.444982543715784
97,celegans,1,3,0.5,0.7985309548793285,0.47920088699080154,-0.7900053334613487,-1.5730579784805705
98,celegans,1,3,0.5,0.8143009605122732,0.47263147587412063,-0.6991154394015175,-1.4555996147398587
99,celegans,1,3,0.5,0.8097826086956522,0.5157392138063279,-0.9787157322911789,-1.5200313746950551
100,celegans,2,3,0.05,0.807843137254902,0.4697840301169012,-0.6332159703943772,-1.24207902328079
101,celegans,2,3,0.05,0.8078149920255183,0.46695448792256683,2.7194111894940844,-1.1529537370073406
102,celegans,2,3,0.05,0.8006304176516943,0.5,2.6350500036580617e-15,-2.4336131165235804
103,celegans,2,3,0.05,0.8079625292740047,0.48493382035269633,1.952915736354523,-1.0301087585232314
104,celegans,2,3,0.05,0.8063241106719368,0.4471428571428572,2.1399407502652936,-1.2883172363227307
105,celegans,2,3,0.1,0.8020304568527918,0.4572514335172563,3.8593666505760984,-1.4382051031747907
106,celegans,2,3,0.1,0.8081734778982486,0.5137972809261003,-0.43344723236258176,-1.286678106783654
107,celegans,2,3,0.1,0.8142031379025598,0.499927879197656,-0.5218367619014801,-0.926537718288386
108,celegans,2,3,0.1,0.7998303647158609,0.4989125941369952,-0.7089479732722305,-1.8009310367309654
109,celegans,2,3,0.1,0.8067434210526315,0.4963975101394582,-0.6861565645741059,-1.3713272651740147
110,celegans,2,3,0.15000000000000002,0.8121693121693122,0.5166077900628527,-0.63183974605142,-1.2301788524126043
111,celegans,2,3,0.15000000000000002,0.8073878627968337,0.4573621432337521,-0.7573557002544516,-1.4276915551149538
112,celegans,2,3,0.15000000000000002,0.810762331838565,0.5218407918466635,-0.8095252249783842,-1.3413071867984065
113,celegans,2,3,0.15000000000000002,0.8102383053839365,0.4763671796114544,-0.7563981002817931,-1.3502799697601626
114,celegans,2,3,0.15000000000000002,0.8038528896672504,0.46682422969187676,-0.9431480437345225,-1.6624373472332246
115,celegans,2,3,0.2,0.80209324452902,0.48138231134227577,-0.9008814229526654,-1.5877923459037089
116,celegans,2,3,0.2,0.8119180633147114,0.44603279135252977,-0.9304467099354289,-1.3819627775394656
117,celegans,2,3,0.2,0.8057142857142857,0.515867416893764,-0.9787316477061679,-1.6761230921212733
118,celegans,2,3,0.2,0.8036697247706422,0.4260658046344898,-0.9684217520744931,-1.6348307189084443
119,celegans,2,3,0.2,0.8056365403304179,0.4874920684329618,-1.0170491268636046,-1.6130845305369002
120,celegans,2,3,0.25,0.8160237388724035,0.5381851400730815,-0.8687168050476872,-1.3595198347662114
121,celegans,2,3,0.25,0.8045862412761715,0.5455636390909773,-0.9376948893800431,-1.590723470732776
122,celegans,2,3,0.25,0.8003952569169961,0.44922075540887424,-0.9392209381506714,-1.6286473127989303
123,celegans,2,3,0.25,0.8125,0.46894148284313725,-1.0162033338124705,-1.4980117694620105
124,celegans,2,3,0.25,0.7982283464566929,0.4879672791795735,-0.7936987508121809,-1.6256041155456933
125,celegans,2,3,0.3,0.8055853920515574,0.5184861878453039,-0.9235376533753027,-1.4826910953205752
126,celegans,2,3,0.3,0.8143322475570033,0.4977153996101364,-1.0690799647380154,-1.4421938806117558
127,celegans,2,3,0.3,0.8128342245989305,0.526414091507965,-0.9085832995188915,-1.3933804279308888
128,celegans,2,3,0.3,0.8140756302521008,0.5209948904001677,-1.010075784836525,-1.4419520516044553
129,celegans,2,3,0.3,0.7993492407809111,0.5069382815651473,-1.017660864526263,-1.6243406288855406
130,celegans,2,3,0.35000000000000003,0.8065573770491803,0.5538089021131891,-1.1356533957733443,-1.6639839225415203
131,celegans,2,3,0.35000000000000003,0.8133174791914387,0.4728185691362807,-1.0300835666956158,-1.4620633358775517
132,celegans,2,3,0.35000000000000003,0.7960829493087558,0.4381106559722665,-1.0387423850037274,-1.6629030288381563
133,celegans,2,3,0.35000000000000003,0.8119369369369369,0.5083943017504587,-1.0320131684630485,-1.491195403442097
134,celegans,2,3,0.35000000000000003,0.817016317016317,0.5001908102165242,-0.9771365124824608,-1.3784833188223635
135,celegans,2,3,0.4,0.8053435114503816,0.48982498982498984,-1.0484225541510788,-1.5442455029334798
136,celegans,2,3,0.4,0.8236744759556104,0.5459522092903492,-1.0877184138569034,-1.4216774024217118
137,celegans,2,3,0.4,0.8233830845771144,0.4977062289562289,-1.0856576853963993,-1.4233334105770632
138,celegans,2,3,0.4,0.8144853875476493,0.5310108418367349,-0.9867380517170464,-1.4268909527791147
139,celegans,2,3,0.4,0.8039457459926017,0.5335594839942667,-1.0097969773888913,-1.5348603751235457
140,celegans,2,3,0.45,0.819060773480663,0.5458787636934722,-1.0011235089393689,-1.3907523949362386
141,celegans,2,3,0.45,0.8047808764940239,0.4940164007289213,-1.1017414716222445,-1.5898263766808693
142,celegans,2,3,0.45,0.8029891304347826,0.46429780033840945,-1.0550839398147278,-1.538177994609531
143,celegans,2,3,0.45,0.8186813186813187,0.48924649176327023,-1.0818401210761854,-1.4129112699944029
144,celegans,2,3,0.45,0.8161559888579387,0.5170648464163823,-1.0096938734866492,-1.3973266027115514
145,celegans,2,3,0.5,0.8020989505247377,0.482999164578112,-1.0613918238646445,-1.5598311849167121
146,celegans,2,3,0.5,0.8150470219435737,0.4295672026035848,-1.0987160052678249,-1.4767367384631105
147,celegans,2,3,0.5,0.8087091757387247,0.450562851782364,-1.1263394822195616,-1.5132969989189324
148,celegans,2,3,0.5,0.8237885462555066,0.5295035971223022,-1.1203954741580695,-1.4747454438352947
149,celegans,2,3,0.5,0.8078034682080925,0.5005186515060842,-1.12128266128468,-1.5455139384439125
