accuracy,auroc,pr,method,theta,mu
0.6184396782841823,0.6619052748397372,0.6442639805263524,ISOMAP,0.05,0.5
0.6266969276678015,0.6704629586114406,0.6525115390084397,ISOMAP,0.05,0.5
0.6189252237797669,0.661424343675841,0.6391339390036326,ISOMAP,0.05,0.5
0.6225182154115952,0.665750220236402,0.6478502505707187,ISOMAP,0.05,0.5
0.623232795532276,0.6665851811922623,0.6495164575842082,ISOMAP,0.05,0.5
0.6206870799103809,0.6637099882375038,0.6443073952639917,ISOMAP,0.05,0.5
0.6243928199819088,0.6690661536751628,0.6512494260562247,ISOMAP,0.05,0.5
0.6203885811222731,0.664541911944496,0.6457882908436098,ISOMAP,0.05,0.5
0.719543457742458,0.7997164045151005,0.8007165574841371,ISOMAP,0.15,0.1
0.6969631515038296,0.7706657948178343,0.7680291641473407,ISOMAP,0.15,0.2
0.6855542598678398,0.7561192916987505,0.754547056949834,ISOMAP,0.15,0.2
0.6917534121181538,0.7640317938609622,0.7622973240289381,ISOMAP,0.15,0.2
0.6849909985738,0.7552845106808286,0.7534466932205393,ISOMAP,0.15,0.2
0.6885038780547724,0.7602729658255833,0.7578050357695998,ISOMAP,0.15,0.2
0.6947727457611361,0.7685110805341983,0.766581769625416,ISOMAP,0.15,0.2
0.6889741142718269,0.7603911734913024,0.7594921100220353,ISOMAP,0.15,0.2
0.686480675286932,0.7590416894384666,0.759692213850811,ISOMAP,0.15,0.2
0.6892541296211021,0.7614087529311115,0.7587300306382476,ISOMAP,0.15,0.2
0.6934091302591332,0.7672581627544595,0.7646827246491535,ISOMAP,0.15,0.2
0.6736800644315503,0.7408228888214101,0.7372302969836213,ISOMAP,0.15,0.3
0.6739520834682666,0.7404912524520624,0.735572749559843,ISOMAP,0.15,0.3
0.6763041963410458,0.7447087434977044,0.7400832912271482,ISOMAP,0.15,0.3
0.6751769595992974,0.7412893237315861,0.7370373702221363,ISOMAP,0.15,0.3
0.6797774027169615,0.7485494204763097,0.7433323763045555,ISOMAP,0.15,0.3
0.6744422206084651,0.7408208097225452,0.7361834686517965,ISOMAP,0.15,0.3
0.6784799341740536,0.7446626886005878,0.7380811996999189,ISOMAP,0.15,0.3
0.6803145256551149,0.7476848532303609,0.7431182077184112,ISOMAP,0.15,0.3
0.6809573053626828,0.7486673333104945,0.7445173440424079,ISOMAP,0.15,0.3
0.6706785810739405,0.7378278453261451,0.7337472939662094,ISOMAP,0.15,0.3
0.6642713186948781,0.7255726360663582,0.716993086917717,ISOMAP,0.15,0.4
0.665010016724088,0.7259349703065838,0.7184707582294334,ISOMAP,0.15,0.4
0.6685138391020744,0.7312928379412691,0.7243786822586212,ISOMAP,0.15,0.4
0.6713937175968283,0.7346555910962149,0.7247697968322006,ISOMAP,0.15,0.4
0.6678074186839598,0.7294962543211134,0.7202126576586497,ISOMAP,0.15,0.4
0.6730281751697211,0.736883310306016,0.7277231468317026,ISOMAP,0.15,0.4
0.6669769372146795,0.73075113116636,0.7231439472440675,ISOMAP,0.15,0.4
0.6653119236958641,0.7280309915083092,0.7197120885534629,ISOMAP,0.15,0.4
0.6682064964115948,0.7325002378066046,0.7240219698031425,ISOMAP,0.15,0.4
0.665633340418999,0.7271233805562201,0.718891750982476,ISOMAP,0.15,0.4
0.663749643298773,0.7218316239401378,0.7082592948875279,ISOMAP,0.15,0.5
0.6605226960110041,0.7193925967487732,0.7086248965810089,ISOMAP,0.15,0.5
0.6559197692648309,0.7123789010065715,0.7010327850082579,ISOMAP,0.15,0.5
0.6636599457611131,0.7237179576576167,0.7139665041696713,ISOMAP,0.15,0.5
0.6594377367843359,0.7176179706283057,0.705108523675995,ISOMAP,0.15,0.5
0.6631261076392128,0.72421261434673,0.712644469126211,ISOMAP,0.15,0.5
0.6608445331402434,0.7206809671138117,0.710261011209124,ISOMAP,0.15,0.5
0.6607545280026709,0.7191929387668802,0.7070088238183516,ISOMAP,0.15,0.5
0.6671615011016885,0.7273377808362103,0.7155332915925443,ISOMAP,0.15,0.5
0.6621296515762028,0.7212411270453306,0.712083851621903,ISOMAP,0.15,0.5
0.6820022447677105,0.7521599630424336,0.7504463501165959,ISOMAP,0.1,0.1
0.6635707939451131,0.7267369486300266,0.719392978055901,ISOMAP,0.1,0.2
0.6604107431992566,0.7235273321955947,0.7180034722173998,ISOMAP,0.1,0.2
0.6639836916480631,0.7270713802811333,0.720782678685137,ISOMAP,0.1,0.2
0.6641200681551637,0.7286752964892516,0.7181779250892445,ISOMAP,0.1,0.2
0.6623561789183992,0.7260466677209764,0.7201748191389399,ISOMAP,0.1,0.2
0.6698162441288763,0.7356133827812139,0.728841627402778,ISOMAP,0.1,0.2
0.6640154712066759,0.7273235415983492,0.7223669351686928,ISOMAP,0.1,0.2
0.6588805616694063,0.7227484501144252,0.7183455928575977,ISOMAP,0.1,0.2
0.6578263795798268,0.7201301410006954,0.7150346206326993,ISOMAP,0.1,0.2
0.6633557999290528,0.7277096712451723,0.7227359131963431,ISOMAP,0.1,0.2
0.6546135148814987,0.7132298091560718,0.7023541692655422,ISOMAP,0.1,0.3
0.6541827441648411,0.7125467129192739,0.7025597084502526,ISOMAP,0.1,0.3
0.6564868429877708,0.716562329588671,0.7081311799510334,ISOMAP,0.1,0.3
0.6612263216371388,0.7218202358097623,0.7114445259589869,ISOMAP,0.1,0.3
0.6542633843958348,0.7116782509905237,0.7023350762555086,ISOMAP,0.1,0.3
0.6473734894154712,0.7056780557597804,0.6981979943178016,ISOMAP,0.1,0.3
0.6596102280580511,0.7190974225904514,0.7077536409125958,ISOMAP,0.1,0.3
0.6605186712790492,0.7197211024827774,0.7091464687711571,ISOMAP,0.1,0.3
0.6579867901965825,0.7177034990424846,0.7102404429859949,ISOMAP,0.1,0.3
0.654094935372373,0.7126012910711899,0.7047874231866534,ISOMAP,0.1,0.3
0.6451830960942825,0.7008794699370475,0.687583003545259,ISOMAP,0.1,0.4
0.6511157659544756,0.7068032475496902,0.6967270763655214,ISOMAP,0.1,0.4
0.6500058241764337,0.7046355285764563,0.6916178832129863,ISOMAP,0.1,0.4
0.6575099787967869,0.7149929020178706,0.7015271612760109,ISOMAP,0.1,0.4
0.6483917508274633,0.703175318774841,0.6916405906575744,ISOMAP,0.1,0.4
0.6560980578942441,0.7134628631405491,0.7006540620734039,ISOMAP,0.1,0.4
0.6504870675176352,0.7076385355072975,0.69888645821602,ISOMAP,0.1,0.4
0.6482489581425804,0.7035276998558104,0.6915621253087947,ISOMAP,0.1,0.4
0.6518478195124902,0.7087401878916754,0.6967121201673792,ISOMAP,0.1,0.4
0.6481688066844413,0.7025810072925724,0.689185813973765,ISOMAP,0.1,0.4
0.6429780697820432,0.6961975468537301,0.6848441435175656,ISOMAP,0.1,0.5
0.6432588934775628,0.696065692059736,0.6845394897292939,ISOMAP,0.1,0.5
0.6419755182424747,0.694713937548211,0.6832096334726326,ISOMAP,0.1,0.5
0.6495210929956382,0.7041455634238738,0.6919654681948733,ISOMAP,0.1,0.5
0.6477507417736881,0.7014625954449308,0.6870682566417124,ISOMAP,0.1,0.5
0.6519045598099574,0.7077582393345894,0.6955046352376871,ISOMAP,0.1,0.5
0.647987214064529,0.7021078427250951,0.6890359088808024,ISOMAP,0.1,0.5
0.645372811464882,0.6989957220544293,0.6855922606628638,ISOMAP,0.1,0.5
0.647777164920022,0.7024352249129331,0.6898874290638424,ISOMAP,0.1,0.5
0.6475388702680283,0.7008971882197849,0.685739758105486,ISOMAP,0.1,0.5
0.7725298086699325,0.8603025465643991,0.8631105376334651,ISOMAP,0.25,0.1
0.7320812317494028,0.8154778329528732,0.8160068324291613,ISOMAP,0.25,0.2
0.7252537647890518,0.808993195078445,0.8113715116296268,ISOMAP,0.25,0.2
0.7296886208453998,0.8140065785991519,0.8158354599702794,ISOMAP,0.25,0.2
0.7267772935006184,0.8103761937353218,0.8130069632408446,ISOMAP,0.25,0.2
0.7350655899780372,0.8190216177585832,0.8188815965567057,ISOMAP,0.25,0.2
0.7346802944335712,0.8199332594195158,0.8226012088123512,ISOMAP,0.25,0.2
0.7295755362848014,0.8127446140604444,0.8147998658513818,ISOMAP,0.25,0.2
0.7220412667625322,0.8066961535208632,0.8126854920601554,ISOMAP,0.25,0.2
0.7230711615496245,0.8075021169276935,0.8087216647730698,ISOMAP,0.25,0.2
0.7302021613747761,0.8137277368271174,0.8148903827550383,ISOMAP,0.25,0.2
0.7030659386812264,0.7791743658950718,0.7784892412444279,ISOMAP,0.25,0.3
0.7014542686591082,0.7768660566376705,0.7733826858353924,ISOMAP,0.25,0.3
0.7039882544598862,0.7818958274067022,0.783161820763526,ISOMAP,0.25,0.3
0.7071377319614774,0.7836996855056014,0.784472441253411,ISOMAP,0.25,0.3
0.706350321497153,0.7846576519590021,0.7863556377700724,ISOMAP,0.25,0.3
0.7054001057400802,0.7820411258664622,0.7803703346442191,ISOMAP,0.25,0.3
0.7085369492424494,0.7855497489079215,0.7841607869762866,ISOMAP,0.25,0.3
0.7081844852016684,0.7852122188968,0.7854262412028078,ISOMAP,0.25,0.3
0.7119022701658348,0.7892584547549233,0.7889376916399772,ISOMAP,0.25,0.3
0.7027263914157846,0.7796173170986727,0.7783767118069198,ISOMAP,0.25,0.3
0.6905151648234652,0.7628277657238789,0.7611207711870888,ISOMAP,0.25,0.4
0.6934540006315549,0.7638808984182439,0.7593680037705507,ISOMAP,0.25,0.4
0.6919200648841259,0.7621827790817024,0.7560153439605274,ISOMAP,0.25,0.4
0.6972964712604729,0.769837890362857,0.7654686525690417,ISOMAP,0.25,0.4
0.6884690713236494,0.7593311489929626,0.7575142171713343,ISOMAP,0.25,0.4
0.69786064379388,0.7696757727041208,0.7645856212174141,ISOMAP,0.25,0.4
0.6918237725577175,0.7636092437622741,0.7613788448578056,ISOMAP,0.25,0.4
0.6868559705320091,0.756475279872735,0.7528855483118447,ISOMAP,0.25,0.4
0.6981747496046389,0.7699337275927047,0.7656339706366317,ISOMAP,0.25,0.4
0.6884966288527398,0.7582611032782308,0.7542580599548041,ISOMAP,0.25,0.4
0.6788200756810622,0.7428418167200861,0.7341326116210758,ISOMAP,0.25,0.5
0.6766226344886243,0.7429882316588186,0.7373922938919187,ISOMAP,0.25,0.5
0.6720060245868273,0.7366804290234891,0.7282971631457453,ISOMAP,0.25,0.5
0.679566006028435,0.7483694243467032,0.7431348578254903,ISOMAP,0.25,0.5
0.6815433035087837,0.7475600307600294,0.7400531105046813,ISOMAP,0.25,0.5
0.6819291455790414,0.7485310358486557,0.7418253176925507,ISOMAP,0.25,0.5
0.6777727430231628,0.7444124964032611,0.7378506538071746,ISOMAP,0.25,0.5
0.6752741828606975,0.7397999385337464,0.7312853113212343,ISOMAP,0.25,0.5
0.6834846531165671,0.7507405960236152,0.7440096198182965,ISOMAP,0.25,0.5
0.6764664396397122,0.7412535037877337,0.733042951371741,ISOMAP,0.25,0.5
0.7467195662400039,0.8330463246340774,0.8367690688398424,ISOMAP,0.2,0.1
0.7127938469547757,0.7911910592934489,0.7910276952095603,ISOMAP,0.2,0.2
0.7039224272755709,0.781896618483548,0.7820221272533963,ISOMAP,0.2,0.2
0.7124235617122177,0.791662509018035,0.7932966149659904,ISOMAP,0.2,0.2
0.7072872128865467,0.786138986683031,0.7870090043303689,ISOMAP,0.2,0.2
0.7104199820966779,0.7879245002446346,0.7866741898735252,ISOMAP,0.2,0.2
0.7151036391036885,0.7940260075524942,0.7950362764730449,ISOMAP,0.2,0.2
0.7096057920328098,0.7886990086615967,0.7895835646333343,ISOMAP,0.2,0.2
0.7106628966383914,0.7921949130428945,0.7930434671462273,ISOMAP,0.2,0.2
0.7060155137924764,0.7844789292492732,0.7856506793405403,ISOMAP,0.2,0.2
0.7096492737237938,0.7900630387809634,0.790228953260349,ISOMAP,0.2,0.2
0.691881353919982,0.7642441313340667,0.7618229147180361,ISOMAP,0.2,0.3
0.6888295877809164,0.7611986709090826,0.7571617179194252,ISOMAP,0.2,0.3
0.6955919657075955,0.768817778181522,0.7680432440334323,ISOMAP,0.2,0.3
0.6948255767345202,0.7670094828654459,0.7642161465897781,ISOMAP,0.2,0.3
0.6911286984660537,0.7643850599589521,0.7620914171894401,ISOMAP,0.2,0.3
0.6878760529482552,0.7594357121696429,0.7574147684965801,ISOMAP,0.2,0.3
0.6970928823167434,0.7708634852770163,0.7684812926688329,ISOMAP,0.2,0.3
0.6985187264165653,0.7719500537998782,0.7690845927815831,ISOMAP,0.2,0.3
0.6951945626819408,0.7685699346626379,0.7672521205674858,ISOMAP,0.2,0.3
0.6876620947630923,0.7601431171921542,0.7574018915679986,ISOMAP,0.2,0.3
0.6787419736924132,0.746170196813146,0.7425161346354343,ISOMAP,0.2,0.4
0.6794671092752912,0.7458092012115579,0.7401940523379527,ISOMAP,0.2,0.4
0.6814596461426047,0.7490972010622896,0.7451077282934397,ISOMAP,0.2,0.4
0.6857788148388465,0.7535070978431132,0.7466384303219402,ISOMAP,0.2,0.4
0.6777473876148398,0.7447656785559826,0.7395570466105159,ISOMAP,0.2,0.4
0.6883496166863634,0.7567461527537014,0.7492176220439696,ISOMAP,0.2,0.4
0.6810970267323051,0.7487987746548013,0.7426702747062307,ISOMAP,0.2,0.4
0.6767381802492449,0.7420744490253407,0.7345896278848975,ISOMAP,0.2,0.4
0.687031381895824,0.7562881335022688,0.7484768396246247,ISOMAP,0.2,0.4
0.6789861069314876,0.7467095172250061,0.7405885035815989,ISOMAP,0.2,0.4
0.6710931582933602,0.7343252709330204,0.726042134050332,ISOMAP,0.2,0.5
0.6733251038042868,0.737108876627081,0.7282547259283245,ISOMAP,0.2,0.5
0.6638102271569726,0.7242737420978945,0.7147426399951577,ISOMAP,0.2,0.5
0.6724896004191016,0.7365953524285013,0.7277331552664867,ISOMAP,0.2,0.5
0.6711680408692222,0.7336677449005297,0.7227049624167702,ISOMAP,0.2,0.5
0.6746995408018022,0.737357778291297,0.7274885069382316,ISOMAP,0.2,0.5
0.6723127889348481,0.7349832118957631,0.7268589062123743,ISOMAP,0.2,0.5
0.6702588256175872,0.7326879917916811,0.7228765040435476,ISOMAP,0.2,0.5
0.6742247000846234,0.7379885772993057,0.728018506232056,ISOMAP,0.2,0.5
0.6736431470417706,0.7365556097896276,0.726788981756323,ISOMAP,0.2,0.5
0.8145204269638969,0.9038433710629314,0.9063943350000808,ISOMAP,0.35,0.1
0.7707747984363548,0.8607200210738017,0.8646275596035984,ISOMAP,0.35,0.2
0.7581579373587641,0.8489327561552353,0.8538639425579685,ISOMAP,0.35,0.2
0.7593088473372055,0.8498051121146294,0.8549849812676051,ISOMAP,0.35,0.2
0.7554038158960024,0.8475976790502918,0.8541719656839374,ISOMAP,0.35,0.2
0.7645780070727637,0.853115642991845,0.8551129428460923,ISOMAP,0.35,0.2
0.7663165734435797,0.857498105874661,0.8601499032647103,ISOMAP,0.35,0.2
0.7576184359184684,0.8477129492662614,0.8510935403470492,ISOMAP,0.35,0.2
0.754173258730465,0.8452441688121775,0.8485985809564366,ISOMAP,0.35,0.2
0.7537347355445125,0.8457832287040612,0.8510198694301481,ISOMAP,0.35,0.2
0.7611468588708761,0.8518989910881768,0.8567001110421538,ISOMAP,0.35,0.2
0.7281901066627815,0.8122442956655911,0.8152871918883121,ISOMAP,0.35,0.3
0.7266295174454901,0.810179511033366,0.8125174900879256,ISOMAP,0.35,0.3
0.7334628843950327,0.8170125124863509,0.8193798098189863,ISOMAP,0.35,0.3
0.7334248278790452,0.8168081130227478,0.8189177677650943,ISOMAP,0.35,0.3
0.7299098876681891,0.8146828944697191,0.8164030749687754,ISOMAP,0.35,0.3
0.7262075783555,0.8087142780340348,0.8094674347357766,ISOMAP,0.35,0.3
0.7339297751087689,0.8180144132237388,0.8194471480602007,ISOMAP,0.35,0.3
0.7305809763106736,0.8143722573160521,0.8166436725293618,ISOMAP,0.35,0.3
0.734778840498963,0.8184639561730953,0.8202158708106593,ISOMAP,0.35,0.3
0.7303244027290657,0.8143263365347435,0.8166041733577708,ISOMAP,0.35,0.3
0.7074554668304668,0.7822739334227556,0.7815697132337057,ISOMAP,0.35,0.4
0.709189088683499,0.7846539797935814,0.781699156612834,ISOMAP,0.35,0.4
0.7092452090491894,0.7858401393104119,0.7846522043163215,ISOMAP,0.35,0.4
0.7167816373561591,0.7940105287699233,0.7911555668694707,ISOMAP,0.35,0.4
0.7109669811320755,0.786737942773229,0.7860618976699967,ISOMAP,0.35,0.4
0.7134879462923406,0.7925613795208575,0.7909957304175725,ISOMAP,0.35,0.4
0.7090704879938032,0.7860950612879002,0.783735954313751,ISOMAP,0.35,0.4
0.7073742426215444,0.7827912759939042,0.7805193997067598,ISOMAP,0.35,0.4
0.7150638388640034,0.7925748192964741,0.7903756394592855,ISOMAP,0.35,0.4
0.7065104770741514,0.7827445325694025,0.7807317858861812,ISOMAP,0.35,0.4
0.6913046174837969,0.7605125452980361,0.7566622730629641,ISOMAP,0.35,0.5
0.6913510241300833,0.7604675535094825,0.75583568025573,ISOMAP,0.35,0.5
0.6880708769453918,0.7574922874281989,0.7513534401579436,ISOMAP,0.35,0.5
0.6936898165581795,0.7642028787536772,0.7589516323273736,ISOMAP,0.35,0.5
0.6901295804975583,0.7607902341645536,0.7563097985235177,ISOMAP,0.35,0.5
0.6982533383100115,0.768218044191699,0.7627470096949703,ISOMAP,0.35,0.5
0.6943096907690539,0.7650110368488867,0.7605800349942237,ISOMAP,0.35,0.5
0.6912472972234581,0.7609701831397406,0.7561607507009755,ISOMAP,0.35,0.5
0.6972363441764459,0.7680414237439661,0.7620030605954394,ISOMAP,0.35,0.5
0.6909076845728429,0.7604588102336812,0.753784140710562,ISOMAP,0.35,0.5
0.7940090536143726,0.8844724495803202,0.8881791283473753,ISOMAP,0.3,0.1
0.8456769045522348,0.9321126459927532,0.9342846905448791,ISOMAP,0.45,0.1
0.8270020957441542,0.9157843062961226,0.9182892185256416,ISOMAP,0.4,0.1
0.8653678169816119,0.948107820051884,0.9501969507540929,ISOMAP,0.55,0.1
0.8555824040880192,0.9404125057926644,0.9428211125708338,ISOMAP,0.5,0.1
0.8788264764573515,0.9582422171402654,0.9594898449014699,ISOMAP,0.65,0.1
0.8760651332893804,0.9551192204469054,0.9570657067765654,ISOMAP,0.6,0.1
0.882621739216816,0.962058385700482,0.9628776378121217,ISOMAP,0.75,0.1
0.8800416040679533,0.9592126483690548,0.960864828010524,ISOMAP,0.7,0.1
0.8762653169952052,0.9608015170481642,0.9622807639264633,ISOMAP,0.85,0.1
0.8775101394796716,0.9597884160565211,0.9620703857807656,ISOMAP,0.8,0.1
0.8673408089707649,0.9549719746408197,0.9565329734020115,ISOMAP,0.95,0.1
0.8763400648217402,0.9606891413218359,0.9623815489122233,ISOMAP,0.9,0.1
