,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty,coef_emb,coef_deg
23,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.625,-0.010047049126700512,[-3.04834861],0.4985576923076923,0.7672773201395444,0.7628875452586938,-1.0,-3.0483486137487317,
24,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.65,0.010332480725709114,[-3.07234556],0.4987481221832749,0.7657646813359655,0.757356489827421,-1.0,-3.072345559660476,
25,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.675,-0.028237862897517996,[-3.44587768],0.4848651623555311,0.7353204400593731,0.7240452889410924,-1.0,-3.4458776762964125,
26,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.7,-2.1402298047746334e-05,[-3.72565548],0.6857476635514018,0.7534064110402656,0.7486577345180736,-1.0,-3.7256554783715194,
27,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.725,0.006380198408016809,[-4.08804311],0.589086127547666,0.7327058815392224,0.7200622614459776,-1.0,-4.088043106481484,
28,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.75,-0.01501607160578762,[-4.24462885],0.492371705963939,0.7469769142681177,0.7553204265761277,-1.0,-4.244628848836158,
29,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.775,0.004164582286454753,[-4.49427129],0.6320246343341032,0.7267761894602092,0.7017032501185825,-1.0,-4.494271289025526,
30,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.7999999999999999,0.006090267327708636,[-4.77513177],0.6055846422338569,0.7114627756792982,0.6829409456846717,-1.0,-4.7751317720830455,
31,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.825,-0.007591729480672202,[-5.16820791],0.5720081135902637,0.6706521023344638,0.6574907853124404,-1.0,-5.168207913214607,
32,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.85,-0.009766885033174211,[-5.41061364],0.5644028103044496,0.6517441062656091,0.6683155691422618,-1.0,-5.410613642450312,
33,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.875,0.0043876742551243715,[-5.71464454],0.5651537335285505,0.605676204199259,0.5854540484446595,-1.0,-5.71464453952702,
34,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.9,-0.010630678795031425,[-5.92521789],0.48853615520282184,0.5819428856465895,0.5754406160429643,-1.0,-5.925217887063097,
35,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.9249999999999999,-0.002468124715391556,[-6.132806],0.5340659340659341,0.5644519171304885,0.5472964248751524,-1.0,-6.13280600347607,
36,LFR_gamma-2.5,1,2,"{'emb', 'imb'}",0.95,-0.004437713278244616,[-6.35492564],0.5148148148148148,0.5153114519764693,0.5407509884257133,-1.0,-6.354925641416044,
37,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.05,0.05760172620394548,[7.77831816],0.5437163541860034,0.5561271692235592,0.5400114477480561,-1.0,,7.778318162984461
38,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.075,-0.008927891669041135,[9.49333142],0.5540229885057472,0.5623948928494255,0.5413663381517826,-1.0,,9.493331419996782
39,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.1,-0.055380298253558745,[10.54831399],0.5628190027483314,0.576403465731529,0.5526805977891796,-1.0,,10.548313994975993
40,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.125,0.011604775440666328,[10.9331485],0.5610002016535592,0.5766354994251703,0.5517486698627563,-1.0,,10.933148495651794
41,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.15,-0.045286987688334814,[11.00553888],0.5704181402121905,0.5870614577941805,0.5673486301597004,-1.0,,11.00553887947398
42,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.175,-0.02077643109612701,[11.51636301],0.5609185626196045,0.5778563264538438,0.5705870696024972,-1.0,,11.51636300550543
43,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.2,0.007435351619714855,[11.10214181],0.5741186774687979,0.5887215120832723,0.5755040574275694,-1.0,,11.102141811543694
44,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.22499999999999998,-0.07167339574131998,[10.51960376],0.5785876993166287,0.6037042803171835,0.5657264641933513,-1.0,,10.519603761344195
45,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.25,0.07368932326299613,[10.44332257],0.5761307127634383,0.6009309379228172,0.5830954004277799,-1.0,,10.443322571526474
46,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.27499999999999997,0.08021414018920164,[10.11393402],0.578921568627451,0.6039097342839997,0.5857744210110092,-1.0,,10.11393401923916
47,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.3,0.09005139466914619,[10.08434017],0.5876443997990959,0.6198525748320214,0.6020054527853761,-1.0,,10.084340173339786
48,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.32499999999999996,-0.01649983063488853,[9.59638864],0.5759917568263782,0.6009690729092786,0.5841858241528515,-1.0,,9.596388639245196
49,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.35,-0.027245693108803582,[8.20010608],0.5857181793404197,0.6090926759799913,0.5854590030461538,-1.0,,8.20010607797745
50,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.37499999999999994,-0.007385047871205958,[8.34999784],0.5776053215077606,0.6067190985686982,0.5822645225276095,-1.0,,8.349997836182729
51,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.39999999999999997,0.0010724924934480042,[7.63983407],0.5929307805596465,0.6250678485855566,0.599321282261015,-1.0,,7.6398340683814565
52,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.42499999999999993,0.040385842639533084,[7.26869312],0.5887392900856793,0.6246734023682823,0.6012896805537726,-1.0,,7.26869312221756
53,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.44999999999999996,0.050092910686892894,[6.49815224],0.5794146662282144,0.6072456168132992,0.6006629197346126,-1.0,,6.498152238626877
54,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.475,-0.01942981735425027,[6.73656412],0.5919866444073456,0.6319356613941607,0.6075794779571304,-1.0,,6.736564124669961
55,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.49999999999999994,-0.00044763115592175975,[6.44852129],0.5950877192982457,0.6204508997852177,0.5982337032790559,-1.0,,6.448521291135985
56,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.525,0.0026719457332321775,[5.82549445],0.5943257184966838,0.6269526667709393,0.6033867653233441,-1.0,,5.82549445085857
57,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.5499999999999999,0.03588277588075006,[5.69215631],0.5854517012123582,0.6238423419289713,0.6063949789362753,-1.0,,5.692156311820886
58,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.575,0.021314007987973223,[5.41143459],0.5964838844704897,0.6257010649318245,0.6072617501838833,-1.0,,5.411434590529396
59,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.6,0.0013203547725204148,[5.12622502],0.5969298245614035,0.6343803550501658,0.6138118600253846,-1.0,,5.126225016764964
60,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.625,0.008868765240539648,[4.88469916],0.5836538461538462,0.6205711596375099,0.6029065746880584,-1.0,,4.884699158608663
61,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.65,-0.042116310835205006,[4.78591043],0.5888833249874812,0.6167851324891265,0.6049990069464906,-1.0,,4.785910431079317
62,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.675,0.02741913591889798,[4.50488446],0.5960374243258117,0.6383310534842885,0.6446997012890726,-1.0,,4.504884459318692
63,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.7,0.002409520334802451,[4.26423293],0.6191588785046729,0.6612449777273123,0.647802434819833,-1.0,,4.264232929663861
64,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.725,0.03322740432002463,[4.1070834],0.6022353714661407,0.6466615253199797,0.6364148853630363,-1.0,,4.1070834006439005
65,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.75,0.04147717167505342,[4.16059524],0.616504854368932,0.6521108192114861,0.6447526804092527,-1.0,,4.1605952434217635
66,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.775,0.00018646709839449608,[3.6911879],0.613548883756736,0.659348552734514,0.6413864995500803,-1.0,,3.6911879010517628
67,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.7999999999999999,0.018673291957090957,[3.65055902],0.6029668411867365,0.6444407213354453,0.6212951386523559,-1.0,,3.650559016606427
68,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.825,0.033084318201568035,[3.48994959],0.6054766734279919,0.6536375160514964,0.6442206346968453,-1.0,,3.4899495928951603
69,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.85,0.01156492783232028,[3.32307643],0.6229508196721312,0.6703131432335263,0.6750283524849812,-1.0,,3.323076433206915
70,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.875,-0.008724641916643943,[3.20432516],0.6046852122986823,0.6653115136544532,0.6397062375324319,-1.0,,3.204325163623658
71,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.9,0.025619807394160306,[3.06128173],0.6402116402116402,0.6763187429854096,0.6885940681524482,-1.0,,3.061281731868262
72,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.9249999999999999,-0.012232395489569585,[2.97593957],0.6263736263736264,0.6863211193568337,0.6644437987718781,-1.0,,2.97593956910348
73,LFR_gamma-2.5,1,2,"{'imb', 'deg'}",0.95,0.01960128135873674,[2.83375788],0.5888888888888889,0.6396448402880862,0.6636222240276992,-1.0,,2.8337578840400846
74,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.05,0.05760083732309289,[-0.05459121  7.77820312],0.5437163541860034,0.5575904561055287,0.539954782343954,-1.0,-0.05459120751911161,7.778203116458029
75,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.075,-0.008927836737430417,[-0.08766199  9.49310644],0.5540229885057472,0.5638743200330706,0.5424664620176506,-1.0,-0.0876619943368159,9.493106441007859
76,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.1,-0.055383480342652405,[-0.11395514 10.5480134 ],0.5628190027483314,0.5785609540550253,0.5540451187392788,-1.0,-0.11395513787506731,10.548013400105893
77,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.125,0.011603637526374172,[-0.1450241  10.93275113],0.5610002016535592,0.5801254670694487,0.554174278542385,-1.0,-0.1450240985091325,10.932751133635197
78,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.15,-0.045285979660850836,[-0.18471218 11.00504159],0.5704181402121905,0.5885717203785481,0.5685180248884003,-1.0,-0.18471218398256092,11.00504158756565
79,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.175,-0.020766878622718442,[-0.20364969 11.51579086],0.5609185626196045,0.5798116640262737,0.5720249891313616,-1.0,-0.2036496862776916,11.51579085570043
80,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.2,0.007436783686468543,[-0.26149661 11.10141106],0.5741186774687979,0.5903997763081485,0.5767386220141191,-1.0,-0.2614966126269841,11.1014110554023
81,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.22499999999999998,-0.07167694324673271,[-0.3360512  10.51864201],0.5785876993166287,0.6053310914601236,0.5671263073769826,-1.0,-0.33605119714895404,10.518642008292238
82,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.25,0.0736890995921616,[-0.37541502 10.44223555],0.5761307127634383,0.6022674662733234,0.5842264731061699,-1.0,-0.375415022427033,10.442235547042511
83,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.27499999999999997,0.08019669225133826,[-0.4986804  10.11236015],0.578921568627451,0.605212225997874,0.5867204572537248,-1.0,-0.49868040297326655,10.112360150469712
84,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.3,0.09003842687643837,[-0.4931116  10.08282131],0.5876443997990959,0.6212472360934349,0.6032166067508816,-1.0,-0.4931115956389954,10.082821309443945
85,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.32499999999999996,-0.016495657166831292,[-0.56079218  9.59463024],0.5759917568263782,0.6022941556207715,0.5853691243733316,-1.0,-0.5607921778731284,9.594630242522388
86,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.35,-0.027237278423990294,[-0.72385007  8.19804925],0.5857181793404197,0.6099824424177873,0.586214571803122,-1.0,-0.7238500747272893,8.198049251889078
87,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.37499999999999994,-0.00738265910315927,[-0.77283256  8.34770615],0.5776053215077606,0.6077298901787744,0.5831186076880905,-1.0,-0.7728325638821543,8.347706148536892
88,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.39999999999999997,0.0011021107429254893,[-0.90409005  7.63743469],0.5938144329896907,0.6261653992342655,0.6002881028320584,-1.0,-0.9040900530074433,7.637434688147023
89,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.42499999999999993,0.04039430956716751,[-1.02588288  7.26589593],0.5890452876376989,0.62562735210221,0.6021706025760138,-1.0,-1.0258828772896909,7.26589593390546
90,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.44999999999999996,0.05014441393170692,[-1.17474962  6.4952078 ],0.5794146662282144,0.6082061493117482,0.60149258036569,-1.0,-1.1747496231785701,6.495207801454461
91,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.475,-0.019442889287763984,[-1.2488564   6.73304811],0.5919866444073456,0.6329428753382651,0.6085472702848134,-1.0,-1.2488563981524836,6.73304811252148
92,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.49999999999999994,-0.00042002335226149607,[-1.30072103  6.44498538],0.5982456140350877,0.6213415982533741,0.5990970914567969,-1.0,-1.300721031277029,6.444985375476701
93,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.525,0.0026229596883715757,[-1.49475196  5.82177053],0.5946941783345615,0.6280298784355639,0.6044033435584004,-1.0,-1.4947519621184495,5.821770525445164
94,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.5499999999999999,0.03580033661014459,[-1.70191569  5.68802101],0.5854517012123582,0.6249671163317121,0.6075079386953162,-1.0,-1.701915691705095,5.688021014951309
95,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.575,0.021248671285767153,[-1.89368662  5.406738  ],0.5969024696525743,0.6268918765480902,0.6085697376405553,-1.0,-1.893686619259854,5.4067379989849185
96,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.6,0.0012929385197821175,[-2.01488168  5.12146916],0.599561403508772,0.6354822401817187,0.6149469687222942,-1.0,-2.014881677705547,5.121469161643053
97,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.625,0.008836966313658554,[-2.26270241  4.87943448],0.5836538461538462,0.6216608307389884,0.6039678005050528,-1.0,-2.262702411163852,4.879434479424093
98,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.65,-0.04208821543807023,[-2.325901    4.78078406],0.5888833249874812,0.6178388864814548,0.6061094558719035,-1.0,-2.3259010008932903,4.780784061519616
99,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.675,0.027598630020718284,[-2.61101592  4.49895994],0.5960374243258117,0.6394988697769628,0.6458058616222911,-1.0,-2.6110159231995387,4.498959937579033
100,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.7,0.0023701317450406526,[-2.87400213  4.25773473],0.6255841121495327,0.6626452091885754,0.6491127712489929,-1.0,-2.8740021306319647,4.257734728329606
101,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.725,0.03325145317691344,[-3.19953141  4.09997325],0.6028928336620645,0.6479964310292954,0.6378434343658261,-1.0,-3.1995314060540645,4.099973249040781
102,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.75,0.041455662416108305,[-3.25402619  4.15301825],0.6178918169209431,0.6535080881857637,0.6463148267743974,-1.0,-3.2540261935440533,4.153018249144225
103,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.775,0.0002121716386286046,[-3.6368642   3.68446532],0.613548883756736,0.6607329967048338,0.6436295705773126,-1.0,-3.6368641979509584,3.6844653237976663
104,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.7999999999999999,0.01854571211059246,[-3.84636532  3.64336301],0.6029668411867365,0.6456470086511514,0.6226042320816138,-1.0,-3.846365316725737,3.6433630106228283
105,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.825,0.03307554307941746,[-4.27537247  3.48273774],0.6075050709939148,0.6550368772842515,0.6458448345077645,-1.0,-4.275372470033111,3.4827377408262112
106,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.85,0.011583233077024573,[-4.55179652  3.31611575],0.6229508196721312,0.6718280868348108,0.676782487966796,-1.0,-4.551796518385623,3.3161157484192745
107,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.875,-0.008841629317272384,[-4.9185851   3.19761809],0.6046852122986823,0.6667695896802526,0.6416088836227991,-1.0,-4.918585098598414,3.1976180868739124
108,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.9,0.02550251954459135,[-5.24614318  3.05565434],0.6419753086419753,0.6773911959097144,0.6920241027380134,-1.0,-5.24614317840946,3.055654341603445
109,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.9249999999999999,-0.012139696982205142,[-5.57394237  2.97087594],0.6263736263736264,0.687847866419295,0.6660659609586206,-1.0,-5.573942368667757,2.9708759444534136
110,LFR_gamma-2.5,1,2,"{'emb', 'imb', 'deg'}",0.95,0.019431832566280803,[-6.06024526  2.83084841],0.5888888888888889,0.6413216779372148,0.665567217385608,-1.0,-6.0602452590138345,2.8308484089713954
111,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.05,0.07636928601834916,[-0.11024753],0.4990362374710871,0.5397794647523909,0.5395348649138204,-1.0,-0.11024753267199335,
112,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.075,1.0887708588788994e-06,[-0.16971762],0.5487514863258026,0.563893275798445,0.555879950693975,-1.0,-0.16971761576260888,
113,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.1,-0.03425198906304326,[-0.25324526],0.4989724619810933,0.5561623484829031,0.5422530889055523,-1.0,-0.2532452555818808,
114,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.125,-0.051280352863025985,[-0.30909877],0.4981044650379107,0.5597043540441056,0.542251762033866,-1.0,-0.30909877440400557,
115,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.15,0.0841115975759836,[-0.35321447],0.4964630225080386,0.5778885808167367,0.5661483177430024,-1.0,-0.35321447045821236,
116,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.175,0.08735766873090595,[-0.42630739],0.4954555530924407,0.586561061244068,0.5730547455396466,-1.0,-0.4263073948554114,
117,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.2,-0.03785940901618164,[-0.52759778],0.497581202487906,0.6044753086419753,0.6037512233628982,-1.0,-0.5275977760967091,
118,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.22499999999999998,0.06367958759773279,[-0.62611644],0.49523128278493084,0.6108627478360859,0.5954630925355686,-1.0,-0.6261164398266645,
119,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.25,0.007283817794114859,[-0.69534005],0.49938710468252023,0.6197496173868641,0.6168366931286424,-1.0,-0.695340048589716,
120,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.27499999999999997,-0.07708397607763122,[-0.81695794],0.49265078560567666,0.6247826247826248,0.6189642133263917,-1.0,-0.8169579395899432,
121,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.3,-0.023828024663405376,[-0.90532141],0.4975369458128079,0.6189815494503662,0.6108544720485033,-1.0,-0.905321409903779,
122,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.32499999999999996,-0.04079548362951589,[-1.03639236],0.49511665762344004,0.6356084885869285,0.6354518160242337,-1.0,-1.036392361070373,
123,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.35,-0.006228171090688472,[-1.17420314],0.4991472427515634,0.628031280461476,0.6309707585444158,-1.0,-1.1742031383972147,
124,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.37499999999999994,0.07023293428466379,[-1.26254031],0.489647127442403,0.6326714881306901,0.6135525005107951,-1.0,-1.262540308522263,
125,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.39999999999999997,0.0337070073273401,[-1.43588075],0.4943164362519201,0.6573292544141514,0.6450882154929374,-1.0,-1.4358807539207452,
126,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.42499999999999993,0.018870051597991034,[-1.5917241],0.496474358974359,0.6639523086083751,0.6507776197656592,-1.0,-1.5917241046306534,
127,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.44999999999999996,0.03321644864665018,[-1.72986739],0.4931369266822899,0.6822841979048679,0.656539221229933,-1.0,-1.7298673944094207,
128,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.475,0.07353879755681098,[-1.93413307],0.4831223628691983,0.6689179019497173,0.6448417819372798,-1.0,-1.9341330698496286,
129,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.49999999999999994,-0.016448325075616332,[-1.98868366],0.4960431654676259,0.6544538009988722,0.6402134613464787,-1.0,-1.988683658730839,
130,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.525,-0.023011917653609163,[-2.2617991],0.4936268829663963,0.6621216407692703,0.6594243112383328,-1.0,-2.2617991048552994,
131,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.5499999999999999,0.015259938209269915,[-2.49893822],0.4952849528495285,0.6697618368741292,0.6600814157191048,-1.0,-2.4989382182926803,
132,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.575,-0.011713961088375613,[-2.61302321],0.4962025316455696,0.6959015599539649,0.6880744979932908,-1.0,-2.613023207057278,
133,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.6,-0.00842996305576619,[-2.9837288],0.4976979742173112,0.6721957150863994,0.6537567384580576,-1.0,-2.983728800619505,
134,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.625,-0.04890925666206782,[-3.31347781],0.47858942065491183,0.6877396389524537,0.6883856318570029,-1.0,-3.3134778084425225,
135,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.65,0.014334795814627287,[-3.31032252],0.494147582697201,0.6937978552556597,0.6717746785077907,-1.0,-3.3103225164541668,
136,LFR_gamma-3.5,1,2,"{'emb', 'imb'}",0.675,-0.022556312739223015,[-3.80276517],0.4880273660205245,0.6600311179568304,0.6517576753783393,-1.0,-3.8027651653232883,
