system,N,theta,embedding,mu,t1,t2,prob,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
LFR,100,0.05,LE,0.1,2.1,1.0,1,0.5056603773584906,0.47136407013345866,0.4805098100448274,-0.0701847555516017,-7448.573755699275,-6.863906844595494
LFR,5000,0.05,LE,0.1,2.1,1.0,1,0.6227198633858574,0.6613705163979533,0.6421295000004347,-0.06819377736342455,-10.102065612309307,-15.99243926216694
LFR,500,0.05,LE,0.1,2.1,1.0,1,0.4752580989676041,0.5026031527804815,0.5251498485293987,-0.01213721902342028,-11.826407285689841,-3.764374765076463
LFR,10000,0.10,LE,0.1,2.1,1.0,1,0.671804170444243,0.7033862115389011,0.6708817489375604,-0.09424631648144376,-4.25666149892093,-15.240663677342258
LFR,10000,0.10,LE,0.1,4.0,1.0,1,0.5849464601309907,0.6176053492909388,0.6015315236083871,-0.00575237980944095,-3.4390016714857894,-4.270482798456033
LFR,1000,0.10,LE,0.1,2.1,1.0,1,0.6742633892235065,0.7668491251427002,0.7770801670962341,-0.01938921818130602,-25.981419779983682,-9.643939019134413
LFR,100,0.10,LE,0.1,2.1,1.0,1,0.50199203187251,0.49409383186472966,0.4799366881580509,0.04411617111608678,-809.9214915915683,-4.325151308719098
LFR,5000,0.10,LE,0.1,2.1,1.0,1,0.648136009832036,0.6980878837566253,0.6827891351398214,-0.05825630092047912,-8.51751341586434,-14.183902259411221
LFR,500,0.10,LE,0.1,2.1,1.0,1,0.532130777903044,0.5628741770787553,0.5680846915698718,0.026853480289150064,-14.661456127955443,-4.091342183358734
LFR,10000,0.10,LE,0.1,2.1,1.0,1,0.6703259884110528,0.7028771789361625,0.6736731695278478,-0.08409319082565109,-4.190670799075352,-15.156525111812178
LFR,10000,0.10,LE,0.1,4.0,1.0,1,0.6033310460981848,0.6411858416748387,0.6185064311719755,-0.016245700153721173,-4.251901479342658,-4.355690864934289
LFR,1000,0.10,LE,0.1,2.1,1.0,1,0.6828394659719961,0.7790517517064941,0.7851576433164505,0.03688169185541856,-27.29040250119378,-9.056830702074821
LFR,100,0.10,LE,0.1,2.1,1.0,1,0.5079681274900398,0.47948717948717945,0.49319100123254506,-0.00737397000902718,3950.185917026333,-6.789486276677877
LFR,5000,0.10,LE,0.1,2.1,1.0,1,0.6494059811552643,0.6965972420580948,0.6825001860185449,-0.026341362505128474,-8.050603914012768,-14.082112118391093
LFR,500,0.10,LE,0.1,2.1,1.0,1,0.5272453964674935,0.5618068673794954,0.5833556895477964,-0.0002676068198430827,-13.717076076354425,-4.023761176826365
LFR,10000,0.10,LE,0.1,2.1,1.0,1,0.676140171074934,0.7083194108253591,0.6758313880449456,-0.0877632780542616,-4.209982763639993,-15.080400547950209
LFR,10000,0.10,LE,0.1,4.0,1.0,1,0.6020418771962656,0.6393876687561155,0.6243803680154387,-0.0024477576970593625,-4.168948169199785,-4.413818730313508
LFR,1000,0.10,LE,0.1,2.1,1.0,1,0.6825138391403451,0.7731849494307728,0.7752153427287765,0.03587532765541247,-29.207563632483392,-10.536462800834375
LFR,100,0.10,LE,0.1,2.1,1.0,1,0.4940239043824701,0.49331586885766454,0.4716112143608104,-0.1817986581854247,1565.8322570965734,-7.160463624079478
LFR,5000,0.10,LE,0.1,2.1,1.0,1,0.6419500204834084,0.6970473165102935,0.6793842881349186,-0.06609032674540871,-8.33172739255384,-13.816581422710954
LFR,500,0.10,LE,0.1,2.1,1.0,1,0.5133408493047726,0.5525161307816326,0.5681985512762517,0.0031001637640901084,-14.276427952250065,-4.349743311676784
LFR,10000,0.10,LE,0.1,2.1,1.0,1,0.677027080294848,0.7076748692282678,0.6746445920316211,-0.09493064701930137,-4.275555821524335,-15.247884895504049
LFR,10000,0.10,LE,0.1,4.0,1.0,1,0.6110036803692845,0.6499735965095774,0.6301825063184079,0.013978666843684711,-4.662818154646446,-4.434109409274217
LFR,1000,0.10,LE,0.1,2.1,1.0,1,0.6763269293389775,0.7703207705618893,0.779866804173849,-0.025505184510724505,-27.672650121740325,-8.916215245893163
LFR,100,0.10,LE,0.1,2.1,1.0,1,0.5438247011952191,0.5635389378423434,0.5338373049941594,-0.09931881516288,18038.668910751065,-7.22686358600657
LFR,5000,0.10,LE,0.1,2.1,1.0,1,0.6618327803039613,0.7104999664774232,0.6950448020168953,-0.07423654252886502,-8.15787448886285,-14.59659618955899
LFR,500,0.10,LE,0.1,2.1,1.0,1,0.5092070650131529,0.536867775607298,0.555138108757994,-0.025980183941210905,-11.782005534677193,-4.556772191665112
LFR,10000,0.15,LE,0.1,2.1,1.0,1,0.6905884808013356,0.7328550772597082,0.7052755918341805,-0.08826120294310569,-3.690619751923554,-14.287009904259243
LFR,10000,0.15,LE,0.1,4.0,1.0,1,0.6176826717742113,0.6583707207436374,0.6394184244256319,0.0007665412039183807,-4.0755279278558465,-4.534036158213223
LFR,1000,0.15,LE,0.1,2.1,1.0,1,0.707291846233408,0.8036500620832441,0.8029070505493341,-0.04816624854295497,-24.233593400143583,-8.739576427632743
LFR,100,0.15,LE,0.1,2.1,1.0,1,0.5126582278481012,0.5048884298256548,0.4968612316719909,0.08227661613964095,7320.616968813161,-3.9457076861346345
LFR,5000,0.15,LE,0.1,2.1,1.0,1,0.6685173939446517,0.7242338127242647,0.7107975588773757,-0.046600147003372436,-7.133630203038919,-12.959648783943315
LFR,500,0.15,LE,0.1,2.1,1.0,1,0.5407879029048945,0.5772539555859588,0.5846392277997964,0.0025490022989460167,-14.81253999069573,-4.429373231391685
LFR,10000,0.15,LE,0.1,2.1,1.0,1,0.6882512520868114,0.7331624121004082,0.7082235201094431,-0.07376668469244362,-3.8769579163816457,-14.332302673194363
LFR,10000,0.15,LE,0.1,4.0,1.0,1,0.626142092864534,0.672401434738324,0.6510062335591619,-0.013902830315684652,-4.479362414063664,-4.547527572002723
LFR,1000,0.15,LE,0.1,2.1,1.0,1,0.7144827586206897,0.8093053845123022,0.8105717467771822,0.05257369780034908,-23.629340872207035,-7.733188834445771
LFR,100,0.15,LE,0.1,2.1,1.0,1,0.5210970464135021,0.5226345876444713,0.5081381695711782,-0.0787983256220038,9748.17182046819,-6.111451649987468
LFR,5000,0.15,LE,0.1,2.1,1.0,1,0.6729417888435846,0.7262149401714713,0.7136638560003185,-0.02069847699676957,-6.862259399761159,-13.107240962239707
LFR,500,0.15,LE,0.1,2.1,1.0,1,0.5387982491046558,0.5833634197414976,0.6078267606125088,0.07092389125635162,-15.83975124436585,-3.5556489634701713
LFR,10000,0.15,LE,0.1,2.1,1.0,1,0.6917217921161912,0.7359964774282237,0.7091609048185223,-0.06929290868546197,-3.743488541236778,-14.250198123258128
LFR,10000,0.15,LE,0.1,4.0,1.0,1,0.6277712952158693,0.6736725052975685,0.6600478067425234,-0.01600027695801398,-4.358431285556767,-4.296374662254033
LFR,1000,0.15,LE,0.1,2.1,1.0,1,0.7210344827586207,0.8151190649312229,0.8126563476035548,0.00673383453993162,-27.257502299244944,-8.407293670297637
LFR,100,0.15,LE,0.1,2.1,1.0,1,0.5042194092827004,0.5002671273128774,0.4873468037343216,-0.1579429485026071,7975.053856573016,-5.964207751514578
LFR,5000,0.15,LE,0.1,2.1,1.0,1,0.6618374251756745,0.7212796251422189,0.7056479781168379,-0.06345672005453877,-6.9266865251294405,-12.836917013580946
LFR,500,0.15,LE,0.1,2.1,1.0,1,0.538400318344608,0.5729550665703899,0.5899435470928462,0.04540542078442924,-13.925668097448739,-4.280215258629187
LFR,10000,0.15,LE,0.1,2.1,1.0,1,0.6881051752921535,0.7319845150721791,0.7064263925012708,-0.09167905497300341,-3.884241073323056,-14.396737284137679
LFR,10000,0.15,LE,0.1,4.0,1.0,1,0.6256357191607407,0.6700182278501197,0.6547445520079181,0.004135747187727097,-4.376700837616874,-4.51356719208812
LFR,1000,0.15,LE,0.1,2.1,1.0,1,0.7137931034482758,0.8079786929820088,0.8175225142203508,-0.0650208457613561,-26.712822103160523,-7.714246276277072
LFR,100,0.15,LE,0.1,2.1,1.0,1,0.5,0.5051371082621082,0.4894199355892957,-0.05689769556441118,7510.057021150773,-4.935327811660371
LFR,5000,0.15,LE,0.1,2.1,1.0,1,0.6822381262199089,0.7371029986968862,0.7233690900321605,-0.09182056027363761,-6.66989056368887,-13.182333135533069
LFR,500,0.15,LE,0.1,2.1,1.0,1,0.5495423796259451,0.5833149647195935,0.5907570390556274,-0.003394899397036625,-13.88559237482248,-4.494028669015152
LFR,10000,0.20,LE,0.1,2.1,1.0,1,0.6980931263858093,0.75274018086146,0.7299612337092377,-0.07608296438622184,-3.4266228408073656,-13.365975123963644
LFR,10000,0.20,LE,0.1,4.0,1.0,1,0.6431662417253398,0.6931762903120464,0.6745784538645881,0.0045198208640174755,-4.47335721203218,-4.474419395699071
LFR,1000,0.20,LE,0.1,2.1,1.0,1,0.7394250137337484,0.8301311438821786,0.8306580897858157,-0.08099110326705193,-24.0691372472963,-7.6416058843735035
LFR,100,0.20,LE,0.1,2.1,1.0,1,0.4820627802690583,0.47186852533542534,0.48805332337158536,0.031132118231178882,3257.447261648867,-3.745890052673682
LFR,5000,0.20,LE,0.1,2.1,1.0,1,0.680247027375795,0.744844794891236,0.7344970018099624,-0.043668782899149286,-6.36193880902726,-12.185541512425292
LFR,500,0.20,LE,0.1,2.1,1.0,1,0.5691331923890064,0.5996982049631696,0.6072364714630254,0.015581833379150055,-15.796262642961942,-4.377423093866692
LFR,10000,0.20,LE,0.1,2.1,1.0,1,0.697560975609756,0.7516740719368472,0.7305889989592107,-0.06809308756801541,-3.4614961854022637,-13.275614205024302
LFR,10000,0.20,LE,0.1,4.0,1.0,1,0.6394535544691103,0.692917725116837,0.6669764796029056,-0.01367175714700235,-4.5388521842057274,-4.548031091458961
LFR,1000,0.20,LE,0.1,2.1,1.0,1,0.7344322344322345,0.8263629509676178,0.8225121113545022,0.04490815285580391,-21.33732263553409,-6.092631637699402
LFR,100,0.20,LE,0.1,2.1,1.0,1,0.5100671140939598,0.516339607529035,0.5159604021910348,-0.1280027475939591,10851.991240467287,-6.16353725067491
LFR,5000,0.20,LE,0.1,2.1,1.0,1,0.6845476750080649,0.7466032376574451,0.736902613297705,-0.006473871641249459,-6.157452644475707,-12.179641658179882
LFR,500,0.20,LE,0.1,2.1,1.0,1,0.5577167019027485,0.6076035185582493,0.625315922855542,0.1000102413100335,-16.69772683329363,-2.8717761300758116
LFR,10000,0.20,LE,0.1,2.1,1.0,1,0.69960754750449,0.7552990585848118,0.7323650881019806,-0.06862540063631613,-3.530469408883522,-13.216456358708495
LFR,10000,0.20,LE,0.1,4.0,1.0,1,0.6415354745140237,0.6923482006155792,0.683474457957578,-0.01378348883492188,-4.391021787248923,-4.398194843434192
LFR,1000,0.20,LE,0.1,2.1,1.0,1,0.7394250137337484,0.8370144470804859,0.8365147100553122,-0.03956545824429626,-25.12680088791493,-7.034935599712706
LFR,100,0.20,LE,0.1,2.1,1.0,1,0.5179372197309418,0.48437028543841654,0.46541415734027547,-0.11254352666379092,2782.477876052922,-5.550893630604258
LFR,5000,0.20,LE,0.1,2.1,1.0,1,0.6793252834362614,0.7431302251131683,0.7299778317696048,-0.07405145000275677,-6.351404319293267,-12.079166431970283
LFR,500,0.20,LE,0.1,2.1,1.0,1,0.5534883720930233,0.5936176512235625,0.6124649258453913,0.054029246446743444,-14.228972387916487,-4.093326464844094
LFR,10000,0.20,LE,0.1,2.1,1.0,1,0.7011973392461197,0.7556182241433875,0.7320344444516995,-0.07502227256832504,-3.4580311574382327,-13.259878673827027
LFR,10000,0.20,LE,0.1,4.0,1.0,1,0.6405763877517603,0.6891916016128238,0.6734945189729938,0.011317434093087516,-4.331637637824639,-4.613994575278531
LFR,1000,0.20,LE,0.1,2.1,1.0,1,0.7402930402930403,0.8360564344080827,0.8420781737198487,-0.017002094658601103,-26.22282302377788,-6.376713528699378
LFR,100,0.20,LE,0.1,2.1,1.0,1,0.4988814317673378,0.5129640011212109,0.5020520674038262,-0.051181782997185045,8368.847584647756,-4.370786908247992
LFR,5000,0.20,LE,0.1,2.1,1.0,1,0.6936264343978985,0.7587852009550458,0.7471855027893737,-0.09296097489954021,-5.991870424113601,-12.478297574913583
LFR,500,0.20,LE,0.1,2.1,1.0,1,0.5646661031276415,0.6062980535627518,0.6091969050426838,0.007106563108774197,-13.895664289250846,-4.529360513294729
LFR,10000,0.25,LE,0.1,2.1,1.0,1,0.7088930936613056,0.7717306846845848,0.7547468457243184,-0.0787128734590799,-3.2559937675637927,-12.479277184356626
LFR,10000,0.25,LE,0.1,4.0,1.0,1,0.6433543751091594,0.6927074693276375,0.677514231942872,-0.00973216561569006,-4.162962276358564,-4.606912687917593
LFR,1000,0.25,LE,0.1,2.1,1.0,1,0.7605000976753272,0.8534293791520124,0.8523089757303971,-0.07029053541508604,-22.382883690513903,-6.677767413678187
LFR,100,0.25,LE,0.1,2.1,1.0,1,0.4688995215311005,0.46119317531203485,0.46196937304175334,0.05356389291278926,1141.584497223087,-3.849966565355484
LFR,5000,0.25,LE,0.1,2.1,1.0,1,0.6908366925572706,0.7565264858398187,0.748267751190811,-0.03378109381931601,-5.891954785202752,-11.469741002458079
LFR,500,0.25,LE,0.1,2.1,1.0,1,0.5669824086603519,0.6113442266468961,0.6244770108140738,0.036523964840644914,-16.451515826145716,-4.129421642447955
LFR,10000,0.25,LE,0.1,2.1,1.0,1,0.7049668874172186,0.7676300741162451,0.7504604046102759,-0.0724359338144272,-3.2690423415841035,-12.267673337242512
LFR,10000,0.25,LE,0.1,4.0,1.0,1,0.6589899695593593,0.7161662526827769,0.6939599301784961,-0.023333458250434407,-4.690059500100407,-4.566530250164622
LFR,1000,0.25,LE,0.1,2.1,1.0,1,0.7495115279406018,0.8453567488721032,0.8411651844438734,0.03926315437233717,-20.14412544370569,-5.694467062577774
LFR,100,0.25,LE,0.1,2.1,1.0,1,0.513126491646778,0.5170358721910753,0.5313024325475648,-0.11767597685460772,12872.84176843495,-4.99647709479292
LFR,5000,0.25,LE,0.1,2.1,1.0,1,0.6980779629356535,0.7689264269160934,0.7609724051317693,-0.030403626301191797,-5.7544861088442865,-11.537785596683642
LFR,500,0.25,LE,0.1,2.1,1.0,1,0.5787099684258006,0.6311877118995806,0.64654363658055,0.09253666623010838,-16.605556740471407,-2.777400670935871
LFR,10000,0.25,LE,0.1,2.1,1.0,1,0.7072916913034223,0.7696139333736975,0.7504518504073806,-0.06267473804270059,-3.2747781145040697,-12.221442347958767
LFR,10000,0.25,LE,0.1,4.0,1.0,1,0.6518451979938619,0.7055584439800187,0.6910007581363082,-0.003992936354748662,-4.401499970266262,-4.347599189097818
LFR,1000,0.25,LE,0.1,2.1,1.0,1,0.7622582535651494,0.8534173383926873,0.8545833157408532,-0.0017369356977952975,-23.81002926901335,-6.616613541343826
LFR,100,0.25,LE,0.1,2.1,1.0,1,0.48325358851674644,0.44837970914920416,0.44660783060017406,-0.12959272360309562,4078.458112718938,-5.3487041482228435
LFR,5000,0.25,LE,0.1,2.1,1.0,1,0.6925572706715171,0.758882626880584,0.749242497742578,-0.05369282839428283,-6.092127719748087,-11.633567391259195
LFR,500,0.25,LE,0.1,2.1,1.0,1,0.5814163283716735,0.6188287379146458,0.6337889648765186,0.07673965231484446,-15.074227341884603,-4.434457141474827
LFR,10000,0.25,LE,0.1,2.1,1.0,1,0.7061091270310541,0.7687044072678497,0.751665001555817,-0.07663851381983448,-3.2805012508677223,-12.28942043326941
LFR,10000,0.25,LE,0.1,4.0,1.0,1,0.6527933727574419,0.7071607317596251,0.6913598785087374,0.005326897278638117,-4.403388097890891,-4.568765064138535
LFR,1000,0.25,LE,0.1,2.1,1.0,1,0.7588901914810473,0.8572798791047878,0.8630592935198677,-0.0511881051250188,-24.588971934266592,-5.688688246575505
LFR,100,0.25,LE,0.1,2.1,1.0,1,0.5083532219570406,0.50468237331389,0.5058189734732229,-0.10216491589611836,7904.876694906407,-3.8091064297096615
LFR,5000,0.25,LE,0.1,2.1,1.0,1,0.6957675859017844,0.7661368402132422,0.7566056347126704,-0.08741225672417474,-5.616675414155678,-11.495907101153161
LFR,500,0.25,LE,0.1,2.1,1.0,1,0.5752930568079351,0.6276652055449448,0.6341521454143151,-0.01938808007260694,-16.34824182112098,-3.7874683956458792
LFR,10000,0.30,LE,0.1,2.1,1.0,1,0.7172469717703107,0.7860388888370596,0.7726934741759028,-0.07185923564446088,-3.144161352286265,-11.754983602226954
LFR,10000,0.30,LE,0.1,4.0,1.0,1,0.6520972010586253,0.7044729030062841,0.6825168104422031,0.009878803690789697,-4.206265634868039,-4.567886707317092
LFR,1000,0.30,LE,0.1,2.1,1.0,1,0.7820808038517898,0.8729129462016375,0.8746770417948699,-0.05477130694517443,-21.869994608858498,-6.058654156326901
LFR,100,0.30,LE,0.1,2.1,1.0,1,0.46153846153846156,0.44079033913020593,0.45681107534268195,0.09338735354359333,2017.0390766378296,-3.263828780209879
LFR,5000,0.30,LE,0.1,2.1,1.0,1,0.6976878917153843,0.7699892113912459,0.761626339045207,-0.020426989028330993,-5.646078168348685,-11.106832491812302
LFR,500,0.30,LE,0.1,2.1,1.0,1,0.5930401159980667,0.6460421759248878,0.65786885824792,0.024238006083025992,-17.459541585099892,-3.701975939558029
LFR,10000,0.30,LE,0.1,2.1,1.0,1,0.7145101616745223,0.7821942514232016,0.7690781443216741,-0.07105752601051366,-3.18782173324328,-11.517836844449464
LFR,10000,0.30,LE,0.1,4.0,1.0,1,0.6730471047425547,0.7332328224376651,0.714212477445232,-0.03001738253041094,-4.82195647804401,-4.584488158671419
LFR,1000,0.30,LE,0.1,2.1,1.0,1,0.7672179191961482,0.8644927208521197,0.8607327535242065,0.04854851516032719,-20.42577319250961,-4.856916265373679
LFR,100,0.30,LE,0.1,2.1,1.0,1,0.49104859335038364,0.47641855108877723,0.501104918539252,-0.0688737999107631,8664.718623313924,-5.379016969000904
LFR,5000,0.30,LE,0.1,2.1,1.0,1,0.7083267498814979,0.7796368909837903,0.77444145069077,-0.01674887212456192,-5.490708518349083,-10.896197267279167
LFR,500,0.30,LE,0.1,2.1,1.0,1,0.5857902368293861,0.6417176859306437,0.6597558836760014,0.05553740667706522,-16.38526290532161,-2.9538151682527745
LFR,10000,0.30,LE,0.1,2.1,1.0,1,0.7128268801946077,0.7806917145101789,0.7646480215547998,-0.05854752505670081,-3.175194451309976,-11.35656176784216
LFR,10000,0.30,LE,0.1,4.0,1.0,1,0.6691084079668493,0.7280213791900261,0.716595649176449,-0.02760075469483276,-4.663998443385595,-4.530122882021504
LFR,1000,0.30,LE,0.1,2.1,1.0,1,0.7785220849905798,0.8729652233876478,0.8741377836494353,-0.03078309107251799,-23.97712573008292,-6.305503146113515
LFR,100,0.30,LE,0.1,2.1,1.0,1,0.4641025641025641,0.46018781565656564,0.45419427937865164,-0.06607725457330323,4572.928374425556,-4.30325984554904
LFR,5000,0.30,LE,0.1,2.1,1.0,1,0.7007426133670406,0.7709831532420972,0.7633320165384208,-0.035224408645138046,-5.518997664317706,-10.914053720537598
LFR,500,0.30,LE,0.1,2.1,1.0,1,0.5872402126631223,0.638570563566639,0.6523093388495119,0.06035901407263163,-15.933316491333475,-3.856740562191632
LFR,10000,0.30,LE,0.1,2.1,1.0,1,0.7142386539289968,0.7840636871211927,0.7713373333109038,-0.06234389573822494,-3.2056262332425347,-11.65258905872752
LFR,10000,0.30,LE,0.1,4.0,1.0,1,0.6616318237715875,0.7184742470236208,0.6997824836359394,0.00405413885751475,-4.499372223625665,-4.667567399138558
LFR,1000,0.30,LE,0.1,2.1,1.0,1,0.783500837520938,0.8765755909249611,0.8810721366377108,-0.04328620174033998,-23.166125549373888,-5.570707019514314
LFR,100,0.30,LE,0.1,2.1,1.0,1,0.4884910485933504,0.4797608456748129,0.48688739139177606,-0.020334385440086943,5199.396046343574,-4.293103017480523
LFR,5000,0.30,LE,0.1,2.1,1.0,1,0.6982672354769053,0.775359616038525,0.7675244302471329,-0.06986588838881837,-5.2640886264091735,-10.770829851405923
LFR,500,0.30,LE,0.1,2.1,1.0,1,0.5905359729599228,0.6455405322226553,0.6523644526199797,-0.018212932771879027,-17.73769339629615,-3.0928402778531607
LFR,10000,0.35,LE,0.1,2.1,1.0,1,0.7258337426996343,0.7978439971354739,0.7885147258150151,-0.06336188248797171,-3.1112331670702247,-11.039130355585456
LFR,10000,0.35,LE,0.1,4.0,1.0,1,0.6609857208659604,0.7134966937874354,0.6905380176045703,0.015127631193764274,-4.244675391022275,-4.516988414037044
LFR,1000,0.35,LE,0.1,2.1,1.0,1,0.7907553551296506,0.8832472496118808,0.8865438170084785,-0.09242955564727881,-20.158536024361357,-5.265497598667152
LFR,100,0.35,LE,0.1,2.1,1.0,1,0.49166666666666664,0.46726778656126483,0.46737508098972724,0.033470358284459295,2811.767733040633,-3.442106249599538
LFR,5000,0.35,LE,0.1,2.1,1.0,1,0.7078677179647173,0.7830332576917993,0.7761543305166523,-0.02530771814562999,-5.356620587263241,-10.4402280630327
LFR,500,0.35,LE,0.1,2.1,1.0,1,0.6087408949011447,0.6630175730387206,0.6677210686638451,0.017260759560092206,-19.17580326006003,-3.1748991410677423
LFR,10000,0.35,LE,0.1,2.1,1.0,1,0.7216854975165111,0.7948912592969342,0.7853406827139507,-0.06013984283807281,-3.1229489150612264,-10.819369499822493
LFR,10000,0.35,LE,0.1,4.0,1.0,1,0.6762826049404043,0.7369780122214951,0.7204142348737967,0.0012377902329499882,-4.680420493942132,-4.6233821228471434
LFR,1000,0.35,LE,0.1,2.1,1.0,1,0.7824126268320181,0.8771219978443455,0.8756363418766804,0.05480351322310718,-20.239396403422834,-4.787332925593263
LFR,100,0.35,LE,0.1,2.1,1.0,1,0.4598337950138504,0.4510101940555146,0.4742731992046251,-0.0584229809988078,5742.109036281703,-4.0698447312109245
LFR,5000,0.35,LE,0.1,2.1,1.0,1,0.7126893187361734,0.7901354790456734,0.7883231321785447,0.0017435530294517743,-5.326628292625147,-10.431444475032453
LFR,500,0.35,LE,0.1,2.1,1.0,1,0.5996876626756897,0.6492155506754047,0.6676826045303428,0.07723821011954723,-17.068657646573335,-2.452829180473392
LFR,10000,0.35,LE,0.1,2.1,1.0,1,0.7167885602008515,0.7910953216778858,0.780785381072626,-0.06066321109414526,-3.167579542114593,-10.639849263802953
LFR,10000,0.35,LE,0.1,4.0,1.0,1,0.6784326145164541,0.7394975293383201,0.7230963296724257,-0.016326238229215567,-4.72424233156975,-4.674492850051503
LFR,1000,0.35,LE,0.1,2.1,1.0,1,0.7963923337091319,0.8888177342706491,0.8893606361482165,-0.03297354218828385,-24.093956098627654,-5.590406216336385
LFR,100,0.35,LE,0.1,2.1,1.0,1,0.4696132596685083,0.4645114021430534,0.4553672966167176,-0.07455126589801919,3721.602406551536,-4.397753825865053
LFR,5000,0.35,LE,0.1,2.1,1.0,1,0.709682908843383,0.7828825482195807,0.7777620159682588,-0.02500316544126545,-5.360694405247641,-10.412655572999933
LFR,500,0.35,LE,0.1,2.1,1.0,1,0.5996876626756897,0.6561712109157365,0.6612497977622657,0.05449590928344832,-16.502458949655534,-3.6424933790575422
LFR,10000,0.35,LE,0.1,2.1,1.0,1,0.7202739950331578,0.7945553104921941,0.7861971788709683,-0.05845175418611646,-3.1647296964772313,-10.899089318431766
LFR,10000,0.35,LE,0.1,4.0,1.0,1,0.6595554787815973,0.7114512536687448,0.6955658800078435,-0.059613216965257274,-4.107198258794796,-4.467421718685167
LFR,1000,0.35,LE,0.1,2.1,1.0,1,0.8013528748590756,0.8927823487088256,0.8965583495614768,-0.05896522684683706,-23.678919628118912,-4.882262684292056
LFR,100,0.35,LE,0.1,2.1,1.0,1,0.4598337950138504,0.4399441340782123,0.4466101298112325,-0.0071214241158236175,3084.5581020868062,-3.6210225499387803
LFR,5000,0.35,LE,0.1,2.1,1.0,1,0.7083782403993419,0.7868047417472924,0.7822606260171516,-0.0657219393674074,-5.0280267117055075,-10.169858475226018
LFR,500,0.35,LE,0.1,2.1,1.0,1,0.609464378575143,0.6590699636552441,0.6685255696170744,-0.0014990476531524558,-17.26916062771567,-3.2838484032133373
LFR,10000,0.40,LE,0.1,2.1,1.0,1,0.7310330554077228,0.8071593629828931,0.7999172311056344,-0.0578286047134208,-3.184991580465226,-10.34318189926905
