,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty
0,london,1,2,"{'emb', 'imb'}",0.05,1.7382139733552182,[0.6525559],0.8044692737430168,0.3902777777777778,0.7308430087793656,-12.0
1,london,1,2,"{'emb', 'imb'}",0.05,1.7382139733552182,[0.6525559],0.8044692737430168,0.3902777777777778,0.7308430087793656,-9.75
2,london,1,2,"{'emb', 'imb'}",0.05,1.7382139733552182,[0.6525559],0.8044692737430168,0.3902777777777778,0.7308430087793656,-7.5
3,london,1,2,"{'emb', 'imb'}",0.05,1.7382139733552182,[0.6525559],0.8044692737430168,0.3902777777777778,0.7308430087793656,-5.25
4,london,1,2,"{'emb', 'imb'}",0.05,1.7382139733552182,[0.6525559],0.8044692737430168,0.3902777777777778,0.7308430087793656,-3.0
5,london,1,2,"{'emb', 'imb'}",0.14,1.3316053797355318,[1.62922922],0.8054711246200608,0.3363207547169811,0.7092788243071461,-12.0
6,london,1,2,"{'emb', 'imb'}",0.14,1.3316053797355318,[1.62922922],0.8054711246200608,0.3363207547169811,0.7092788243071461,-9.75
7,london,1,2,"{'emb', 'imb'}",0.14,1.3316053797355318,[1.62922922],0.8054711246200608,0.3363207547169811,0.7092788243071461,-7.5
8,london,1,2,"{'emb', 'imb'}",0.14,1.3316053797355318,[1.62922922],0.8054711246200608,0.3363207547169811,0.7092788243071461,-5.25
9,london,1,2,"{'emb', 'imb'}",0.14,1.3316053797355318,[1.62922922],0.8054711246200608,0.3363207547169811,0.7092788243071461,-3.0
10,london,1,2,"{'emb', 'imb'}",0.22999999999999998,1.0337622727775846,[3.81505347],0.7421602787456446,0.151296111665005,0.6636975030248512,-12.0
11,london,1,2,"{'emb', 'imb'}",0.22999999999999998,1.0337622727775846,[3.81505347],0.7421602787456446,0.151296111665005,0.6636975030248512,-9.75
12,london,1,2,"{'emb', 'imb'}",0.22999999999999998,1.0337622727775846,[3.81505347],0.7421602787456446,0.151296111665005,0.6636975030248512,-7.5
13,london,1,2,"{'emb', 'imb'}",0.22999999999999998,1.0337622727775846,[3.81505347],0.7421602787456446,0.151296111665005,0.6636975030248512,-5.25
14,london,1,2,"{'emb', 'imb'}",0.22999999999999998,1.0337622727775846,[3.81505347],0.7421602787456446,0.151296111665005,0.6636975030248512,-3.0
15,london,1,2,"{'emb', 'imb'}",0.32,1.2987156203912589,[4.64486813],0.648,0.11476784404150508,0.6477955730481557,-12.0
16,london,1,2,"{'emb', 'imb'}",0.32,1.2987156203912589,[4.64486813],0.648,0.11476784404150508,0.6477955730481557,-9.75
17,london,1,2,"{'emb', 'imb'}",0.32,1.2987156203912589,[4.64486813],0.648,0.11476784404150508,0.6477955730481557,-7.5
18,london,1,2,"{'emb', 'imb'}",0.32,1.2987156203912589,[4.64486813],0.648,0.11476784404150508,0.6477955730481557,-5.25
19,london,1,2,"{'emb', 'imb'}",0.32,1.2987156203912589,[4.64486813],0.648,0.11476784404150508,0.6477955730481557,-3.0
20,london,1,2,"{'emb', 'imb'}",0.41,1.4164660108970197,[4.94778261],0.6419213973799127,0.1291062801932367,0.6340513146995087,-12.0
21,london,1,2,"{'emb', 'imb'}",0.41,1.4164660108970197,[4.94778261],0.6419213973799127,0.1291062801932367,0.6340513146995087,-9.75
