,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty
43,arxiv,2,6,{'imb'},0.41,0.9045757928452265,[0.],0.715,0.5,0.8574999999999999,-9.0
44,arxiv,2,6,{'imb'},0.41,0.9128259368311912,[0.],0.7138071065989847,0.5,0.8569035532994924,-9.0
45,arxiv,2,6,{'imb'},0.41,0.9212757363643314,[0.],0.7125992265418278,0.5,0.856299613270914,-9.0
46,arxiv,2,6,{'imb'},0.41,0.9102544962720345,[0.],0.7141833077316948,0.5,0.8570916538658474,-9.0
47,arxiv,2,6,{'imb'},0.41,0.9084944083078891,[0.],0.7144313086017122,0.5,0.8572156543008561,-9.0
48,arxiv,2,6,{'imb'},0.41,0.9033333502010713,[0.],0.7151539708265803,0.5,0.8575769854132902,-9.0
49,arxiv,2,6,{'imb'},0.41,0.9265513590750788,[0.],0.7118069815195072,0.5,0.8559034907597536,-9.0
50,arxiv,2,6,{'imb'},0.49999999999999994,0.9096606878959747,[0.],0.7144901610017889,0.5,0.8572450805008944,-9.0
51,arxiv,2,6,{'imb'},0.49999999999999994,0.9054887988785381,[0.],0.7153688771211939,0.5,0.857684438560597,-9.0
52,arxiv,2,6,{'imb'},0.49999999999999994,0.8875934006427907,[0.],0.7190112252209219,0.5,0.859505612610461,-9.0
53,arxiv,2,6,{'imb'},0.49999999999999994,0.9327716336330774,[0.],0.7097511121798725,0.5,0.8548755560899363,-9.0
54,arxiv,2,6,{'imb'},0.49999999999999994,0.8851736255783232,[0.],0.7196284232114851,0.5,0.8598142116057426,-9.0
55,arxiv,2,6,{'imb'},0.49999999999999994,0.89528489659899,[0.],0.7174198163824967,0.5,0.8587099081912484,-9.0
56,arxiv,2,6,{'imb'},0.49999999999999994,0.9106706189684046,[0.],0.7142857142857143,0.5,0.8571428571428572,-9.0
57,arxiv,2,6,{'imb'},0.49999999999999994,0.9050756610919171,[0.],0.7154549831487723,0.5,0.8577274915743862,-9.0
58,arxiv,2,6,{'imb'},0.49999999999999994,0.9134604627996972,[0.],0.7137184115523466,0.5,0.8568592057761732,-9.0
59,arxiv,2,6,{'imb'},0.49999999999999994,0.9368602208945258,[0.],0.7088622899286664,0.5,0.8544311449643331,-9.0
60,arxiv,2,6,{'imb'},0.5900000000000001,0.9126168546582438,[0.],0.713971235691224,0.5,0.856985617845612,-9.0
