,N,gamma,kmin,prob,sign,pfi,dimensions,walk_length,num_walks,workers,window,min_count,batch_words,repetition,Accuracy,AUROC
0,500,2.0,3,0.0,-1,0.33,128,30,100,8,10,1,4,1,0.4982473710565849,0.5175127132669335
1,500,2.0,3,0.0,-1,0.67,128,30,100,8,10,1,4,1,0.5101214574898786,0.48473780007870915
2,500,2.0,3,0.0,-1,0.95,128,30,100,8,10,1,4,1,0.4897959183673469,0.4275925925925926
