,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty,coef_emb,coef_deg
27,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.725,0.00022193803983610395,[-11.53273245643116],0.8462401795735129,0.9049342967128201,0.889780654744035,-1.0,-11.53273245643116,
28,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.75,-0.054205546528244136,[-12.636686850906369],0.8336544637122671,0.9015628764053842,0.8888002613478856,-1.0,-12.636686850906369,
29,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.775,-0.05246244137732679,[-12.787262853477367],0.8144699140401146,0.880316091954023,0.8746723790002774,-1.0,-12.787262853477367,
30,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.7999999999999999,-0.09571467038049324,[-11.391999253843371],0.8295894655305964,0.9011314228062168,0.8963131479408795,-1.0,-11.391999253843371,
31,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.825,-0.19368747915484355,[-13.165461413849206],0.826048951048951,0.8870706866872742,0.881856751796247,-1.0,-13.165461413849206,
32,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.85,-0.16211776490269936,[-14.909695816841001],0.841648590021692,0.9068079096045198,0.8983767960318134,-1.0,-14.909695816841001,
33,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.875,-0.03133000733375348,[-14.085140887452054],0.7928921568627451,0.8696533269190295,0.8363159005512315,-1.0,-14.085140887452054,
34,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.9,-0.03714423583553638,[-13.370704138079613],0.8253968253968254,0.8931984941613427,0.8722509058339094,-1.0,-13.370704138079613,
35,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.9249999999999999,-0.13734375345356065,[-13.930586530320761],0.8489795918367347,0.912617313174082,0.9063493209956067,-1.0,-13.930586530320761,
36,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'emb', 'imb'}",0.95,-0.02856406072352326,[-164.29680060790625],0.8498402555910544,0.9181568370109097,0.9261697658379502,-1.0,-164.29680060790625,
37,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.05,-0.05245242356235874,[66.35911039165642],0.5839570452326717,0.6141569839013272,0.5895593445488516,-1.0,,66.35911039165642
38,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.075,0.020400465925365832,[54.21798975392228],0.5911528150134048,0.6094392680595212,0.57856103810745,-1.0,,54.21798975392228
39,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.1,-0.19305809950557004,[37.02101328496194],0.5926115956900975,0.6151124999005482,0.5892441125177368,-1.0,,37.02101328496194
40,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.125,-0.09006237537828093,[29.08292976917523],0.5878390356319801,0.6209493425047045,0.5987884238026704,-1.0,,29.08292976917523
41,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.15,-0.06354743243668064,[23.064563245444088],0.5991277485008177,0.6368162335303637,0.6093887846970828,-1.0,,23.064563245444088
42,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.175,-0.023190620303498177,[20.529520211872924],0.5998125585754451,0.6424235823202867,0.6160785345647396,-1.0,,20.529520211872924
43,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.2,-0.11817932667352114,[18.487249822612654],0.6142967841921736,0.64640492558408,0.6236146551584496,-1.0,,18.487249822612654
44,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.22499999999999998,-0.11732235765121528,[17.32938948143167],0.6224247226624405,0.6544484014256435,0.6179650702129651,-1.0,,17.32938948143167
45,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.25,0.044061638918850995,[14.121881358113074],0.6220570012391574,0.6614886114064745,0.6338609089700168,-1.0,,14.121881358113074
46,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.27499999999999997,-0.05272628487556509,[13.318857356171327],0.6221939855993224,0.6604278559372146,0.6164519741533188,-1.0,,13.318857356171327
47,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.3,-0.10276318844464459,[11.6277671542576],0.6079343971631206,0.6477541354897982,0.6168899783376551,-1.0,,11.6277671542576
48,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.32499999999999996,-0.06792498702080428,[10.215741263194086],0.6201246249711516,0.6622400782321911,0.6384250976957073,-1.0,,10.215741263194086
49,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.35,-0.046219043348249694,[10.307174408145809],0.6285781878400757,0.6681664521184305,0.632055084196032,-1.0,,10.307174408145809
50,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.37499999999999994,-0.053398036761962905,[9.911741791678455],0.6244188891607536,0.6713594295447317,0.637609876897679,-1.0,,9.911741791678455
51,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.39999999999999997,0.0774051341254853,[7.911036838370495],0.6302742616033755,0.6695367675294824,0.644407040370121,-1.0,,7.911036838370495
52,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.42499999999999993,-0.054057259089432264,[8.055093764780237],0.6372315035799523,0.680237138247834,0.6405033420049988,-1.0,,8.055093764780237
53,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.44999999999999996,0.025677414230750442,[7.686523639208461],0.6319888734353268,0.6783572980056366,0.6463606751913498,-1.0,,7.686523639208461
54,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.475,0.0007596064791127316,[6.717025459712079],0.6339390386869871,0.6781910790558093,0.6548544326583416,-1.0,,6.717025459712079
55,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.49999999999999994,0.00041263320399028374,[6.5188808931304525],0.63442521631644,0.6815465378916451,0.6600745806356474,-1.0,,6.5188808931304525
56,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.525,-0.007906029711752,[5.975559606996638],0.641218872870249,0.6858599988317917,0.6706668407457148,-1.0,,5.975559606996638
57,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.5499999999999999,0.03243388332471274,[5.860287304730615],0.627275850223291,0.6754126821197993,0.6645610829239383,-1.0,,5.860287304730615
58,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.575,0.0016586593707933065,[5.307991593585072],0.6386281588447653,0.7023482564031981,0.6934995917868392,-1.0,,5.307991593585072
59,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.6,-0.012351137761906666,[5.0503571466904305],0.6306306306306306,0.6893250213589182,0.6801390683459679,-1.0,,5.0503571466904305
60,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.625,-0.0066838029849097804,[4.808753093846998],0.6609388097233864,0.7132451257102668,0.6955403180090916,-1.0,,4.808753093846998
61,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.65,0.00029089051806812093,[4.550743761139618],0.6388384754990926,0.6979725388771745,0.6938586576824783,-1.0,,4.550743761139618
62,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.675,-0.012613631584299016,[4.356068414310513],0.6404819277108433,0.7022092435538179,0.6808235242684999,-1.0,,4.356068414310513
63,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.7,0.014866799307971303,[4.227747784265346],0.64177545691906,0.6995173311095491,0.7054621840951749,-1.0,,4.227747784265346
64,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.725,-0.03199949131847811,[3.99726534045495],0.622895622895623,0.6760365650885786,0.658156640483358,-1.0,,3.99726534045495
65,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.75,-0.02639443492918966,[3.6418326643612087],0.6236351958895312,0.6780766654236695,0.6776919952395734,-1.0,,3.6418326643612087
66,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.775,-0.003309908884714147,[3.564021147155641],0.6504297994269341,0.7064090722495895,0.6752743238470782,-1.0,,3.564021147155641
67,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.7999999999999999,0.008212911770199813,[3.4245620289233023],0.6444616576297444,0.6968351389656249,0.6734762454143619,-1.0,,3.4245620289233023
68,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.825,0.0057566001218540604,[3.2690947904799104],0.625,0.6977447770001498,0.7000979969434813,-1.0,,3.2690947904799104
69,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.85,-0.004979575869612213,[3.116589888296483],0.6453362255965293,0.7056214689265538,0.7002442684456971,-1.0,,3.116589888296483
70,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.875,-0.03412481735057234,[3.0952109355446726],0.6580882352941176,0.7245918398027602,0.7047275502841319,-1.0,,3.0952109355446726
71,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.9,-0.023155535342022842,[2.9253877945237647],0.6460317460317461,0.7202339500005046,0.6876109550203418,-1.0,,2.9253877945237647
72,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.9249999999999999,-0.014675811075066355,[2.84160464559312],0.6775510204081633,0.7334761372918368,0.7095126574330647,-1.0,,2.84160464559312
73,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb'}",0.95,-0.01867016459864898,[2.68601340031489],0.6134185303514377,0.6748626035600034,0.7050970561626444,-1.0,,2.68601340031489
74,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.05,,,,,,-1.0,,
75,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.075,-12.96713358737182,"[-375.1514682893282, 490.9121951775207]",0.7578753351206434,0.8484286810408495,0.8456400852618473,-1.0,-375.1514682893282,490.9121951775207
76,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.1,,,,,,-1.0,,
77,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.125,-0.9249024762307022,"[-48.756908241254955, 78.54646629467254]",0.8071263960290729,0.8834303140465533,0.8753430122654944,-1.0,-48.756908241254955,78.54646629467254
78,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.15,-0.11162515944955866,"[-35.68681784635269, 57.02582005765377]",0.8026530983100127,0.892213453092494,0.8893502910123744,-1.0,-35.68681784635269,57.02582005765377
79,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.175,0.024623654197755904,"[-32.19878161631915, 41.255341766861044]",0.8239925023430178,0.902795446560326,0.899060010994674,-1.0,-32.19878161631915,41.255341766861044
80,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.2,0.7911992161143823,"[-49.99762830093604, 53.97538465910709]",0.8291359938008523,0.9111752603937975,0.9121357668440944,-1.0,-49.99762830093604,53.97538465910709
81,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.22499999999999998,-0.4665039605321899,"[-30.40235295247878, 35.748113468964064]",0.8219096671949286,0.9078758577471013,0.9074924358633109,-1.0,-30.40235295247878,35.748113468964064
82,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.25,-0.3346925149211902,"[-32.42108674984157, 37.18750408605257]",0.8467575382073523,0.9197633763252113,0.9213178735281831,-1.0,-32.42108674984157,37.18750408605257
83,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.27499999999999997,-0.2108220931241823,"[-27.960543750916372, 28.341032050248554]",0.837992376111817,0.9165394044126511,0.913737300932982,-1.0,-27.960543750916372,28.341032050248554
84,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.3,0.07669886065513501,"[-26.068756991892307, 24.68854222627193]",0.8295656028368794,0.9086887782925476,0.9062081498884922,-1.0,-26.068756991892307,24.68854222627193
85,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.32499999999999996,-0.2909826869960966,"[-19.386226588513598, 20.056342938954455]",0.8359104546503577,0.9180064000409055,0.9163451233351327,-1.0,-19.386226588513598,20.056342938954455
86,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.35,0.07045892094130402,"[-23.193380800726885, 24.921275103391203]",0.8526141471492784,0.9301881681311915,0.9297827522431201,-1.0,-23.193380800726885,24.921275103391203
87,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.37499999999999994,-0.45091833418409877,"[-19.37332727614804, 19.19549930099117]",0.8497675556643014,0.9280529243161013,0.9275532305334478,-1.0,-19.37332727614804,19.19549930099117
88,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.39999999999999997,0.007042747904874595,"[-21.687643130059513, 18.081100840447874]",0.8488924050632911,0.9280903034789045,0.9315888711406858,-1.0,-21.687643130059513,18.081100840447874
89,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.42499999999999993,-0.5197351335638697,"[-21.171830481420287, 19.707885392041845]",0.84911164147441,0.9303797824493051,0.9283874080217387,-1.0,-21.171830481420287,19.707885392041845
90,LFR_PC-True_N-1000_mu-0.1_t1-2.1_t2-1.0_kavg-6.0_kmax-31_prob-1.0_dimensions-50,1,2,"{'deg', 'imb', 'emb'}",0.44999999999999996,-0.18864491311758516,"[-19.736404387873304, 15.219547453773965]",0.8486787204450625,0.9302888945424429,0.9291544149375506,-1.0,-19.736404387873304,15.219547453773965
