,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty,coef_emb,coef_deg
217,LFR_gamma-2.1,1,2,"{'imb', 'emb', 'deg'}",0.85,0.07372865966637356,"[-25.153868827603613, 8.38705381135108]",0.7134146341463414,0.8008308531746031,0.8137973269035068,-1.0,-25.153868827603613,8.38705381135108
218,LFR_gamma-2.1,1,2,"{'imb', 'emb', 'deg'}",0.875,0.2422964942934263,"[-26.045614825763607, 8.49437496176226]",0.6897810218978102,0.7390135113522606,0.71407172416314,-1.0,-26.045614825763607,8.49437496176226
219,LFR_gamma-2.1,1,2,"{'imb', 'emb', 'deg'}",0.9,0.044919282940980965,"[-25.231069620795896, 9.325121587794305]",0.6656580937972768,0.7392554340859565,0.7320746450091187,-1.0,-25.231069620795896,9.325121587794305
220,LFR_gamma-2.1,1,2,"{'imb', 'emb', 'deg'}",0.9249999999999999,-0.005464976243197901,"[-27.394629856223588, 10.302542574176346]",0.6673913043478261,0.7402071990320629,0.7354897579409485,-1.0,-27.394629856223588,10.302542574176346
221,LFR_gamma-2.1,1,2,"{'imb', 'emb', 'deg'}",0.95,-0.03814635670578392,"[-30.51968786282697, 11.485451512821447]",0.673352435530086,0.7104277547802089,0.6584904844169142,-1.0,-30.51968786282697,11.485451512821447
222,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.05,0.4978747993421533,[-21.249304575558142],0.5291056283731689,0.5397794647523909,0.5395348649138204,-1.0,-21.249304575558142,
223,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.075,0.06334232250274799,[-39.844365011308604],0.5481569560047562,0.563893275798445,0.555879950693975,-1.0,-39.844365011308604,
224,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.1,0.08859356441466024,[-30.153311972433322],0.5380189066995479,0.5561623484829031,0.5422530889055523,-1.0,-30.153311972433322,
225,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.125,0.3324618023434653,[-33.10396615270972],0.5377000842459984,0.5597043540441056,0.542251762033866,-1.0,-33.10396615270972,
226,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.15,-1.0722761047215859,[-43.91173599738846],0.5524115755627009,0.5778886727237034,0.5663642072075966,-1.0,-43.91173599738846,
227,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.175,-0.3536831915457289,[-25.20627972290544],0.5599645311460874,0.586561061244068,0.5730547455396466,-1.0,-25.20627972290544,
228,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.2,0.3653294777397435,[-24.729770723713774],0.5775167012209168,0.6044753086419753,0.6037512233628982,-1.0,-24.729770723713774,
229,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.22499999999999998,-0.04555020414574938,[-25.074140075602095],0.5731998092513114,0.6108627478360859,0.5954630925355686,-1.0,-25.074140075602095,
230,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.25,0.055084649256933314,[-24.25509152711845],0.5783280215739152,0.6197496173868641,0.6168366931286424,-1.0,-24.25509152711845,
231,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.27499999999999997,0.8722349686174771,[-27.51733628127136],0.5907247845919918,0.6247826247826248,0.6189642133263917,-1.0,-27.51733628127136,
232,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.3,0.059034535837019564,[-23.903122344694953],0.5867254342753435,0.6189815494503662,0.6108544720485033,-1.0,-23.903122344694953,
233,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.32499999999999996,0.1861892386198222,[-28.92632216507681],0.5946825827455237,0.6356084885869285,0.6354518160242337,-1.0,-28.92632216507681,
234,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.35,-0.12750902799268074,[-26.67975470320043],0.5886867538374077,0.628031280461476,0.6309707585444158,-1.0,-26.67975470320043,
235,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.37499999999999994,-0.13410594656692254,[-24.89677644572442],0.5960921551472732,0.6326714881306901,0.6135525005107951,-1.0,-24.89677644572442,
236,LFR_gamma-3.5,1,2,"{'imb', 'emb'}",0.39999999999999997,0.2546896378089153,[-23.937930260774127],0.6082949308755761,0.6573292544141514,0.6450882154929374,-1.0,-23.937930260774127,
