system,theta,embedding,mu,t1,t2,prob,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
LFR,0.05,LE,0.1,2.1,1.0,1,0.6450939457202505,0.6765127482231431,0.6403731949730198,-0.059828249268801106,-5.395882022922733,-16.3960641250606
LFR,0.05,LE,0.2,2.1,1.0,1,0.6709379710997536,0.6961678394326947,0.6523173500905003,-0.07854413565639706,-2.215718259567451,-16.021520205392537
LFR,0.05,LE,0.3,2.1,1.0,1,0.6742426977651009,0.6977115619676979,0.6512718935251636,-0.0652822471329309,-2.4219649584525227,-15.846307892794695
LFR,0.05,LE,0.4,2.1,1.0,1,0.6864549412754747,0.7138636522149648,0.6636137251278181,-0.02855056297928733,-0.5020314992161761,-16.539548502819173
LFR,0.05,LE,0.5,2.1,1.0,1,0.6642214131753881,0.6899186944404425,0.6413591571400229,0.02913087679334198,-3.3222301926225777,-15.014755519074079
LFR,0.05,LE,0.3,2.7,1.0,1,0.5369610608447196,0.5643809304222788,0.5679315904627729,-0.00994576901091193,-10.698033379591783,-9.578087928286815
LFR,0.05,LE,0.1,4.0,1.0,1,0.7847969113185991,0.8536473088764016,0.8461620919327905,-0.043883911227530464,-38.58042600319941,-9.75509956826364
LFR,0.05,LE,0.1,2.1,1.0,1,0.6354796176244368,0.6663421314680009,0.6331548585123425,-0.07754420303086194,-5.237710682540697,-16.154542752721774
LFR,0.05,LE,0.2,2.1,1.0,1,0.6668198698385851,0.6984392084678701,0.6544573073611755,-0.0803555697056979,-3.1342239416289375,-16.8075517472197
LFR,0.05,LE,0.3,2.1,1.0,1,0.6759576849478283,0.7016552826090163,0.6536747245519579,-0.06372068688533279,-2.105949341050797,-16.259608685638963
LFR,0.05,LE,0.4,2.1,1.0,1,0.6827595038600857,0.7112640595312913,0.6598991792164347,-0.0210975479284342,-1.5151688636462506,-16.086642265294067
LFR,0.05,LE,0.5,2.1,1.0,1,0.6577913021427666,0.6829121720137241,0.6363728216166544,0.022385675006771844,-3.407341640904145,-14.605837869306589
LFR,0.05,LE,0.3,2.7,1.0,1,0.5359903293160921,0.5640509756191788,0.5691052577571772,-0.01576230297110562,-11.290309527104787,-9.759605292351994
LFR,0.05,LE,0.1,4.0,1.0,1,0.7869989165763813,0.8544749812695366,0.8472872418531794,-0.021559370110962612,-39.28578603504576,-10.422133888548128
LFR,0.05,LE,0.1,2.1,1.0,1,0.6393619748745559,0.6704263161126325,0.6383434257981884,-0.06272206889632995,-5.031773799166392,-16.203599552349974
LFR,0.05,LE,0.2,2.1,1.0,1,0.6697981395006802,0.6974761500194606,0.651032643586861,-0.062168551979098076,-2.5607447584594434,-15.959093376209985
LFR,0.05,LE,0.3,2.1,1.0,1,0.6722388706358089,0.6982706112306312,0.6534907502747165,-0.057195719951937854,-2.448455825859272,-16.393722096325625
LFR,0.05,LE,0.4,2.1,1.0,1,0.6751673923383703,0.6996859667170106,0.6507069962933494,-0.01973979626805859,-1.8936839605890554,-15.147122680926381
LFR,0.05,LE,0.5,2.1,1.0,1,0.6602003296563966,0.6910855109619736,0.6466920676246404,0.03577394244224878,-2.9125551523742605,-15.217870239392742
LFR,0.05,LE,0.3,2.7,1.0,1,0.5390856807941683,0.5656724954750237,0.5681499037336516,-0.024941921592030965,-11.118830479342433,-9.710343116170444
LFR,0.05,LE,0.1,4.0,1.0,1,0.7880429429725204,0.85694738691604,0.8474325787563457,0.020187593500151806,-40.65889897382556,-9.25372901730352
LFR,0.05,LE,0.1,2.1,1.0,1,0.6282826063069993,0.6650137030824401,0.632899254452481,-0.07003986404363226,-5.641736635039329,-15.796576786713663
