,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty
0,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.05,-0.2062339637878374,[-6815.614998288984],0.46471346968859406,0.4560263209718931,0.46548359766064706,-1.0
1,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.075,0.04181637456641936,[-4453.627946555638],0.47545023696682465,0.4640974464203107,0.47973128700017487,-1.0
2,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.1,0.026653027506269696,[-4167.0371037310015],0.45089285714285715,0.42769387498295197,0.4460672911289837,-1.0
3,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.125,-0.01596119561502656,[-3713.683067035445],0.44205663787909216,0.41797918750385277,0.4495248399975029,-1.0
4,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.15,-0.08265012967973846,[-3070.4392534578888],0.4435668260236957,0.4192237899044643,0.43947314162127754,-1.0
5,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.175,0.014571249499722447,[-3161.707524597133],0.4211764705882353,0.3969777187884227,0.42809826299617826,-1.0
6,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.2,0.07999753146627381,[-3206.7392827269578],0.4319320409496842,0.41150718416163273,0.4363902042404296,-1.0
7,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.22499999999999998,0.07426469541831775,[-2733.033093649804],0.4356684981684982,0.4140636875263516,0.4361771554652738,-1.0
8,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.25,-0.0052600582587449835,[-2475.854694949215],0.42974624060150374,0.4043971371834012,0.43683226748159454,-1.0
9,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.27499999999999997,-0.0027920586297314398,[-1935.9775901854027],0.4203075421039785,0.3952642685170047,0.4300425291895115,-1.0
10,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.3,-0.04581423110734972,[-1808.1749727595231],0.4171686746987952,0.383512565578689,0.41445991080761446,-1.0
11,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.32499999999999996,-0.012160158821966149,[-1829.1111412012626],0.3984313725490196,0.3637297188526634,0.41653109855644355,-1.0
12,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.35,-0.1354416134677961,[-1674.0220600405107],0.3997300944669366,0.36925465385792794,0.42228581132521714,-1.0
13,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.37499999999999994,0.030281671520620744,[-1458.199169393884],0.39096267190569745,0.35991725090954024,0.39816249473142673,-1.0
14,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.39999999999999997,-0.002450834670405638,[-1545.2154390970527],0.4036855744313274,0.3709826344207272,0.4177161666619914,-1.0
15,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.42499999999999993,0.022827975376077128,[-1297.7809249141878],0.39470480827754106,0.347921937102622,0.40195225761795517,-1.0
16,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.44999999999999996,0.0587235241844573,[-1222.6471049923946],0.39638783269961975,0.3610746932630575,0.39860539104786397,-1.0
17,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.475,-0.041473426192380695,[-1239.0021463510216],0.37719588995691083,0.32993871134740993,0.3954952484640575,-1.0
18,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.49999999999999994,0.005142085187448476,[-993.6743455537029],0.3680531282768263,0.3312700851493045,0.39543481697693184,-1.0
19,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.525,-0.040536588079411365,[-1070.7385968135204],0.3646797482413921,0.31630859160799285,0.39316106427918424,-1.0
20,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.5499999999999999,-0.0016628646322371502,[-928.4824766211534],0.3692669541356331,0.3303820987950355,0.38557215041186016,-1.0
21,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.575,0.028714816886679408,[-751.7187380953708],0.36892797319932996,0.3208882681368197,0.37787984777032835,-1.0
22,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.6,-0.009066509278369755,[-791.7442026439646],0.36600173460537727,0.32772281100860007,0.39535141710184624,-1.0
23,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.625,-0.015394484120988278,[-737.7239071395327],0.3503512880562061,0.3083097261567517,0.37675678583259453,-1.0
24,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.65,0.02438474615952368,[-594.445276312032],0.35445544554455444,0.31592601201878046,0.37954838855404605,-1.0
25,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.675,0.0487968014978779,[-674.7165375193038],0.3644067796610169,0.30830615307204345,0.36886627090668833,-1.0
26,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.7,0.012778304138688601,[-525.3779981630961],0.36893203883495146,0.312014967825438,0.3816697539906438,-1.0
27,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.725,-0.03530212362502392,[-494.5133923236222],0.3433420365535248,0.301916199353016,0.4046545158334127,-1.0
28,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.75,0.006622349707560749,[-462.7637432525883],0.34899792674498964,0.2973270494341051,0.36761852173781884,-1.0
29,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.775,0.019036150590509438,[-430.5552964540977],0.3465648854961832,0.28540496145446403,0.36082025069686074,-1.0
30,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.7999999999999999,0.016276850023157464,[-329.4159805116199],0.32755474452554745,0.2806223545436078,0.372818645241105,-1.0
31,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.825,-0.009288997487861642,[-337.1075619643268],0.3165829145728643,0.26813913268357337,0.37180332786197245,-1.0
32,LFR_mu-0.5_prob-0.0,1,2,"{'imb', 'emb'}",0.85,0.004617834523271108,[-247.54615376879386],0.3333333333333333,0.30073932092004385,0.36738072748668515,-1.0
