,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty
0,drosophila,1,2,{'emb_c'},0.05,0.0,[-15.94665559],0.3531603078434583,0.35937370295162785,0.891669371246272,-1.0
1,drosophila,1,2,{'emb_c'},0.05,0.0,[-15.69442103],0.3583398205432868,0.36223677662640413,0.8952216653624931,-1.0
2,drosophila,1,2,{'emb_c'},0.05,0.0,[-13.20925969],0.3661712320353765,0.33354961315160486,0.8911420871987693,-1.0
3,drosophila,1,2,{'emb_c'},0.05,0.0,[-15.7028254],0.38171339818523664,0.35910839070297573,0.8950881390335146,-1.0
4,drosophila,1,2,{'emb_c'},0.05,0.0,[-16.26803673],0.38461222814936397,0.3586284518571421,0.8930673897525478,-1.0
5,drosophila,1,2,{'emb_c'},0.05,0.0,[-15.88971175],0.39518970744898796,0.33764129985363994,0.8857166585874503,-1.0
6,drosophila,1,2,{'emb_c'},0.05,0.0,[-13.24756345],0.3549737360472751,0.3179629053213845,0.8839235097363891,-1.0
7,drosophila,1,2,{'emb_c'},0.05,0.0,[-13.38445277],0.37636341353813474,0.3259670125638125,0.889937065457676,-1.0
8,drosophila,1,2,{'emb_c'},0.05,0.0,[-12.87841843],0.37817601571130477,0.3733728390710448,0.897017881805408,-1.0
9,drosophila,1,2,{'emb_c'},0.05,0.0,[-13.21788191],0.3634242200933432,0.3256999678730194,0.8838111203545584,-1.0
10,drosophila,1,2,{'emb_c'},0.14,0.0,[-21.6434103],0.23631750634287785,0.21360429459494334,0.8523956697620094,-1.0
11,drosophila,1,2,{'emb_c'},0.14,0.0,[-17.23941057],0.2153728040464255,0.2014136341349942,0.8474920162853741,-1.0
12,drosophila,1,2,{'emb_c'},0.14,0.0,[-21.43293716],0.21747397012222724,0.21003339649567637,0.8503967442713797,-1.0
13,drosophila,1,2,{'emb_c'},0.14,0.0,[-22.02340159],0.21749954734745608,0.227855589800752,0.8568961909950488,-1.0
14,drosophila,1,2,{'emb_c'},0.14,0.0,[-21.44749213],0.22248868778280542,0.20729544540018313,0.8492325595670416,-1.0
15,drosophila,1,2,{'emb_c'},0.14,0.0,[-22.34435382],0.22154766219644798,0.210014260087731,0.8483910488692379,-1.0
16,drosophila,1,2,{'emb_c'},0.14,0.0,[-20.00186196],0.21653132513723178,0.20937431688799363,0.8523222475998298,-1.0
17,drosophila,1,2,{'emb_c'},0.14,0.0,[-22.52380067],0.21933523783612208,0.2255624907083197,0.8536587243704221,-1.0
18,drosophila,1,2,{'emb_c'},0.14,0.0,[-18.65517965],0.2331310569694774,0.19648371590982838,0.8475747750543859,-1.0
19,drosophila,1,2,{'emb_c'},0.14,0.0,[-19.83709292],0.23402047904731832,0.2500931341976591,0.8626259321898786,-1.0
20,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-23.79511764],0.13901774909237596,0.18110988087431298,0.8416376371301864,-1.0
21,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-22.44944261],0.17581973424948213,0.19815681479370892,0.8458320351537659,-1.0
22,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-21.67132307],0.15505800111443188,0.17707958103742522,0.8413858369064853,-1.0
23,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-19.76471747],0.13802306259126845,0.1750305264408873,0.8406549100990106,-1.0
24,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-19.51281142],0.15551509634349872,0.1742266052450834,0.8399609807366886,-1.0
25,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-21.30564183],0.1539623401470144,0.17632651850859107,0.8406841391733741,-1.0
26,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-22.92184918],0.16967019727925306,0.18460960996650155,0.846148501978448,-1.0
27,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-20.34306236],0.1494147582697201,0.15629445184268795,0.8333837227950939,-1.0
28,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-22.34277386],0.15225668883586332,0.1641922050441693,0.8375554342296242,-1.0
29,drosophila,1,2,{'emb_c'},0.22999999999999998,0.0,[-21.08481022],0.15879915091478825,0.18665680811901353,0.840495063477637,-1.0
30,drosophila,1,2,{'emb_c'},0.32,0.0,[-18.36806061],0.11502091810418935,0.14136878756039428,0.8319894353237232,-1.0
31,drosophila,1,2,{'emb_c'},0.32,0.0,[-17.36318413],0.10964862080805769,0.15124180469317208,0.8308111407773092,-1.0
32,drosophila,1,2,{'emb_c'},0.32,0.0,[-18.12265968],0.1105752669652084,0.13798012252333142,0.8304400305717896,-1.0
33,drosophila,1,2,{'emb_c'},0.32,0.0,[-19.77212338],0.11047979797979798,0.17158201706608567,0.8357681092577885,-1.0
34,drosophila,1,2,{'emb_c'},0.32,0.0,[-17.83493455],0.10326490937160501,0.13844169324008343,0.8303308977643795,-1.0
35,drosophila,1,2,{'emb_c'},0.32,0.0,[-17.36426822],0.10730423840302007,0.14989670737555744,0.8304873920081537,-1.0
36,drosophila,1,2,{'emb_c'},0.32,0.0,[-18.59588374],0.11977715877437325,0.14429755857820564,0.8321275716444476,-1.0
37,drosophila,1,2,{'emb_c'},0.32,0.0,[-19.79078447],0.10228305315765561,0.13180639902625674,0.827912847048741,-1.0
38,drosophila,1,2,{'emb_c'},0.32,0.0,[-17.8658317],0.10991726039990807,0.15824208260344616,0.8302004490678725,-1.0
39,drosophila,1,2,{'emb_c'},0.32,0.0,[-18.57394377],0.11034208884098258,0.14538736760789572,0.8312601246226852,-1.0
40,drosophila,1,2,{'emb_c'},0.41,0.0,[-10.09384519],0.08440657816524669,0.11571565699586106,0.8263759472082047,-1.0
41,drosophila,1,2,{'emb_c'},0.41,0.0,[-10.68589788],0.0839784805143682,0.12074595969429268,0.821261723439187,-1.0
42,drosophila,1,2,{'emb_c'},0.41,0.0,[-10.66165963],0.08182538634262317,0.11745198085852872,0.8257630774483244,-1.0
43,drosophila,1,2,{'emb_c'},0.41,0.0,[-11.85965605],0.09708801682771313,0.11638144930206239,0.8234815275298242,-1.0
44,drosophila,1,2,{'emb_c'},0.41,0.0,[-11.26197331],0.0853008878658336,0.12537946368231828,0.8275272639130622,-1.0
45,drosophila,1,2,{'emb_c'},0.41,0.0,[-11.6159094],0.08656202397509768,0.12292305025312335,0.8245326341745389,-1.0
46,drosophila,1,2,{'emb_c'},0.41,0.0,[-11.43457901],0.09038208168642951,0.1100604794370632,0.8216786871157906,-1.0
47,drosophila,1,2,{'emb_c'},0.41,0.0,[-10.65479616],0.08685968819599109,0.12688911024912453,0.8227022244367608,-1.0
48,drosophila,1,2,{'emb_c'},0.41,0.0,[-12.2436687],0.08632904749409603,0.10142073280680271,0.8235146539475832,-1.0
49,drosophila,1,2,{'emb_c'},0.41,0.0,[-11.56332766],0.08926441351888668,0.11712492411367237,0.8203691067341348,-1.0
50,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-4.39580317],0.068206564006844,0.10287408708256676,0.8203397272256874,-1.0
51,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-4.8741881],0.06605779072513976,0.09144165622043976,0.8199283948796303,-1.0
52,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-4.26653777],0.07416679705836332,0.12478642439869825,0.8234066782231879,-1.0
53,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-4.65744245],0.07344064386317907,0.11646968651655962,0.8228457792261954,-1.0
54,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-4.39130374],0.07243335664879148,0.11562528430933568,0.8177364693394106,-1.0
55,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-4.32508439],0.06871242289372999,0.09417554001328438,0.8265092051076068,-1.0
56,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-5.22728268],0.06602017067494181,0.09722182612235486,0.8222585777781053,-1.0
57,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-4.19968085],0.0704842368771024,0.10204599763004356,0.819443429083754,-1.0
58,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-4.67464237],0.06915931621262977,0.10943547541291902,0.8166974674259508,-1.0
59,drosophila,1,2,{'emb_c'},0.49999999999999994,0.0,[-4.57342666],0.07155621163856732,0.10686540354090215,0.8241872403457849,-1.0
60,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-1.03702597],0.05256192096804689,0.08298203382509811,0.8147798400151621,-1.0
61,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-0.91286456],0.05445311765259099,0.0962646234475972,0.820502558683776,-1.0
62,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-0.83249105],0.05673086044967271,0.10153605802916721,0.8208033656741586,-1.0
63,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-0.76250648],0.06044007932760412,0.10026010584863006,0.8219973327468342,-1.0
64,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-0.92807061],0.058025045406748875,0.10249083907680878,0.8219516428786944,-1.0
65,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-1.3038622],0.05400997697620875,0.08888654867378859,0.8195876882765121,-1.0
66,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-1.20015645],0.05086508461756642,0.08645253684722123,0.8159603826399605,-1.0
67,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-1.21887646],0.051695230998509686,0.09527968255522098,0.8163684357447042,-1.0
68,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-1.11559066],0.05568664464369986,0.0863385733347961,0.8133411053615928,-1.0
69,drosophila,1,2,{'emb_c'},0.5900000000000001,0.0,[-0.96466658],0.057381667918858,0.09089542722781706,0.815856902585238,-1.0
70,drosophila,1,2,{'emb_c'},0.68,0.0,[1.12413716],0.9434350775193798,0.913616385073805,0.9899827636697176,-1.0
71,drosophila,1,2,{'emb_c'},0.68,0.0,[1.60045864],0.9454700024289531,0.9193713186681092,0.9901131435756236,-1.0
72,drosophila,1,2,{'emb_c'},0.68,0.0,[1.0956084],0.9455625606207565,0.921613854400249,0.9905196378697146,-1.0
73,drosophila,1,2,{'emb_c'},0.68,0.0,[1.29426085],0.9481775353334987,0.9155726349734472,0.9902119005359578,-1.0
74,drosophila,1,2,{'emb_c'},0.68,0.0,[1.18300767],0.9466268656716418,0.9220799627331899,0.990941774035727,-1.0
75,drosophila,1,2,{'emb_c'},0.68,0.0,[1.05593709],0.9462496946005375,0.9283141253665337,0.9917914303091775,-1.0
76,drosophila,1,2,{'emb_c'},0.68,0.0,[0.82390695],0.9417313432835821,0.9133136339992811,0.987984149541542,-1.0
77,drosophila,1,2,{'emb_c'},0.68,0.0,[1.0645084],0.9464696621048807,0.9209743256986918,0.9894310646380646,-1.0
78,drosophila,1,2,{'emb_c'},0.68,0.0,[1.11778649],0.9413648681941365,0.9198027696099922,0.989154197873372,-1.0
79,drosophila,1,2,{'emb_c'},0.68,0.0,[1.03718165],0.9483279005191356,0.9277483538841573,0.9917666485260086,-1.0
80,drosophila,1,2,{'emb_c'},0.77,0.0,[2.20726885],0.9522201587033597,0.9505281673424043,0.9954601100582008,-1.0
81,drosophila,1,2,{'emb_c'},0.77,0.0,[2.16035801],0.9476674126355655,0.9400036184783629,0.9929439795689656,-1.0
82,drosophila,1,2,{'emb_c'},0.77,0.0,[2.06517575],0.953909891248058,0.9442137938369095,0.9930871693893759,-1.0
83,drosophila,1,2,{'emb_c'},0.77,0.0,[2.11683025],0.9554331497245869,0.9400360676885222,0.9928998645284088,-1.0
84,drosophila,1,2,{'emb_c'},0.77,0.0,[2.1201836],0.953981385729059,0.9377810761015373,0.9929694878826637,-1.0
