,system,l1,l2,features,theta,intercept,coefficients,accuracy,auroc,aupr,log_penalty
0,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.05,-1.1529126150406346,[-1823122.4910175086],0.5309587143862118,0.5426304440252895,0.5697754455803962,-1.0
1,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.14,-79.43237273144904,[18812844.473415427],0.4187372609919441,0.3931981016262076,0.5328146721015301,-1.0
2,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.22999999999999998,0.019282589670875944,[-185060.37987866392],0.611742398591454,0.659273391719517,0.6521957541655204,-1.0
3,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.32,0.008872347974098319,[-140779.85681105603],0.633521286892928,0.6888094010787669,0.6833188174121736,-1.0
4,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.41,0.11160461049500892,[-184929.52089998152],0.6532144781828944,0.7138860033681949,0.7100632774546323,-1.0
5,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.49999999999999994,-24.1922715595022,[31713902.04051544],0.3311965811965812,0.30783498352288086,0.49563015830566687,-1.0
6,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.5900000000000001,-0.14108206249817737,[-200498.18499210777],0.6706670565351708,0.7374620161419089,0.7329408177958376,-1.0
7,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.68,-0.44681361540829234,[-255573.73714722492],0.6638472299033801,0.7274229642140224,0.7210648305824252,-1.0
8,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.77,0.013208076062677283,[-187660.96850959831],0.6291628959276018,0.6806996316317545,0.6756949304218607,-1.0
9,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.86,28.222417650502535,[51435929.926585324],0.48261276436458916,0.4794628868849673,0.6120243073923988,-1.0
10,LFR_mu-0.1_prob-0.5,1,2,"{'emb', 'imb'}",0.95,-0.02361246834140209,[-15042.571927851843],0.35510331222095315,0.3047333460471798,0.38515080730967266,-1.0
11,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.05,0.04293738269174107,[85.22933470008388],0.6376406964474147,0.6814968541766427,0.6557615620214756,-1.0
12,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.14,0.02812298046522973,[30.21447552552935],0.6808029214791809,0.7408466390785882,0.7227450447472888,-1.0
13,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.22999999999999998,0.004204447670399579,[18.273514813558023],0.698313807814722,0.7644748153571532,0.7482315703786226,-1.0
14,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.32,-0.009084459115390863,[12.575987331637068],0.7092660592745095,0.7798823663868849,0.7675030872889164,-1.0
15,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.41,-0.0014157843168195955,[9.47423010578469],0.7174333648434946,0.7891087823539421,0.7791064190341399,-1.0
16,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.49999999999999994,-0.005500193984170078,[7.506611410325078],0.7218991036064207,0.7957515654511274,0.7887892564988275,-1.0
17,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.5900000000000001,-0.0035477812327712466,[6.037081438818054],0.7264013018217877,0.8025668305469098,0.7955045487206781,-1.0
18,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.68,-0.002208189050058897,[4.977547635293846],0.7288786232473405,0.8055746000780538,0.7971214302867341,-1.0
19,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.77,0.003286847111939923,[4.20677668128932],0.7334389140271493,0.8103298759579483,0.8043761433766476,-1.0
20,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.86,-0.0028951693183738338,[3.552799291693745],0.7385364027699794,0.8153151814845236,0.8115853820448549,-1.0
21,LFR_mu-0.1_prob-0.5,1,2,"{'deg', 'imb'}",0.95,0.002373295111887004,[3.0407168585185596],0.7322188765444917,0.8149714857061089,0.8105679270996435,-1.0
22,LFR_mu-0.1_prob-0.5,1,2,"{'imb', 'deg', 'emb'}",0.05,0.21076546974651045,"[1321536.3817488537, 4687.119865702591]",0.6288416725290187,0.661151625507715,0.7122998434778983,-1.0
23,LFR_mu-0.1_prob-0.5,1,2,"{'imb', 'deg', 'emb'}",0.14,11.21353706904962,"[10554500.582431402, 16166.738766905342]",0.6568293215568282,0.6815431273085777,0.745308453482986,-1.0
24,LFR_mu-0.1_prob-0.5,1,2,"{'imb', 'deg', 'emb'}",0.22999999999999998,0.030163680475017447,"[-110582.92250807806, 24.708074034031924]",0.6946096024920431,0.7659094569591908,0.7626750335069076,-1.0
25,LFR_mu-0.1_prob-0.5,1,2,"{'imb', 'deg', 'emb'}",0.32,-0.06621590881649587,"[-118831.34158990705, 18.25937078039645]",0.7029591162597754,0.7784309545738161,0.7759294198122983,-1.0
26,LFR_mu-0.1_prob-0.5,1,2,"{'imb', 'deg', 'emb'}",0.41,0.17739127616000303,"[-171187.1386100176, 20.952300969182975]",0.7150833546836762,0.7921194601171528,0.7919824543813748,-1.0
27,LFR_mu-0.1_prob-0.5,1,2,"{'imb', 'deg', 'emb'}",0.49999999999999994,-0.04077623404451346,"[-382178.0583772914, 38.19325629761658]",0.7245361684386075,0.8029042730302598,0.8019558886243985,-1.0
