,system,l1,l2,theta,accuracy,auroc,aupr,process_time,wall_time
0,arxiv,2,6,0.05,0.7151477058453802,0.78066626696477,0.9087933998077642,0.13742963899858296,0.13743090629577637
1,arxiv,2,6,0.095,0.715314958027629,0.8748577944720178,0.9468211811623288,0.08941737189888954,0.08941793441772461
2,arxiv,2,6,0.14,0.7127955493741307,0.9109684048898602,0.9592574241250801,0.08857385697774589,0.08857440948486328
3,arxiv,2,6,0.185,0.7158941365696739,0.9326395485175542,0.9688692696153155,0.15750657697208226,0.15750741958618164
4,arxiv,2,6,0.22999999999999998,0.7113602740792649,0.9479874333690652,0.9756463726945082,0.08695531007833779,0.08695602416992188
5,arxiv,2,6,0.27499999999999997,0.7117363877822045,0.9593232592284168,0.9807798374719978,0.15282583993393928,0.15282630920410156
6,arxiv,2,6,0.32,0.7186325085249629,0.9643983823502834,0.9836293641178051,0.08977225294802338,0.08977293968200684
7,arxiv,2,6,0.365,0.7158083380494247,0.9664501221198236,0.983544144626916,0.08591522602364421,0.08591556549072266
8,arxiv,2,6,0.41,0.7155963302752294,0.9748218314738644,0.9879462059396433,0.087343450053595,0.08734416961669922
9,arxiv,2,6,0.45499999999999996,0.7161240651121865,0.9776459424818644,0.9897355956866097,0.16786331590265036,0.1678638458251953
10,arxiv,2,6,0.49999999999999994,0.7146237576904875,0.9776239182124696,0.9890983714670007,0.08412589505314827,0.08412623405456543
11,arxiv,2,6,0.545,0.7154040068992968,0.9793733529082195,0.9895633773033865,0.08081434201449156,0.08081507682800293
12,arxiv,2,6,0.5900000000000001,0.7150205761316872,0.9794724185287443,0.9896599544739796,0.15768785600084811,0.15768837928771973
13,arxiv,2,6,0.635,0.7090760425183974,0.9842402729465745,0.992789665451637,0.09504568506963551,0.0950462818145752
14,arxiv,2,6,0.68,0.7197440240918502,0.9820491484273798,0.9912720098746188,0.12613705697003752,0.12613821029663086
15,arxiv,2,6,0.725,0.7202197802197802,0.98311627542387,0.9912532210801017,0.12596558197401464,0.12596631050109863
