,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time,size_G,size_H,avg_G,avg_H,avg_R_G,avg_R_H
37,1000,5.0,5.0,0.7000000000000001,0.009570306080461161,4.147689738231294,0.2698412698412698,0.17983485709579114,0.322734166667164,0.030805900000359543,0.030806303024291992,2849.0,2899.0,5.698,5.798,7.522,7.502
38,1000,5.0,5.0,0.8,0.011588550350605513,3.2387373701413926,0.23539823008849559,0.1384222689800283,0.31388681312856986,0.028913009999996575,0.028913497924804688,2849.0,2899.0,5.698,5.798,6.864,6.892
39,1000,5.0,5.0,0.9,0.029461405118110785,2.855058195212918,0.16457960644007155,0.07910468778002509,0.31814990573255125,0.031803720999960206,0.03180432319641113,2849.0,2899.0,5.698,5.798,6.254,6.36
40,1000,5.0,5.0,,,,,,,,,,,,,,
41,1000,5.0,5.0,0.1,0.031972185485869255,9.630552190572576,0.46382978723404256,0.4266273264129827,0.46198925755653436,0.04535400500026299,0.04535555839538574,3180.0,2914.0,6.36,5.828,11.526,11.472
42,1000,5.0,5.0,0.2,0.006814988858016948,9.925898537203029,0.4427840327533265,0.3904172799583331,0.4354702016648244,0.04764672500004963,0.04764747619628906,3180.0,2914.0,6.36,5.828,11.088,10.87
43,1000,5.0,5.0,0.30000000000000004,-0.09264012046147234,8.170907600519593,0.4145651661560217,0.3604104291944161,0.417218739176214,0.035321574000136025,0.035321950912475586,3180.0,2914.0,6.36,5.828,10.492,10.182
44,1000,5.0,5.0,0.4,-0.06589734952860037,6.822237199461231,0.38082266412421684,0.32695644028381615,0.4090194549506408,0.03429026100002375,0.03429102897644043,3180.0,2914.0,6.36,5.828,9.872,9.658
45,1000,5.0,5.0,0.5,-0.09220588407462324,5.681701538453219,0.3695368558382257,0.29241639822058596,0.3891510022399137,0.07278082899983929,0.07278180122375488,3180.0,2914.0,6.36,5.828,9.312,9.008
46,1000,5.0,5.0,0.6000000000000001,-0.1333974317811837,4.685396393525207,0.3272576636288318,0.2396585632059638,0.3576377542277818,0.03439220700010992,0.034393310546875,3180.0,2914.0,6.36,5.828,8.758,8.258
47,1000,5.0,5.0,0.7000000000000001,-0.06402015070983805,3.83366816228112,0.30663741086121776,0.21331744819139775,0.38394125529118367,0.0321773169998778,0.03217768669128418,3180.0,2914.0,6.36,5.828,8.026,7.808
48,1000,5.0,5.0,0.8,-0.1011924266370686,3.400781968566188,0.26833199033037874,0.17122043863985223,0.35197557891107056,0.030248861000018223,0.030249357223510742,3180.0,2914.0,6.36,5.828,7.55,7.12
49,1000,5.0,5.0,0.9,-0.1230128893778151,2.796838875827305,0.20537124802527645,0.10196244881653849,0.3280588275174328,0.03240947399990546,0.032410383224487305,3180.0,2914.0,6.36,5.828,6.98,6.474
50,1000,10.0,5.0,,,,,,,,,,,,,,
51,1000,10.0,5.0,0.1,0.2502879910961571,9.746941818017332,0.5653114186851211,0.43745510557312334,0.5666881577502276,0.05387553500031572,0.05387711524963379,4739.0,2944.0,9.478,5.888,14.852,14.386
52,1000,10.0,5.0,0.2,-0.1476516464766564,10.283114926417392,0.4812947299934938,0.40494934472735356,0.5478663750121278,0.046680257999923924,0.04668068885803223,4739.0,2944.0,9.478,5.888,14.182,13.48
53,1000,10.0,5.0,0.30000000000000004,-0.3043275398557616,8.808142714250975,0.4759742716609913,0.3728493178088225,0.5299978911975788,0.042779448999681335,0.042780399322509766,4739.0,2944.0,9.478,5.888,13.504,12.434
54,1000,10.0,5.0,0.4,-0.39391537702108664,7.209487442066405,0.4823958780592529,0.3544688324794287,0.5117638082480092,0.04197281799997654,0.041974544525146484,4739.0,2944.0,9.478,5.888,13.094,11.588
55,1000,10.0,5.0,0.5,-0.3803454989799915,5.232397660464914,0.47877358490566035,0.3273601927733284,0.5027691793576299,0.08177757299972654,0.08177804946899414,4739.0,2944.0,9.478,5.888,12.39,10.608
56,1000,10.0,5.0,0.6000000000000001,-0.4320830884500776,4.579535566905807,0.45676202860858256,0.28587874275304703,0.4926607140116339,0.044765168000139965,0.04476737976074219,4739.0,2944.0,9.478,5.888,11.774,9.744
57,1000,10.0,5.0,0.7000000000000001,-0.45285541935698737,3.6583056789734845,0.46319414550150667,0.26460142192022146,0.4758250434789354,0.047034754999913275,0.04703545570373535,4739.0,2944.0,9.478,5.888,11.244,8.768
58,1000,10.0,5.0,0.8,-0.5279805170981154,3.2702243101490924,0.4652061855670103,0.19970851845642273,0.4420456049551922,0.0372429510002803,0.03724312782287598,4739.0,2944.0,9.478,5.888,10.686,7.784
59,1000,10.0,5.0,0.9,-0.5113287860129386,2.637411004589217,0.4596354166666667,0.1674689485027223,0.4258617720303398,0.038556786000299326,0.03855752944946289,4739.0,2944.0,9.478,5.888,10.086,6.816
60,1000,10.0,5.0,,,,,,,,,,,,,,
61,1000,10.0,5.0,0.1,0.10100177150177546,10.105710638530288,0.5130737943056363,0.44629829514444164,0.5663833664655847,0.04603032299974075,0.04603171348571777,4570.0,3029.0,9.14,6.058,14.576,14.39
62,1000,10.0,5.0,0.2,-0.1518501933297732,10.490905894959226,0.4805921052631579,0.4235631958291651,0.5445444164875791,0.04334402999984377,0.043344736099243164,4570.0,3029.0,9.14,6.058,13.992,13.366
63,1000,10.0,5.0,0.30000000000000004,-0.23004093434118514,8.66452604960387,0.4603716344330679,0.3876246688883709,0.5285153929542346,0.041946027999983926,0.0419468879699707,4570.0,3029.0,9.14,6.058,13.264,12.482
64,1000,10.0,5.0,0.4,-0.3003062788848492,6.952006234143641,0.45393453284196833,0.3699717382549436,0.514494062364573,0.0423274070003572,0.042327880859375,4570.0,3029.0,9.14,6.058,12.764,11.66
65,1000,10.0,5.0,0.5,-0.36520250032001145,5.397585617865019,0.46137895282529806,0.35108458447284696,0.4932520181344864,0.040977812000164704,0.04097890853881836,4570.0,3029.0,9.14,6.058,12.256,10.658
66,1000,10.0,5.0,0.6000000000000001,-0.3872607174531894,4.506149747180834,0.43700527704485487,0.3054410586228862,0.4822325619668747,0.04010799900015627,0.040108680725097656,4570.0,3029.0,9.14,6.058,11.514,9.748
67,1000,10.0,5.0,0.7000000000000001,-0.44388683072097873,3.7714023947543027,0.42193308550185876,0.2644981971153846,0.467109458716261,0.07483879600022192,0.07483911514282227,4570.0,3029.0,9.14,6.058,10.804,8.698
68,1000,10.0,5.0,0.8,-0.4447994285569782,3.1076145826582184,0.43649122807017543,0.24612200660611067,0.4535927642530151,0.03796300700014399,0.0379636287689209,4570.0,3029.0,9.14,6.058,10.26,7.788
69,1000,10.0,5.0,0.9,-0.4900442213221906,2.7605622844417868,0.43306010928961747,0.18685511649886352,0.4324821376009777,0.039431960999991134,0.039432525634765625,4570.0,3029.0,9.14,6.058,9.718,6.944
70,1000,10.0,5.0,,,,,,,,,,,,,,
71,1000,10.0,5.0,0.1,0.014835669944859249,10.002523130725315,0.48717566358484937,0.454002009129322,0.5290633920637478,0.06321212000011656,0.06321525573730469,4181.0,3303.0,8.362,6.606,14.27,14.11
72,1000,10.0,5.0,0.2,-0.14115828297915453,10.508262872843622,0.44797591167614587,0.4204319329670628,0.49710694244159004,0.046227574000113236,0.04622912406921387,4181.0,3303.0,8.362,6.606,13.722,13.202
