N,time,embedding
774.263682681127,57.9266893863678,Isomap
1291.549665014884,154.68609476089478,Isomap
2154.4346900318824,471.2359437942505,Isomap
3593.813663804626,1138.4157474040985,Isomap
5994.8425031894085,3066.1657559871674,Isomap
10000.0,8630.53006529808,Isomap
100.0,1.663459062576294,Isomap
166.81005372000593,3.8705191612243652,Isomap
278.2559402207126,5.526764631271362,Isomap
464.15888336127773,20.31133484840393,Isomap
774.263682681127,56.056687355041504,Isomap
1291.549665014884,155.27411103248596,Isomap
2154.4346900318824,476.6013503074646,Isomap
3593.813663804626,1152.532779455185,Isomap
5994.8425031894085,3108.8226993083954,Isomap
10000.0,8304.633684873581,Isomap
100.0,2.2975122928619385,Isomap
166.81005372000593,3.713361978530884,Isomap
278.2559402207126,5.2060017585754395,Isomap
