,system,l1,l2,theta,accuracy,auroc,aupr,process_time,wall_time
72,arxiv,2,6,0.2,0.850432296276125,0.8972466532823331,0.9432436672976436,0.16220438799996373,0.16220521926879883
73,arxiv,2,6,0.30000000000000004,0.8536641929499073,0.9173350688455935,0.9530523489032752,0.11176669100018444,0.11176776885986328
74,arxiv,2,6,0.4,0.8818156909306786,0.939177247969882,0.9674275325080016,0.11053509600014877,0.11053586006164551
75,arxiv,2,6,0.5,0.886720867208672,0.9443202299856538,0.9713581218557542,0.10649347199978365,0.10649418830871582
76,arxiv,2,6,0.6000000000000001,0.9014917349818573,0.9523674288128692,0.9749209375165112,0.15732941400005984,0.15733027458190918
77,arxiv,2,6,0.7000000000000001,0.9092734574662286,0.9575486841111235,0.9790008390631795,0.13073109299989483,0.13073182106018066
78,arxiv,2,6,0.8,0.9111479028697572,0.9549715098699225,0.9768004518501412,0.14426441599994178,0.14426541328430176
79,arxiv,2,6,0.9,0.9184434968017058,0.9590281336821945,0.9793766320086937,0.16883391800001846,0.16883492469787598
80,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
81,arxiv,2,6,0.1,0.7988651454786913,0.8287999755276444,0.9107485734705775,0.11540521300003093,0.11540603637695312
82,arxiv,2,6,0.2,0.8056587210480114,0.8938572332091597,0.9410539546094515,0.10950130900005206,0.10950207710266113
83,arxiv,2,6,0.30000000000000004,0.8566244595429278,0.9256056164167853,0.9605998523438251,0.15266705799990632,0.15266776084899902
84,arxiv,2,6,0.4,0.8713616747773391,0.9358267965075956,0.9668159895083768,0.10668122199990648,0.10668206214904785
85,arxiv,2,6,0.5,0.8891161588976209,0.938619104256753,0.9660517967523539,0.10764557299989974,0.10764670372009277
86,arxiv,2,6,0.6000000000000001,0.9036603619540073,0.9543195024906579,0.9761931122154459,0.16353332900007445,0.16353416442871094
87,arxiv,2,6,0.7000000000000001,0.9059352517985612,0.9525355288973192,0.974813335816576,0.15275577400007023,0.1527562141418457
88,arxiv,2,6,0.8,0.906800325115145,0.9590144803325958,0.9792662971990855,0.13286023000000569,0.13286113739013672
89,arxiv,2,6,0.9,0.9088016967126193,0.9599504193893883,0.9805170382722918,0.13620886800003973,0.13621044158935547
90,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
91,arxiv,2,6,0.1,0.7936584483694014,0.8327860992261772,0.912278289005503,0.11530270100001871,0.11530327796936035
92,arxiv,2,6,0.2,0.848765222123954,0.8944063338678893,0.9409874234592428,0.15850961999990432,0.15851068496704102
93,arxiv,2,6,0.30000000000000004,0.8538773599625527,0.9187065105419767,0.9548491582046938,0.10833320599999752,0.10833477973937988
94,arxiv,2,6,0.4,0.8777837643678161,0.93347511075428,0.9640902582970331,0.10727964000011525,0.10728049278259277
95,arxiv,2,6,0.5,0.8915819086777754,0.9443170312921174,0.9707927997442098,0.15392915500001436,0.1539299488067627
96,arxiv,2,6,0.6000000000000001,0.8912780540249966,0.9482840687749212,0.9734991550732442,0.11190644899988911,0.1119074821472168
97,arxiv,2,6,0.7000000000000001,0.9060523938572719,0.9542330636506535,0.9759681701721965,0.14109976600002483,0.14110040664672852
98,arxiv,2,6,0.8,0.9106068890103882,0.9626234671211321,0.9812332228413385,0.13422404699986146,0.13422489166259766
99,arxiv,2,6,0.9,0.9226519337016574,0.9620447111411177,0.9805426537582437,0.17256037700008164,0.1725609302520752
100,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
101,arxiv,2,6,0.1,0.7993385447985568,0.8253392202993864,0.9052845434374025,0.10992404300009184,0.1099250316619873
102,arxiv,2,6,0.2,0.8493857327088848,0.892726218290379,0.9386407541533107,0.16176643500011778,0.16176700592041016
103,arxiv,2,6,0.30000000000000004,0.8505720470006184,0.9198060298033192,0.9560408592275811,0.11169802999984313,0.11169910430908203
104,arxiv,2,6,0.4,0.872438803263826,0.9326686908082463,0.9639744402516446,0.10863250600004903,0.10863327980041504
105,arxiv,2,6,0.5,0.8908339675981298,0.9453195973559034,0.9709539759929071,0.10796970799992778,0.1079702377319336
106,arxiv,2,6,0.6000000000000001,0.9003529731197394,0.9508606719906922,0.9741537779008365,0.16603518200008693,0.16603589057922363
107,arxiv,2,6,0.7000000000000001,0.9070102721211029,0.9587061877257841,0.9782897894459938,0.1311277339998469,0.13112831115722656
108,arxiv,2,6,0.8,0.9066451439332796,0.9519843638773153,0.9755983835962173,0.13461206099987066,0.1346127986907959
109,arxiv,2,6,0.9,0.9114331723027376,0.9650320272298456,0.9822393677889049,0.13029772500021863,0.13029837608337402
110,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
111,arxiv,2,6,0.1,0.7964367400987119,0.8264150144167995,0.9109171352845966,0.11154218999990917,0.11154294013977051
112,arxiv,2,6,0.2,0.8453453453453453,0.8980115994572432,0.9439651608553867,0.1607938039999226,0.16079425811767578
113,arxiv,2,6,0.30000000000000004,0.8583068208271902,0.9206834481147929,0.955951665337869,0.11334334299999682,0.11334395408630371
114,arxiv,2,6,0.4,0.8798768896532996,0.9338030605899043,0.9633004672495769,0.10916312700010167,0.10916376113891602
115,arxiv,2,6,0.5,0.886408404464872,0.9417263992781663,0.9692840721432063,0.10888871599991035,0.10888934135437012
116,arxiv,2,6,0.6000000000000001,0.8991436726926736,0.954488305529504,0.9771414227816482,0.1597814599999765,0.15978240966796875
117,arxiv,2,6,0.7000000000000001,0.9016067882289222,0.9539284528628297,0.9761752140534973,0.13113701199995376,0.13113784790039062
118,arxiv,2,6,0.8,0.9065471339309971,0.9570501420178361,0.9765937242430458,0.12997041299990997,0.12997078895568848
119,arxiv,2,6,0.9,0.9091897770527461,0.9596305798879272,0.9803103777139223,0.12655654800005323,0.1265571117401123
120,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
121,arxiv,2,6,0.1,0.7975057235811543,0.8226608420521779,0.9041941756736367,0.11308251599984942,0.11308431625366211
122,arxiv,2,6,0.2,0.8460912052117264,0.8974632913353072,0.9441736814427912,0.16522473899999568,0.16522598266601562
123,arxiv,2,6,0.30000000000000004,0.8549506477483035,0.9208302803734141,0.9570450864627205,0.11067471899991688,0.11067581176757812
124,arxiv,2,6,0.4,0.8817992578513892,0.9367614427641882,0.9649390602850703,0.11326237399998718,0.11326360702514648
125,arxiv,2,6,0.5,0.8901134875600175,0.9441022103934305,0.9710989529737541,0.10832568999990144,0.10832619667053223
126,arxiv,2,6,0.6000000000000001,0.9009166891345376,0.953275768229484,0.9758554027630488,0.15760904599983405,0.1576097011566162
127,arxiv,2,6,0.7000000000000001,0.9057399596552357,0.9538839526963341,0.9753181148284573,0.13186048800002936,0.13186168670654297
128,arxiv,2,6,0.8,0.9081984611302732,0.9571937947285142,0.97926904896616,0.13748580299989044,0.13748693466186523
129,arxiv,2,6,0.9,0.916013437849944,0.9587827180492795,0.980231577488754,0.1258342690000518,0.12583470344543457
130,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
131,arxiv,2,6,0.1,0.7983631403455592,0.8417182417238243,0.9172396775293714,0.11121852599990234,0.11122012138366699
132,arxiv,2,6,0.2,0.8165050518749576,0.8953257192165793,0.9430734471445001,0.15850334599986127,0.15850424766540527
133,arxiv,2,6,0.30000000000000004,0.8511148962527099,0.918828098100458,0.9567945571901688,0.10952712699986478,0.1095280647277832
134,arxiv,2,6,0.4,0.8748520979339219,0.9335327973954207,0.9636073427804659,0.10583126400001674,0.10583233833312988
135,arxiv,2,6,0.5,0.8933638943462127,0.944358077800905,0.9711871454606038,0.15063123599998107,0.15063190460205078
136,arxiv,2,6,0.6000000000000001,0.8974735997861248,0.9520624886105392,0.9765073581148987,0.11198511600014172,0.11198592185974121
137,arxiv,2,6,0.7000000000000001,0.9026988636363636,0.9581281197361636,0.9781024606384316,0.1354480219999914,0.13544845581054688
138,arxiv,2,6,0.8,0.9092130002686006,0.9587652715833477,0.9791711459800072,0.1402883490000022,0.1402888298034668
139,arxiv,2,6,0.9,0.9188151398793198,0.9722785530002498,0.985933056238026,0.17013496799995664,0.1701352596282959
140,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
141,arxiv,2,6,0.1,0.7966050501389392,0.8242768333049643,0.9046349678120434,0.11237782800003515,0.11237955093383789
142,arxiv,2,6,0.2,0.8405895078420768,0.8890794927999218,0.939039797043649,0.16365111000004617,0.1636524200439453
143,arxiv,2,6,0.30000000000000004,0.8594970321774446,0.9235431122893105,0.9584681922407129,0.11261959099988417,0.11262059211730957
144,arxiv,2,6,0.4,0.87627644055434,0.93513470130559,0.9659136919964405,0.10751098099990486,0.10751152038574219
145,arxiv,2,6,0.5,0.887795913955248,0.9452939001057334,0.9716627657011414,0.1107730830001401,0.11077404022216797
146,arxiv,2,6,0.6000000000000001,0.8987583572110793,0.9537962178452846,0.976507911003865,0.15851639100014836,0.15851712226867676
147,arxiv,2,6,0.7000000000000001,0.903713141609028,0.9536202281578359,0.974628268781095,0.13930555599995387,0.13930606842041016
148,arxiv,2,6,0.8,0.920818744950175,0.9651617250673855,0.9828012746971149,0.12911634800002503,0.12911725044250488
149,arxiv,2,6,0.9,0.9130913091309131,0.9592309998370083,0.9794560288651326,0.13288191900005586,0.13288283348083496
150,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
151,arxiv,2,6,0.1,0.8005434782608696,0.8289602794238273,0.9092947492243624,0.11327312100002018,0.11327409744262695
152,arxiv,2,6,0.2,0.8490194747913415,0.8990268515082357,0.9447790086432198,0.16052147499999592,0.1605226993560791
153,arxiv,2,6,0.30000000000000004,0.8527365491651205,0.919990816730779,0.9576054663389264,0.10989036399996621,0.10989093780517578
154,arxiv,2,6,0.4,0.8795797167656464,0.9366275658373241,0.9669533319336563,0.10820656100008819,0.10820770263671875
155,arxiv,2,6,0.5,0.8875229159926669,0.944946711883449,0.9700667252164876,0.10636748499996429,0.1063685417175293
156,arxiv,2,6,0.6000000000000001,0.9004388370817334,0.9542012638342141,0.976697313928154,0.1559404209999684,0.15594100952148438
157,arxiv,2,6,0.7000000000000001,0.908472147590901,0.9582390927562597,0.9789052329163226,0.13102099000002454,0.13102197647094727
158,arxiv,2,6,0.8,0.911177917463788,0.9610220807859695,0.9798214700102033,0.13319544099999803,0.13319635391235352
159,arxiv,2,6,0.9,0.9174166225516146,0.9601003984846129,0.9787006249666279,0.1327621769999041,0.13276338577270508
160,arxiv,2,6,-inf,-inf,-inf,-inf,inf,inf
