system,theta,embedding,mu,t1,t2,prob,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
LFR,0.05,Isomap,0.3,2.7,1.0,1,0.5893439320121616,0.5995924199258482,0.5712043629848045,-0.00907252520260531,0.0,-9.702156250838913
LFR,0.05,Isomap,0.3,2.7,1.0,1,0.5835378585296165,0.5946411588947048,0.567187561621151,-0.012591237097091836,0.0,-9.834314155889302
LFR,0.05,Isomap,0.3,2.7,1.0,1,0.5847283783288765,0.5959848672030543,0.5687906695306524,-0.016675655239992215,0.0,-9.687650668206476
LFR,0.05,Isomap,0.3,2.7,1.0,1,0.5856807941682846,0.5965074577824571,0.5696795413952138,-0.015660558224615265,0.0,-10.209876435710257
LFR,0.10,Isomap,0.3,2.7,1.0,1,0.5951202536540098,0.6126462167407994,0.5815612594044588,-0.0009415757309971726,0.0,-9.231607949597839
LFR,0.10,Isomap,0.3,2.7,1.0,1,0.5897649060397494,0.6073432491285653,0.5777606474957069,-0.008912828332331939,0.0,-8.992387628189139
LFR,0.10,Isomap,0.3,2.7,1.0,1,0.5874448998530662,0.6075180704129444,0.579287612657091,-0.009308975907576357,0.0,-8.936214244395336
LFR,0.10,Isomap,0.3,2.7,1.0,1,0.5902095738921971,0.6106695130703939,0.5821682712295866,-0.0123903633110587,0.0,-9.430957370949713
LFR,0.15,Isomap,0.3,2.7,1.0,1,0.5990992835209826,0.6249751029041548,0.5926039412066284,-0.006077826739810874,0.0,-8.452466116491154
LFR,0.15,Isomap,0.3,2.7,1.0,1,0.5982804503582395,0.6245844968565648,0.5949507387607244,-0.0036823245654906546,0.0,-8.449046611584384
LFR,0.15,Isomap,0.3,2.7,1.0,1,0.5937154554759467,0.6225175423690636,0.5944736960505237,-0.005738706860910218,0.0,-8.414063380810225
LFR,0.15,Isomap,0.3,2.7,1.0,1,0.5966632548618219,0.6245104775234697,0.5959901110929265,-0.01540750083145928,0.0,-8.650821529874934
LFR,0.20,Isomap,0.3,2.7,1.0,1,0.6065727086867633,0.6372206957814012,0.6075002283750024,-0.009759114362496133,0.0,-7.923659039802696
LFR,0.20,Isomap,0.3,2.7,1.0,1,0.6044195049806429,0.6378193117118893,0.6098288212785452,0.0018440183382922486,0.0,-7.91933131218673
LFR,0.20,Isomap,0.3,2.7,1.0,1,0.6074426899821653,0.6372229786828604,0.607943278046776,-0.0028240197261059623,0.0,-7.805692045565098
LFR,0.20,Isomap,0.3,2.7,1.0,1,0.6046152507721084,0.6359488244903295,0.6064798884954357,-0.012412129725202468,0.0,-7.9798087044921715
LFR,0.25,Isomap,0.3,2.7,1.0,1,0.6127737564959168,0.648701116744488,0.6198251563256216,-0.008422583403205954,0.0,-7.4357294388384965
