,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time
64,1000,10.0,5.0,,,,,,,,
65,1000,10.0,5.0,,,,,,,,
66,1000,10.0,5.0,,,,,,,,
67,1000,10.0,5.0,,,,,,,,
68,1000,10.0,5.0,,,,,,,,
69,1000,10.0,5.0,,,,,,,,
70,1000,10.0,5.0,,,,,,,,
71,1000,10.0,5.0,,,,,,,,
72,1000,10.0,5.0,,,,,,,,
73,1000,10.0,5.0,,,,,,,,
74,1000,10.0,5.0,,,,,,,,
75,1000,10.0,5.0,,,,,,,,
76,1000,10.0,5.0,,,,,,,,
77,1000,10.0,5.0,,,,,,,,
78,1000,10.0,5.0,,,,,,,,
79,1000,10.0,5.0,,,,,,,,
80,1000,10.0,5.0,,,,,,,,
81,1000,10.0,5.0,,,,,,,,
82,1000,10.0,5.0,,,,,,,,
83,1000,10.0,5.0,,,,,,,,
84,1000,10.0,5.0,,,,,,,,
85,1000,10.0,5.0,,,,,,,,
86,1000,10.0,5.0,,,,,,,,
87,1000,10.0,5.0,,,,,,,,
88,1000,10.0,5.0,,,,,,,,
89,1000,10.0,5.0,,,,,,,,
90,1000,10.0,5.0,,,,,,,,
91,1000,10.0,5.0,,,,,,,,
92,1000,10.0,5.0,,,,,,,,
93,1000,10.0,5.0,,,,,,,,
94,1000,10.0,5.0,,,,,,,,
95,1000,10.0,5.0,,,,,,,,
96,1000,10.0,5.0,,,,,,,,
97,1000,10.0,5.0,,,,,,,,
98,1000,10.0,5.0,,,,,,,,
99,1000,10.0,5.0,,,,,,,,
100,1000,10.0,10.0,,,,,,,,
101,1000,10.0,10.0,,,,,,,,
102,1000,10.0,10.0,,,,,,,,
103,1000,10.0,10.0,,,,,,,,
104,1000,10.0,10.0,,,,,,,,
105,1000,10.0,10.0,,,,,,,,
106,1000,10.0,10.0,,,,,,,,
107,1000,10.0,10.0,,,,,,,,
108,1000,10.0,10.0,,,,,,,,
109,1000,10.0,10.0,,,,,,,,
110,1000,10.0,10.0,,,,,,,,
111,1000,10.0,10.0,,,,,,,,
112,1000,10.0,10.0,,,,,,,,
113,1000,10.0,10.0,,,,,,,,
114,1000,10.0,10.0,,,,,,,,
115,1000,10.0,10.0,,,,,,,,
116,1000,10.0,10.0,,,,,,,,
117,1000,10.0,10.0,,,,,,,,
118,1000,10.0,10.0,,,,,,,,
119,1000,10.0,10.0,,,,,,,,
120,1000,10.0,10.0,,,,,,,,
121,1000,10.0,10.0,,,,,,,,
122,1000,10.0,10.0,,,,,,,,
123,1000,10.0,10.0,,,,,,,,
124,1000,10.0,10.0,,,,,,,,
125,1000,10.0,10.0,,,,,,,,
126,1000,10.0,10.0,,,,,,,,
127,1000,10.0,10.0,,,,,,,,
128,1000,10.0,10.0,,,,,,,,
129,1000,10.0,10.0,,,,,,,,
130,1000,10.0,10.0,,,,,,,,
131,1000,10.0,10.0,,,,,,,,
132,1000,10.0,10.0,,,,,,,,
133,1000,10.0,10.0,,,,,,,,
134,1000,10.0,10.0,,,,,,,,
135,1000,10.0,10.0,,,,,,,,
136,1000,10.0,10.0,,,,,,,,
137,1000,10.0,10.0,,,,,,,,
138,1000,10.0,10.0,,,,,,,,
139,1000,10.0,10.0,,,,,,,,
140,1000,10.0,10.0,,,,,,,,
141,1000,10.0,10.0,,,,,,,,
142,1000,10.0,10.0,,,,,,,,
143,1000,10.0,10.0,,,,,,,,
144,1000,10.0,10.0,,,,,,,,
145,1000,10.0,10.0,,,,,,,,
146,1000,10.0,10.0,,,,,,,,
147,1000,10.0,10.0,,,,,,,,
148,1000,10.0,10.0,,,,,,,,
149,1000,10.0,10.0,,,,,,,,
150,1000,15.0,5.0,,,,,,,,
151,1000,15.0,5.0,,,,,,,,
152,1000,15.0,5.0,,,,,,,,
153,1000,15.0,5.0,,,,,,,,
154,1000,15.0,5.0,,,,,,,,
155,1000,15.0,5.0,,,,,,,,
156,1000,15.0,5.0,,,,,,,,
157,1000,15.0,5.0,,,,,,,,
158,1000,15.0,5.0,,,,,,,,
159,1000,15.0,5.0,,,,,,,,
160,1000,15.0,5.0,,,,,,,,
161,1000,15.0,5.0,,,,,,,,
162,1000,15.0,5.0,,,,,,,,
163,1000,15.0,5.0,,,,,,,,
164,1000,15.0,5.0,,,,,,,,
165,1000,15.0,5.0,,,,,,,,
166,1000,15.0,5.0,,,,,,,,
167,1000,15.0,5.0,,,,,,,,
168,1000,15.0,5.0,,,,,,,,
169,1000,15.0,5.0,,,,,,,,
170,1000,15.0,5.0,,,,,,,,
171,1000,15.0,5.0,,,,,,,,
172,1000,15.0,5.0,,,,,,,,
173,1000,15.0,5.0,,,,,,,,
174,1000,15.0,5.0,,,,,,,,
175,1000,15.0,5.0,,,,,,,,
176,1000,15.0,5.0,,,,,,,,
177,1000,15.0,5.0,,,,,,,,
178,1000,15.0,5.0,,,,,,,,
179,1000,15.0,5.0,,,,,,,,
180,1000,15.0,5.0,,,,,,,,
181,1000,15.0,5.0,,,,,,,,
182,1000,15.0,5.0,,,,,,,,
183,1000,15.0,5.0,,,,,,,,
184,1000,15.0,5.0,,,,,,,,
185,1000,15.0,5.0,,,,,,,,
186,1000,15.0,5.0,,,,,,,,
187,1000,15.0,5.0,,,,,,,,
188,1000,15.0,5.0,,,,,,,,
189,1000,15.0,5.0,,,,,,,,
190,1000,15.0,5.0,,,,,,,,
191,1000,15.0,5.0,,,,,,,,
192,1000,15.0,5.0,,,,,,,,
193,1000,15.0,5.0,,,,,,,,
194,1000,15.0,5.0,,,,,,,,
195,1000,15.0,5.0,,,,,,,,
196,1000,15.0,5.0,,,,,,,,
197,1000,15.0,5.0,,,,,,,,
198,1000,15.0,5.0,,,,,,,,
199,1000,15.0,5.0,,,,,,,,
200,1000,15.0,10.0,,,,,,,,
201,1000,15.0,10.0,,,,,,,,
202,1000,15.0,10.0,,,,,,,,
203,1000,15.0,10.0,,,,,,,,
204,1000,15.0,10.0,,,,,,,,
205,1000,15.0,10.0,,,,,,,,
206,1000,15.0,10.0,,,,,,,,
207,1000,15.0,10.0,,,,,,,,
208,1000,15.0,10.0,,,,,,,,
209,1000,15.0,10.0,,,,,,,,
210,1000,15.0,10.0,,,,,,,,
211,1000,15.0,10.0,,,,,,,,
212,1000,15.0,10.0,,,,,,,,
213,1000,15.0,10.0,,,,,,,,
214,1000,15.0,10.0,,,,,,,,
215,1000,15.0,10.0,,,,,,,,
216,1000,15.0,10.0,,,,,,,,
217,1000,15.0,10.0,,,,,,,,
218,1000,15.0,10.0,,,,,,,,
219,1000,15.0,10.0,,,,,,,,
220,1000,15.0,10.0,,,,,,,,
221,1000,15.0,10.0,,,,,,,,
222,1000,15.0,10.0,,,,,,,,
223,1000,15.0,10.0,,,,,,,,
224,1000,15.0,10.0,,,,,,,,
225,1000,15.0,10.0,,,,,,,,
226,1000,15.0,10.0,,,,,,,,
227,1000,15.0,10.0,,,,,,,,
228,1000,15.0,10.0,,,,,,,,
229,1000,15.0,10.0,,,,,,,,
230,1000,15.0,10.0,,,,,,,,
231,1000,15.0,10.0,,,,,,,,
232,1000,15.0,10.0,,,,,,,,
233,1000,15.0,10.0,,,,,,,,
234,1000,15.0,10.0,,,,,,,,
235,1000,15.0,10.0,,,,,,,,
236,1000,15.0,10.0,,,,,,,,
237,1000,15.0,10.0,,,,,,,,
238,1000,15.0,10.0,,,,,,,,
239,1000,15.0,10.0,,,,,,,,
240,1000,15.0,10.0,,,,,,,,
241,1000,15.0,10.0,,,,,,,,
242,1000,15.0,10.0,,,,,,,,
243,1000,15.0,10.0,,,,,,,,
244,1000,15.0,10.0,,,,,,,,
245,1000,15.0,10.0,,,,,,,,
246,1000,15.0,10.0,,,,,,,,
247,1000,15.0,10.0,,,,,,,,
248,1000,15.0,10.0,,,,,,,,
249,1000,15.0,10.0,,,,,,,,
250,1000,15.0,15.0,,,,,,,,
251,1000,15.0,15.0,,,,,,,,
252,1000,15.0,15.0,,,,,,,,
253,1000,15.0,15.0,,,,,,,,
254,1000,15.0,15.0,,,,,,,,
255,1000,15.0,15.0,,,,,,,,
256,1000,15.0,15.0,,,,,,,,
257,1000,15.0,15.0,,,,,,,,
258,1000,15.0,15.0,,,,,,,,
259,1000,15.0,15.0,,,,,,,,
260,1000,15.0,15.0,,,,,,,,
261,1000,15.0,15.0,,,,,,,,
262,1000,15.0,15.0,,,,,,,,
263,1000,15.0,15.0,,,,,,,,
264,1000,15.0,15.0,,,,,,,,
265,1000,15.0,15.0,,,,,,,,
266,1000,15.0,15.0,,,,,,,,
267,1000,15.0,15.0,,,,,,,,
268,1000,15.0,15.0,,,,,,,,
269,1000,15.0,15.0,,,,,,,,
270,1000,15.0,15.0,,,,,,,,
271,1000,15.0,15.0,,,,,,,,
272,1000,15.0,15.0,,,,,,,,
273,1000,15.0,15.0,,,,,,,,
274,1000,15.0,15.0,,,,,,,,
275,1000,15.0,15.0,,,,,,,,
276,1000,15.0,15.0,,,,,,,,
277,1000,15.0,15.0,,,,,,,,
278,1000,15.0,15.0,,,,,,,,
279,1000,15.0,15.0,,,,,,,,
280,1000,15.0,15.0,,,,,,,,
281,1000,15.0,15.0,,,,,,,,
282,1000,15.0,15.0,,,,,,,,
283,1000,15.0,15.0,,,,,,,,
284,1000,15.0,15.0,,,,,,,,
285,1000,15.0,15.0,,,,,,,,
286,1000,15.0,15.0,,,,,,,,
287,1000,15.0,15.0,,,,,,,,
288,1000,15.0,15.0,,,,,,,,
289,1000,15.0,15.0,,,,,,,,
290,1000,15.0,15.0,,,,,,,,
291,1000,15.0,15.0,,,,,,,,
292,1000,15.0,15.0,,,,,,,,
293,1000,15.0,15.0,,,,,,,,
294,1000,15.0,15.0,,,,,,,,
295,1000,15.0,15.0,,,,,,,,
296,1000,15.0,15.0,,,,,,,,
297,1000,15.0,15.0,,,,,,,,
298,1000,15.0,15.0,,,,,,,,
299,1000,15.0,15.0,,,,,,,,
300,1000,20.0,5.0,,,,,,,,
301,1000,20.0,5.0,,,,,,,,
302,1000,20.0,5.0,,,,,,,,
303,1000,20.0,5.0,,,,,,,,
304,1000,20.0,5.0,,,,,,,,
305,1000,20.0,5.0,,,,,,,,
306,1000,20.0,5.0,,,,,,,,
307,1000,20.0,5.0,,,,,,,,
308,1000,20.0,5.0,,,,,,,,
309,1000,20.0,5.0,,,,,,,,
310,1000,20.0,5.0,,,,,,,,
311,1000,20.0,5.0,,,,,,,,
312,1000,20.0,5.0,,,,,,,,
313,1000,20.0,5.0,,,,,,,,
314,1000,20.0,5.0,,,,,,,,
315,1000,20.0,5.0,,,,,,,,
316,1000,20.0,5.0,,,,,,,,
317,1000,20.0,5.0,,,,,,,,
318,1000,20.0,5.0,,,,,,,,
319,1000,20.0,5.0,,,,,,,,
320,1000,20.0,5.0,,,,,,,,
321,1000,20.0,5.0,,,,,,,,
322,1000,20.0,5.0,,,,,,,,
323,1000,20.0,5.0,,,,,,,,
324,1000,20.0,5.0,,,,,,,,
325,1000,20.0,5.0,,,,,,,,
326,1000,20.0,5.0,,,,,,,,
327,1000,20.0,5.0,,,,,,,,
328,1000,20.0,5.0,,,,,,,,
329,1000,20.0,5.0,,,,,,,,
330,1000,20.0,5.0,,,,,,,,
331,1000,20.0,5.0,,,,,,,,
332,1000,20.0,5.0,,,,,,,,
333,1000,20.0,5.0,,,,,,,,
334,1000,20.0,5.0,,,,,,,,
335,1000,20.0,5.0,,,,,,,,
336,1000,20.0,5.0,,,,,,,,
337,1000,20.0,5.0,,,,,,,,
338,1000,20.0,5.0,,,,,,,,
339,1000,20.0,5.0,,,,,,,,
340,1000,20.0,5.0,,,,,,,,
341,1000,20.0,5.0,,,,,,,,
342,1000,20.0,5.0,,,,,,,,
343,1000,20.0,5.0,,,,,,,,
344,1000,20.0,5.0,,,,,,,,
345,1000,20.0,5.0,,,,,,,,
346,1000,20.0,5.0,,,,,,,,
347,1000,20.0,5.0,,,,,,,,
348,1000,20.0,5.0,,,,,,,,
349,1000,20.0,5.0,,,,,,,,
350,1000,20.0,10.0,,,,,,,,
351,1000,20.0,10.0,,,,,,,,
352,1000,20.0,10.0,,,,,,,,
353,1000,20.0,10.0,,,,,,,,
354,1000,20.0,10.0,,,,,,,,
355,1000,20.0,10.0,,,,,,,,
356,1000,20.0,10.0,,,,,,,,
357,1000,20.0,10.0,,,,,,,,
358,1000,20.0,10.0,,,,,,,,
359,1000,20.0,10.0,,,,,,,,
360,1000,20.0,10.0,,,,,,,,
361,1000,20.0,10.0,,,,,,,,
362,1000,20.0,10.0,,,,,,,,
363,1000,20.0,10.0,,,,,,,,
364,1000,20.0,10.0,,,,,,,,
365,1000,20.0,10.0,,,,,,,,
366,1000,20.0,10.0,,,,,,,,
367,1000,20.0,10.0,,,,,,,,
368,1000,20.0,10.0,,,,,,,,
369,1000,20.0,10.0,,,,,,,,
370,1000,20.0,10.0,,,,,,,,
371,1000,20.0,10.0,,,,,,,,
372,1000,20.0,10.0,,,,,,,,
373,1000,20.0,10.0,,,,,,,,
374,1000,20.0,10.0,,,,,,,,
375,1000,20.0,10.0,,,,,,,,
376,1000,20.0,10.0,,,,,,,,
377,1000,20.0,10.0,,,,,,,,
378,1000,20.0,10.0,,,,,,,,
379,1000,20.0,10.0,,,,,,,,
380,1000,20.0,10.0,,,,,,,,
381,1000,20.0,10.0,,,,,,,,
382,1000,20.0,10.0,,,,,,,,
383,1000,20.0,10.0,,,,,,,,
384,1000,20.0,10.0,,,,,,,,
385,1000,20.0,10.0,,,,,,,,
386,1000,20.0,10.0,,,,,,,,
387,1000,20.0,10.0,,,,,,,,
388,1000,20.0,10.0,,,,,,,,
389,1000,20.0,10.0,,,,,,,,
390,1000,20.0,10.0,,,,,,,,
391,1000,20.0,10.0,,,,,,,,
392,1000,20.0,10.0,,,,,,,,
393,1000,20.0,10.0,,,,,,,,
394,1000,20.0,10.0,,,,,,,,
395,1000,20.0,10.0,,,,,,,,
396,1000,20.0,10.0,,,,,,,,
397,1000,20.0,10.0,,,,,,,,
398,1000,20.0,10.0,,,,,,,,
399,1000,20.0,10.0,,,,,,,,
400,1000,20.0,15.0,,,,,,,,
401,1000,20.0,15.0,,,,,,,,
402,1000,20.0,15.0,,,,,,,,
403,1000,20.0,15.0,,,,,,,,
404,1000,20.0,15.0,,,,,,,,
405,1000,20.0,15.0,,,,,,,,
406,1000,20.0,15.0,,,,,,,,
407,1000,20.0,15.0,,,,,,,,
408,1000,20.0,15.0,,,,,,,,
409,1000,20.0,15.0,,,,,,,,
410,1000,20.0,15.0,,,,,,,,
411,1000,20.0,15.0,,,,,,,,
412,1000,20.0,15.0,,,,,,,,
413,1000,20.0,15.0,,,,,,,,
414,1000,20.0,15.0,,,,,,,,
415,1000,20.0,15.0,,,,,,,,
416,1000,20.0,15.0,,,,,,,,
417,1000,20.0,15.0,,,,,,,,
418,1000,20.0,15.0,,,,,,,,
419,1000,20.0,15.0,,,,,,,,
420,1000,20.0,15.0,,,,,,,,
421,1000,20.0,15.0,,,,,,,,
422,1000,20.0,15.0,,,,,,,,
423,1000,20.0,15.0,,,,,,,,
424,1000,20.0,15.0,,,,,,,,
425,1000,20.0,15.0,,,,,,,,
426,1000,20.0,15.0,,,,,,,,
427,1000,20.0,15.0,,,,,,,,
428,1000,20.0,15.0,,,,,,,,
429,1000,20.0,15.0,,,,,,,,
430,1000,20.0,15.0,,,,,,,,
431,1000,20.0,15.0,,,,,,,,
432,1000,20.0,15.0,,,,,,,,
433,1000,20.0,15.0,,,,,,,,
434,1000,20.0,15.0,,,,,,,,
435,1000,20.0,15.0,,,,,,,,
436,1000,20.0,15.0,,,,,,,,
437,1000,20.0,15.0,,,,,,,,
438,1000,20.0,15.0,,,,,,,,
439,1000,20.0,15.0,,,,,,,,
440,1000,20.0,15.0,,,,,,,,
441,1000,20.0,15.0,,,,,,,,
442,1000,20.0,15.0,,,,,,,,
443,1000,20.0,15.0,,,,,,,,
444,1000,20.0,15.0,,,,,,,,
445,1000,20.0,15.0,,,,,,,,
446,1000,20.0,15.0,,,,,,,,
447,1000,20.0,15.0,,,,,,,,
448,1000,20.0,15.0,,,,,,,,
449,1000,20.0,15.0,,,,,,,,
450,1000,20.0,20.0,,,,,,,,
451,1000,20.0,20.0,,,,,,,,
452,1000,20.0,20.0,,,,,,,,
453,1000,20.0,20.0,,,,,,,,
454,1000,20.0,20.0,,,,,,,,
455,1000,20.0,20.0,,,,,,,,
456,1000,20.0,20.0,,,,,,,,
457,1000,20.0,20.0,,,,,,,,
458,1000,20.0,20.0,,,,,,,,
459,1000,20.0,20.0,,,,,,,,
460,1000,20.0,20.0,,,,,,,,
461,1000,20.0,20.0,,,,,,,,
462,1000,20.0,20.0,,,,,,,,
463,1000,20.0,20.0,,,,,,,,
464,1000,20.0,20.0,,,,,,,,
465,1000,20.0,20.0,,,,,,,,
466,1000,20.0,20.0,,,,,,,,
467,1000,20.0,20.0,,,,,,,,
468,1000,20.0,20.0,,,,,,,,
469,1000,20.0,20.0,,,,,,,,
470,1000,20.0,20.0,,,,,,,,
471,1000,20.0,20.0,,,,,,,,
472,1000,20.0,20.0,,,,,,,,
473,1000,20.0,20.0,,,,,,,,
474,1000,20.0,20.0,,,,,,,,
475,1000,20.0,20.0,,,,,,,,
476,1000,20.0,20.0,,,,,,,,
477,1000,20.0,20.0,,,,,,,,
478,1000,20.0,20.0,,,,,,,,
479,1000,20.0,20.0,,,,,,,,
480,1000,20.0,20.0,,,,,,,,
481,1000,20.0,20.0,,,,,,,,
482,1000,20.0,20.0,,,,,,,,
483,1000,20.0,20.0,,,,,,,,
484,1000,20.0,20.0,,,,,,,,
485,1000,20.0,20.0,,,,,,,,
486,1000,20.0,20.0,,,,,,,,
487,1000,20.0,20.0,,,,,,,,
488,1000,20.0,20.0,,,,,,,,
489,1000,20.0,20.0,,,,,,,,
490,1000,20.0,20.0,,,,,,,,
491,1000,20.0,20.0,,,,,,,,
492,1000,20.0,20.0,,,,,,,,
493,1000,20.0,20.0,,,,,,,,
494,1000,20.0,20.0,,,,,,,,
495,1000,20.0,20.0,,,,,,,,
496,1000,20.0,20.0,,,,,,,,
497,1000,20.0,20.0,,,,,,,,
498,1000,20.0,20.0,,,,,,,,
499,1000,20.0,20.0,,,,,,,,
500,1000,25.0,5.0,,,,,,,,
501,1000,25.0,5.0,,,,,,,,
502,1000,25.0,5.0,,,,,,,,
503,1000,25.0,5.0,,,,,,,,
504,1000,25.0,5.0,,,,,,,,
505,1000,25.0,5.0,,,,,,,,
506,1000,25.0,5.0,,,,,,,,
507,1000,25.0,5.0,,,,,,,,
508,1000,25.0,5.0,,,,,,,,
509,1000,25.0,5.0,,,,,,,,
510,1000,25.0,5.0,,,,,,,,
511,1000,25.0,5.0,,,,,,,,
512,1000,25.0,5.0,,,,,,,,
513,1000,25.0,5.0,,,,,,,,
514,1000,25.0,5.0,,,,,,,,
515,1000,25.0,5.0,,,,,,,,
516,1000,25.0,5.0,,,,,,,,
517,1000,25.0,5.0,,,,,,,,
518,1000,25.0,5.0,,,,,,,,
519,1000,25.0,5.0,,,,,,,,
520,1000,25.0,5.0,,,,,,,,
521,1000,25.0,5.0,,,,,,,,
522,1000,25.0,5.0,,,,,,,,
523,1000,25.0,5.0,,,,,,,,
524,1000,25.0,5.0,,,,,,,,
525,1000,25.0,5.0,,,,,,,,
526,1000,25.0,5.0,,,,,,,,
527,1000,25.0,5.0,,,,,,,,
528,1000,25.0,5.0,,,,,,,,
529,1000,25.0,5.0,,,,,,,,
530,1000,25.0,5.0,,,,,,,,
531,1000,25.0,5.0,,,,,,,,
532,1000,25.0,5.0,,,,,,,,
533,1000,25.0,5.0,,,,,,,,
534,1000,25.0,5.0,,,,,,,,
535,1000,25.0,5.0,,,,,,,,
536,1000,25.0,5.0,,,,,,,,
537,1000,25.0,5.0,,,,,,,,
538,1000,25.0,5.0,,,,,,,,
539,1000,25.0,5.0,,,,,,,,
540,1000,25.0,5.0,,,,,,,,
541,1000,25.0,5.0,,,,,,,,
542,1000,25.0,5.0,,,,,,,,
543,1000,25.0,5.0,,,,,,,,
544,1000,25.0,5.0,,,,,,,,
545,1000,25.0,5.0,,,,,,,,
546,1000,25.0,5.0,,,,,,,,
547,1000,25.0,5.0,,,,,,,,
548,1000,25.0,5.0,,,,,,,,
549,1000,25.0,5.0,,,,,,,,
550,1000,25.0,10.0,,,,,,,,
551,1000,25.0,10.0,,,,,,,,
552,1000,25.0,10.0,,,,,,,,
553,1000,25.0,10.0,,,,,,,,
554,1000,25.0,10.0,,,,,,,,
555,1000,25.0,10.0,,,,,,,,
556,1000,25.0,10.0,,,,,,,,
557,1000,25.0,10.0,,,,,,,,
558,1000,25.0,10.0,,,,,,,,
559,1000,25.0,10.0,,,,,,,,
560,1000,25.0,10.0,,,,,,,,
561,1000,25.0,10.0,,,,,,,,
562,1000,25.0,10.0,,,,,,,,
563,1000,25.0,10.0,,,,,,,,
564,1000,25.0,10.0,,,,,,,,
565,1000,25.0,10.0,,,,,,,,
566,1000,25.0,10.0,,,,,,,,
567,1000,25.0,10.0,,,,,,,,
568,1000,25.0,10.0,,,,,,,,
569,1000,25.0,10.0,,,,,,,,
570,1000,25.0,10.0,,,,,,,,
571,1000,25.0,10.0,,,,,,,,
572,1000,25.0,10.0,,,,,,,,
573,1000,25.0,10.0,,,,,,,,
574,1000,25.0,10.0,,,,,,,,
575,1000,25.0,10.0,,,,,,,,
576,1000,25.0,10.0,,,,,,,,
577,1000,25.0,10.0,,,,,,,,
578,1000,25.0,10.0,,,,,,,,
579,1000,25.0,10.0,,,,,,,,
580,1000,25.0,10.0,,,,,,,,
581,1000,25.0,10.0,,,,,,,,
582,1000,25.0,10.0,,,,,,,,
583,1000,25.0,10.0,,,,,,,,
584,1000,25.0,10.0,,,,,,,,
585,1000,25.0,10.0,,,,,,,,
586,1000,25.0,10.0,,,,,,,,
587,1000,25.0,10.0,,,,,,,,
588,1000,25.0,10.0,,,,,,,,
589,1000,25.0,10.0,,,,,,,,
590,1000,25.0,10.0,,,,,,,,
591,1000,25.0,10.0,,,,,,,,
592,1000,25.0,10.0,,,,,,,,
593,1000,25.0,10.0,,,,,,,,
594,1000,25.0,10.0,,,,,,,,
595,1000,25.0,10.0,,,,,,,,
596,1000,25.0,10.0,,,,,,,,
597,1000,25.0,10.0,,,,,,,,
598,1000,25.0,10.0,,,,,,,,
599,1000,25.0,10.0,,,,,,,,
600,1000,25.0,15.0,,,,,,,,
601,1000,25.0,15.0,,,,,,,,
602,1000,25.0,15.0,,,,,,,,
603,1000,25.0,15.0,,,,,,,,
604,1000,25.0,15.0,,,,,,,,
605,1000,25.0,15.0,,,,,,,,
606,1000,25.0,15.0,,,,,,,,
607,1000,25.0,15.0,,,,,,,,
608,1000,25.0,15.0,,,,,,,,
609,1000,25.0,15.0,,,,,,,,
610,1000,25.0,15.0,,,,,,,,
611,1000,25.0,15.0,,,,,,,,
612,1000,25.0,15.0,,,,,,,,
613,1000,25.0,15.0,,,,,,,,
614,1000,25.0,15.0,,,,,,,,
615,1000,25.0,15.0,,,,,,,,
616,1000,25.0,15.0,,,,,,,,
617,1000,25.0,15.0,,,,,,,,
618,1000,25.0,15.0,,,,,,,,
619,1000,25.0,15.0,,,,,,,,
620,1000,25.0,15.0,,,,,,,,
621,1000,25.0,15.0,,,,,,,,
622,1000,25.0,15.0,,,,,,,,
623,1000,25.0,15.0,,,,,,,,
624,1000,25.0,15.0,,,,,,,,
625,1000,25.0,15.0,,,,,,,,
626,1000,25.0,15.0,,,,,,,,
627,1000,25.0,15.0,,,,,,,,
628,1000,25.0,15.0,,,,,,,,
629,1000,25.0,15.0,,,,,,,,
630,1000,25.0,15.0,,,,,,,,
631,1000,25.0,15.0,,,,,,,,
632,1000,25.0,15.0,,,,,,,,
633,1000,25.0,15.0,,,,,,,,
634,1000,25.0,15.0,,,,,,,,
635,1000,25.0,15.0,,,,,,,,
636,1000,25.0,15.0,,,,,,,,
637,1000,25.0,15.0,,,,,,,,
638,1000,25.0,15.0,,,,,,,,
639,1000,25.0,15.0,,,,,,,,
640,1000,25.0,15.0,,,,,,,,
641,1000,25.0,15.0,,,,,,,,
642,1000,25.0,15.0,,,,,,,,
643,1000,25.0,15.0,,,,,,,,
644,1000,25.0,15.0,,,,,,,,
645,1000,25.0,15.0,,,,,,,,
646,1000,25.0,15.0,,,,,,,,
647,1000,25.0,15.0,,,,,,,,
648,1000,25.0,15.0,,,,,,,,
649,1000,25.0,15.0,,,,,,,,
650,1000,25.0,20.0,,,,,,,,
651,1000,25.0,20.0,,,,,,,,
652,1000,25.0,20.0,,,,,,,,
653,1000,25.0,20.0,,,,,,,,
654,1000,25.0,20.0,,,,,,,,
655,1000,25.0,20.0,,,,,,,,
656,1000,25.0,20.0,,,,,,,,
657,1000,25.0,20.0,,,,,,,,
658,1000,25.0,20.0,,,,,,,,
659,1000,25.0,20.0,,,,,,,,
660,1000,25.0,20.0,,,,,,,,
661,1000,25.0,20.0,,,,,,,,
