,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time
53,1000,10.0,10.0,0.30000000000000004,0.0,8.593442845107575,0.43319268635724334,0.39918047989158795,0.43080631525279645,0.02150195580907166,0.021502017974853516
54,1000,10.0,10.0,0.4,0.0,6.671031022802981,0.43377885783718106,0.3935291755361731,0.4270688883964644,0.020668504061177373,0.020668983459472656
55,1000,10.0,10.0,0.5,0.0,5.390771577261244,0.4146699266503667,0.3848266244275335,0.4160078873093046,0.08315523690544069,0.08315563201904297
56,1000,10.0,10.0,0.6000000000000001,0.0,4.697033892360176,0.4146341463414634,0.37319562785605487,0.4098604278691129,0.020249968161806464,0.020250558853149414
57,1000,10.0,10.0,0.7000000000000001,0.0,3.5908533998327563,0.38524590163934425,0.3394325829253276,0.38952471077161643,0.019350807880982757,0.01935124397277832
58,1000,10.0,10.0,0.8,0.0,3.062045382151339,0.3594132029339853,0.3131726216099871,0.37804751924101715,0.01934189791791141,0.019342660903930664
59,1000,10.0,10.0,0.9,0.0,2.534126677130504,0.3294392523364486,0.2924484621320692,0.43533994351202665,0.019179362105205655,0.019179821014404297
60,1000,10.0,10.0,,,,,,,,
61,1000,10.0,10.0,0.1,0.0,8.870938289877762,0.47580005289605926,0.45464929895610173,0.45771227727453745,0.022477987920865417,0.022478342056274414
62,1000,10.0,10.0,0.2,0.0,10.147691285326253,0.4521609538002981,0.4272230146901521,0.44440562415618323,0.021977626951411366,0.021978139877319336
63,1000,10.0,10.0,0.30000000000000004,0.0,8.541419419946463,0.4458771632168307,0.4134304975094576,0.4312127907920227,0.02141344896517694,0.02141404151916504
64,1000,10.0,10.0,0.4,0.0,6.891303749840491,0.4305057745917961,0.3992542712343268,0.4210458367426436,0.0214886418543756,0.02148914337158203
65,1000,10.0,10.0,0.5,0.0,5.820651284927871,0.4171046344959388,0.38708233454162766,0.41291219213200714,0.02129187504760921,0.021292448043823242
66,1000,10.0,10.0,0.6000000000000001,0.0,4.491801148843618,0.4165202108963093,0.37291408128974163,0.41322520408674457,0.020808721892535686,0.020809173583984375
67,1000,10.0,10.0,0.7000000000000001,0.0,3.6268245731584035,0.4021035598705502,0.3569177529549836,0.3972224308461707,0.019495938904583454,0.019496440887451172
