system,theta,embedding,mu,t1,t2,prob,accuracy,auroc,pr,intercept,coef_distances,coef_degrees
LFR,0.20,HOPE,0.2,2.1,1.0,1,0.7751386281273196,0.8568451550582342,0.855294378373462,-0.0306217163504558,-9.378050884253991,-8.820770138185726
LFR,0.20,HOPE,0.3,2.1,1.0,1,0.7702795403875836,0.8479651703393952,0.8457742977417027,-0.04749906787829491,-10.694902824427835,-9.161932806728974
LFR,0.20,HOPE,0.4,2.1,1.0,1,0.7562130691692736,0.8302822206679392,0.8216338653828253,-0.0312716062383805,-11.02820959752514,-9.313040723298338
LFR,0.20,HOPE,0.5,2.1,1.0,1,0.7501597852486258,0.820378773179759,0.8084616425299953,0.008580733118354595,-12.441082911724756,-9.427776058211354
LFR,0.25,HOPE,0.1,2.1,1.0,1,0.8056831361633032,0.888446389913521,0.8872204338296538,-0.03227208298211703,-9.04351654603325,-7.327078417778242
LFR,0.25,HOPE,0.2,2.1,1.0,1,0.7839977645305514,0.8675135927203431,0.8673919593095273,-0.03795532892012899,-8.402638770526107,-7.936328421999275
LFR,0.25,HOPE,0.3,2.1,1.0,1,0.7834537638342632,0.8635743115716693,0.8628109838378072,-0.042677196177549975,-10.176287119525448,-7.974264951754192
LFR,0.25,HOPE,0.4,2.1,1.0,1,0.7650044028363535,0.844129676143728,0.8391166466788857,-0.01633404144740952,-10.688144260992187,-8.45301157399885
LFR,0.25,HOPE,0.5,2.1,1.0,1,0.7430767465871286,0.8152447121405091,0.807288736857169,0.037060320047613365,-11.596312740405201,-8.143254929140623
LFR,0.25,HOPE,0.3,2.7,1.0,1,0.6853192279138827,0.7605886923786203,0.7619908955447747,0.003557723133516426,-10.502221096815587,-4.785065153803418
LFR,0.25,HOPE,0.1,4.0,1.0,1,0.7586516629656429,0.8415057729469316,0.8447530389784735,-0.018847765074461294,-13.315799170072225,0.45968909720117784
LFR,0.25,HOPE,0.1,2.1,1.0,1,0.8034794711203898,0.8869661051139804,0.8850286931783876,-0.028577910727917738,-8.816454662784379,-7.2528521915887545
