,system,layers,theta,embedding,accuracy,auroc,pr,intercept,coef_distances,coef_degrees,imbalance,coef_int,denominator,abs_dists,abs_degs,abs_int,norm_dists,norm_degs,old_norm_dists
400,arxiv,6-7,0.45,N2V,0.7764578833693304,0.7706753666497358,0.4902302120312065,0.3273849721030297,-4.107908816306783,-6.785309284100912,0.5335799977575961,0.6135630523611939,11.50678115276889,4.107908816306783,6.785309284100912,0.6135630523611939,0.35699895233675255,0.5896791808253132,0.3661041024052192
401,arxiv,6-7,0.45,N2V,0.7927595924561023,0.7881384518854946,0.5211190411556443,0.1910567517902078,-4.0747910303010455,-6.455641554214536,0.5335799977575961,0.3580658056770043,10.888498390192584,4.0747910303010455,6.455641554214536,0.3580658056770043,0.37422892342724356,0.5928863028559768,0.3800583018352431
402,arxiv,6-7,0.45,N2V,0.7901582484283547,0.7836913787049349,0.5136695462110223,0.1795678479714565,-3.951565813096438,-6.384371199017023,0.5335799977575961,0.3365340693543645,10.672471081467826,3.951565813096438,6.384371199017023,0.3365340693543645,0.37025781404628216,0.5982092760226019,0.37578469751803506
403,arxiv,6-7,0.45,N2V,0.7843986998916577,0.7741609835273229,0.5038152864368097,0.2050095952190656,-4.113730338951015,-6.803754128652303,0.5335799977575961,0.38421529307813534,11.301699760681453,4.113730338951015,6.803754128652303,0.38421529307813534,0.3639921804738309,0.6020115799149544,0.36985682489158705
404,arxiv,6-7,0.5,N2V,0.7899761336515513,0.7826169178495549,0.513802373381862,0.338800548805554,-3.329190006153165,-6.092410927926114,0.5335799977575961,0.6349573638992931,10.056558297978572,3.329190006153165,6.092410927926114,0.6349573638992931,0.33104665706779146,0.6058147079156021,0.3410915024336861
405,arxiv,6-7,0.5,N2V,0.7885441527446301,0.7816444969866321,0.5052544771073113,0.3372360480969877,-3.285298526838552,-6.048935591559771,0.5335799977575961,0.6320252811466764,9.966259399544999,3.285298526838552,6.048935591559771,0.6320252811466764,0.3296420848717363,0.6069414159374509,0.33968967181636445
406,arxiv,6-7,0.5,N2V,0.7901881400333413,0.798580595256931,0.5456182446914923,0.4085956470276916,-4.06094090543511,-6.808994828707692,0.5335799977575961,0.765762676158853,11.635698410301657,4.06094090543511,6.808994828707692,0.765762676158853,0.3490070610492757,0.585181446665836,0.3600593701600946
407,arxiv,6-7,0.5,N2V,0.7930459633246011,0.7973862138072886,0.5472582094304128,0.4032538222182262,-4.017052972898417,-6.7727530931640345,0.5335799977575961,0.7557513848212565,11.545557450883706,4.017052972898417,6.7727530931640345,0.7557513848212565,0.34793062093255167,0.5866111811383904,0.3588878298689654
408,arxiv,6-7,0.5,N2V,0.7861904761904762,0.7776301444653396,0.4966379646545861,0.4616277936478799,-3.75540745372916,-6.516625615736816,0.5335799977575961,0.8651519839347428,11.137185053400719,3.75540745372916,6.516625615736816,0.8651519839347428,0.33719538965391016,0.5851232231924687,0.34987200561129983
409,arxiv,6-7,0.5,N2V,0.7871428571428571,0.7756053765025003,0.5001768855877365,0.4717509379226166,-3.731710587956648,-6.541551079265837,0.5335799977575961,0.8841241049236851,11.15738577214617,3.731710587956648,6.541551079265837,0.8841241049236851,0.3344610166005614,0.5862978311278325,0.34729699490252525
410,arxiv,6-7,0.5,N2V,0.7920153000239063,0.7925342260215935,0.5340791117599921,0.2683908836596668,-3.5475776099514675,-6.00449231049307,0.5335799977575961,0.5030002713512436,10.055070191795782,3.5475776099514675,6.00449231049307,0.5030002713512436,0.35281480310759417,0.5971606558641736,0.3612434977052045
411,arxiv,6-7,0.5,N2V,0.7944059287592636,0.791317873283477,0.5315082956355665,0.2830643227889175,-3.645428946808357,-6.076264287901883,0.5335799977575961,0.5305002510935818,10.252193485803822,3.645428946808357,6.076264287901883,0.5305002510935818,0.355575511899592,0.5926794394112505,0.3643695437752904
412,arxiv,6-7,0.5,N2V,0.7816229116945107,0.7777847818718431,0.5030218753685798,0.2685551550384802,-3.5745601171021786,-6.277659425572654,0.5335799977575961,0.5033081377995808,10.355527680474413,3.5745601171021786,6.277659425572654,0.5033081377995808,0.34518377309174636,0.6062133789096356,0.3531903657444142
413,arxiv,6-7,0.55,N2V,0.7960701009028146,0.7943102441915266,0.5419105226847785,0.4358362978183785,-2.975007559462305,-5.826047605109641,0.5335799977575961,0.8168152847745573,9.617870449346503,2.975007559462305,5.826047605109641,0.8168152847745573,0.30932081848372633,0.6057523477565138,0.32207886945251946
414,arxiv,6-7,0.55,N2V,0.7960701009028146,0.7964325566563766,0.5467802752268276,0.4583084816639458,-3.080982406938979,-5.905259618459806,0.5335799977575961,0.8589311510739089,9.845173176472693,3.080982406938979,5.905259618459806,0.8589311510739089,0.31294344464165397,0.5998126709006788,0.3262180031368342
415,arxiv,6-7,0.55,N2V,0.7921422882930714,0.79669571196465,0.5533903640497605,0.5076023544634058,-3.4745206158251376,-6.303833641203388,0.5335799977575961,0.9513144356921868,10.729668692720711,3.4745206158251376,6.303833641203388,0.9513144356921868,0.3238236627177821,0.5875142860170579,0.33779265721802165
416,arxiv,6-7,0.55,N2V,0.791611361826387,0.7939575541916153,0.5473239694963944,0.4805115268235507,-3.342535099105981,-6.221702808078401,0.5335799977575961,0.9005426156207709,10.464780522805151,3.342535099105981,6.221702808078401,0.9005426156207709,0.31940804604758144,0.594537343092852,0.332764408018915
417,arxiv,6-7,0.55,N2V,0.7899494815208721,0.7836605708957157,0.5183755502047461,0.5163125059860884,-3.452605700686844,-6.313756173428294,0.5335799977575961,0.9676384200230977,10.734000294138236,3.452605700686844,6.313756173428294,0.9676384200230977,0.3216513514139075,0.5882016024236736,0.33576923405920933
418,arxiv,6-7,0.55,N2V,0.7904812549853762,0.7820040926280888,0.5177751723234274,0.5108553338669103,-3.4108557325277533,-6.287258901926589,0.5335799977575961,0.9574109524603852,10.655525586914727,3.4108557325277533,6.287258901926589,0.9574109524603852,0.3201020639203735,0.590046811923338,0.33410380705514303
419,arxiv,6-7,0.55,N2V,0.798773987206823,0.8001625364352509,0.5456742653314791,0.4166101945668312,-3.298732784243714,-5.99278089513734,0.5335799977575961,0.780783005955362,10.072296685336417,3.298732784243714,5.99278089513734,0.780783005955362,0.3275055220569623,0.5949766058680369,0.33979096549189974
420,arxiv,6-7,0.55,N2V,0.7953091684434968,0.7987157454462708,0.5441215300612213,0.407330649456997,-3.2319151239884008,-5.932526934853781,0.5335799977575961,0.7633919021867948,9.927833961028977,3.2319151239884008,5.932526934853781,0.7633919021867948,0.325540811487688,0.59756508399934,0.3376506340550876
421,arxiv,6-7,0.55,N2V,0.7871774408087258,0.7810369662843453,0.5170518273076181,0.3018989608301346,-3.2822140133770272,-5.930968556470599,0.5335799977575961,0.5657988719571277,9.778981441804754,3.2822140133770272,5.930968556470599,0.5657988719571277,0.33563966072639156,0.6065016680690226,0.34494859584700105
422,arxiv,6-7,0.6,N2V,0.799281006590773,0.8068605361920782,0.5663409346002729,0.5242624637143355,-2.752132279854032,-5.676167183602921,0.5335799977575961,0.9825376999092579,9.41083716336621,2.752132279854032,5.676167183602921,0.9825376999092579,0.2924428753870402,0.6031522047473812,0.30741281682746363
423,arxiv,6-7,0.6,N2V,0.8037747153984421,0.8074105015974802,0.5696322444189346,0.5253010019541579,-2.756789698881787,-5.6933912852204,0.5335799977575961,0.984484058926063,9.43466504302825,2.756789698881787,5.6933912852204,0.984484058926063,0.29219794092413676,0.6034545221536545,0.30714670289178175
424,arxiv,6-7,0.6,N2V,0.7959856201318155,0.8051282792223671,0.5527676820490193,0.6511075038933662,-3.1265163589572964,-6.126310618731958,0.5335799977575961,1.2202622036614696,10.473089181350725,3.1265163589572964,6.126310618731958,1.2202622036614696,0.29852857211649053,0.584957361925361,0.3156842732321557
425,arxiv,6-7,0.6,N2V,0.7965847813061714,0.8063463872427638,0.5585163326770901,0.6525164292618261,-3.1437080870450163,-6.131675311247785,0.5335799977575961,1.2229027175007832,10.498286115793585,3.1437080870450163,6.131675311247785,1.2229027175007832,0.29944964848268263,0.5840644123828284,0.31665388870259714
426,arxiv,6-7,0.6,N2V,0.7978978978978979,0.7920926696086982,0.5368251721718672,0.6417846566074468,-3.1016978559446,-6.133680112001647,0.5335799977575961,1.202789945846148,10.438167913792395,3.1016978559446,6.133680112001647,1.202789945846148,0.29714964173417774,0.5876203719521464,0.3140272134665548
427,arxiv,6-7,0.6,N2V,0.7963963963963964,0.7953065906471446,0.5382357436478968,0.6666559657406519,-3.1709564573695848,-6.189896825224967,0.5335799977575961,1.2494020925490386,10.61025537514359,3.1709564573695848,6.189896825224967,1.2494020925490386,0.298857694301884,0.583388109557278,0.31622573251638103
428,arxiv,6-7,0.6,N2V,0.8035446079903875,0.810802284267039,0.5648323860745882,0.5852702889594875,-2.735158751706843,-5.7172920668881,0.5335799977575961,1.096874491958325,9.549325310553268,2.735158751706843,5.7172920668881,1.096874491958325,0.286424293105203,0.5987116242201672,0.30263810081731607
429,arxiv,6-7,0.6,N2V,0.8011414839291079,0.8108248974958883,0.5640228998436876,0.589631196042957,-2.780953178830563,-5.73786479873278,0.5335799977575961,1.105047412798305,9.62386539036165,2.780953178830563,5.73786479873278,1.105047412798305,0.2889642639448908,0.5962120796576479,0.30531577064611354
430,arxiv,6-7,0.6,N2V,0.7919784495659982,0.7886714902766065,0.5318010929183304,0.3962237816054226,-2.9220558427626133,-5.724508263133729,0.5335799977575961,0.7425761521619593,9.389140258058301,2.9220558427626133,5.724508263133729,0.7425761521619593,0.3112165504455785,0.6096946158856905,0.32313661219470274
431,arxiv,6-7,0.65,N2V,0.8014428031604259,0.8006348744310788,0.5613686402422776,0.6092813076470195,-2.0840305537780592,-5.217584401381685,0.5335799977575961,1.1418743397570428,8.443489294916787,2.0840305537780592,5.217584401381685,1.1418743397570428,0.2468210097729031,0.617941732279191,0.2634379828207545
432,arxiv,6-7,0.65,N2V,0.8038474750944693,0.8034333805756402,0.5685640987391618,0.6155634976133164,-2.106366501330675,-5.231008211640009,0.5335799977575961,1.1536480006751775,8.491022713645862,2.106366501330675,5.231008211640009,1.1536480006751775,0.24806982296084884,0.6160633869502308,0.26485387482672273
433,arxiv,6-7,0.65,N2V,0.8005502063273727,0.8121149553733824,0.5744135734888787,0.7140267780183264,-2.7698690517732296,-5.784675923755435,0.5335799977575961,1.338181305556935,9.892726281085599,2.7698690517732296,5.784675923755435,1.338181305556935,0.27999046704335506,0.5847403192399498,0.29884529412131144
434,arxiv,6-7,0.65,N2V,0.798143053645117,0.8116115054317301,0.5697383703655685,0.6975209718024356,-2.711177877599912,-5.734774983756828,0.5335799977575961,1.307247225783972,9.753200087140712,2.711177877599912,5.734774983756828,1.307247225783972,0.27797828952309867,0.5879890633350123,0.2965150802715393
435,arxiv,6-7,0.65,N2V,0.8060522696011004,0.8037361189535102,0.5596249361812394,0.7199132668059552,-2.7727387969185857,-5.926912232686146,0.5335799977575961,1.3492133697504338,10.048864399355164,2.7727387969185857,5.926912232686146,1.3492133697504338,0.2759255858897362,0.5898091562531659,0.2943595594941832
436,arxiv,6-7,0.65,N2V,0.8070839064649243,0.8044701675136459,0.5605213658298969,0.7143503800246226,-2.7429329663370097,-5.893236660641674,0.5335799977575961,1.3387877788274025,9.974957405806085,2.7429329663370097,5.893236660641674,1.3387877788274025,0.2749819227037943,0.5908031905190312,0.2933454999596409
437,arxiv,6-7,0.65,N2V,0.8063851699279093,0.8168033823376022,0.5828589420038603,0.6630030894238268,-2.4254988264970216,-5.482429246667784,0.5335799977575961,1.2425561156905045,9.15048418885531,2.4254988264970216,5.482429246667784,1.2425561156905045,0.2650678124170872,0.5991408906366968,0.28299128536746543
438,arxiv,6-7,0.65,N2V,0.8050120151047031,0.8157117525944066,0.5822383610133856,0.6524183726152171,-2.381947422430926,-5.448104117811113,0.5335799977575961,1.2227189462818073,9.052770486523846,2.381947422430926,5.448104117811113,1.2227189462818073,0.26311806158973605,0.6018162203406439,0.2808082370938331
439,arxiv,6-7,0.65,N2V,0.7890222984562607,0.7941173566472431,0.5405186109496904,0.5139786355800734,-2.3766902374389423,-5.326480513292754,0.5335799977575961,0.9632644359610579,8.666435186692754,2.3766902374389423,5.326480513292754,0.9632644359610579,0.2742408136956164,0.6146103211469839,0.2892353693116572
440,arxiv,6-7,0.7,N2V,0.8067226890756303,0.7999501710474621,0.5667913213327329,0.7265728472728811,-1.8040672249148135,-5.111440233086221,0.5335799977575961,1.361694310743187,8.277201768744222,1.8040672249148135,5.111440233086221,1.361694310743187,0.21795617351351798,0.6175323951130051,0.23607017367637437
441,arxiv,6-7,0.7,N2V,0.8055222088835534,0.7997422309955251,0.5689811488913231,0.7221946952869003,-1.7955660955316204,-5.106634318585629,0.5335799977575961,1.353489070658513,8.255689484775763,1.7955660955316204,5.106634318585629,1.353489070658513,0.21749438358150538,0.618559398097848,0.23550276051629554
442,arxiv,6-7,0.7,N2V,0.8040241448692153,0.8159547926600894,0.5759879816544147,0.816451517117259,-2.335979671662244,-5.504485039933191,0.5335799977575961,1.530138911781642,9.370603623377077,2.335979671662244,5.504485039933191,1.530138911781642,0.2492880678289089,0.5874205399320291,0.26983969925854423
443,arxiv,6-7,0.7,N2V,0.8024144869215292,0.8177865793950418,0.5809988647272528,0.8191702216535259,-2.340655706068819,-5.512790378108446,0.5335799977575961,1.5352341262718634,9.388680210449127,2.340655706068819,5.512790378108446,1.5352341262718634,0.24930614885186814,0.5871741559556996,0.26989037950348904
444,arxiv,6-7,0.7,N2V,0.8095238095238095,0.8105359926455893,0.5606551805656731,0.8007916508494125,-2.4606663636443007,-5.734905806935106,0.5335799977575961,1.500790236168504,9.69636240674791,2.4606663636443007,5.734905806935106,1.500790236168504,0.2537721116871487,0.5914492019134989,0.27351788038886726
445,arxiv,6-7,0.7,N2V,0.8083131557707829,0.8116481474079699,0.5605732146950344,0.8251715154400904,-2.504545564633013,-5.776274752919518,0.5335799977575961,1.546481350327835,9.827301667880365,2.504545564633013,5.776274752919518,1.546481350327835,0.254855874916193,0.5877783086479113,0.2750436866809611
446,arxiv,6-7,0.7,N2V,0.8096955128205128,0.8185677732530232,0.592840941072216,0.7947726269941954,-2.156301498431563,-5.371662021796234,0.5335799977575961,1.4895097836018552,9.017473303829652,2.156301498431563,5.371662021796234,1.4895097836018552,0.23912479979461634,0.5956948072710047,0.25908564927308253
447,arxiv,6-7,0.7,N2V,0.8125,0.8200755229704412,0.5974074774855269,0.8015713099968657,-2.1864237692445543,-5.395903653000785,0.5335799977575961,1.5022514212780091,9.084578843523348,2.1864237692445543,5.395903653000785,1.5022514212780091,0.24067420261351108,0.5939629944262828,0.2607884278034228
448,arxiv,6-7,0.7,N2V,0.7981540930979133,0.8026188855251533,0.5573264826481525,0.7053190136827439,-2.1268327539869136,-5.20211260022878,0.5335799977575961,1.3218617951326734,8.650807149348367,2.1268327539869136,5.20211260022878,1.3218617951326734,0.24585367784405182,0.6013441879374962,0.2647202850935362
449,arxiv,6-7,0.75,N2V,0.8057971014492754,0.7945489763988369,0.5616967831905362,0.7939207463099947,-1.653459025419216,-4.992885827381719,0.5335799977575961,1.4879132457110407,8.134258098511975,1.653459025419216,4.992885827381719,1.4879132457110407,0.20327103042399017,0.613809614461961,0.22223118293207103
450,arxiv,6-7,0.75,N2V,0.806280193236715,0.7961530485129532,0.5598290430637172,0.7988894761066125,-1.66997929596641,-5.005746059082533,0.5335799977575961,1.4972253072903714,8.172950662339314,1.66997929596641,5.005746059082533,1.4972253072903714,0.20433003513181833,0.6124772148875002,0.22342011377036206
451,arxiv,6-7,0.75,N2V,0.8175217812197483,0.8236402823583868,0.6003210622138494,0.8731537871046294,-1.968817936467352,-5.29830359685138,0.5335799977575961,1.6364065196861084,8.903528053004841,1.968817936467352,5.29830359685138,1.6364065196861084,0.2211278410924867,0.5950791153023055,0.24186134485251748
452,arxiv,6-7,0.75,N2V,0.8175217812197483,0.823097841809871,0.602009098855293,0.875009508847172,-1.969461434128956,-5.300849381185126,0.5335799977575961,1.6398843894532311,8.910195204767312,1.969461434128956,5.300849381185126,1.6398843894532311,0.22103460012584406,0.5949195566836694,0.24179054423274102
453,arxiv,6-7,0.75,N2V,0.8167311411992263,0.8153093946542564,0.5778421902158287,0.8869613948930465,-2.0700352851572683,-5.465768077447859,0.5335799977575961,1.6622838161485778,9.198087178753706,2.0700352851572683,5.465768077447859,1.6622838161485778,0.2250506268236683,0.5942287750950022,0.24576672206290295
454,arxiv,6-7,0.75,N2V,0.8172147001934236,0.8160757634788862,0.5749622574620489,0.8867462819059042,-2.052761941677541,-5.455627368944943,0.5335799977575961,1.661880665753049,9.170269976375533,2.052761941677541,5.455627368944943,1.661880665753049,0.22384967367000866,0.5949254910705727,0.24451802106740064
455,arxiv,6-7,0.75,N2V,0.80625,0.8151574814097965,0.5879937216139178,0.8878548398664006,-1.8706731165247013,-5.235039147216109,0.5335799977575961,1.663958251054513,8.769670514795322,1.8706731165247013,5.235039147216109,1.663958251054513,0.21331167611926655,0.5969482135485099,0.2340223197326427
456,arxiv,6-7,0.75,N2V,0.8057692307692308,0.8149364012035661,0.590462740054754,0.8848138916806619,-1.8774025384520123,-5.237781272485812,0.5335799977575961,1.6582591090354748,8.773442919973299,1.8774025384520123,5.237781272485812,1.6582591090354748,0.21398697815403647,0.5970040861110147,0.23467538469886284
457,arxiv,6-7,0.75,N2V,0.7991329479768786,0.7996782403073359,0.5538734990458779,0.8120243267393487,-1.8769979235119751,-5.149962176867341,0.5335799977575961,1.5218417672175353,8.548801867596852,1.8769979235119751,5.149962176867341,1.5218417672175353,0.21956268873495563,0.6024191760002788,0.2394440173931936
458,arxiv,6-7,0.8,N2V,0.8061780738946094,0.811124399264722,0.5839727613975437,0.8141797330752518,-1.4216386995578465,-4.786210273265151,0.5335799977575961,1.5258812858369766,7.733730258659974,1.4216386995578465,4.786210273265151,1.5258812858369766,0.18382315545152908,0.6188747361476322,0.20245412815867894
459,arxiv,6-7,0.8,N2V,0.8031496062992126,0.8093437866808407,0.5828673742214887,0.8139195927664759,-1.4111621662078848,-4.781281888645788,0.5335799977575961,1.5253937482421094,7.717837803095782,1.4111621662078848,4.781281888645788,1.5253937482421094,0.18284423723466162,0.6195105430601195,0.20141149349095153
460,arxiv,6-7,0.8,N2V,0.8129189518586228,0.8222515104154517,0.6036566977102844,0.900273903966505,-1.5731077832896485,-4.970540390490064,0.5335799977575961,1.6872332316615377,8.23088140544125,1.5731077832896485,4.970540390490064,1.6872332316615377,0.19112263994591178,0.6038892003964669,0.21132781440478693
461,arxiv,6-7,0.8,N2V,0.8141377209018891,0.8220275723716439,0.6038074891242649,0.8946395667626461,-1.5523321394447076,-4.9533762106937225,0.5335799977575961,1.6766737331279766,8.182382083266408,1.5523321394447076,4.9533762106937225,1.6766737331279766,0.189716408210678,0.6053709250297359,0.20976475118142185
462,arxiv,6-7,0.8,N2V,0.8191167574107683,0.8207596507556619,0.583613764094412,0.9428866902764506,-1.7737676416095087,-5.240774477203532,0.5335799977575961,1.767095270135672,8.781637388948713,1.7737676416095087,5.240774477203532,1.767095270135672,0.20198598086522154,0.5967878477650199,0.22290713296528603
463,arxiv,6-7,0.8,N2V,0.8215366001209922,0.8220272126933477,0.5858445343204703,0.944934811005104,-1.770290126813749,-5.242898949639774,0.5335799977575961,1.7709337212344027,8.784122797687926,1.770290126813749,5.242898949639774,1.7709337212344027,0.20153294387912107,0.5968608443201364,0.22245068710272103
464,arxiv,6-7,0.8,N2V,0.8032296650717703,0.8137073863636363,0.5830551822942255,0.9994612405692151,-1.4719789249898474,-5.026460341280165,0.5335799977575961,1.873123514317468,8.37156278058748,1.4719789249898474,5.026460341280165,1.873123514317468,0.1758308410949467,0.6004207903613703,0.19631881266591605
465,arxiv,6-7,0.8,N2V,0.8032296650717703,0.8146651170798898,0.5839440720299991,1.0053351309132708,-1.476419752880041,-5.030162347173176,0.5335799977575961,1.8841319673493302,8.390714067402547,1.476419752880041,5.030162347173176,1.8841319673493302,0.17595877311751676,0.5994915697002564,0.19654366621530037
466,arxiv,6-7,0.8,N2V,0.7965081276339554,0.7987467993332302,0.5462088300007705,0.9050297106501684,-1.3304064400392737,-4.836813383783438,0.5335799977575961,1.6961462469613053,7.863366070784017,1.3304064400392737,4.836813383783438,1.6961462469613053,0.16919044949240492,0.6151072378220316,0.18811644492383336
467,arxiv,6-7,0.85,N2V,0.8067906224737268,0.8073972017008337,0.5878109257824098,0.8908431713961812,-1.187357905833775,-4.669807389086037,0.5335799977575961,1.6695587824506284,7.52672407737044,1.187357905833775,4.669807389086037,1.6695587824506284,0.15775228288275372,0.620430261702578,0.1759567895862468
468,arxiv,6-7,0.85,N2V,0.8043654001616815,0.8076941349739886,0.5882213771847521,0.8928199468397146,-1.1857071652924156,-4.670345125359892,0.5335799977575961,1.673263522980335,7.529315813632643,1.1857071652924156,4.670345125359892,1.673263522980335,0.1574787397210201,0.6202881166046623,0.17568967429927837
469,arxiv,6-7,0.85,N2V,0.8109656301145662,0.8094077937239079,0.5715252030631935,0.9058761669151802,-1.1660127460469718,-4.66225514987959,0.5335799977575961,1.697732618767912,7.5260005146944735,1.1660127460469718,4.66225514987959,1.697732618767912,0.15493126047099498,0.6194864245327333,0.17314936169555692
470,arxiv,6-7,0.85,N2V,0.8150572831423896,0.8098434572224972,0.5740889256958117,0.9075818584361112,-1.1723909854770067,-4.6683794851743965,0.5335799977575961,1.7009293119125186,7.541699782563922,1.1723909854770067,4.6683794851743965,1.7009293119125186,0.15545447568564358,0.6190089263387923,0.1737299607822244
471,arxiv,6-7,0.85,N2V,0.8223844282238443,0.8157936463891289,0.598907188254942,0.9639074695225602,-1.2870044841598245,-4.859265365589378,0.5335799977575961,1.8064910108576833,7.952760860606886,1.2870044841598245,4.859265365589378,1.8064910108576833,0.16183115608754914,0.6110161553655168,0.1810087746576258
472,arxiv,6-7,0.85,N2V,0.8223844282238443,0.8159403169670109,0.5996759450901858,0.9669999652595498,-1.2924902564210807,-4.864231271635816,0.5335799977575961,1.8122867598549957,7.969008287911892,1.2924902564210807,4.864231271635816,1.8122867598549957,0.16218959872104113,0.6103935516059532,0.18143469780980476
473,arxiv,6-7,0.85,N2V,0.8086124401913876,0.8078129782675239,0.5728289316992581,0.9817887460208016,-1.0465204821719998,-4.691027548678355,0.5335799977575961,1.840002905181662,7.577550936032018,1.0465204821719998,4.691027548678355,1.840002905181662,0.1381080102273796,0.6190690881894368,0.15574758594840213
474,arxiv,6-7,0.85,N2V,0.8070175438596491,0.8072658402203858,0.572608667481513,0.9846347539811312,-1.0532058328355065,-4.698002558325035,0.5335799977575961,1.8453367032481003,7.596545094408642,1.0532058328355065,4.698002558325035,1.8453367032481003,0.13864274084421715,0.6184393694684905,0.1563584261303868
475,arxiv,6-7,0.85,N2V,0.7949959644874899,0.794358445132439,0.5647641824432275,0.9204686857235056,-0.993829544884265,-4.591235431567732,0.5335799977575961,1.7250809430485283,7.310145919500525,0.993829544884265,4.591235431567732,1.7250809430485283,0.1359520802769652,0.6280634452617649,0.15276679769756513
476,arxiv,6-7,0.9,N2V,0.8125,0.7901969429747209,0.5820360001828114,0.9040404152843108,-0.7907895539069582,-4.389310270231558,0.5335799977575961,1.694292175650508,6.874391999789024,0.7907895539069582,4.389310270231558,1.694292175650508,0.11503410831550304,0.6385015969945075,0.12997556315072326
477,arxiv,6-7,0.9,N2V,0.8125,0.7910236625514404,0.5830725849047455,0.90497714364945,-0.7916754291089644,-4.390087043212645,0.5335799977575961,1.696047729398917,6.877810201720527,0.7916754291089644,4.390087043212645,1.696047729398917,0.11510573945627663,0.6382972071713229,0.13006559817865035
478,arxiv,6-7,0.9,N2V,0.8170580964153276,0.8055507852004502,0.5756447394867082,0.8836749510545843,-0.8356309940177461,-4.378083803793121,0.5335799977575961,1.6561245825710942,6.869839380381961,0.8356309940177461,4.378083803793121,1.6561245825710942,0.12163763193707816,0.6372905626142457,0.13704733147052522
479,arxiv,6-7,0.9,N2V,0.8158220024721878,0.8060946056824468,0.5748742933126199,0.8864650437742271,-0.8383130332825256,-4.382765435925012,0.5335799977575961,1.6613535880273864,6.882432057234924,0.8383130332825256,4.382765435925012,1.6613535880273864,0.1218047670229127,0.6368047515002749,0.13725862640203323
480,arxiv,6-7,0.9,N2V,0.8165024630541872,0.812812649823152,0.5829664263626317,0.9294485291460246,-0.7755403371824251,-4.442259059609631,0.5335799977575961,1.741910365928429,6.959709762720485,0.7755403371824251,4.442259059609631,1.741910365928429,0.111432856199922,0.6382822288659913,0.12616057567973823
481,arxiv,6-7,0.9,N2V,0.8140394088669951,0.8147303861705879,0.5833755390320476,0.9341072105889536,-0.7867436124792355,-4.452598817353257,0.5335799977575961,1.750641355587913,6.989983785420406,0.7867436124792355,4.452598817353257,1.750641355587913,0.11255299534745883,0.6369970165940034,0.12743986884219993
482,arxiv,6-7,0.9,N2V,0.7978339350180506,0.7930846671468981,0.5575988786053171,0.9252173457948808,-0.6217606524052887,-4.359762828309623,0.5335799977575961,1.7339805646447872,6.715504045359699,0.6217606524052887,4.359762828309623,1.7339805646447872,0.09258585032569742,0.6492085774741132,0.10526289719955058
483,arxiv,6-7,0.9,N2V,0.8002406738868832,0.7931725143630197,0.5587586085928805,0.9237066335572977,-0.6221593786924128,-4.357532234650851,0.5335799977575961,1.731149288652561,6.710840901995824,0.6221593786924128,4.357532234650851,1.731149288652561,0.0927096004477443,0.649327304623614,0.10539004022286023
484,arxiv,6-7,0.9,N2V,0.8004866180048662,0.8092330239374694,0.5938753285170654,0.8984653818622592,-0.5641645996452386,-4.276695099973742,0.5335799977575961,1.6838438203045787,6.524703519923559,0.5641645996452386,4.276695099973742,1.6838438203045787,0.08646593640960534,0.655461981822562,0.09829807366472357
485,arxiv,6-7,0.95,N2V,0.8083538083538083,0.7703939962476548,0.5268286906736526,0.8393214184883456,-0.2500324361562147,-4.013893572534164,0.5335799977575961,1.5730001537082485,5.836926162398626,0.2500324361562147,4.013893572534164,1.5730001537082485,0.04283631987105116,0.6876724941959338,0.048994770432763915
486,arxiv,6-7,0.95,N2V,0.8083538083538083,0.7705816135084428,0.5274096169100934,0.8398486829925466,-0.2496278212847379,-4.014238499436735,0.5335799977575961,1.5739883176319653,5.837854638353439,0.2496278212847379,4.014238499436735,1.5739883176319653,0.04276019818046466,0.6876222085188725,0.048911003279587806
487,arxiv,6-7,0.95,N2V,0.7805486284289277,0.7647376543209877,0.4894290176440531,0.7735840328366247,-0.1157709508525629,-3.950580104476814,0.5335799977575961,1.449799535379251,5.5161505907086275,0.1157709508525629,3.950580104476814,1.449799535379251,0.020987634211358703,0.7161842374519558,0.023919938747862846
488,arxiv,6-7,0.95,N2V,0.7805486284289277,0.7647376543209876,0.4895773281550911,0.7723321385697184,-0.114043714298458,-3.9491002908700823,0.5335799977575961,1.4474533187441307,5.5105973239126715,0.114043714298458,3.9491002908700823,1.4474533187441307,0.020695345276559585,0.716637427622114,0.02358479514910644
489,arxiv,6-7,0.95,N2V,0.8285024154589372,0.7974972758269183,0.5871320200587348,0.8248723183298744,-0.1622975140963437,-4.016171882878304,0.5335799977575961,1.5459206150838727,5.72439001205852,0.1622975140963437,4.016171882878304,1.5459206150838727,0.02835193160397201,0.7015894924032382,0.032437823225205324
490,arxiv,6-7,0.95,N2V,0.8285024154589372,0.7968294140391577,0.5863756778154628,0.8258625203623644,-0.1640227483904613,-4.017445385248726,0.5335799977575961,1.5477763856087263,5.729244519247914,0.1640227483904613,4.017445385248726,1.5477763856087263,0.02862903613895551,0.7012173021681577,0.032756524328862606
491,arxiv,6-7,0.95,N2V,0.7865707434052758,0.7725200331583311,0.543452968956494,0.8541351277540532,-0.220879348744759,-4.035526185453668,0.5335799977575961,1.600763018373272,5.8571685525717,0.220879348744759,4.035526185453668,1.600763018373272,0.03771094288344797,0.6889892529525712,0.043220348561001785
