N,t1,mu,pfi,auroc
10000,2.1,0.1,0.19999999999999998,0.8363652772895949
10000,2.1,0.1,0.24999999999999997,0.8684711877102408
10000,2.1,0.1,0.3,0.8911562674336967
10000,2.1,0.1,0.35,0.9050000743518687
10000,2.1,0.1,0.39999999999999997,0.9230680686557304
10000,2.1,0.1,0.44999999999999996,0.9369436420338232
10000,2.1,0.1,0.49999999999999994,0.9436521648096794
10000,2.1,0.1,0.5499999999999999,0.9508819388932963
10000,2.1,0.1,0.6,0.9604875322945976
10000,2.1,0.1,0.6499999999999999,0.9685034803629623
10000,2.1,0.1,0.7,0.9728970044073473
10000,2.1,0.1,0.7499999999999999,0.9752117564446632
10000,2.1,0.1,0.7999999999999999,0.9771537630701048
10000,2.1,0.1,0.85,0.9825653778345622
10000,2.1,0.1,0.8999999999999999,0.9823352739498306
10000,2.1,0.1,0.95,0.982931938297598
10000,2.7,0.3,0.0,0.4896908166641228
10000,2.7,0.3,0.049999999999999996,0.5154777229877644
10000,2.7,0.3,0.09999999999999999,0.47764217246074014
10000,2.7,0.3,0.15,0.45742898054235476
10000,2.7,0.3,0.19999999999999998,0.46170584557400546
10000,2.7,0.3,0.24999999999999997,0.476959085949811
10000,2.7,0.3,0.3,0.49574639277408944
10000,2.7,0.3,0.35,0.5383649367930805
10000,2.7,0.3,0.39999999999999997,0.5722307744340226
10000,2.7,0.3,0.44999999999999996,0.6167285549851826
10000,2.7,0.3,0.49999999999999994,0.6603025165178844
10000,2.7,0.3,0.5499999999999999,0.6859547191322698
10000,2.7,0.3,0.6,0.7176706566033051
10000,2.7,0.3,0.6499999999999999,0.7465503469362307
10000,2.7,0.3,0.7,0.7731423546878542
10000,2.7,0.3,0.7499999999999999,0.7948145009101625
10000,2.7,0.3,0.7999999999999999,0.8077338301746526
10000,2.7,0.3,0.85,0.8274773545697831
10000,2.7,0.3,0.8999999999999999,0.8448316475769134
10000,2.7,0.3,0.95,0.8589024943310658
10000,2.7,0.3,0.0,0.4820337992520228
10000,2.7,0.3,0.049999999999999996,0.5101075563475066
10000,2.7,0.3,0.09999999999999999,0.46614689907476814
10000,2.7,0.3,0.15,0.4524533171946541
10000,2.7,0.3,0.19999999999999998,0.46295153361157115
10000,2.7,0.3,0.24999999999999997,0.47788980037969975
10000,2.7,0.3,0.3,0.5071070246234581
10000,2.7,0.3,0.35,0.5374730882406187
10000,2.7,0.3,0.39999999999999997,0.5768749233414874
10000,2.7,0.3,0.44999999999999996,0.6091628588610203
10000,2.7,0.3,0.49999999999999994,0.6484268586914474
10000,2.7,0.3,0.5499999999999999,0.6837599310529262
10000,2.7,0.3,0.6,0.7146919768275122
10000,2.7,0.3,0.6499999999999999,0.7491349626080898
10000,2.7,0.3,0.7,0.7731262805236708
10000,2.7,0.3,0.7499999999999999,0.7889803179927273
10000,2.7,0.3,0.7999999999999999,0.8106046814432304
10000,2.7,0.3,0.85,0.8226569886564614
10000,2.7,0.3,0.8999999999999999,0.8407482736707574
10000,2.7,0.3,0.95,0.8545670886326717
10000,2.7,0.3,0.0,0.49533154844423105
10000,2.7,0.3,0.049999999999999996,0.5075143558385774
10000,2.7,0.3,0.09999999999999999,0.4642148838679809
10000,2.7,0.3,0.15,0.4433077313809546
10000,2.7,0.3,0.19999999999999998,0.4632594551479819
10000,2.7,0.3,0.24999999999999997,0.4773582061975356
10000,2.7,0.3,0.3,0.49399195591625894
10000,2.7,0.3,0.35,0.5376815674568151
10000,2.7,0.3,0.39999999999999997,0.5749180024754911
10000,2.7,0.3,0.44999999999999996,0.6131510869620511
10000,2.7,0.3,0.49999999999999994,0.6458577979918007
10000,2.7,0.3,0.5499999999999999,0.6864348424769925
10000,2.7,0.3,0.6,0.7178760883353514
10000,2.7,0.3,0.6499999999999999,0.7469271973116753
10000,2.7,0.3,0.7,0.7675938859090538
10000,2.7,0.3,0.7499999999999999,0.7916782134774375
10000,2.7,0.3,0.7999999999999999,0.814200914236592
10000,2.7,0.3,0.85,0.8324461675042416
10000,2.7,0.3,0.8999999999999999,0.8426671832024495
10000,2.7,0.3,0.95,0.843693691517678
10000,2.7,0.3,0.0,0.49682638453925576
10000,2.7,0.3,0.049999999999999996,0.5166579078374295
10000,2.7,0.3,0.09999999999999999,0.467258295325926
10000,2.7,0.3,0.15,0.4682651685628005
10000,2.7,0.3,0.19999999999999998,0.46539791892875315
10000,2.7,0.3,0.24999999999999997,0.47535031630004043
10000,2.7,0.3,0.3,0.49727602234950674
10000,2.7,0.3,0.35,0.5300641029567187
10000,2.7,0.3,0.39999999999999997,0.570644659165529
10000,2.7,0.3,0.44999999999999996,0.6082203263973395
10000,2.7,0.3,0.49999999999999994,0.6493482570186102
10000,2.7,0.3,0.5499999999999999,0.6833914789835421
10000,2.7,0.3,0.6,0.7210534993022772
10000,2.7,0.3,0.6499999999999999,0.7460886362234107
10000,2.7,0.3,0.7,0.7728481600756456
10000,2.7,0.3,0.7499999999999999,0.7919322312445596
10000,2.7,0.3,0.7999999999999999,0.8064536998518032
10000,2.7,0.3,0.85,0.827636313467618
10000,2.7,0.3,0.8999999999999999,0.8366100607546187
10000,2.7,0.3,0.95,0.8397789696083212
1000,2.1,0.1,0.0,0.5985762076488288
1000,2.1,0.1,0.049999999999999996,0.6731790498373701
1000,2.1,0.1,0.09999999999999999,0.7419799082773766
1000,2.1,0.1,0.15,0.8358147586127244
1000,2.1,0.1,0.19999999999999998,0.8694232183254851
1000,2.1,0.1,0.24999999999999997,0.8831686897396149
1000,2.1,0.1,0.3,0.9121968779980454
1000,2.1,0.1,0.35,0.9221910398322842
1000,2.1,0.1,0.39999999999999997,0.9192743242088884
1000,2.1,0.1,0.44999999999999996,0.9347171404446946
1000,2.1,0.1,0.49999999999999994,0.942603337315134
1000,2.1,0.1,0.5499999999999999,0.9413065597119477
1000,2.1,0.1,0.6,0.9461143754089325
1000,2.1,0.1,0.6499999999999999,0.95732581805144
1000,2.1,0.1,0.7,0.9582316250249382
1000,2.1,0.1,0.7499999999999999,0.9584188109069833
1000,2.1,0.1,0.7999999999999999,0.9635822546741896
1000,2.1,0.1,0.85,0.9647722483140654
1000,2.1,0.1,0.8999999999999999,0.9597131388629363
1000,2.1,0.1,0.95,0.9577116718855528
1000,2.1,0.1,0.0,0.5087324214425359
1000,2.1,0.1,0.049999999999999996,0.6923883557180817
1000,2.1,0.1,0.09999999999999999,0.7489009805949333
1000,2.1,0.1,0.15,0.851548199774399
1000,2.1,0.1,0.19999999999999998,0.8792078044861775
1000,2.1,0.1,0.24999999999999997,0.8879197331011477
1000,2.1,0.1,0.3,0.8971942080225084
1000,2.1,0.1,0.35,0.9234591331937367
1000,2.1,0.1,0.39999999999999997,0.9253697854822989
1000,2.1,0.1,0.44999999999999996,0.9302762918165989
1000,2.1,0.1,0.49999999999999994,0.9392754556496734
1000,2.1,0.1,0.5499999999999999,0.9503268057839913
1000,2.1,0.1,0.6,0.9516337247658002
1000,2.1,0.1,0.6499999999999999,0.9531842669759653
1000,2.1,0.1,0.7,0.9585130536098332
1000,2.1,0.1,0.7499999999999999,0.9552742177151992
1000,2.1,0.1,0.7999999999999999,0.9621164724169736
1000,2.1,0.1,0.85,0.9690011481056257
1000,2.1,0.1,0.8999999999999999,0.960181548398359
1000,2.1,0.1,0.95,0.968445217589688
1000,2.1,0.1,0.0,0.4733828928645604
1000,2.1,0.1,0.049999999999999996,0.6682089726458007
1000,2.1,0.1,0.09999999999999999,0.7052648918806589
1000,2.1,0.1,0.15,0.840387514977779
1000,2.1,0.1,0.19999999999999998,0.8793996755780353
1000,2.1,0.1,0.24999999999999997,0.8742946067552366
1000,2.1,0.1,0.3,0.9144787706740147
1000,2.1,0.1,0.35,0.9114191428851623
1000,2.1,0.1,0.39999999999999997,0.9275990872378812
1000,2.1,0.1,0.44999999999999996,0.9303662892206935
1000,2.1,0.1,0.49999999999999994,0.9392916566313076
1000,2.1,0.1,0.5499999999999999,0.9510563755466115
1000,2.1,0.1,0.6,0.9535953499760186
1000,2.1,0.1,0.6499999999999999,0.9483740679370339
1000,2.1,0.1,0.7,0.9551145124945224
1000,2.1,0.1,0.7499999999999999,0.960505743905856
1000,2.1,0.1,0.7999999999999999,0.9539213619970961
1000,2.1,0.1,0.85,0.9564353834329364
1000,2.1,0.1,0.8999999999999999,0.9660947712418301
1000,2.1,0.1,0.95,0.9818305408583186
1000,2.1,0.1,0.0,0.4663122919881428
1000,2.1,0.1,0.049999999999999996,0.7473903142928139
1000,2.1,0.1,0.09999999999999999,0.7785756789953803
1000,2.1,0.1,0.15,0.8289176806414278
1000,2.1,0.1,0.19999999999999998,0.85707698682626
1000,2.1,0.1,0.24999999999999997,0.8926422408575905
1000,2.1,0.1,0.3,0.9059548185025506
1000,2.1,0.1,0.35,0.9056435197011303
1000,2.1,0.1,0.39999999999999997,0.9267672010624032
1000,2.1,0.1,0.44999999999999996,0.933113639158706
1000,2.1,0.1,0.49999999999999994,0.9420951914213369
1000,2.1,0.1,0.5499999999999999,0.9496011039808803
1000,2.1,0.1,0.6,0.9554121373041902
1000,2.1,0.1,0.6499999999999999,0.957222543078434
1000,2.1,0.1,0.7,0.9595433826499891
1000,2.1,0.1,0.7499999999999999,0.9607968899795599
1000,2.1,0.1,0.7999999999999999,0.9566988890283099
1000,2.1,0.1,0.85,0.9678970170695564
1000,2.1,0.1,0.8999999999999999,0.9687038052053748
1000,2.1,0.1,0.95,0.9609404310308891
500,2.1,0.1,0.0,0.5716384160672318
500,2.1,0.1,0.049999999999999996,0.5521871070457957
500,2.1,0.1,0.09999999999999999,0.7584129577644972
500,2.1,0.1,0.15,0.7717457719585379
500,2.1,0.1,0.19999999999999998,0.8330048847103314
500,2.1,0.1,0.24999999999999997,0.8766214640985968
500,2.1,0.1,0.3,0.8480342852947655
500,2.1,0.1,0.35,0.8977706314653146
500,2.1,0.1,0.39999999999999997,0.9049257529392817
500,2.1,0.1,0.44999999999999996,0.8937867331801937
500,2.1,0.1,0.49999999999999994,0.9323191656637393
500,2.1,0.1,0.5499999999999999,0.9417787093163116
500,2.1,0.1,0.6,0.9407694108607172
500,2.1,0.1,0.6499999999999999,0.9426577808156755
500,2.1,0.1,0.7,0.9412732178063713
500,2.1,0.1,0.7499999999999999,0.9536015193370164
500,2.1,0.1,0.7999999999999999,0.9569826641747761
500,2.1,0.1,0.85,0.9582704876822524
500,2.1,0.1,0.8999999999999999,0.9578210894552723
500,2.1,0.1,0.95,0.9336148648648649
500,2.1,0.1,0.0,0.45790510026497494
500,2.1,0.1,0.049999999999999996,0.7537923590608528
500,2.1,0.1,0.09999999999999999,0.7349969686338661
500,2.1,0.1,0.15,0.8046003905992019
500,2.1,0.1,0.19999999999999998,0.8538884954049824
500,2.1,0.1,0.24999999999999997,0.843238628795615
500,2.1,0.1,0.3,0.8934324421414195
500,2.1,0.1,0.35,0.8862012690090059
500,2.1,0.1,0.39999999999999997,0.8857578776132157
500,2.1,0.1,0.44999999999999996,0.9232738745297902
500,2.1,0.1,0.49999999999999994,0.9314600346707325
500,2.1,0.1,0.5499999999999999,0.9271996593622699
500,2.1,0.1,0.6,0.9390632733634909
500,2.1,0.1,0.6499999999999999,0.941063483326453
500,2.1,0.1,0.7,0.943159868729489
500,2.1,0.1,0.7499999999999999,0.9512344367172557
500,2.1,0.1,0.7999999999999999,0.9492608956526483
500,2.1,0.1,0.85,0.9613636363636363
500,2.1,0.1,0.8999999999999999,0.9776915395787945
500,2.1,0.1,0.95,0.9588757396449704
500,2.1,0.1,0.0,0.5703712935925742
500,2.1,0.1,0.049999999999999996,0.591324809181794
500,2.1,0.1,0.09999999999999999,0.7336104822042726
500,2.1,0.1,0.15,0.792551867845706
500,2.1,0.1,0.19999999999999998,0.8477940312920023
500,2.1,0.1,0.24999999999999997,0.8593879542151736
500,2.1,0.1,0.3,0.8714107762920836
500,2.1,0.1,0.35,0.8602423905827078
500,2.1,0.1,0.39999999999999997,0.8842573529042529
500,2.1,0.1,0.44999999999999996,0.9211184739927094
500,2.1,0.1,0.49999999999999994,0.9210910541318882
500,2.1,0.1,0.5499999999999999,0.9334625915547219
500,2.1,0.1,0.6,0.9400029278290147
500,2.1,0.1,0.6499999999999999,0.9470677895349594
500,2.1,0.1,0.7,0.9463277696556205
500,2.1,0.1,0.7499999999999999,0.9585507057357332
500,2.1,0.1,0.7999999999999999,0.9474249629177209
500,2.1,0.1,0.85,0.9672737091037744
500,2.1,0.1,0.8999999999999999,0.9439200680272108
500,2.1,0.1,0.95,0.9865384615384615
500,2.1,0.1,0.0,0.4436389584349131
500,2.1,0.1,0.049999999999999996,0.5862301587301587
500,2.1,0.1,0.09999999999999999,0.7072106326859178
500,2.1,0.1,0.15,0.7282393103951049
500,2.1,0.1,0.19999999999999998,0.8097031973040038
500,2.1,0.1,0.24999999999999997,0.853417952783902
500,2.1,0.1,0.3,0.8792020106817467
500,2.1,0.1,0.35,0.8861043974847072
500,2.1,0.1,0.39999999999999997,0.8934412174197908
500,2.1,0.1,0.44999999999999996,0.9179807473660274
500,2.1,0.1,0.49999999999999994,0.9300262422136228
500,2.1,0.1,0.5499999999999999,0.9386330573585612
500,2.1,0.1,0.6,0.9224641796010141
500,2.1,0.1,0.6499999999999999,0.9431742887631908
500,2.1,0.1,0.7,0.9536997488075989
500,2.1,0.1,0.7499999999999999,0.9474894398530762
500,2.1,0.1,0.7999999999999999,0.9561787072243346
500,2.1,0.1,0.85,0.9364779874213836
500,2.1,0.1,0.8999999999999999,0.978031015037594
500,2.1,0.1,0.95,0.9876211911357341
10000,2.1,0.2,0.0,0.49491441847789025
10000,2.1,0.2,0.049999999999999996,0.7086380519851374
10000,2.1,0.2,0.09999999999999999,0.7483543717522394
10000,2.1,0.2,0.15,0.7862496931790071
10000,2.1,0.2,0.19999999999999998,0.8030902333526597
10000,2.1,0.2,0.24999999999999997,0.8266722988902526
10000,2.1,0.2,0.3,0.8440331015987639
10000,2.1,0.2,0.35,0.8597178567112196
10000,2.1,0.2,0.39999999999999997,0.8715026922117117
10000,2.1,0.2,0.44999999999999996,0.8866666683534776
10000,2.1,0.2,0.49999999999999994,0.9006563622103423
10000,2.1,0.2,0.5499999999999999,0.9126411090590016
10000,2.1,0.2,0.6,0.9212920376208913
10000,2.1,0.2,0.6499999999999999,0.9281194648873061
10000,2.1,0.2,0.7,0.938659590146252
10000,2.1,0.2,0.7499999999999999,0.9419843755299544
10000,2.1,0.2,0.7999999999999999,0.9479505562720548
10000,2.1,0.2,0.85,0.9525452052344567
10000,2.1,0.2,0.8999999999999999,0.9566794277654644
10000,2.1,0.2,0.95,0.9583917819842754
10000,2.1,0.2,0.0,0.4949198168897597
10000,2.1,0.2,0.049999999999999996,0.7124705070976883
10000,2.1,0.2,0.09999999999999999,0.7520267797392022
10000,2.1,0.2,0.15,0.7786580985833031
10000,2.1,0.2,0.19999999999999998,0.8065203256336189
10000,2.1,0.2,0.24999999999999997,0.8269738613728422
10000,2.1,0.2,0.3,0.8441651414126097
10000,2.1,0.2,0.35,0.8591149548267707
10000,2.1,0.2,0.39999999999999997,0.875271810957776
10000,2.1,0.2,0.44999999999999996,0.8885897442986943
10000,2.1,0.2,0.49999999999999994,0.8988161268956624
10000,2.1,0.2,0.5499999999999999,0.9101529465957726
10000,2.1,0.2,0.6,0.9191614762097643
10000,2.1,0.2,0.6499999999999999,0.9300565386134154
10000,2.1,0.2,0.7,0.9381646572134712
10000,2.1,0.2,0.7499999999999999,0.9429804080231733
10000,2.1,0.2,0.7999999999999999,0.9473419667569168
10000,2.1,0.2,0.85,0.9546878552039663
10000,2.1,0.2,0.8999999999999999,0.9532292940981981
10000,2.1,0.2,0.95,0.9645176924654671
10000,2.1,0.2,0.0,0.48712064117974996
10000,2.1,0.2,0.049999999999999996,0.7005049422386687
10000,2.1,0.2,0.09999999999999999,0.7416849931717038
10000,2.1,0.2,0.15,0.7805070470378224
10000,2.1,0.2,0.19999999999999998,0.8055577586623401
10000,2.1,0.2,0.24999999999999997,0.8260803048294324
10000,2.1,0.2,0.3,0.8464203122698357
10000,2.1,0.2,0.35,0.8576877814841372
10000,2.1,0.2,0.39999999999999997,0.8714747531956836
10000,2.1,0.2,0.44999999999999996,0.8850536816202056
10000,2.1,0.2,0.49999999999999994,0.8997439965881175
10000,2.1,0.2,0.5499999999999999,0.9107229843046818
10000,2.1,0.2,0.6,0.9207587345268199
10000,2.1,0.2,0.6499999999999999,0.930963991700632
10000,2.1,0.2,0.7,0.9370736878696191
10000,2.1,0.2,0.7499999999999999,0.9456674244726527
10000,2.1,0.2,0.7999999999999999,0.9484723147833138
10000,2.1,0.2,0.85,0.9527160301802183
10000,2.1,0.2,0.8999999999999999,0.9528828808724146
10000,2.1,0.2,0.95,0.9572667302440303
10000,2.1,0.2,0.0,0.4998272247265695
10000,2.1,0.2,0.049999999999999996,0.7104315455010476
10000,2.1,0.2,0.09999999999999999,0.7478403720994251
10000,2.1,0.2,0.15,0.7810924357936327
10000,2.1,0.2,0.19999999999999998,0.8046848218003595
10000,2.1,0.2,0.24999999999999997,0.8263667923524662
10000,2.1,0.2,0.3,0.8402204887464381
10000,2.1,0.2,0.35,0.8597490784981816
10000,2.1,0.2,0.39999999999999997,0.8752385907996407
10000,2.1,0.2,0.44999999999999996,0.8877015528273636
10000,2.1,0.2,0.49999999999999994,0.901032123156571
10000,2.1,0.2,0.5499999999999999,0.9094717573413668
10000,2.1,0.2,0.6,0.9193290327821527
10000,2.1,0.2,0.6499999999999999,0.9304092491581487
10000,2.1,0.2,0.7,0.9405363694996833
10000,2.1,0.2,0.7499999999999999,0.9446215921812242
10000,2.1,0.2,0.7999999999999999,0.9487087908853551
10000,2.1,0.2,0.85,0.9544617280959128
10000,2.1,0.2,0.8999999999999999,0.9546039050767291
10000,2.1,0.2,0.95,0.9587511962200808
10000,2.1,0.4,0.0,0.5008277732724206
10000,2.1,0.4,0.049999999999999996,0.6530965122054498
10000,2.1,0.4,0.09999999999999999,0.6637208236547611
10000,2.1,0.4,0.15,0.6704103006475026
10000,2.1,0.4,0.19999999999999998,0.704573431656629
10000,2.1,0.4,0.24999999999999997,0.7150189120674091
10000,2.1,0.4,0.3,0.7353709979168378
10000,2.1,0.4,0.35,0.7505402213592289
10000,2.1,0.4,0.39999999999999997,0.7679585054015234
10000,2.1,0.4,0.44999999999999996,0.7844912085394782
10000,2.1,0.4,0.49999999999999994,0.8047802777122525
10000,2.1,0.4,0.5499999999999999,0.816387747404284
10000,2.1,0.4,0.6,0.8331484496518546
10000,2.1,0.4,0.6499999999999999,0.8462251001034959
10000,2.1,0.4,0.7,0.8598036896266419
10000,2.1,0.4,0.7499999999999999,0.8700056354356316
10000,2.1,0.4,0.7999999999999999,0.8780213950083953
10000,2.1,0.4,0.85,0.8850977911277018
10000,2.1,0.4,0.8999999999999999,0.8922676231190658
10000,2.1,0.4,0.95,0.906627130526727
10000,2.1,0.4,0.0,0.4999308296559313
10000,2.1,0.4,0.049999999999999996,0.6530307077768106
10000,2.1,0.4,0.09999999999999999,0.6643539861315587
10000,2.1,0.4,0.15,0.6697322490230622
10000,2.1,0.4,0.19999999999999998,0.6909450250650363
10000,2.1,0.4,0.24999999999999997,0.711681658237683
10000,2.1,0.4,0.3,0.7335525585578997
10000,2.1,0.4,0.35,0.7505617846117512
10000,2.1,0.4,0.39999999999999997,0.7693293566196505
10000,2.1,0.4,0.44999999999999996,0.785720658845751
10000,2.1,0.4,0.49999999999999994,0.8004494888845182
10000,2.1,0.4,0.5499999999999999,0.8213987544751336
10000,2.1,0.4,0.6,0.8321268533309238
10000,2.1,0.4,0.6499999999999999,0.8465693479233571
10000,2.1,0.4,0.7,0.8599156134537715
10000,2.1,0.4,0.7499999999999999,0.8655601458994082
10000,2.1,0.4,0.7999999999999999,0.8790067481857732
10000,2.1,0.4,0.85,0.8883880273787869
10000,2.1,0.4,0.8999999999999999,0.9003381042434083
10000,2.1,0.4,0.95,0.897045235224213
10000,2.1,0.4,0.0,0.49527509433476824
10000,2.1,0.4,0.049999999999999996,0.6536133221607698
10000,2.1,0.4,0.09999999999999999,0.6639018503938837
10000,2.1,0.4,0.15,0.6717569644739153
10000,2.1,0.4,0.19999999999999998,0.6916890726276752
10000,2.1,0.4,0.24999999999999997,0.7203857115839687
10000,2.1,0.4,0.3,0.7362623556509094
10000,2.1,0.4,0.35,0.7506920568487502
10000,2.1,0.4,0.39999999999999997,0.7675107876469196
10000,2.1,0.4,0.44999999999999996,0.7867355705714114
10000,2.1,0.4,0.49999999999999994,0.7995870157815597
10000,2.1,0.4,0.5499999999999999,0.8164909181430664
10000,2.1,0.4,0.6,0.8312467372688885
10000,2.1,0.4,0.6499999999999999,0.8482328660773386
10000,2.1,0.4,0.7,0.85888822628338
10000,2.1,0.4,0.7499999999999999,0.8682277805206529
10000,2.1,0.4,0.7999999999999999,0.877327107781265
10000,2.1,0.4,0.85,0.8866267377751946
10000,2.1,0.4,0.8999999999999999,0.9021611858785001
10000,2.1,0.4,0.95,0.9004288501229358
10000,2.1,0.4,0.0,0.4975297502229299
10000,2.1,0.4,0.049999999999999996,0.6477752171592579
10000,2.1,0.4,0.09999999999999999,0.6507823406842201
10000,2.1,0.4,0.15,0.673594025734639
10000,2.1,0.4,0.19999999999999998,0.6912743094583971
10000,2.1,0.4,0.24999999999999997,0.7173926231519296
10000,2.1,0.4,0.3,0.734224155465284
10000,2.1,0.4,0.35,0.748755360375384
10000,2.1,0.4,0.39999999999999997,0.7682945865051578
10000,2.1,0.4,0.44999999999999996,0.7849830680071596
10000,2.1,0.4,0.49999999999999994,0.8053058700703667
10000,2.1,0.4,0.5499999999999999,0.8216031454399403
10000,2.1,0.4,0.6,0.8340973033873574
10000,2.1,0.4,0.6499999999999999,0.8480122850636755
10000,2.1,0.4,0.7,0.8616533106452533
10000,2.1,0.4,0.7499999999999999,0.8689276672827632
10000,2.1,0.4,0.7999999999999999,0.8748630979479666
10000,2.1,0.4,0.85,0.8858293234281878
10000,2.1,0.4,0.8999999999999999,0.888571427591716
10000,2.1,0.4,0.95,0.8993397032953702
10000,2.1,0.3,0.0,0.5071397791112416
10000,2.1,0.3,0.049999999999999996,0.6621494028671802
10000,2.1,0.3,0.09999999999999999,0.6950235664948591
10000,2.1,0.3,0.15,0.7245039546060685
10000,2.1,0.3,0.19999999999999998,0.7419811732292967
10000,2.1,0.3,0.24999999999999997,0.7616365797353044
10000,2.1,0.3,0.3,0.7845921760157356
10000,2.1,0.3,0.35,0.7980384021343101
10000,2.1,0.3,0.39999999999999997,0.8155822491073569
10000,2.1,0.3,0.44999999999999996,0.8312628364852113
10000,2.1,0.3,0.49999999999999994,0.8462465805318625
10000,2.1,0.3,0.5499999999999999,0.8570543226049239
10000,2.1,0.3,0.6,0.8711918722670086
10000,2.1,0.3,0.6499999999999999,0.881703701924912
10000,2.1,0.3,0.7,0.8929687021450032
10000,2.1,0.3,0.7499999999999999,0.9049359941921192
10000,2.1,0.3,0.7999999999999999,0.9114173936678927
10000,2.1,0.3,0.85,0.9143097298533274
10000,2.1,0.3,0.8999999999999999,0.9220218449581656
10000,2.1,0.3,0.95,0.9241261474635831
10000,2.1,0.3,0.0,0.5013941645092197
10000,2.1,0.3,0.049999999999999996,0.6615601376162736
10000,2.1,0.3,0.09999999999999999,0.6939909420046229
10000,2.1,0.3,0.15,0.7215718753643678
10000,2.1,0.3,0.19999999999999998,0.7440957474916257
10000,2.1,0.3,0.24999999999999997,0.7650397948742835
10000,2.1,0.3,0.3,0.781859414921731
10000,2.1,0.3,0.35,0.8039438392548373
10000,2.1,0.3,0.39999999999999997,0.8187750863564687
10000,2.1,0.3,0.44999999999999996,0.8318506994771996
10000,2.1,0.3,0.49999999999999994,0.8477839040495259
10000,2.1,0.3,0.5499999999999999,0.859517284954852
10000,2.1,0.3,0.6,0.8679379116148203
10000,2.1,0.3,0.6499999999999999,0.8841675157298
10000,2.1,0.3,0.7,0.8918598583652244
10000,2.1,0.3,0.7499999999999999,0.9019042856593238
10000,2.1,0.3,0.7999999999999999,0.9109716228402555
10000,2.1,0.3,0.85,0.9177771995390163
10000,2.1,0.3,0.8999999999999999,0.9279083481937962
10000,2.1,0.3,0.95,0.9267769384315201
10000,2.1,0.3,0.0,0.4970572743385635
10000,2.1,0.3,0.049999999999999996,0.6678931118679694
10000,2.1,0.3,0.09999999999999999,0.6968440997025017
10000,2.1,0.3,0.15,0.7232067120555907
10000,2.1,0.3,0.19999999999999998,0.7432386244429132
10000,2.1,0.3,0.24999999999999997,0.7628200642589213
10000,2.1,0.3,0.3,0.7835485913494303
10000,2.1,0.3,0.35,0.7973218954726013
10000,2.1,0.3,0.39999999999999997,0.8179774116934617
10000,2.1,0.3,0.44999999999999996,0.8328931154083551
10000,2.1,0.3,0.49999999999999994,0.8438621313677962
10000,2.1,0.3,0.5499999999999999,0.8608532350955782
10000,2.1,0.3,0.6,0.8690433975714636
10000,2.1,0.3,0.6499999999999999,0.8802075540343235
10000,2.1,0.3,0.7,0.8954496239735373
10000,2.1,0.3,0.7499999999999999,0.9013380485897358
10000,2.1,0.3,0.7999999999999999,0.9138248474421683
10000,2.1,0.3,0.85,0.9190552813324717
10000,2.1,0.3,0.8999999999999999,0.920579822682709
10000,2.1,0.3,0.95,0.9254293777618123
10000,2.1,0.3,0.0,0.5053862473935892
10000,2.1,0.3,0.049999999999999996,0.6600526200170045
10000,2.1,0.3,0.09999999999999999,0.6884302784394518
10000,2.1,0.3,0.15,0.7183592038383386
10000,2.1,0.3,0.19999999999999998,0.7442611328460037
10000,2.1,0.3,0.24999999999999997,0.7631631713687512
10000,2.1,0.3,0.3,0.7833020251255329
10000,2.1,0.3,0.35,0.8047702026893504
10000,2.1,0.3,0.39999999999999997,0.8150203512759836
10000,2.1,0.3,0.44999999999999996,0.8250054684662799
10000,2.1,0.3,0.49999999999999994,0.8414125211496882
10000,2.1,0.3,0.5499999999999999,0.8630838055067661
10000,2.1,0.3,0.6,0.8685282431703516
10000,2.1,0.3,0.6499999999999999,0.8809114295973907
10000,2.1,0.3,0.7,0.8939617142230403
10000,2.1,0.3,0.7499999999999999,0.9031011749587035
10000,2.1,0.3,0.7999999999999999,0.9110505669573641
10000,2.1,0.3,0.85,0.9150267150411442
10000,2.1,0.3,0.8999999999999999,0.9217015276953894
10000,2.1,0.3,0.95,0.9290272697117923
5000,2.1,0.1,0.0,0.508327439283127
5000,2.1,0.1,0.049999999999999996,0.6947629868598917
5000,2.1,0.1,0.09999999999999999,0.7543194242502409
5000,2.1,0.1,0.15,0.7933159657141478
5000,2.1,0.1,0.19999999999999998,0.8306995362758159
5000,2.1,0.1,0.24999999999999997,0.8486099568087362
5000,2.1,0.1,0.3,0.8776988097325996
5000,2.1,0.1,0.35,0.897928942340288
5000,2.1,0.1,0.39999999999999997,0.9105884775368114
5000,2.1,0.1,0.44999999999999996,0.9266839669303232
5000,2.1,0.1,0.49999999999999994,0.9407826587419881
5000,2.1,0.1,0.5499999999999999,0.9466746024079548
5000,2.1,0.1,0.6,0.9536289297325865
5000,2.1,0.1,0.6499999999999999,0.9578490257893995
5000,2.1,0.1,0.7,0.9682789266535373
5000,2.1,0.1,0.7499999999999999,0.9705659977968334
5000,2.1,0.1,0.7999999999999999,0.9745813769243267
5000,2.1,0.1,0.85,0.9767731492327103
5000,2.1,0.1,0.8999999999999999,0.9752218287220149
5000,2.1,0.1,0.95,0.981971196998528
5000,2.1,0.1,0.0,0.47881428511152035
5000,2.1,0.1,0.049999999999999996,0.6980491750661891
5000,2.1,0.1,0.09999999999999999,0.7528612474845955
5000,2.1,0.1,0.15,0.7921338340822881
5000,2.1,0.1,0.19999999999999998,0.8280538262911417
5000,2.1,0.1,0.24999999999999997,0.860581065767464
