_UID,system,l1,l2,theta,accuracy,auroc,intercept,coef
77,celegans,1,3,0.5499999999999999,0.7384259259259259,0.6510869467292497,1.2067638658249842,-0.799698005618981
78,celegans,1,3,0.5499999999999999,0.7540045766590389,0.6743006208234168,0.7548201823337815,-0.7208726048660855
79,celegans,1,3,0.5499999999999999,0.7408231368186874,0.6720145466847091,1.138409184099135,-0.6918554382562628
80,celegans,1,3,0.65,0.7455882352941177,0.6655493079584776,1.554495059234583,-0.7795204148556293
81,celegans,1,3,0.65,0.7193798449612403,0.633338997451147,1.9587053144134117,-0.8566639210277944
82,celegans,1,3,0.65,0.708018154311649,0.5982793390580277,1.1145457364122275,-0.7487817478516867
83,celegans,1,3,0.65,0.7401215805471124,0.7291258869586494,1.9153581425872512,-0.6976509573879424
84,celegans,1,3,0.65,0.7268370607028753,0.7047007257821234,1.3417401445059005,-0.5837424212137639
85,celegans,1,3,0.75,0.7107438016528925,0.6550199026979213,2.7641019287253243,-0.7315546363659311
86,celegans,1,3,0.75,0.6865342163355408,0.6241115548636025,1.8510489652822812,-0.6701279579055711
87,celegans,1,3,0.75,0.6456521739130435,0.5778794027681032,2.9712026612194204,-0.7455443719225976
88,celegans,1,3,0.75,0.729957805907173,0.7011643732042945,2.3331223454965917,-0.6622902981534389
89,celegans,1,3,0.75,0.7087576374745418,0.6166438070248674,1.5773121449630358,-0.6202119253077378
90,celegans,1,3,0.85,0.6076923076923076,0.6071317829457364,1.8161222300612891,-0.6697344591856863
91,celegans,1,3,0.85,0.6321070234113713,0.6227441796390687,2.741930517925025,-0.7372094587803525
92,celegans,1,3,0.85,0.6101694915254238,0.6301028608164577,2.5376996818356656,-0.7631423324517588
93,celegans,1,3,0.85,0.7338403041825095,0.7150877192982457,2.700948500207994,-0.7354437557792598
94,celegans,1,3,0.85,0.6125461254612546,0.6516908212560385,3.986562379807823,-0.8226756353830137
95,celegans,1,3,0.95,0.7045454545454546,0.7735159817351598,0.006144319234292025,-0.46046801487741235
96,celegans,1,3,0.95,0.5490196078431373,0.6867469879518072,1.3653442260051578,-0.6355331868313445
97,celegans,1,3,0.95,0.6147540983606558,0.6494708994708994,3.674667011044805,-0.7283458990043442
98,celegans,1,3,0.95,0.6875,0.7281249999999999,0.9676302875677737,-0.5647283991442503
99,celegans,1,3,0.95,0.6292134831460674,0.5221445221445221,0.9081538190479727,-0.6355414579354257
100,celegans,2,3,0.05,0.7168769716088328,0.5765834779659664,0.21475549148797904,-1.2182576756148844
101,celegans,2,3,0.05,0.7954186413902053,0.5454104802278967,-5.587379167251226,-1.1066540018616708
102,celegans,2,3,0.05,0.7101105845181674,0.5477824174689006,-2.8010567554268224,-0.8056992473366054
103,celegans,2,3,0.05,0.6435331230283912,0.5601886981832781,3.2530559051854473,-1.1061866697765237
104,celegans,2,3,0.05,0.7468454258675079,0.530485559682377,-0.6346299791391579,-0.9492022622215882
105,celegans,2,3,0.15,0.657167530224525,0.5752022484712674,-0.5173079036621736,-1.7694665040769075
106,celegans,2,3,0.15,0.6883680555555556,0.5223998030574368,-3.576197953287364,-1.4531149482725603
107,celegans,2,3,0.15,0.6595744680851063,0.5527490223142397,-5.052610191881566,-1.4413802493679888
108,celegans,2,3,0.15,0.6736842105263158,0.5871659137495273,-1.5435982798454495,-1.2504938174440294
109,celegans,2,3,0.15,0.6652249134948097,0.5256021249243799,-1.6932798176114598,-1.8023755186349824
110,celegans,2,3,0.25,0.6542338709677419,0.5585837350015384,-3.1462832864580315,-1.2010969388675652
111,celegans,2,3,0.25,0.6265060240963856,0.5708313777026816,0.7583461558685898,-1.0551829828830452
112,celegans,2,3,0.25,0.6568228105906314,0.5246634615384616,-5.97311674296448,-1.4821516730331772
113,celegans,2,3,0.25,0.6517857142857143,0.5679411839205653,-0.9545228019387422,-1.7142973647122834
114,celegans,2,3,0.25,0.6288866599799399,0.5581413926241512,1.6287769098967861,-1.128154735758891
115,celegans,2,3,0.35,0.6305587229190421,0.5824694234129295,3.0305772848142696,-1.5471119988469677
116,celegans,2,3,0.35,0.6146572104018913,0.5586484714650473,1.758574994050559,-1.3624198458705647
117,celegans,2,3,0.35,0.5953216374269006,0.5748157085716175,5.420939757691825,-1.436984146643821
118,celegans,2,3,0.35,0.6711864406779661,0.5874527162977867,0.3766297510445803,-0.9826060942838637
119,celegans,2,3,0.35,0.677382319173364,0.5828245331249289,0.14613947993725612,-1.22243869225654
120,celegans,2,3,0.44999999999999996,0.5947802197802198,0.5139083139083138,2.3193451607903355,-1.2767847292764996
121,celegans,2,3,0.44999999999999996,0.6331521739130435,0.5498483177054605,3.6926302237043322,-1.3700818918825621
122,celegans,2,3,0.44999999999999996,0.6052631578947368,0.47528290649195953,-2.1953568527244762,-1.1362603873469193
123,celegans,2,3,0.44999999999999996,0.6264900662251656,0.5525807222113652,0.9094511128876122,-1.079691096784392
124,celegans,2,3,0.44999999999999996,0.6352459016393442,0.5664243302632195,2.751385596856128,-1.0752911457587713
125,celegans,2,3,0.5499999999999999,0.6198738170347003,0.5591958992094862,0.6134775565728632,-0.9330881418712976
126,celegans,2,3,0.5499999999999999,0.6872964169381107,0.6545527741179915,3.1094996201593945,-0.8460431213644388
127,celegans,2,3,0.5499999999999999,0.5668896321070234,0.5094968043928347,2.6520115809316716,-1.1242453669660075
128,celegans,2,3,0.5499999999999999,0.5883306320907618,0.5242957746478873,1.6277120637956395,-0.9835762577262507
129,celegans,2,3,0.5499999999999999,0.5750853242320819,0.5573957849062452,3.1178863069052927,-0.9987925901214325
130,celegans,2,3,0.65,0.6544276457883369,0.5394521924864933,0.9106875257765582,-0.8201507706154807
131,celegans,2,3,0.65,0.5970772442588727,0.5888026276500449,2.399000881299125,-0.8977571427312512
132,celegans,2,3,0.65,0.6008676789587852,0.5294258373205741,2.460965271087976,-0.924695344803098
133,celegans,2,3,0.65,0.5755555555555556,0.5086870234323317,0.8601097563137203,-0.9036847422503282
134,celegans,2,3,0.65,0.6206896551724138,0.5545038167938932,0.6662852309121611,-0.8440368896519146
135,celegans,2,3,0.75,0.5974842767295597,0.5406008802704599,2.8866836152832733,-0.864761329937034
136,celegans,2,3,0.75,0.4972067039106145,0.48278388278388285,3.590465847277729,-0.8074425547994536
137,celegans,2,3,0.75,0.5962732919254659,0.5785191688615745,2.8139890806291254,-0.8306641880583697
138,celegans,2,3,0.75,0.6200607902735562,0.5983209375704304,3.236494365144221,-0.7518255935274143
139,celegans,2,3,0.75,0.5444444444444444,0.5510391859709894,5.614261410093463,-0.8261014458527463
140,celegans,2,3,0.85,0.5431472081218274,0.57357910906298,0.4081092571299928,-0.5556052045451094
141,celegans,2,3,0.85,0.5647668393782384,0.559009009009009,1.1703565985343098,-0.5124637594789299
142,celegans,2,3,0.85,0.5459183673469388,0.5945343000557725,3.8022472088862473,-0.8020456547811823
143,celegans,2,3,0.85,0.46568627450980393,0.47211740041928724,6.577255755884688,-1.0059482701250668
144,celegans,2,3,0.85,0.5,0.5759868421052631,4.237604119995421,-1.051806666698581
145,celegans,2,3,0.95,0.38202247191011235,0.45996732026143794,1.4280734571760623,-0.5711499673430026
146,celegans,2,3,0.95,0.5217391304347826,0.6363636363636364,0.7037998435243613,-0.5330672994097468
147,celegans,2,3,0.95,0.5692307692307692,0.6512605042016806,0.34225989480071894,-0.5212924699367514
148,celegans,2,3,0.95,0.5964912280701754,0.6027667984189724,-0.2523926265361597,-0.5707743483043978
149,celegans,2,3,0.95,0.5625,0.5365853658536586,0.5909964843044385,-0.5079707900882209
150,london,1,2,0.05,-1.0,-1.0,,
151,london,1,2,0.05,0.7584269662921348,0.3631772963692369,5.606840877539153,-0.7598842076509206
152,london,1,2,0.05,0.7319884726224783,0.4221395449153456,2.271969756709748,-0.7249328580437197
153,london,1,2,0.05,0.6452513966480447,0.4787122009929291,-2.536354131853124,-0.6105929725648177
154,london,1,2,0.05,0.7458100558659218,0.43632353695440323,-0.12739904586986878,-0.6064042951015974
155,london,1,2,0.15,0.572347266881029,0.5291828793774318,-1.9468112115044787,-0.291077170667514
156,london,1,2,0.15,0.7241379310344828,0.3382936507936508,3.8434407589341917,-0.7293200476960635
157,london,1,2,0.15,0.721875,0.34852695942190104,0.9966739119350845,-0.5524662512275228
158,london,1,2,0.15,0.6952380952380952,0.39990480076159385,0.013957866502565383,-0.45403333554942094
159,london,1,2,0.15,0.6908517350157729,0.36446173800259407,1.792138660686818,-0.6672937773799292
160,london,1,2,0.25,0.7535211267605634,0.4274364406779661,0.5025667404568857,-0.4719667749100395
161,london,1,2,0.25,0.7474048442906575,0.4159174649963154,1.3969099536216611,-0.49047874100923816
162,london,1,2,0.25,0.7465277777777778,0.49935444672286783,1.23772670554732,-0.3902561846223335
163,london,1,2,0.25,0.776173285198556,0.5928205128205127,-0.6922397102278117,-0.29203887857116234
164,london,1,2,0.25,0.7640845070422535,0.4987870322722929,3.0057211183075085,-0.46656769611675625
165,london,1,2,0.35,0.7521739130434782,0.763003003003003,0.7691080679963905,-0.21297601424591975
166,london,1,2,0.35,0.720164609053498,0.7321282679738562,0.9670936125908878,-0.27160819759170807
167,london,1,2,0.35,0.7523809523809524,0.7828759934023092,0.07695896926668255,-0.2043896477046207
168,london,1,2,0.35,0.8218623481781376,0.7370184254606365,0.610633530918999,-0.20968327635278242
169,london,1,2,0.35,0.7661290322580645,0.6472723704866562,1.1637399521373504,-0.3133875545742172
170,london,1,2,0.44999999999999996,0.8238341968911918,0.8375193798449613,0.5631334821258396,-0.21855724413102195
171,london,1,2,0.44999999999999996,0.784688995215311,0.7788461538461537,1.1153633025342178,-0.29767126660840654
172,london,1,2,0.44999999999999996,0.8080808080808081,0.8208393113342899,0.3462836600469531,-0.2304176933957465
173,london,1,2,0.44999999999999996,0.7487437185929648,0.778592375366569,0.8226795812770876,-0.3172285852675746
174,london,1,2,0.44999999999999996,0.8743961352657005,0.8600953895071543,0.6090313964200639,-0.24412218938950397
175,london,1,2,0.5499999999999999,0.8895705521472392,0.8867730313947504,0.2793449966173291,-0.21865517877357293
176,london,1,2,0.5499999999999999,0.8823529411764706,0.8694978986949791,0.23789077837017683,-0.1551778256021786
177,london,1,2,0.5499999999999999,0.9101796407185628,0.9125000000000001,0.1669859643603515,-0.13902390112308846
178,london,1,2,0.5499999999999999,0.9090909090909091,0.8950304259634888,0.5229754477413457,-0.1627435246941302
179,london,1,2,0.5499999999999999,0.9041095890410958,0.9374474053295933,1.3553786098863498,-0.23828106416161257
180,london,1,2,0.65,0.9212598425196851,0.9064327485380116,0.08114004687311688,-0.14711335465884787
181,london,1,2,0.65,0.9230769230769231,0.9253490870032223,0.6751746842151294,-0.2537451522369211
182,london,1,2,0.65,0.875,0.9119945633707102,0.8237752749401425,-0.2085779731836359
183,london,1,2,0.65,0.8581560283687943,0.864021164021164,1.2248397228095889,-0.23618059056186652
184,london,1,2,0.65,0.9285714285714286,0.9850693210095983,0.8336788601802791,-0.17990514137286173
185,london,1,2,0.75,0.9611650485436893,0.9915662650602409,1.1056683608322604,-0.19916018104608957
186,london,1,2,0.75,0.8850574712643678,0.895798319327731,0.9506956462275478,-0.17198474395593424
187,london,1,2,0.75,0.8736842105263158,0.886426592797784,0.5199628984058142,-0.18263761707050744
188,london,1,2,0.75,0.9333333333333333,0.974025974025974,1.0079359444850262,-0.255114984846081
189,london,1,2,0.75,0.8764044943820225,0.9493464052287581,1.3642069127565897,-0.184558299419334
190,london,1,2,0.85,0.9491525423728814,0.9587912087912087,0.5817555690822964,-0.09078820228206855
191,london,1,2,0.85,0.9661016949152542,0.9804964539007092,1.1569394066975818,-0.1968900879225549
192,london,1,2,0.85,0.9264705882352942,0.9808612440191387,1.135358871756299,-0.15651007756546467
193,london,1,2,0.85,0.9090909090909091,0.9634146341463414,1.135867967638972,-0.19629544724744824
194,london,1,2,0.85,0.9523809523809523,0.990909090909091,0.619805859611446,-0.12055007258321034
195,london,1,2,0.95,0.9130434782608695,0.9523809523809523,1.228054013078598,-0.1823458998464773
196,london,1,2,0.95,1.0,1.0,1.1286498396422937,-0.1445967853888841
197,london,1,2,0.95,1.0,1.0,1.553279522731338,-0.20998552658864852
198,london,1,2,0.95,1.0,1.0,1.4210232898171617,-0.19912388552277463
199,london,1,2,0.95,1.0,1.0,1.3036626206646647,-0.20804005188689126
200,london,1,3,0.05,0.8676470588235294,0.32293785310734463,6.615638909708873,-0.7097086596303543
201,london,1,3,0.05,0.6598240469208211,0.3747321701867157,-0.501815514424861,-0.546813378896493
202,london,1,3,0.05,0.6107784431137725,0.385119475745225,-2.198104894480355,-0.2957642530766786
203,london,1,3,0.05,0.7653958944281525,0.23622600280942718,0.9369950156743792,-0.6713150259442321
204,london,1,3,0.05,-1.0,-1.0,,
205,london,1,3,0.15,0.6866666666666666,0.3240418118466899,-0.6020474832079816,-0.46038363467501625
206,london,1,3,0.15,0.764505119453925,0.37359659310878823,-0.5581127803126672,-0.35527838107563087
207,london,1,3,0.15,0.8161290322580645,0.24027777777777776,2.0259239675654293,-0.5179365560923042
208,london,1,3,0.15,0.8051948051948052,0.3342350746268657,1.606012661835017,-0.5310104493376864
209,london,1,3,0.15,0.7753164556962026,0.3116093152589503,-0.15088909634816075,-0.3938573959392348
210,london,1,3,0.25,0.8081180811808119,0.46498757623672915,1.6531891181444358,-0.3698749560306143
211,london,1,3,0.25,0.6945454545454546,0.3996978149697815,0.1432973948365506,-0.30677736523182153
212,london,1,3,0.25,0.8086642599277978,0.5474616292798111,-0.29791200350332836,-0.14722441067002942
213,london,1,3,0.25,0.8464566929133859,0.48037716615698267,1.145764341801031,-0.36383793287634103
214,london,1,3,0.25,0.8571428571428571,0.4806428049671293,5.347180029180654,-0.49382517777121626
215,london,1,3,0.35,0.8601694915254238,0.7079793436615025,0.44262296576191673,-0.2277801411471726
216,london,1,3,0.35,0.8536585365853658,0.5658767772511848,1.010315962613283,-0.2514279786494332
217,london,1,3,0.35,0.811965811965812,0.43750000000000006,1.7600252353462977,-0.4265665961464334
218,london,1,3,0.35,0.7142857142857143,0.7260301507537688,0.1252662063262514,-0.19234050097596816
219,london,1,3,0.35,0.8771186440677966,0.6190938511326861,0.9345267685679262,-0.2983737012222998
220,london,1,3,0.44999999999999996,0.9076923076923077,0.8240000000000001,0.6723905029883407,-0.18931819958443277
221,london,1,3,0.44999999999999996,0.8421052631578947,0.7573007103393844,1.2740270831396474,-0.3319261668915574
222,london,1,3,0.44999999999999996,0.8190954773869347,0.79100790513834,0.7626922311668882,-0.09180704764049492
223,london,1,3,0.44999999999999996,0.8457943925233645,0.6507246376811594,0.9871407066021507,-0.29385303319662737
224,london,1,3,0.44999999999999996,0.8606965174129353,0.7721280602636535,1.3476806760596058,-0.2772067922151805
225,london,1,3,0.5499999999999999,0.8974358974358975,0.8585481682496607,1.2312718732806955,-0.22382653552555928
226,london,1,3,0.5499999999999999,0.9139072847682119,0.875,0.6194549844669615,-0.16777131637428436
227,london,1,3,0.5499999999999999,0.8424242424242424,0.848279457768509,1.6441381236815593,-0.3113111645860442
228,london,1,3,0.5499999999999999,0.8048780487804879,0.8348214285714285,1.7211343427012886,-0.19300167177935615
229,london,1,3,0.5499999999999999,0.9144736842105263,0.9576642335766423,0.7535745427237815,-0.1549433238283752
230,london,1,3,0.65,0.873015873015873,0.9146090534979424,0.7758792683895163,-0.21583676780468106
231,london,1,3,0.65,0.8769230769230769,0.962865880297073,1.1077942399044123,-0.07849182741414727
232,london,1,3,0.65,0.9583333333333334,0.9942487419122933,1.1952570845681454,-0.21264215375672302
233,london,1,3,0.65,0.8778625954198473,0.9143446852425181,0.8986062173864962,-0.2715068544562875
234,london,1,3,0.65,0.9098360655737705,0.9476495726495726,1.492241286424031,-0.1791354683915578
235,london,1,3,0.75,0.9651162790697675,0.9956709956709957,0.9504328592262118,-0.2680031434014412
236,london,1,3,0.75,0.9770114942528736,0.9857142857142858,1.0516262112867596,-0.1710058791943639
237,london,1,3,0.75,0.9204545454545454,0.954337899543379,1.3046608319344841,-0.23587138082826964
238,london,1,3,0.75,0.9148936170212766,0.9468186134852802,1.4595382086475688,-0.1196092977130571
239,london,1,3,0.75,0.87,0.9390503189227499,1.0608305094787214,-0.12378865731917471
240,london,1,3,0.85,0.926829268292683,0.7888888888888889,0.7118345117026408,-0.13903304204792682
241,london,1,3,0.85,0.9230769230769231,0.9777777777777776,0.6629533275861792,-0.28767261696766455
242,london,1,3,0.85,0.9642857142857143,0.8892128279883382,0.9520548703016326,-0.1668493797363989
243,london,1,3,0.85,0.9454545454545454,0.989795918367347,1.323536119476014,-0.2510901310973768
244,london,1,3,0.85,0.9555555555555556,0.8986486486486487,1.2278524934425876,-0.21372948184379578
245,london,1,3,0.95,1.0,1.0,0.9396644396300612,-0.2556828153747603
246,london,1,3,0.95,1.0,-1.0,,
247,london,1,3,0.95,1.0,1.0,1.066250964170104,-0.2604360875238561
248,london,1,3,0.95,0.9444444444444444,1.0,0.9796597305598714,-0.26286650565564806
249,london,1,3,0.95,0.9411764705882353,0.6666666666666666,0.9268513502048215,-0.16250232200355205
250,london,2,3,0.05,0.6147540983606558,0.24992640565204594,1.0753762855239215,-0.652925588806593
251,london,2,3,0.05,0.6115702479338843,0.47584973166368516,3.1250194607377315,-0.7734639161662918
252,london,2,3,0.05,0.64,0.41361111111111115,1.8508964992749133,-0.5055204940631857
253,london,2,3,0.05,0.624,0.47527777777777774,0.5796061896980632,-0.46620787785639056
254,london,2,3,0.05,0.34710743801652894,0.22003577817531306,-2.8184086167489575,-0.39713648065282103
255,london,2,3,0.15,0.48214285714285715,0.053125000000000006,0.5887076670323665,-0.7584806365295671
256,london,2,3,0.15,0.3888888888888889,0.08260373049105442,1.256543984858402,-0.8759943461321392
257,london,2,3,0.15,0.5526315789473685,0.2111593718676913,1.2435802749521339,-0.740108759052388
258,london,2,3,0.15,0.34285714285714286,0.09897879025923018,-2.593545855800917,-0.4125407546501868
259,london,2,3,0.15,0.5964912280701754,0.09793645594497219,1.3715079573204894,-0.7126468905909321
260,london,2,3,0.25,0.5647058823529412,0.529868578255675,0.8994948037905576,-0.5215438238592509
261,london,2,3,0.25,0.17,0.08940972222222224,-0.4219865526608282,-0.7102826600222003
262,london,2,3,0.25,0.10204081632653061,0.021139705882352942,0.2070839667534712,-0.7858257727283607
263,london,2,3,0.25,0.5576923076923077,0.35127591706539074,5.016346181264918,-1.0334824179550084
264,london,2,3,0.25,0.41,0.21006944444444442,2.3146037561425463,-0.9259119573107402
265,london,2,3,0.35,0.2111111111111111,0.09677419354838711,-2.9636509595594007,-0.4216343883617057
266,london,2,3,0.35,0.3333333333333333,0.37694915254237293,-0.08198613003184545,-0.55246620062963
267,london,2,3,0.35,0.5238095238095238,0.5549382716049382,0.4307403192739136,-0.41905068731835154
268,london,2,3,0.35,0.475,0.32454361054766734,0.9627829252802419,-0.5744107674975694
269,london,2,3,0.35,0.13953488372093023,0.004166666666666666,-0.5714778063572314,-0.8539816466332478
270,london,2,3,0.44999999999999996,0.6714285714285714,0.7226528854435832,0.2542566694492203,-0.3745000162104429
271,london,2,3,0.44999999999999996,0.6973684210526315,0.6692307692307692,-0.08073558929395015,-0.38698538184467746
272,london,2,3,0.44999999999999996,0.6231884057971014,0.7045454545454546,1.6284263872120195,-0.5108961822619603
273,london,2,3,0.44999999999999996,0.6410256410256411,0.4187192118226601,0.4251482290930784,-0.5342878054577945
274,london,2,3,0.44999999999999996,0.5774647887323944,0.3195121951219512,3.900284866633923,-0.9731368294897303
275,london,2,3,0.5499999999999999,0.8571428571428571,0.9374149659863945,0.6195403033615093,-0.3595390059540541
276,london,2,3,0.5499999999999999,0.8852459016393442,0.8988095238095237,-0.07247261973293445,-0.32722218991940355
277,london,2,3,0.5499999999999999,0.8301886792452831,0.9206349206349205,0.6338294548082619,-0.3205724285935914
