_UID,num_nodes,prop_overlap,theta,accuracy,auroc,coef,intercept
81,500,0.0016681005372000592,0.35000000000000003,0.6759689922480621,0.8079064266758971,-1.4776090650144469,1.119360842031043
82,500,0.0016681005372000592,0.35000000000000003,0.648936170212766,0.7620473022912048,-1.5718478474185111,1.7916013256063115
83,500,0.0016681005372000592,0.35000000000000003,0.6964560862865947,0.834368530020704,-1.485823703237478,-1.1722811824941555
84,500,0.0016681005372000592,0.35000000000000003,0.6637037037037037,0.7170763827919228,-1.4262046907363175,-0.8582161403078629
85,500,0.0016681005372000592,0.4,0.6817447495961227,0.8235823394015485,-1.4152718617874003,0.5246960208559373
86,500,0.0016681005372000592,0.4,0.6532258064516129,0.7697223262978228,-1.4076071557593248,-0.32872117463928513
87,500,0.0016681005372000592,0.4,0.6938435940099834,0.7580127140230802,-1.4626478519786352,0.8487215149796905
88,500,0.0016681005372000592,0.4,0.7056910569105691,0.8246488853166378,-1.4007782995510947,-0.0015692404035186206
89,500,0.0016681005372000592,0.4,0.6534181240063593,0.7005552858356596,-1.4222740180291107,0.5800949478781184
90,500,0.0016681005372000592,0.45,0.7307692307692307,0.8141840676805713,-1.514570128887577,1.1598917490338276
91,500,0.0016681005372000592,0.45,0.7186379928315412,0.8333119210658171,-1.442889417197382,0.5052863112461701
92,500,0.0016681005372000592,0.45,0.6619718309859155,0.8567170111287759,-1.5311924224182483,-1.3327700642708564
