,system,l1,l2,theta,accuracy,auroc,aupr,process_time,wall_time
88,celegans,1,2,0.8,0.6023622047244095,0.6639828234031132,0.5551936874925938,8.54921505227685,8.54921579360962
89,celegans,1,2,0.9,0.5739130434782609,0.7300451807228916,0.5639126687111398,7.56664601713419,7.566646575927734
90,celegans,1,2,-inf,-inf,-inf,-inf,inf,inf
91,celegans,1,2,0.1,0.5864661654135338,0.5472234152799833,0.39019438236621184,9.1989421620965,9.198943614959717
92,celegans,1,2,0.2,0.5944798301486199,0.5811398558249432,0.43339139394055626,9.055902287364006,9.05590295791626
93,celegans,1,2,0.30000000000000004,0.605875152998776,0.5959324735734911,0.4642911930313212,8.732356935739517,8.732357740402222
94,celegans,1,2,0.4,0.6481481481481481,0.6707210168748631,0.47129108665523384,8.775041036307812,8.775041580200195
95,celegans,1,2,0.5,0.563973063973064,0.5826366725672865,0.40604714254177676,8.185070682317019,8.185071468353271
96,celegans,1,2,0.6000000000000001,0.5770925110132159,0.6436062797211908,0.4702936036590776,8.107368420809507,8.107369184494019
97,celegans,1,2,0.7000000000000001,0.615606936416185,0.6932369755150469,0.5886163527568329,7.6623600870370865,7.662360668182373
98,celegans,1,2,0.8,0.6,0.6362541403191811,0.45416782890440255,7.697028052061796,7.697028636932373
99,celegans,1,2,0.9,0.603448275862069,0.6669730392156862,0.5774485854133811,7.149068612605333,7.149069547653198
100,drosophila,1,2,-inf,-inf,-inf,-inf,inf,inf
101,drosophila,1,2,0.1,0.7339104090023805,0.4066903634527354,0.9070810841266415,243.63599940389395,243.63600063323975
102,drosophila,1,2,0.2,0.7861105703718123,0.5456765487107074,0.9304804722232544,251.01034751534462,251.0103485584259
103,drosophila,1,2,0.30000000000000004,0.82365399621001,0.7411037100474474,0.9632100415586431,232.38139644637704,232.38139748573303
104,drosophila,1,2,0.4,0.8952528379772962,0.7988583997961728,0.9737263695175288,221.41462971270084,221.41463160514832
105,drosophila,1,2,0.5,0.9355794727811574,0.8445279251541478,0.9785369840254192,215.85577956959605,215.85578083992004
106,drosophila,1,2,0.6000000000000001,0.9477676428228516,0.8708697401496864,0.9822223543126867,207.73206773400307,207.73206853866577
107,drosophila,1,2,0.7000000000000001,0.9559585492227979,0.8997731460748397,0.9868477176221304,197.24671832844615,197.24671912193298
108,drosophila,1,2,0.8,0.9670624281884336,0.9065728830108449,0.9874928765614309,197.47307777777314,197.47307920455933
109,drosophila,1,2,0.9,0.9764613573950569,0.918597133650897,0.9916212454787913,173.14545590803027,173.14545726776123
110,drosophila,1,2,-inf,-inf,-inf,-inf,inf,inf
111,drosophila,1,2,0.1,0.7502484123212512,0.34931871383923835,0.8919551946491262,257.8040794804692,257.8040816783905
112,drosophila,1,2,0.2,0.6917950451538127,0.5288522553989514,0.9298111677964896,251.94433285295963,251.94433450698853
113,drosophila,1,2,0.30000000000000004,0.8220452266904311,0.7605560071670459,0.967958929711156,234.9317801259458,234.931782245636
114,drosophila,1,2,0.4,0.9135117703966462,0.8297941602595997,0.9784420270222546,235.0779643394053,235.077965259552
115,drosophila,1,2,0.5,0.883115880491006,0.8133011689683882,0.9765940829430688,224.42265234142542,224.42265343666077
116,drosophila,1,2,0.6000000000000001,0.9123029005255986,0.8662711542015586,0.9830877839599649,210.56068374589086,210.5606849193573
