,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time
75,1000,5.0,5.0,0.5,0.0,5.594415141082955,0.47477477477477475,0.4558902906529851,0.46566790514772916,0.022328382823616266,0.022328853607177734
76,1000,5.0,5.0,0.6000000000000001,0.0,4.645732205370915,0.4602829162132753,0.4474930865206398,0.46952434466619125,0.021297276951372623,0.021297693252563477
77,1000,5.0,5.0,0.7000000000000001,0.0,3.793671277489487,0.4573304157549234,0.4471817329412266,0.48639914908423154,0.021054412936791778,0.021054744720458984
78,1000,5.0,5.0,0.8,0.0,3.2582115954028446,0.45038167938931295,0.42576557600480364,0.46680121583900513,0.020396354142576456,0.020397186279296875
79,1000,5.0,5.0,0.9,0.0,2.657612111908792,0.43427230046948356,0.40748087901430485,0.4340146007137053,0.020077073015272617,0.02007746696472168
80,1000,5.0,5.0,,,,,,,,
81,1000,5.0,5.0,0.1,0.0,9.559624726858612,0.5033980582524272,0.4930313276817252,0.4788311721011096,0.02492674090899527,0.024927377700805664
82,1000,5.0,5.0,0.2,0.0,10.565982041301815,0.47840260798696005,0.4737375135949628,0.4727003795742716,0.02464749594219029,0.024647951126098633
83,1000,5.0,5.0,0.30000000000000004,0.0,8.818117773519278,0.4909147869674185,0.47998869317880677,0.4743031629155682,0.023263528011739254,0.02326369285583496
84,1000,5.0,5.0,0.4,0.0,7.091764714537419,0.4809763101220388,0.48089234178519896,0.4808808561410014,0.02342203794978559,0.0234224796295166
85,1000,5.0,5.0,0.5,0.0,5.789784672827784,0.47056277056277057,0.4665373285550781,0.45730744071438345,0.022468175971880555,0.02246880531311035
86,1000,5.0,5.0,0.6000000000000001,0.0,4.603838977624425,0.4726287262872629,0.46602581279028227,0.4644896680225289,0.02161929290741682,0.021619796752929688
87,1000,5.0,5.0,0.7000000000000001,0.0,3.8954947007880625,0.4662309368191721,0.4518428658832464,0.4751528849103662,0.022379477974027395,0.02238011360168457
88,1000,5.0,5.0,0.8,0.0,3.2085081040201238,0.4403066812705367,0.4410905059463818,0.44919921460788703,0.02097660582512617,0.020977258682250977
89,1000,5.0,5.0,0.9,0.0,2.715449952283649,0.4723404255319149,0.45747609388583016,0.4827590728985678,0.020273685920983553,0.02027416229248047
90,1000,5.0,5.0,,,,,,,,
91,1000,5.0,5.0,0.1,0.0,9.287962642654378,0.4884634266077565,0.4902859190250933,0.49960052719202996,0.02401610999368131,0.024016618728637695
92,1000,5.0,5.0,0.2,0.0,10.240476774913772,0.4877250409165303,0.4801643736535052,0.49714275362887583,0.023734324844554067,0.02373480796813965
93,1000,5.0,5.0,0.30000000000000004,0.0,8.706079317828916,0.4868462757527734,0.4694315852923448,0.4734849468598771,0.023024616995826364,0.0230252742767334
94,1000,5.0,5.0,0.4,0.0,6.933107898316374,0.4807056229327453,0.4697077835071598,0.47696141929837116,0.09101371793076396,0.09101414680480957
95,1000,5.0,5.0,0.5,0.0,5.7952443874646,0.47276688453159044,0.44742731941761305,0.46730166490238745,0.022718572057783604,0.022719144821166992
96,1000,5.0,5.0,0.6000000000000001,0.0,4.688018394974117,0.46737907761529807,0.4508862105636299,0.4674887694071055,0.021676988108083606,0.021677255630493164
97,1000,5.0,5.0,0.7000000000000001,0.0,3.7186838291592603,0.4712121212121212,0.4503931980413593,0.4826835353385761,0.021437020041048527,0.021437406539916992
98,1000,5.0,5.0,0.8,0.0,3.235501737076746,0.4512325830653805,0.44526877761413847,0.4830842112532523,0.021254901075735688,0.0212552547454834
99,1000,5.0,5.0,0.9,0.0,2.667459892072959,0.4513064133016627,0.43235320747883565,0.5032819679582299,0.020054222084581852,0.02005457878112793
100,1000,5.0,5.0,,,,,,,,
101,1000,5.0,5.0,0.1,0.0,9.41819439192053,0.5083932853717026,0.5076895189933051,0.5000306145923787,0.024669629987329245,0.024669885635375977
102,1000,5.0,5.0,0.2,0.0,10.157527634649282,0.4871725627869295,0.4789373880470742,0.4824836913642126,0.024199401028454304,0.024199962615966797
103,1000,5.0,5.0,0.30000000000000004,0.0,8.450355146805126,0.48330733229329176,0.48187153768332314,0.487213363935733,0.023862374015152454,0.023862838745117188
104,1000,5.0,5.0,0.4,0.0,7.394691321723428,0.4907238995998545,0.4756210136297472,0.47375954920224117,0.024121712893247604,0.024121999740600586
105,1000,5.0,5.0,0.5,0.0,5.533627596245307,0.49825935596170584,0.4834148355498653,0.4844295328285013,0.022912419866770506,0.022912979125976562
106,1000,5.0,5.0,0.6000000000000001,0.0,4.507543415640042,0.48406266882766075,0.4758708175422128,0.47476763208463413,0.022067243931815028,0.022067785263061523
107,1000,5.0,5.0,0.7000000000000001,0.0,3.666157491836786,0.467916366258111,0.4609745042021699,0.47242546436243493,0.021495986031368375,0.02149653434753418
108,1000,5.0,5.0,0.8,0.0,3.1585872776981256,0.4989648033126294,0.4888548941645258,0.5100140465533552,0.08831589994952083,0.08831644058227539
109,1000,5.0,5.0,0.9,0.0,2.65839498718703,0.4722222222222222,0.47186700767263434,0.4669984248687911,0.020521023077890277,0.02052140235900879
110,1000,5.0,5.0,,,,,,,,
111,1000,5.0,5.0,0.1,0.0,9.308041150184868,0.486318407960199,0.4893996409493926,0.48972402698095296,0.023887638933956623,0.023888111114501953
112,1000,5.0,5.0,0.2,0.0,10.318913603739134,0.49321517585156466,0.47922805926084083,0.47374213868268295,0.023808844154700637,0.02380967140197754
113,1000,5.0,5.0,0.30000000000000004,0.0,8.37634189783912,0.48168206435170435,0.4652298241639934,0.4722795940151376,0.02389843505807221,0.023899078369140625
114,1000,5.0,5.0,0.4,0.0,6.908415348282613,0.4634236910508726,0.4485024898693784,0.44201956178767243,0.024457449093461037,0.024457931518554688
115,1000,5.0,5.0,0.5,0.0,5.56343276709431,0.46326440827100746,0.44174621543075615,0.4444622127278741,0.02218115096911788,0.02218151092529297
116,1000,5.0,5.0,0.6000000000000001,0.0,4.5328121598891595,0.45886961387800784,0.44545678882441947,0.45715099945965626,0.02171546616591513,0.021715879440307617
117,1000,5.0,5.0,0.7000000000000001,0.0,3.81785977374086,0.4491462509279881,0.4237007474698476,0.44320537889813616,0.020667935954406857,0.020668506622314453
118,1000,5.0,5.0,0.8,0.0,3.1153221381357143,0.44219977553310885,0.4188291729232382,0.4300776325057181,0.02057917811907828,0.02057957649230957
119,1000,5.0,5.0,0.9,0.0,2.6957734618978892,0.4375,0.40720651991887313,0.4214975446517585,0.020396506879478693,0.020396947860717773
120,1000,5.0,5.0,,,,,,,,
121,1000,5.0,5.0,0.1,0.0,9.262928621115488,0.49853013228809406,0.4894131861821548,0.47893476646705113,0.024464223999530077,0.024464845657348633
122,1000,5.0,5.0,0.2,0.0,10.570379624647508,0.49046170859828586,0.4804091673150609,0.47545108907042394,0.024206734960898757,0.024207353591918945
123,1000,5.0,5.0,0.30000000000000004,0.0,8.696355808945427,0.48682957791177406,0.48419675446583244,0.4834668523945803,0.023600823944434524,0.023601293563842773
124,1000,5.0,5.0,0.4,0.0,7.340926960824994,0.48193215339233036,0.47093764873869587,0.4729095115637596,0.02275172108784318,0.022752046585083008
125,1000,5.0,5.0,0.5,0.0,5.8277415672076005,0.49013452914798206,0.4687259948150811,0.4687796307214354,0.02206884720362723,0.022069215774536133
126,1000,5.0,5.0,0.6000000000000001,0.0,4.733971249344277,0.47432357813362785,0.4526124299904377,0.4568215203895999,0.021968805929645896,0.021969079971313477
