,system,l1,l2,theta,accuracy,auroc,aupr,process_time,wall_time
0,arxiv,2,6,0.0,0.7137130549240158,0.5,0.8568565274620079,0.259606753999833,0.2596092224121094
1,arxiv,2,6,0.1,0.71388722853158,0.8749301180917867,0.9452191924320233,0.15797709799971926,0.15797877311706543
2,arxiv,2,6,0.2,0.7138698118841446,0.9429574901679797,0.9731296353343841,0.12562693600011698,0.12562823295593262
3,arxiv,2,6,0.30000000000000004,0.7135669821778801,0.9631332406815514,0.9821958482999407,0.22120535900012328,0.2212069034576416
4,arxiv,2,6,0.4,0.7180436087217443,0.9732604669891457,0.9872042461464324,0.09605544900023233,0.09605598449707031
5,arxiv,2,6,0.5,0.717847297135323,0.9766290237851809,0.9890073786704071,0.055513139000140654,0.05551409721374512
6,arxiv,2,6,0.6000000000000001,0.7120663650075415,0.9801737363977522,0.98953539642915,0.12451195999983611,0.1245126724243164
7,arxiv,2,6,0.7000000000000001,0.7151335311572701,0.9821476871061934,0.9919124783826296,0.05199976799940487,0.05200052261352539
8,arxiv,2,6,0.8,0.7211595935445307,0.9857006683607772,0.9939095327696909,0.04077920400050061,0.040780067443847656
9,arxiv,2,6,0.9,0.7294117647058823,0.9879128681626929,0.9950345491635674,0.11778850199971203,0.11778903007507324
10,arxiv,2,6,0.0,0.7137130549240158,0.5,0.8568565274620079,0.201534996999726,0.2015371322631836
11,arxiv,2,6,0.1,0.7125871803387579,0.8726659334491109,0.9418711754879887,0.1508395050004765,0.15084028244018555
12,arxiv,2,6,0.2,0.7146272224712386,0.944138093246916,0.9736191796857439,0.15761182200003532,0.15761303901672363
13,arxiv,2,6,0.30000000000000004,0.7146395626921763,0.9635652627855181,0.9830732043726043,0.10018202399987786,0.10018277168273926
14,arxiv,2,6,0.4,0.7151352958667856,0.9722911364873786,0.9868209693222976,0.0944739259994094,0.09447455406188965
15,arxiv,2,6,0.5,0.7106484235574063,0.9783657764766008,0.9888980357583104,0.09137678899969615,0.09137797355651855
16,arxiv,2,6,0.6000000000000001,0.7092103298999851,0.9815127000173312,0.9911604462794662,0.13813865700012684,0.1381397247314453
17,arxiv,2,6,0.7000000000000001,0.7169095627869835,0.9831699999096629,0.9926590112305858,0.05206399000053352,0.05206489562988281
18,arxiv,2,6,0.8,0.7166311948920645,0.9883050852087018,0.9949840656666781,0.042609512000126415,0.04261016845703125
19,arxiv,2,6,0.9,0.7052941176470588,0.9852263779363707,0.9929275941542731,0.11516850800035172,0.11516952514648438
20,arxiv,2,6,0.0,0.7137130549240158,0.5,0.8568565274620079,0.20062946599955467,0.20063161849975586
21,arxiv,2,6,0.1,0.7109799761304867,0.8735715949727563,0.9447243578239133,0.1509938190001776,0.15099549293518066
22,arxiv,2,6,0.2,0.7114398275477589,0.9428966603401322,0.9743304036960998,0.317078969999784,0.3170802593231201
23,arxiv,2,6,0.30000000000000004,0.7124310564276622,0.9619169247084879,0.9819530356405757,0.14321489599933557,0.14321589469909668
24,arxiv,2,6,0.4,0.7132,0.9705894416975449,0.9859737326594777,0.08425491799971496,0.08425545692443848
25,arxiv,2,6,0.5,0.713465678067448,0.97640573992748,0.9886311471706097,0.1306136310004149,0.1306142807006836
26,arxiv,2,6,0.6000000000000001,0.71734921816828,0.9821319623838386,0.9915984523175712,0.05963860400061094,0.05963897705078125
27,arxiv,2,6,0.7000000000000001,0.7184350918790753,0.9821838148727153,0.9916870244595956,0.04753199799961294,0.04753255844116211
28,arxiv,2,6,0.8,0.7034969144872172,0.9837829625268987,0.9917013330008881,0.05482882599972072,0.05482959747314453
29,arxiv,2,6,0.9,0.7203290246768508,0.9855588646551605,0.9935442938385612,0.12412443299945153,0.12412500381469727
