,system,l1,l2,theta,accuracy,auroc,aupr,process_time,wall_time
0,arxiv,2,6,0.05,0.7129373269569594,0.7827051861321878,0.9093254424454691,0.13792960299178958,0.13793063163757324
1,arxiv,2,6,0.15,0.715793918918919,0.9226567860974626,0.9658372041523782,0.09027665108442307,0.09027695655822754
2,arxiv,2,6,0.25,0.7131232548863183,0.9560267956304012,0.9796822462023858,0.08864285296294838,0.08864331245422363
3,arxiv,2,6,0.35,0.7091799039527151,0.9648984741061549,0.9829881045194657,0.15973702701739967,0.15973758697509766
4,arxiv,2,6,0.44999999999999996,0.7108249672632039,0.9774414758343422,0.9895935008280741,0.08564511104486883,0.08564567565917969
5,arxiv,2,6,0.5499999999999999,0.7123882167280379,0.9789881032117976,0.9904142453311644,0.08419288694858551,0.08419370651245117
6,arxiv,2,6,0.65,0.7088869715271786,0.9846052694613543,0.9931656128092845,0.1701856730505824,0.17018675804138184
7,arxiv,2,6,0.75,0.7102649006622517,0.9870258992707972,0.9941957930775285,0.12433080200571567,0.12433147430419922
8,arxiv,2,6,0.85,0.7123342707914825,0.9875719592774296,0.9942479608557269,0.1228268570266664,0.12282776832580566
9,arxiv,2,6,0.95,0.7231833910034602,0.9871909888357258,0.9937364044992668,0.12226688396185637,0.1222677230834961
10,celegans,1,2,0.05,0.6575221238938053,0.43008127536594787,0.3026501736597632,0.01917862903792411,0.019179821014404297
11,celegans,1,2,0.15,0.6523016650342801,0.4330647548957408,0.3145168190549781,0.013474787003360689,0.013475418090820312
12,celegans,1,2,0.25,0.6496106785317018,0.3834665144596651,0.28330008669379986,0.007954647997394204,0.007955312728881836
13,celegans,1,2,0.35,0.6561679790026247,0.35851145038167936,0.2719311091687184,0.007220020983368158,0.007220268249511719
14,celegans,1,2,0.44999999999999996,0.642965204236006,0.3646560319042871,0.27905750090370707,0.007104996009729803,0.007105350494384766
15,celegans,1,2,0.5499999999999999,0.6113207547169811,0.35683357305525587,0.3105377902061805,0.007506733061745763,0.007506847381591797
16,celegans,1,2,0.65,0.6487119437939111,0.324777376654633,0.260598004760832,0.006852242979221046,0.006852626800537109
17,celegans,1,2,0.75,0.3194444444444444,0.6786823425022184,0.4983570836724235,0.006765694008208811,0.006766080856323242
18,celegans,1,2,0.85,0.3385416666666667,0.7186553603876439,0.5673089596221856,0.0833562919870019,0.08335685729980469
19,celegans,1,2,0.95,0.42424242424242425,0.7006578947368421,0.6032028071927479,0.0067164149368181825,0.00671696662902832
20,drosophila,1,2,0.05,0.9299488229273286,0.8294384259390535,0.9795799596443819,0.1916327199432999,0.1916337013244629
21,drosophila,1,2,0.15,0.9293907138924573,0.8960360825382144,0.987879017494933,0.13822548789903522,0.13822650909423828
22,drosophila,1,2,0.25,0.9307173833533623,0.9226059881868099,0.9911419273335371,0.13414685300085694,0.13414788246154785
23,drosophila,1,2,0.35,0.931011708195737,0.9343094904614256,0.9931312030411472,0.2278983029536903,0.22789907455444336
24,drosophila,1,2,0.44999999999999996,0.928270634475014,0.9501171934069258,0.9946363744158614,0.15352344000712037,0.15352463722229004
25,drosophila,1,2,0.5499999999999999,0.9297699359972323,0.9477906403940886,0.9943889842242356,0.16734084801282734,0.1673421859741211
26,drosophila,1,2,0.65,0.9325098259404829,0.9577835111038444,0.9956500590468795,0.2590033900924027,0.2590043544769287
27,drosophila,1,2,0.75,0.9324639031206334,0.9663983526052491,0.9971204150054342,0.16548038797918707,0.1654815673828125
28,drosophila,1,2,0.85,0.926560900716479,0.9623566362305829,0.9959518368273402,0.161483944975771,0.161484956741333
29,drosophila,1,2,0.95,0.9264931087289433,0.9871599517906335,0.998933803625746,0.1604844960384071,0.16048574447631836
30,london,1,2,0.05,0.8033240997229917,0.5509713453132588,0.8673847853821187,0.01044719503261149,0.010448455810546875
31,london,1,2,0.15,0.7987220447284346,0.7445079365079366,0.9333907736113856,0.010013691964559257,0.010014533996582031
32,london,1,2,0.25,0.8203389830508474,0.8342819273351006,0.9551274165315473,0.11756695702206343,0.11756706237792969
33,london,1,2,0.35,0.8103448275862069,0.967661992263056,0.9920267258139681,0.00473502092063427,0.0047359466552734375
34,london,1,2,0.44999999999999996,0.8173076923076923,0.9482198142414862,0.9880233196458055,0.004645660985261202,0.00464630126953125
35,london,1,2,0.5499999999999999,0.7921348314606742,0.9633889208357294,0.9907189795742722,0.0047858539037406445,0.004786014556884766
36,london,1,2,0.65,0.8120300751879699,0.9553703703703704,0.9890548380241866,0.005015752045437694,0.0050160884857177734
37,london,1,2,0.75,0.7956989247311828,0.963371266002845,0.9890017228026717,0.004646472982130945,0.004646778106689453
38,london,1,2,0.85,0.7894736842105263,0.9907407407407408,0.9975771604938272,0.004817049950361252,0.004817485809326172
39,london,1,2,0.95,0.8,1.0,1.0,0.00459883501753211,0.004599094390869141
