,N,k1,k2,theta,intercept,coefs,accuracy,auroc,aupr,process_time,wall_time
80,1000,5.0,5.0,,,,,,,,
81,1000,5.0,5.0,0.1,[0.],[[9.24946764]],0.47782651072124754,0.4721432969091891,0.46398420602516366,0.02474371693097055,0.024744510650634766
82,1000,5.0,5.0,0.2,[0.],[[10.32532392]],0.48991991162662246,0.48555391482363996,0.4822426194217136,0.024442862020805478,0.024443387985229492
83,1000,5.0,5.0,0.30000000000000004,[0.],[[8.02192097]],0.4768740031897927,0.45984082249852004,0.45497971172360846,0.023602891014888883,0.02360367774963379
84,1000,5.0,5.0,0.4,[0.],[[7.18367228]],0.47692307692307695,0.46307513591974514,0.4750126714918981,0.022954920073971152,0.022955656051635742
85,1000,5.0,5.0,0.5,[0.],[[5.83792534]],0.4714348015699956,0.46614104849398963,0.44775634650435187,0.022311761043965816,0.022312164306640625
86,1000,5.0,5.0,0.6000000000000001,[0.],[[4.62924948]],0.4735406437534097,0.466819132066307,0.47674680562743843,0.022009848849847913,0.022010326385498047
87,1000,5.0,5.0,0.7000000000000001,[0.],[[3.7650672]],0.4563953488372093,0.44871038355382126,0.44031170935772274,0.021811875980347395,0.02181243896484375
88,1000,5.0,5.0,0.8,[0.],[[3.19336069]],0.4742729306487696,0.45699651526075463,0.48370662639217676,0.02112861000932753,0.021129369735717773
89,1000,5.0,5.0,0.9,[0.],[[2.62790631]],0.442495126705653,0.4287833150784959,0.4350469412124842,0.020739606115967035,0.020740032196044922
90,1000,5.0,5.0,,,,,,,,
91,1000,5.0,5.0,0.1,[0.],[[9.24190191]],0.5055789734688817,0.48883969327396726,0.47125894807721297,0.02382365707308054,0.023824453353881836
92,1000,5.0,5.0,0.2,[0.],[[10.39600296]],0.48923841059602646,0.47853988369541367,0.469271254795618,0.023910903139039874,0.023911476135253906
93,1000,5.0,5.0,0.30000000000000004,[0.],[[8.77389081]],0.48097217780620405,0.45780878156430577,0.4371632891184176,0.02330717584118247,0.02330780029296875
94,1000,5.0,5.0,0.4,[0.],[[6.88823046]],0.4661016949152542,0.45236375376457527,0.4524750566715396,0.023396359058097005,0.023396730422973633
95,1000,5.0,5.0,0.5,[0.],[[5.49483778]],0.470509977827051,0.45931113061759016,0.44602454211470444,0.09306028415448964,0.09306073188781738
96,1000,5.0,5.0,0.6000000000000001,[0.],[[4.55809874]],0.4523809523809524,0.4461130210756162,0.44718557917402824,0.021684700855985284,0.021685361862182617
97,1000,5.0,5.0,0.7000000000000001,[0.],[[3.64494559]],0.46774193548387094,0.43834945729117514,0.4576844168259579,0.022145774913951755,0.022146224975585938
98,1000,5.0,5.0,0.8,[0.],[[3.18098259]],0.4705251875669882,0.4524154189759285,0.45395093440913725,0.020615932997316122,0.020616531372070312
99,1000,5.0,5.0,0.9,[0.],[[2.61526132]],0.48541666666666666,0.48039335664335664,0.5406397752720019,0.02034829300828278,0.020348787307739258
100,1000,5.0,5.0,,,,,,,,
101,1000,5.0,5.0,0.1,[0.],[[9.65368866]],0.4973703981968445,0.4866618360712004,0.47801340561467853,0.023953191004693508,0.023953914642333984
102,1000,5.0,5.0,0.2,[0.],[[10.35098658]],0.485722363584959,0.4733265973026034,0.47219092545701763,0.023430178873240948,0.023430585861206055
103,1000,5.0,5.0,0.30000000000000004,[0.],[[8.82118453]],0.4627388535031847,0.4470125166133579,0.4594810185066166,0.02291182614862919,0.022912263870239258
104,1000,5.0,5.0,0.4,[0.],[[6.77931024]],0.46360153256704983,0.4573813189157925,0.4497521897845074,0.022705178940668702,0.022705793380737305
105,1000,5.0,5.0,0.5,[0.],[[5.49741354]],0.4708826205641492,0.44817667965075453,0.45640910456539296,0.0230260428506881,0.023026704788208008
106,1000,5.0,5.0,0.6000000000000001,[0.],[[4.5932219]],0.46985915492957747,0.442487198634521,0.46431874804959494,0.02143893507309258,0.021439552307128906
107,1000,5.0,5.0,0.7000000000000001,[0.],[[3.587578]],0.4576271186440678,0.4380272126609386,0.4504066145385941,0.021038919920101762,0.021039247512817383
108,1000,5.0,5.0,0.8,[0.],[[3.13776287]],0.4301675977653631,0.41640155266764706,0.46227044912038917,0.08584217308089137,0.08584260940551758
109,1000,5.0,5.0,0.9,[0.],[[2.64455531]],0.45308924485125857,0.42608960362781334,0.4624473719717606,0.019922976847738028,0.01992344856262207
110,1000,5.0,5.0,,,,,,,,
111,1000,5.0,5.0,0.1,[0.],[[9.64781553]],0.4929371651242085,0.48564746794835295,0.4880607335968904,0.02416182914748788,0.02416229248046875
112,1000,5.0,5.0,0.2,[0.],[[10.40272132]],0.4940885345064614,0.4937098759272195,0.48646453219407715,0.02385943802073598,0.02385997772216797
113,1000,5.0,5.0,0.30000000000000004,[0.],[[8.92826507]],0.4918187539332914,0.4867634990843245,0.49528456770655904,0.023506460012868047,0.023506879806518555
114,1000,5.0,5.0,0.4,[0.],[[7.14563376]],0.4955084441250449,0.4847331989781847,0.4887438558624403,0.024085039971396327,0.024085521697998047
115,1000,5.0,5.0,0.5,[0.],[[5.38865686]],0.46815144766146993,0.46125805949822385,0.4729530091787906,0.022349772043526173,0.022350311279296875
116,1000,5.0,5.0,0.6000000000000001,[0.],[[4.50390017]],0.48668146503884574,0.4698185998600254,0.4690239220881458,0.022282448830083013,0.022283077239990234
117,1000,5.0,5.0,0.7000000000000001,[0.],[[3.70667677]],0.48037116345467523,0.46578217983206976,0.46577419203247916,0.021253704093396664,0.02125406265258789
118,1000,5.0,5.0,0.8,[0.],[[3.03266185]],0.4789533560864619,0.4688293188293188,0.46187390159708824,0.021189248887822032,0.02118968963623047
119,1000,5.0,5.0,0.9,[0.],[[2.57712294]],0.48394495412844035,0.49627172195892577,0.5020302391624627,0.020553111098706722,0.0205538272857666
120,1000,5.0,5.0,,,,,,,,
121,1000,5.0,5.0,0.1,[0.],[[9.40630378]],0.49364613880742914,0.48443258643990783,0.49211668240633905,0.02488768403418362,0.02488851547241211
122,1000,5.0,5.0,0.2,[0.],[[10.13334531]],0.4991812227074236,0.4867433136278039,0.4889152025280862,0.024775009835138917,0.02477550506591797
123,1000,5.0,5.0,0.30000000000000004,[0.],[[8.48891738]],0.47066326530612246,0.45401169190824725,0.47651025040657524,0.023320127045735717,0.023320436477661133
124,1000,5.0,5.0,0.4,[0.],[[6.91701382]],0.48002958579881655,0.4661860486745393,0.4712113364503029,0.02293011615984142,0.022930383682250977
125,1000,5.0,5.0,0.5,[0.],[[5.64830429]],0.4853775643823658,0.46741056586969715,0.48317518545269195,0.022103486116975546,0.02210402488708496
126,1000,5.0,5.0,0.6000000000000001,[0.],[[4.75726613]],0.4579694323144105,0.4384146392399701,0.4795593074660984,0.022202142979949713,0.02220296859741211
127,1000,5.0,5.0,0.7000000000000001,[0.],[[3.76859646]],0.47159940209267565,0.45852079606440066,0.47834297674070986,0.02138084312900901,0.021381378173828125
128,1000,5.0,5.0,0.8,[0.],[[3.18502683]],0.4694783573806881,0.46819521523554164,0.488725699432726,0.021407330874353647,0.0214078426361084
129,1000,5.0,5.0,0.9,[0.],[[2.6269411]],0.4470588235294118,0.4123265051100103,0.48123020476929085,0.02018382982350886,0.02018427848815918
130,1000,5.0,5.0,,,,,,,,
131,1000,5.0,5.0,0.1,[0.],[[9.58206815]],0.4921875,0.4860627984220811,0.4687408099076973,0.024410140002146363,0.024410724639892578
132,1000,5.0,5.0,0.2,[0.],[[10.22212706]],0.482275350370981,0.4709165435321917,0.46443735571238964,0.023515434935688972,0.023515939712524414
133,1000,5.0,5.0,0.30000000000000004,[0.],[[8.71137511]],0.4803548795944233,0.47336412464210326,0.4628691574914897,0.02372427098453045,0.023724794387817383
134,1000,5.0,5.0,0.4,[0.],[[6.99440738]],0.4793239841783531,0.4604028603311243,0.45429909381103917,0.09281103499233723,0.09281158447265625
135,1000,5.0,5.0,0.5,[0.],[[5.47717638]],0.45617095508068034,0.45053033104038,0.4625248842099708,0.023341363994404674,0.023342132568359375
136,1000,5.0,5.0,0.6000000000000001,[0.],[[4.66741193]],0.47014115092290987,0.4536234771751651,0.472137633629081,0.023302643094211817,0.02330303192138672
137,1000,5.0,5.0,0.7000000000000001,[0.],[[3.82749675]],0.48091042584434657,0.4660761263895753,0.4630165348146382,0.02273474307730794,0.022735118865966797
138,1000,5.0,5.0,0.8,[0.],[[3.16456601]],0.4698133918770582,0.45438304643425437,0.4683508204644984,0.02176770498044789,0.02176833152770996
139,1000,5.0,5.0,0.9,[0.],[[2.63802329]],0.5032967032967033,0.5193125169069057,0.5201605368498906,0.02009492996148765,0.0200955867767334
140,1000,5.0,5.0,,,,,,,,
141,1000,5.0,5.0,0.1,[0.],[[9.7077872]],0.49213265553134833,0.4894332354703471,0.4973845208515636,0.024715224048122764,0.024715900421142578
142,1000,5.0,5.0,0.2,[0.],[[10.3639079]],0.49113233287858116,0.48158505076350755,0.48175616619355976,0.02389781200326979,0.02389812469482422
143,1000,5.0,5.0,0.30000000000000004,[0.],[[9.04463325]],0.4780607548327708,0.47336858677393356,0.48196031129472194,0.023890448035672307,0.023891210556030273
144,1000,5.0,5.0,0.4,[0.],[[6.80173226]],0.4806772175193228,0.4690459547767284,0.46668432451282643,0.02396668097935617,0.023967266082763672
145,1000,5.0,5.0,0.5,[0.],[[5.62861946]],0.4598698481561822,0.45212523764939305,0.47484530689739995,0.022517211036756635,0.022517681121826172
146,1000,5.0,5.0,0.6000000000000001,[0.],[[4.70536685]],0.4650137741046832,0.4583621717580147,0.46557278547121744,0.022441840963438153,0.022442340850830078
147,1000,5.0,5.0,0.7000000000000001,[0.],[[3.79316297]],0.46499631540162123,0.44718455342542013,0.43479339085069624,0.021016267826780677,0.021016597747802734
148,1000,5.0,5.0,0.8,[0.],[[3.21029933]],0.46898002103049424,0.4565723019670388,0.4856108205244819,0.08985914592631161,0.0898599624633789
149,1000,5.0,5.0,0.9,[0.],[[2.73333348]],0.486784140969163,0.4720895464429948,0.45912204364252296,0.020453823963180184,0.02045440673828125
150,1000,5.0,5.0,,,,,,,,
151,1000,5.0,5.0,0.1,[0.],[[9.67328216]],0.5003688222276863,0.4900832437186259,0.48019260167797584,0.024163078051060438,0.02416396141052246
152,1000,5.0,5.0,0.2,[0.],[[9.85197294]],0.4962468723936614,0.4902939039285107,0.48692774587155097,0.023913494078442454,0.023914098739624023
153,1000,5.0,5.0,0.30000000000000004,[0.],[[9.17146124]],0.4792641097599002,0.46782499961105833,0.468760341952439,0.023772504180669785,0.0237729549407959
154,1000,5.0,5.0,0.4,[0.],[[6.48776871]],0.4973841554559043,0.4903294640762382,0.4800788092807533,0.023211161140352488,0.02321171760559082
155,1000,5.0,5.0,0.5,[0.],[[5.78673901]],0.475,0.4624126365132629,0.46849519800895545,0.02256319997832179,0.022563457489013672
156,1000,5.0,5.0,0.6000000000000001,[0.],[[4.34576337]],0.4844544940644432,0.4735592280988046,0.4400542479322398,0.021815417101606727,0.021815776824951172
157,1000,5.0,5.0,0.7000000000000001,[0.],[[3.69074051]],0.4808940158615717,0.4618364418938308,0.46668892417939023,0.021047838032245636,0.021048545837402344
158,1000,5.0,5.0,0.8,[0.],[[3.1355289]],0.4611872146118721,0.45419697832183537,0.4374712072911147,0.020915342960506678,0.020915746688842773
159,1000,5.0,5.0,0.9,[0.],[[2.71930687]],0.47921225382932164,0.4773049509503372,0.48841327992310896,0.02053948608227074,0.02053999900817871
160,1000,5.0,5.0,,,,,,,,
161,1000,5.0,5.0,0.1,[0.],[[9.57186088]],0.5064997592681753,0.4894720627343637,0.49422427874174796,0.02512803114950657,0.025128602981567383
162,1000,5.0,5.0,0.2,[0.],[[9.85841135]],0.4860579551667578,0.47282933136037186,0.4756276123195963,0.025164818856865168,0.025165081024169922
163,1000,5.0,5.0,0.30000000000000004,[0.],[[8.84196773]],0.49406031069144074,0.48411158894503625,0.49340755805243086,0.024467104813084006,0.02446746826171875
164,1000,5.0,5.0,0.4,[0.],[[7.13465298]],0.45977833392920986,0.4480017489490964,0.4681519480021218,0.023276241030544043,0.023276805877685547
165,1000,5.0,5.0,0.5,[0.],[[5.89280467]],0.47015250544662307,0.4576738926028712,0.4612528350554613,0.02242963993921876,0.022429943084716797
166,1000,5.0,5.0,0.6000000000000001,[0.],[[4.64600571]],0.47745790331341664,0.4604060596189842,0.47432318964300463,0.023002115078270435,0.02300262451171875
167,1000,5.0,5.0,0.7000000000000001,[0.],[[3.99317003]],0.4684361549497848,0.4640220756550236,0.47420578359176074,0.02205000096000731,0.02205038070678711
168,1000,5.0,5.0,0.8,[0.],[[3.15136231]],0.48504273504273504,0.4842807501404116,0.48538450471776806,0.021775675006210804,0.02177596092224121
169,1000,5.0,5.0,0.9,[0.],[[2.76092545]],0.45807770961145194,0.44941213907684063,0.4494170211497355,0.020343051990494132,0.020343542098999023
170,1000,5.0,5.0,,,,,,,,
171,1000,5.0,5.0,0.1,[0.],[[9.58309113]],0.4996252810392206,0.4882954907421368,0.49021784165296506,0.023944105952978134,0.023944854736328125
172,1000,5.0,5.0,0.2,[0.],[[10.18717509]],0.4780652418447694,0.46712016311319693,0.4722264267026156,0.023468211060389876,0.023468494415283203
173,1000,5.0,5.0,0.30000000000000004,[0.],[[8.65961301]],0.4892593780057711,0.4758985315596258,0.4777920808918391,0.023065976100042462,0.02306652069091797
174,1000,5.0,5.0,0.4,[0.],[[6.87191149]],0.48921130952380953,0.46816700853423243,0.4798158047571412,0.022990687983110547,0.022991180419921875
175,1000,5.0,5.0,0.5,[0.],[[5.5838409]],0.48237885462555063,0.4739832487124398,0.475707123822974,0.09202924999408424,0.09202957153320312
176,1000,5.0,5.0,0.6000000000000001,[0.],[[4.69889788]],0.43523600439077936,0.42526858269310486,0.4526677745092299,0.021752177039161325,0.02175283432006836
177,1000,5.0,5.0,0.7000000000000001,[0.],[[3.70974766]],0.47923076923076924,0.46487447307567586,0.47096678423455074,0.022184063913300633,0.02218461036682129
178,1000,5.0,5.0,0.8,[0.],[[3.27307983]],0.440324449594438,0.4257692224877807,0.4264016981297941,0.020549152977764606,0.020549535751342773
179,1000,5.0,5.0,0.9,[0.],[[2.64458]],0.4777777777777778,0.475305944055944,0.5225339582121369,0.020204172935336828,0.020204544067382812
180,1000,5.0,5.0,,,,,,,,
181,1000,5.0,5.0,0.1,[0.],[[9.47154212]],0.5124208475401851,0.49380459976098046,0.4775290610771785,0.024691132828593254,0.02469182014465332
182,1000,5.0,5.0,0.2,[0.],[[9.68084163]],0.49607365285675603,0.49138692035080345,0.477289548310151,0.023764547891914845,0.023765087127685547
183,1000,5.0,5.0,0.30000000000000004,[0.],[[8.79609687]],0.4907862407862408,0.4786920846233815,0.479760919235373,0.0235597500577569,0.023560523986816406
184,1000,5.0,5.0,0.4,[0.],[[6.96981189]],0.49944258639910816,0.4866559849719605,0.4802546155107025,0.02340891887433827,0.023409366607666016
185,1000,5.0,5.0,0.5,[0.],[[5.88692329]],0.4744042365401589,0.46705648006299383,0.4598357947361866,0.022804558975622058,0.022804975509643555
186,1000,5.0,5.0,0.6000000000000001,[0.],[[4.5425661]],0.46946564885496184,0.46747848462235175,0.4618178024246755,0.02190648904070258,0.02190709114074707
187,1000,5.0,5.0,0.7000000000000001,[0.],[[3.74393169]],0.46690647482014386,0.45172052560861736,0.4603979398534659,0.022292889887467027,0.0222930908203125
188,1000,5.0,5.0,0.8,[0.],[[3.10042856]],0.47570621468926555,0.4597965312251026,0.46201158048199925,0.020537049043923616,0.020537614822387695
189,1000,5.0,5.0,0.9,[0.],[[2.65082046]],0.4652173913043478,0.4713089183414948,0.4911125790424312,0.08777995011769235,0.08778071403503418
190,1000,5.0,5.0,,,,,,,,
191,1000,5.0,5.0,0.1,[0.],[[9.54719833]],0.4985401459854015,0.4940615993609244,0.49878056944025445,0.024608084931969643,0.024608612060546875
192,1000,5.0,5.0,0.2,[0.],[[10.13819121]],0.49725877192982454,0.48877159378257784,0.49006487448290337,0.023702190024778247,0.02370285987854004
193,1000,5.0,5.0,0.30000000000000004,[0.],[[8.46728263]],0.5009566326530612,0.48531000216029374,0.48340418885698766,0.02342726499773562,0.023427963256835938
