_UID,system,l1,l2,theta,accuracy,auroc,coef,intercept
69,celegans,1,2,0.5,0.6592082616179001,0.41286230450721306,-0.0763608240256478,-0.6417924272140171
70,celegans,1,2,0.5,0.6400679117147708,0.377733847154797,-0.03479410507954224,-0.7229386008344814
71,celegans,1,2,0.5,0.6325503355704698,0.6410135290626551,0.12764643582906882,-0.7590899388004785
72,celegans,1,3,0.05,0.8125695216907676,0.5191415984742779,0.32150242921016753,-1.4950102825180893
73,celegans,1,3,0.05,0.8100558659217877,0.5458864097363083,2.7079296298463094,-1.5988154184721153
74,celegans,1,3,0.05,0.8130217028380634,0.5535143900133633,2.8166382676622694,-1.276823043620872
75,celegans,1,3,0.14,0.8103658536585366,0.5414244203629642,5.813312352159799,-1.2852025089488015
76,celegans,1,3,0.14,0.8080246913580247,0.6080535692792172,0.39020413075297306,-1.6407560817268196
77,celegans,1,3,0.14,0.8136112814224402,0.5053880548547448,6.593669849061171,-1.051228372205651
78,celegans,1,3,0.22999999999999998,0.8108862526168876,0.6044071488053296,8.374595043924032,-1.128337502245292
79,celegans,1,3,0.22999999999999998,0.811424638678596,0.5890801929137027,5.300892067419099,-1.2889327485806905
80,celegans,1,3,0.22999999999999998,0.8098542678695351,0.5720340323243824,8.317118205451523,-1.1966146365523687
81,celegans,1,3,0.32,0.8059105431309904,0.5877473112359138,4.800406255193677,-1.3352725504742975
82,celegans,1,3,0.32,0.8320373250388803,0.5880927656628591,1.3747286403580654,-1.1583097427050755
83,celegans,1,3,0.32,0.8141732283464567,0.5719122096175415,7.500346355604797,-1.120013184681371
84,celegans,1,3,0.41,0.8155339805825242,0.5869166718449015,0.8880710383866305,-1.4061637035963748
85,celegans,1,3,0.41,0.8239499553172476,0.6056189920389354,0.25737736177574744,-1.359088030505282
86,celegans,1,3,0.41,0.8133333333333334,0.63591985428051,0.16986316413028477,-1.4485788504222477
87,celegans,1,3,0.5,0.8207043756670224,0.6037602947550932,4.555021658811958,-1.2600656715215217
88,celegans,1,3,0.5,0.8201663201663202,0.40688073730558183,-0.010796805130667449,-1.4185587281231697
89,celegans,1,3,0.5,0.8045738045738046,0.6027750288635989,0.012234392603143412,-1.5237068955378539
90,celegans,2,3,0.05,0.8028616852146264,0.5405740977323539,0.1733206861940815,-1.846314490700173
91,celegans,2,3,0.05,0.8083267871170463,0.45819194188213924,-0.2598583870560202,-1.1905124267041396
92,celegans,2,3,0.05,0.8074484944532488,0.5470020232859618,0.20074180960263516,-1.2845568678414188
93,celegans,2,3,0.14,0.8059964726631393,0.5731599363437438,5.046915151212782,-1.2323776381320732
94,celegans,2,3,0.14,0.8026315789473685,0.4733066180935034,-0.34783873797937304,-1.6280793860472274
95,celegans,2,3,0.14,0.8050259965337955,0.4699485707451262,-0.38106610267530844,-1.5319796754895694
96,celegans,2,3,0.22999999999999998,0.8129285014691479,0.45701129123825146,-0.3423713262172052,-1.3400197151491664
97,celegans,2,3,0.22999999999999998,0.8134765625,0.4182699257713557,-0.4229728694967151,-1.3679059143736343
98,celegans,2,3,0.22999999999999998,0.8084896347482725,0.40382412547361,-0.40599336291342525,-1.4761434734121788
99,celegans,2,3,0.32,0.8063063063063063,0.42859230869169807,-0.5453721155587978,-1.594025805004155
100,celegans,2,3,0.32,0.803030303030303,0.4952682088800687,-0.4630802700142224,-1.5812932059766138
101,celegans,2,3,0.32,0.8067685589519651,0.41054868772122965,-0.4680436277788965,-1.532907762390338
102,celegans,2,3,0.41,0.8191214470284238,0.442981072555205,-0.4118403894517431,-1.4050080072491298
103,celegans,2,3,0.41,0.8150510204081632,0.4232583238896983,-0.4611079600440429,-1.4478604645736617
104,celegans,2,3,0.41,0.7984790874524715,0.4427273634820804,-0.11107919852307224,-1.5030538693821114
105,celegans,2,3,0.5,0.8099547511312217,0.37981437143448316,-0.5438651971246848,-1.5619585170750487
106,celegans,2,3,0.5,0.7982062780269058,0.401511998890276,-0.5705477324472121,-1.6393020179567943
107,celegans,2,3,0.5,0.8049132947976878,0.41982844604029523,-0.37133357740895545,-1.4719405014820686
108,drosophila,1,2,0.05,0.9304771257877077,0.41165089596581583,-0.431205626901504,2.4314177991710983
109,drosophila,1,2,0.05,0.929981973123566,0.4976356663124555,-0.32396371195854223,2.558988388803547
110,drosophila,1,2,0.05,0.93034296472129,0.4312569049092548,-0.4457302017133311,2.503612998126325
111,drosophila,1,2,0.14,0.9301136106459059,0.37448485006267085,-0.41472209025248924,2.5651814443722176
112,drosophila,1,2,0.14,0.9302094169795107,0.4055374508663413,-0.4845873277724216,2.555790213290415
113,drosophila,1,2,0.14,0.9298467658093387,0.4185625081751059,-0.4349197593497957,2.6594214833329812
114,drosophila,1,2,0.22999999999999998,0.9295795871214024,0.4676341515299748,-0.36474336135777535,2.783252789382786
115,drosophila,1,2,0.22999999999999998,0.9310554290053151,0.45217814540790074,-0.39340125210076615,2.651981782593238
116,drosophila,1,2,0.22999999999999998,0.9304536948055232,0.4156415976318886,-0.379223193782774,2.7189969209445244
117,drosophila,1,2,0.32,0.9287148018581178,0.4620427934782317,-0.3534395008902743,2.840530315963546
