,walk_length,edge,correct,layer,distance,ground_truth_aprx,likelihood_metric,score
2907,3,"(52, 51)",True,d_H,0.19128424,1,inverse,0.54939973
2908,3,"(53, 54)",False,d_H,0.17491223,1,inverse,0.45748115
2909,3,"(55, 56)",False,d_H,0.19950256,1,inverse,0.44391564
2910,3,"(58, 59)",False,d_H,0.17606398,1,inverse,0.47670016
2911,3,"(60, 59)",False,d_H,0.21658722,1,inverse,0.48523566
2912,3,"(60, 61)",False,d_H,0.20771231,1,inverse,0.45732927
2913,3,"(62, 61)",False,d_H,0.17607582,1,inverse,0.40764445
2914,3,"(64, 63)",True,d_H,0.2602084,1,inverse,0.58804363
2915,3,"(68, 67)",True,d_H,0.19629903,1,inverse,0.5087258
2916,3,"(68, 69)",False,d_H,0.18020341,1,inverse,0.4104592
2917,3,"(71, 70)",False,d_H,0.20590943,1,inverse,0.46447074
2918,3,"(73, 74)",True,d_H,0.19545788,1,inverse,0.5770289
2919,3,"(76, 75)",True,d_H,0.21355878,1,inverse,0.50629693
2920,3,"(76, 77)",True,d_H,0.22147101,1,inverse,0.51942897
2921,3,"(77, 78)",True,d_H,0.22230558,1,inverse,0.50844586
2922,3,"(80, 81)",True,d_H,0.22176716,1,inverse,0.5126448
2923,3,"(83, 82)",True,d_H,0.20787431,1,inverse,0.5694039
2924,3,"(86, 85)",False,d_H,0.20676611,1,inverse,0.47755173
2925,3,"(86, 87)",True,d_H,0.23054303,1,inverse,0.55868846
2926,3,"(88, 87)",True,d_H,0.26248613,1,inverse,0.5534943
2927,3,"(90, 89)",False,d_H,0.18679877,1,inverse,0.46427318
2928,3,"(91, 90)",False,d_H,0.19342355,1,inverse,0.4181517
2929,3,"(92, 91)",True,d_H,0.18672195,1,inverse,0.5101579
2930,3,"(94, 93)",True,d_H,0.22080898,1,inverse,0.52381426
2931,3,"(95, 94)",True,d_H,0.2174674,1,inverse,0.5520859
2932,3,"(98, 99)",True,d_H,0.21316199,1,inverse,0.5403957
2933,3,"(61, 78)",True,d_H,0.20487651,0,inverse,0.44571254
2934,3,"(72, 74)",False,d_H,0.16436347,0,inverse,0.54010403
2935,3,"(66, 91)",True,d_H,0.17082275,0,inverse,0.4650384
2936,3,"(91, 8)",True,d_H,0.18559314,0,inverse,0.45213625
2937,3,"(70, 8)",True,d_H,0.18398026,0,inverse,0.42442197
2938,3,"(5, 70)",True,d_H,0.22509436,0,inverse,0.47033706
2939,3,"(5, 98)",True,d_H,0.20145968,0,inverse,0.48173293
2940,3,"(95, 26)",True,d_H,0.2045624,0,inverse,0.421409
2941,3,"(88, 26)",True,d_H,0.17453347,0,inverse,0.45581934
2942,3,"(18, 16)",False,d_H,0.18376575,0,inverse,0.53640604
2943,3,"(56, 73)",True,d_H,0.18977655,0,inverse,0.46976826
2944,3,"(63, 20)",True,d_H,0.19706586,0,inverse,0.4514385
2945,3,"(94, 75)",True,d_H,0.20580429,0,inverse,0.49752337
2946,3,"(6, 94)",True,d_H,0.1407484,0,inverse,0.39444768
2947,3,"(76, 65)",True,d_H,0.19387153,0,inverse,0.46631926
2948,3,"(45, 92)",True,d_H,0.18930052,0,inverse,0.49472478
2949,3,"(45, 48)",False,d_H,0.21494344,0,inverse,0.5230143
2950,3,"(48, 67)",True,d_H,0.21916193,0,inverse,0.4897627
2951,3,"(67, 10)",True,d_H,0.14631891,0,inverse,0.3787797
2952,3,"(10, 38)",True,d_H,0.22540686,0,inverse,0.46167877
2953,3,"(60, 43)",True,d_H,0.17449431,0,inverse,0.40028808
2954,3,"(80, 53)",False,d_H,0.22852713,0,inverse,0.5584679
2955,3,"(28, 33)",True,d_H,0.18100153,0,inverse,0.47183132
2956,3,"(33, 86)",True,d_H,0.19943427,0,inverse,0.44089237
2957,3,"(86, 0)",True,d_H,0.19995435,0,inverse,0.46853232
2958,3,"(34, 46)",False,d_H,0.22632469,0,inverse,0.57766914
2959,3,"(31, 69)",True,d_H,0.1719695,0,inverse,0.4115163
2960,3,"(39, 2)",True,d_H,0.18570688,0,inverse,0.45363697
2961,3,"(47, 90)",True,d_H,0.20210251,0,inverse,0.46436173
2962,3,"(51, 77)",False,d_H,0.25655332,0,inverse,0.5742983
2963,3,"(24, 55)",True,d_H,0.1814804,0,inverse,0.41667783
2964,3,"(79, 29)",False,d_H,0.28092924,0,inverse,0.5434788
2965,3,"(97, 57)",False,d_H,0.21178488,0,inverse,0.5028679
2966,3,"(1, 57)",False,d_H,0.2524118,0,inverse,0.50554156
2967,3,"(1, 84)",False,d_H,0.21481599,0,inverse,0.52410805
2968,3,"(84, 50)",True,d_H,0.17732371,0,inverse,0.48073554
2969,3,"(50, 82)",False,d_H,0.17526154,0,inverse,0.53038454
2970,3,"(82, 68)",True,d_H,0.21202765,0,inverse,0.47847635
2971,3,"(68, 54)",True,d_H,0.19953041,0,inverse,0.4938863
2972,3,"(93, 54)",False,d_H,0.21629956,0,inverse,0.5460323
2973,3,"(4, 93)",False,d_H,0.2315034,0,inverse,0.50846523
2974,3,"(96, 4)",False,d_H,0.18748008,0,inverse,0.52527094
2975,3,"(9, 17)",True,d_H,0.2027707,0,inverse,0.49332288
2976,3,"(83, 35)",True,d_H,0.17665121,0,inverse,0.45517117
2977,3,"(81, 37)",False,d_H,0.21363923,0,inverse,0.538889
2978,3,"(42, 81)",True,d_H,0.19000384,0,inverse,0.4564924
2979,3,"(42, 85)",True,d_H,0.14117616,0,inverse,0.40359735
2980,3,"(7, 21)",True,d_H,0.18812558,0,inverse,0.4490978
2981,3,"(21, 44)",False,d_H,0.22737108,0,inverse,0.5288279
2982,4,"(0, 1)",False,d_H,0.96634585,1,inverse,0.4324649
2983,4,"(99, 0)",True,d_H,1.1581225,0,inverse,0.47744173
2984,4,"(2, 1)",True,d_H,1.6612611,1,inverse,0.6145091
2985,4,"(3, 2)",True,d_H,1.461021,1,inverse,0.68524694
2986,4,"(3, 4)",True,d_H,1.1180409,1,inverse,0.6374683
2987,4,"(6, 5)",False,d_H,1.1101409,1,inverse,0.4592122
2988,4,"(9, 8)",True,d_H,1.0602663,1,inverse,0.5294751
2989,4,"(13, 12)",True,d_H,1.618665,1,inverse,0.7631714
2990,4,"(13, 14)",True,d_H,1.1600546,1,inverse,0.6104089
2991,4,"(17, 16)",False,d_H,0.8869083,1,inverse,0.49361217
2992,4,"(21, 22)",True,d_H,1.2185655,1,inverse,0.6123778
2993,4,"(24, 25)",True,d_H,1.1611159,1,inverse,0.56006
2994,4,"(25, 26)",True,d_H,1.2617495,1,inverse,0.6001048
2995,4,"(27, 26)",True,d_H,0.9169845,1,inverse,0.6368369
2996,4,"(28, 27)",True,d_H,1.4214911,1,inverse,0.7628031
2997,4,"(29, 28)",True,d_H,1.0375645,1,inverse,0.62690526
2998,4,"(29, 30)",True,d_H,1.2656848,1,inverse,0.5760763
2999,4,"(31, 30)",False,d_H,1.117576,1,inverse,0.48258373
3000,4,"(33, 32)",True,d_H,1.0093491,1,inverse,0.6116363
3001,4,"(34, 33)",True,d_H,0.8679659,1,inverse,0.592562
3002,4,"(35, 36)",False,d_H,1.0727109,1,inverse,0.47320524
3003,4,"(38, 37)",True,d_H,1.1651578,1,inverse,0.5329353
3004,4,"(38, 39)",False,d_H,1.2199045,1,inverse,0.4524259
3005,4,"(41, 40)",True,d_H,1.1242106,1,inverse,0.56531334
3006,4,"(42, 43)",True,d_H,1.1941373,1,inverse,0.5994809
3007,4,"(43, 44)",True,d_H,1.1554269,1,inverse,0.54371756
3008,4,"(46, 45)",True,d_H,1.5848746,1,inverse,0.642193
3009,4,"(46, 47)",False,d_H,1.1717236,1,inverse,0.4457864
3010,4,"(50, 51)",True,d_H,1.3200569,1,inverse,0.59285825
3011,4,"(52, 51)",False,d_H,0.8326691,1,inverse,0.41079667
3012,4,"(56, 57)",False,d_H,1.1496359,1,inverse,0.4742672
3013,4,"(57, 58)",True,d_H,1.0668054,1,inverse,0.5160828
3014,4,"(60, 59)",False,d_H,1.1747421,1,inverse,0.49392548
3015,4,"(62, 61)",False,d_H,1.0219475,1,inverse,0.49064937
3016,4,"(64, 63)",False,d_H,1.0440356,1,inverse,0.47623363
3017,4,"(65, 64)",False,d_H,1.0027417,1,inverse,0.4259179
3018,4,"(66, 67)",True,d_H,1.2279916,1,inverse,0.581668
3019,4,"(68, 67)",True,d_H,1.5664004,1,inverse,0.6697128
3020,4,"(68, 69)",True,d_H,1.2321829,1,inverse,0.5642339
3021,4,"(70, 69)",False,d_H,1.4060926,1,inverse,0.48700637
3022,4,"(71, 70)",False,d_H,1.2253217,1,inverse,0.49826995
3023,4,"(72, 73)",True,d_H,1.1884174,1,inverse,0.6065415
3024,4,"(76, 75)",False,d_H,0.56524247,1,inverse,0.42032552
3025,4,"(77, 78)",True,d_H,1.3011837,1,inverse,0.591615
3026,4,"(79, 78)",True,d_H,1.1758977,1,inverse,0.54202724
3027,4,"(82, 81)",False,d_H,0.8056124,1,inverse,0.3805306
3028,4,"(83, 82)",False,d_H,1.055553,1,inverse,0.4645108
3029,4,"(85, 84)",False,d_H,0.9135486,1,inverse,0.4402269
3030,4,"(86, 85)",True,d_H,1.2121382,1,inverse,0.54974926
3031,4,"(86, 87)",True,d_H,1.0031713,1,inverse,0.51800483
3032,4,"(88, 89)",True,d_H,1.0862598,1,inverse,0.5443776
3033,4,"(92, 91)",True,d_H,1.1169692,1,inverse,0.53337973
3034,4,"(94, 93)",False,d_H,1.0792401,1,inverse,0.49997562
3035,4,"(95, 94)",True,d_H,1.0482911,1,inverse,0.5297653
3036,4,"(98, 97)",False,d_H,0.94381124,1,inverse,0.46815723
3037,4,"(61, 78)",False,d_H,1.4232076,0,inverse,0.54176646
3038,4,"(72, 74)",False,d_H,1.1011045,0,inverse,0.54069847
3039,4,"(66, 72)",True,d_H,1.2910678,0,inverse,0.45046005
3040,4,"(66, 91)",True,d_H,0.9769477,0,inverse,0.438942
3041,4,"(5, 70)",True,d_H,1.4614127,0,inverse,0.4849683
3042,4,"(71, 16)",True,d_H,1.1881356,0,inverse,0.4313061
3043,4,"(36, 71)",True,d_H,1.1747484,0,inverse,0.48139554
3044,4,"(99, 19)",True,d_H,0.7988753,0,inverse,0.40588215
3045,4,"(15, 12)",False,d_H,0.7347034,0,inverse,0.5659059
3046,4,"(56, 73)",True,d_H,1.1854637,0,inverse,0.46361095
3047,4,"(63, 20)",True,d_H,0.77980226,0,inverse,0.42257288
3048,4,"(6, 94)",True,d_H,0.70988053,0,inverse,0.35729522
3049,4,"(25, 65)",False,d_H,1.2029859,0,inverse,0.54814786
3050,4,"(10, 38)",True,d_H,0.87129337,0,inverse,0.45898172
3051,4,"(38, 13)",False,d_H,1.7447596,0,inverse,0.6453061
3052,4,"(60, 53)",True,d_H,0.70691043,0,inverse,0.3831486
3053,4,"(86, 0)",True,d_H,1.2622659,0,inverse,0.4950001
3054,4,"(64, 0)",False,d_H,1.6020347,0,inverse,0.5372116
3055,4,"(22, 46)",False,d_H,1.4766157,0,inverse,0.56477195
3056,4,"(59, 69)",True,d_H,1.173222,0,inverse,0.42981443
3057,4,"(31, 69)",True,d_H,0.9717506,0,inverse,0.38684326
3058,4,"(31, 39)",True,d_H,1.0267878,0,inverse,0.44631281
3059,4,"(47, 90)",True,d_H,0.9499678,0,inverse,0.35593995
3060,4,"(52, 47)",False,d_H,1.2328604,0,inverse,0.5223967
3061,4,"(52, 14)",True,d_H,0.79328656,0,inverse,0.3177802
3062,4,"(51, 49)",False,d_H,0.5884549,0,inverse,0.61969554
3063,4,"(24, 55)",True,d_H,0.7705104,0,inverse,0.3625362
3064,4,"(24, 29)",True,d_H,0.9796027,0,inverse,0.412613
3065,4,"(97, 57)",False,d_H,1.378494,0,inverse,0.5663005
3066,4,"(1, 84)",True,d_H,1.0831681,0,inverse,0.45258105
3067,4,"(84, 50)",True,d_H,0.91479254,0,inverse,0.39528835
3068,4,"(50, 82)",True,d_H,1.1764609,0,inverse,0.48384303
3069,4,"(93, 54)",True,d_H,0.8274602,0,inverse,0.3902378
3070,4,"(9, 17)",True,d_H,0.96004343,0,inverse,0.45161903
3071,4,"(9, 89)",True,d_H,0.86734825,0,inverse,0.35892677
3072,4,"(83, 89)",True,d_H,1.1448344,0,inverse,0.4337689
3073,4,"(83, 35)",True,d_H,0.8842966,0,inverse,0.3658374
3074,4,"(42, 81)",False,d_H,1.1396914,0,inverse,0.5482302
3075,4,"(85, 41)",False,d_H,1.5869217,0,inverse,0.5537423
3076,4,"(23, 7)",True,d_H,0.6639442,0,inverse,0.3444885
3077,4,"(7, 21)",True,d_H,0.8270616,0,inverse,0.44231096
3078,4,"(44, 61)",True,d_H,1.2068396,0,inverse,0.48184338
3079,5,"(0, 1)",True,d_H,1.982814,1,inverse,0.5848418
3080,5,"(2, 1)",True,d_H,2.3022773,1,inverse,0.6986034
3081,5,"(3, 2)",True,d_H,1.871258,1,inverse,0.6799496
3082,5,"(3, 4)",True,d_H,1.8816452,1,inverse,0.65188384
3083,5,"(4, 5)",True,d_H,1.9496311,1,inverse,0.66331685
3084,5,"(6, 5)",True,d_H,1.8810531,1,inverse,0.64566475
3085,5,"(10, 9)",True,d_H,1.7126622,1,inverse,0.5676335
3086,5,"(11, 10)",True,d_H,1.9343431,1,inverse,0.5206721
3087,5,"(11, 12)",True,d_H,1.9933362,1,inverse,0.5518559
3088,5,"(13, 12)",False,d_H,1.5035988,1,inverse,0.4738692
3089,5,"(13, 14)",False,d_H,1.706433,1,inverse,0.4964497
3090,5,"(15, 14)",True,d_H,1.7939876,1,inverse,0.552508
3091,5,"(16, 15)",True,d_H,1.6615671,1,inverse,0.5565626
3092,5,"(18, 19)",False,d_H,1.1118994,1,inverse,0.40317982
3093,5,"(21, 22)",True,d_H,1.8145889,1,inverse,0.52903855
3094,5,"(24, 25)",False,d_H,1.9106876,1,inverse,0.4869056
3095,5,"(25, 26)",True,d_H,1.8746711,1,inverse,0.524168
3096,5,"(27, 26)",False,d_H,1.4972558,1,inverse,0.4635468
3097,5,"(29, 28)",False,d_H,1.6239047,1,inverse,0.45184925
3098,5,"(31, 30)",False,d_H,1.1411097,1,inverse,0.40261585
3099,5,"(32, 31)",True,d_H,2.0998726,1,inverse,0.57142794
3100,5,"(33, 32)",True,d_H,1.910027,1,inverse,0.6590422
3101,5,"(34, 33)",True,d_H,2.117097,1,inverse,0.66006416
3102,5,"(35, 34)",True,d_H,1.7999302,1,inverse,0.52794135
3103,5,"(36, 37)",True,d_H,1.6969022,1,inverse,0.54091996
3104,5,"(38, 37)",True,d_H,1.7260615,1,inverse,0.5012778
3105,5,"(41, 42)",False,d_H,1.0821905,1,inverse,0.43248656
3106,5,"(43, 44)",False,d_H,1.8152187,1,inverse,0.48071626
3107,5,"(45, 44)",False,d_H,1.8540369,1,inverse,0.4973553
3108,5,"(46, 47)",True,d_H,1.7390779,1,inverse,0.51334673
3109,5,"(47, 48)",True,d_H,1.8105332,1,inverse,0.5140768
3110,5,"(49, 48)",False,d_H,1.6993772,1,inverse,0.48378384
3111,5,"(50, 51)",True,d_H,2.0153682,1,inverse,0.6136552
3112,5,"(52, 51)",True,d_H,1.406125,1,inverse,0.57065934
3113,5,"(53, 54)",True,d_H,1.5794988,1,inverse,0.58157957
3114,5,"(55, 56)",True,d_H,1.7785856,1,inverse,0.5220478
3115,5,"(56, 57)",True,d_H,2.3310091,1,inverse,0.59394157
3116,5,"(57, 58)",True,d_H,1.9466133,1,inverse,0.5796896
3117,5,"(62, 63)",True,d_H,1.7515253,1,inverse,0.5406418
3118,5,"(65, 64)",False,d_H,1.6684513,1,inverse,0.48466757
3119,5,"(68, 67)",False,d_H,1.6566294,1,inverse,0.45403835
3120,5,"(71, 70)",True,d_H,1.5906944,1,inverse,0.53826225
3121,5,"(76, 77)",True,d_H,2.0009894,1,inverse,0.5382858
3122,5,"(77, 78)",True,d_H,1.9397033,1,inverse,0.63838357
3123,5,"(80, 79)",True,d_H,1.7704948,1,inverse,0.54026926
3124,5,"(80, 81)",True,d_H,1.7644908,1,inverse,0.57319826
3125,5,"(82, 81)",True,d_H,2.2857828,1,inverse,0.5376361
3126,5,"(83, 82)",True,d_H,1.8515972,1,inverse,0.51720715
3127,5,"(83, 84)",True,d_H,1.5779841,1,inverse,0.52483684
3128,5,"(86, 85)",True,d_H,1.7843581,1,inverse,0.50218475
3129,5,"(86, 87)",True,d_H,2.1546013,1,inverse,0.5513072
3130,5,"(88, 87)",True,d_H,1.484025,1,inverse,0.5061749
3131,5,"(90, 89)",True,d_H,1.7055731,1,inverse,0.5252072
3132,5,"(92, 91)",True,d_H,2.0850217,1,inverse,0.5767844
3133,5,"(92, 93)",True,d_H,2.0902975,1,inverse,0.58201665
3134,5,"(94, 93)",True,d_H,1.9773366,1,inverse,0.60920817
3135,5,"(95, 94)",True,d_H,1.8446925,1,inverse,0.5832825
3136,5,"(96, 97)",False,d_H,1.9894235,1,inverse,0.48976076
3137,5,"(98, 97)",False,d_H,1.8363297,1,inverse,0.4912018
3138,5,"(66, 72)",True,d_H,0.92307144,0,inverse,0.34590605
3139,5,"(91, 8)",True,d_H,1.3435394,0,inverse,0.42681968
3140,5,"(98, 27)",True,d_H,1.4153832,0,inverse,0.4426456
3141,5,"(88, 26)",False,d_H,1.5768913,0,inverse,0.5021712
3142,5,"(18, 88)",True,d_H,1.7506658,0,inverse,0.48285082
3143,5,"(71, 16)",False,d_H,1.6659178,0,inverse,0.5486508
3144,5,"(99, 36)",True,d_H,1.0776365,0,inverse,0.36874437
3145,5,"(99, 19)",True,d_H,1.3233876,0,inverse,0.40874052
3146,5,"(73, 12)",False,d_H,1.641821,0,inverse,0.5008054
3147,5,"(63, 56)",True,d_H,1.7311366,0,inverse,0.48666096
3148,5,"(63, 20)",True,d_H,1.2821087,0,inverse,0.38694048
3149,5,"(75, 20)",True,d_H,0.94859993,0,inverse,0.30065882
3150,5,"(94, 75)",True,d_H,1.4975663,0,inverse,0.44753897
3151,5,"(76, 65)",True,d_H,1.7339385,0,inverse,0.496652
3152,5,"(25, 65)",True,d_H,1.7497354,0,inverse,0.45668352
3153,5,"(25, 87)",False,d_H,1.8153428,0,inverse,0.5174121
3154,5,"(45, 92)",True,d_H,1.7918749,0,inverse,0.47422406
3155,5,"(45, 48)",False,d_H,1.9958286,0,inverse,0.5499267
3156,5,"(48, 67)",True,d_H,1.7607974,0,inverse,0.45080453
3157,5,"(67, 10)",True,d_H,1.7825189,0,inverse,0.4923254
3158,5,"(38, 13)",False,d_H,1.8917065,0,inverse,0.5542112
3159,5,"(32, 43)",False,d_H,1.8868865,0,inverse,0.53619224
3160,5,"(60, 43)",True,d_H,1.229726,0,inverse,0.46704563
3161,5,"(11, 28)",True,d_H,1.6063367,0,inverse,0.4923585
3162,5,"(86, 0)",False,d_H,1.9426618,0,inverse,0.5326056
3163,5,"(64, 22)",False,d_H,1.7037442,0,inverse,0.506338
3164,5,"(22, 46)",True,d_H,1.6917658,0,inverse,0.48000973
3165,5,"(30, 34)",False,d_H,1.8201828,0,inverse,0.51186925
3166,5,"(59, 30)",True,d_H,0.5250312,0,inverse,0.21969129
3167,5,"(59, 69)",True,d_H,0.5079954,0,inverse,0.22077127
3168,5,"(31, 69)",True,d_H,0.75237864,0,inverse,0.2821242
3169,5,"(31, 39)",True,d_H,1.5631974,0,inverse,0.45107162
3170,5,"(47, 90)",False,d_H,1.8880445,0,inverse,0.5163173
3171,5,"(52, 47)",False,d_H,1.8974054,0,inverse,0.5383382
3172,5,"(49, 14)",False,d_H,1.571803,0,inverse,0.5089593
3173,5,"(55, 77)",False,d_H,1.8309364,0,inverse,0.5155592
3174,5,"(24, 55)",True,d_H,2.011621,0,inverse,0.49526978
3175,5,"(24, 29)",True,d_H,1.3723546,0,inverse,0.42337385
3176,5,"(79, 29)",True,d_H,1.4871051,0,inverse,0.39456832
3177,5,"(97, 79)",True,d_H,1.9503396,0,inverse,0.45079738
3178,5,"(97, 57)",False,d_H,2.072516,0,inverse,0.56230676
3179,5,"(50, 82)",True,d_H,1.6589012,0,inverse,0.47125173
3180,5,"(82, 68)",True,d_H,1.4778544,0,inverse,0.4489749
3181,5,"(96, 40)",True,d_H,1.2700826,0,inverse,0.39520043
3182,5,"(17, 40)",True,d_H,0.85579723,0,inverse,0.30202198
3183,5,"(83, 89)",False,d_H,1.6618721,0,inverse,0.50289196
3184,5,"(37, 35)",False,d_H,1.9269515,0,inverse,0.57486606
3185,5,"(81, 37)",False,d_H,2.034624,0,inverse,0.51465434
3186,5,"(42, 85)",True,d_H,1.2470614,0,inverse,0.4659645
3187,5,"(85, 41)",True,d_H,1.0778781,0,inverse,0.39404052
3188,5,"(41, 23)",True,d_H,1.1874313,0,inverse,0.3345031
3189,5,"(23, 7)",True,d_H,1.108951,0,inverse,0.37066367
3190,5,"(7, 21)",True,d_H,1.2474223,0,inverse,0.40667665
3191,5,"(21, 44)",False,d_H,1.8886701,0,inverse,0.5002409
3192,5,"(44, 61)",False,d_H,1.5195963,0,inverse,0.51264083
3193,6,"(99, 0)",False,d_H,2.2673564,0,inverse,0.5603006
3194,6,"(2, 1)",True,d_H,2.2738996,1,inverse,0.5896395
3195,6,"(3, 2)",True,d_H,2.2169375,1,inverse,0.553835
3196,6,"(3, 4)",True,d_H,2.1483262,1,inverse,0.6073229
3197,6,"(4, 5)",True,d_H,2.1309855,1,inverse,0.50290245
3198,6,"(7, 6)",True,d_H,2.2524738,1,inverse,0.61425674
3199,6,"(8, 7)",True,d_H,2.3263717,1,inverse,0.60465974
3200,6,"(9, 8)",True,d_H,2.2855392,1,inverse,0.5532769
3201,6,"(11, 12)",True,d_H,1.8395851,1,inverse,0.5237258
3202,6,"(15, 14)",False,d_H,2.002571,1,inverse,0.4833869
3203,6,"(16, 15)",True,d_H,2.141125,1,inverse,0.53626275
3204,6,"(18, 19)",True,d_H,1.7839398,1,inverse,0.62730527
3205,6,"(21, 20)",True,d_H,1.9098812,1,inverse,0.54797506
3206,6,"(23, 24)",False,d_H,2.0389106,1,inverse,0.4821168
3207,6,"(25, 26)",True,d_H,1.8738844,1,inverse,0.53153807
3208,6,"(27, 26)",True,d_H,2.1668165,1,inverse,0.52746314
3209,6,"(28, 27)",True,d_H,2.0172088,1,inverse,0.5724094
3210,6,"(31, 30)",False,d_H,1.4114777,1,inverse,0.4111747
3211,6,"(33, 32)",True,d_H,2.0635352,1,inverse,0.52413356
3212,6,"(34, 33)",True,d_H,2.5877101,1,inverse,0.64568806
3213,6,"(35, 34)",True,d_H,2.461018,1,inverse,0.6193597
3214,6,"(35, 36)",True,d_H,2.200917,1,inverse,0.54734373
3215,6,"(42, 43)",True,d_H,2.0685077,1,inverse,0.52650964
3216,6,"(43, 44)",True,d_H,2.0956914,1,inverse,0.5565224
3217,6,"(45, 44)",True,d_H,2.4684446,1,inverse,0.5652007
3218,6,"(46, 45)",True,d_H,2.427659,1,inverse,0.5545147
3219,6,"(46, 47)",True,d_H,2.1299984,1,inverse,0.57006526
3220,6,"(49, 50)",True,d_H,1.5220835,1,inverse,0.528463
3221,6,"(50, 51)",True,d_H,1.9706609,1,inverse,0.5581604
3222,6,"(52, 51)",False,d_H,1.820116,1,inverse,0.46179554
3223,6,"(53, 54)",False,d_H,1.8140439,1,inverse,0.43577507
3224,6,"(56, 57)",False,d_H,2.184597,1,inverse,0.46781892
3225,6,"(57, 58)",True,d_H,2.0885322,1,inverse,0.50601786
3226,6,"(60, 59)",True,d_H,1.9987481,1,inverse,0.51853186
3227,6,"(60, 61)",True,d_H,1.9349506,1,inverse,0.51745284
3228,6,"(65, 64)",True,d_H,1.9199326,1,inverse,0.6240866
3229,6,"(68, 69)",True,d_H,2.2235398,1,inverse,0.52806085
3230,6,"(70, 69)",True,d_H,2.3661807,1,inverse,0.5844572
3231,6,"(71, 70)",True,d_H,2.0334074,1,inverse,0.53626883
3232,6,"(72, 71)",False,d_H,2.1607087,1,inverse,0.49036637
3233,6,"(73, 74)",True,d_H,2.142878,1,inverse,0.52538705
3234,6,"(74, 75)",True,d_H,2.0687053,1,inverse,0.5200579
3235,6,"(76, 75)",True,d_H,2.2386184,1,inverse,0.6209646
3236,6,"(76, 77)",True,d_H,2.2042093,1,inverse,0.63164663
3237,6,"(77, 78)",True,d_H,2.5368652,1,inverse,0.58205134
3238,6,"(79, 78)",True,d_H,2.0950196,1,inverse,0.5257083
3239,6,"(80, 81)",True,d_H,2.072083,1,inverse,0.533372
3240,6,"(82, 81)",True,d_H,2.427719,1,inverse,0.58330643
3241,6,"(83, 82)",True,d_H,2.0624096,1,inverse,0.5542645
3242,6,"(83, 84)",True,d_H,2.4202561,1,inverse,0.61941797
3243,6,"(85, 84)",True,d_H,2.6412938,1,inverse,0.61854726
3244,6,"(86, 85)",True,d_H,2.3581946,1,inverse,0.52488476
3245,6,"(86, 87)",True,d_H,2.4031436,1,inverse,0.56658465
3246,6,"(88, 87)",True,d_H,2.4120083,1,inverse,0.5551229
3247,6,"(88, 89)",True,d_H,2.1464577,1,inverse,0.52549064
3248,6,"(92, 91)",True,d_H,2.3409092,1,inverse,0.57932866
3249,6,"(92, 93)",True,d_H,2.4716618,1,inverse,0.5219529
3250,6,"(94, 93)",True,d_H,2.4881036,1,inverse,0.61751366
3251,6,"(95, 94)",True,d_H,2.015183,1,inverse,0.55608106
3252,6,"(96, 97)",False,d_H,2.0382106,1,inverse,0.47312102
3253,6,"(98, 99)",True,d_H,2.1571002,1,inverse,0.52946705
3254,6,"(78, 74)",False,d_H,2.5708156,0,inverse,0.56664485
3255,6,"(72, 74)",False,d_H,1.9542805,0,inverse,0.5646546
3256,6,"(91, 8)",False,d_H,2.0911286,0,inverse,0.52632797
3257,6,"(5, 98)",True,d_H,1.8708202,0,inverse,0.492675
3258,6,"(98, 27)",False,d_H,2.189574,0,inverse,0.5514087
3259,6,"(95, 3)",False,d_H,1.8479766,0,inverse,0.5935967
3260,6,"(88, 26)",False,d_H,2.188967,0,inverse,0.565267
3261,6,"(71, 16)",True,d_H,2.0201387,0,inverse,0.47003388
3262,6,"(36, 71)",True,d_H,2.0373008,0,inverse,0.48963916
3263,6,"(99, 36)",False,d_H,2.1862211,0,inverse,0.51238227
3264,6,"(58, 15)",False,d_H,2.1718957,0,inverse,0.50888264
3265,6,"(73, 12)",True,d_H,2.0908315,0,inverse,0.47814786
3266,6,"(56, 73)",True,d_H,2.1121624,0,inverse,0.4840949
3267,6,"(63, 56)",True,d_H,1.4990414,0,inverse,0.4142033
3268,6,"(75, 20)",False,d_H,2.0459616,0,inverse,0.5204984
3269,6,"(6, 94)",True,d_H,1.7301627,0,inverse,0.47819716
3270,6,"(62, 87)",True,d_H,2.0124657,0,inverse,0.49518204
3271,6,"(62, 92)",True,d_H,1.8684022,0,inverse,0.4620176
3272,6,"(45, 92)",False,d_H,2.367716,0,inverse,0.5114005
3273,6,"(45, 48)",True,d_H,1.7849824,0,inverse,0.4781579
3274,6,"(67, 10)",True,d_H,1.0762835,0,inverse,0.37451196
3275,6,"(10, 38)",True,d_H,1.3022457,0,inverse,0.3690518
3276,6,"(38, 13)",True,d_H,1.1352929,0,inverse,0.3510419
3277,6,"(32, 43)",False,d_H,2.1923633,0,inverse,0.5089476
3278,6,"(60, 53)",False,d_H,2.2161245,0,inverse,0.52900195
3279,6,"(11, 80)",False,d_H,2.2813494,0,inverse,0.52803516
3280,6,"(33, 86)",False,d_H,2.3590996,0,inverse,0.5780533
3281,6,"(22, 46)",True,d_H,1.8590553,0,inverse,0.49789262
3282,6,"(59, 30)",True,d_H,1.5465906,0,inverse,0.42554682
3283,6,"(31, 69)",True,d_H,1.9868294,0,inverse,0.49567664
3284,6,"(39, 2)",False,d_H,1.9758209,0,inverse,0.5012863
