_UID,system,l1,l2,theta,accuracy,auroc,intercept,coef
30,arxiv,2,6,0.65,0.7297953520638224,0.5496069636274814,0.9618859524952836,-0.5605382317073269
31,arxiv,2,6,0.65,0.7342456496029734,0.565781360887798,0.9547166638118652,-0.5611616961553467
32,arxiv,2,6,0.65,0.7338930774503084,0.554767986908625,0.9327613429824072,-0.5324399296515337
33,arxiv,2,6,0.65,0.73658789028808,0.5579246459940307,0.926921237592502,-0.563727099280768
34,arxiv,2,6,0.65,0.7427597955706985,0.5582143774386579,0.9226848629992316,-0.6345403962150098
35,arxiv,2,6,0.75,0.7172447013487476,0.512883519460713,0.915163450277941,-0.2914877345509772
36,arxiv,2,6,0.75,0.7144587067086462,0.5164049314664769,0.912370243486888,-0.28613506996065385
37,arxiv,2,6,0.75,0.7157794676806084,0.5144132746938996,0.9262532928023983,-0.3175205653268676
38,arxiv,2,6,0.75,0.7140484100616991,0.538915331463939,0.9175301097501725,-0.2805612186084987
39,arxiv,2,6,0.75,0.715429403202329,0.5364507222382665,0.9239742958590486,-0.3162539320595904
40,arxiv,2,6,0.85,0.7073863636363636,0.5522291265318855,0.9182134349325384,0.009038139208127658
41,arxiv,2,6,0.85,0.7199226305609284,0.5256085215279612,0.9077831945641635,0.0025766154462679176
42,arxiv,2,6,0.85,0.7080770807708077,0.525903853535715,0.9151085191189358,0.03185686897701574
43,arxiv,2,6,0.85,0.7072590241967474,0.4512271118224362,0.9214080738773204,-0.028127318764113014
44,arxiv,2,6,0.85,0.7048475371383893,0.4549261165166224,0.9228065522098903,-0.021835427031000214
45,arxiv,2,6,0.95,0.7161366313309776,0.6487144224676078,0.8583411248519717,0.38572163935188014
